face_id,i,j,k,curl,mapped_node_mean_curl
1937,320,762,2261,0.0005756613626299421,0.0008834430849866273
1938,320,2261,3906,0.0017406138601817997,0.0010235534446147187
1939,320,3010,4561,0.0015625270296978002,0.001374378364340862
1940,320,3906,4561,0.0006212550519760001,0.0009936843552681674
1941,321,1146,1735,0.0003095384154771,0.0008076458370448089
1942,321,1146,4464,0.0007379441311376001,0.001087868990584913
1943,321,1735,3823,0.0006022729313666,0.0009365407630874478
1944,321,2685,4464,0.0013347270112587998,0.0018861210572670853
1945,321,2685,4501,0.0053074051395884,0.0023322321071411888
1946,321,3823,4501,0.001382958974571,0.0016628749665016554
1947,322,974,1622,0.0016310935292429426,0.0014557738541302494
1948,322,974,2628,0.0006263652100443432,0.0010595547146781657
1949,322,1622,3809,0.0029691755171098997,0.0016455208581447375
1950,322,2269,3809,0.0015031997076662001,0.0020394840665268962
1951,322,2269,4507,0.0006863795173878471,0.0017037202288058574
1952,322,2628,4507,0.00031310861486590004,0.000913537880971615
1953,323,1511,2113,0.0012356614455447,0.003764353149888233
1954,323,1511,2926,0.0073237219329205,0.005324661712681595
1955,323,1561,1966,0.006182544282024501,0.004501711096191839
1956,323,1966,2926,0.012907963264486299,0.00576454106376665
1957,324,1646,3912,0.00045410511473120024,0.0004535414912788394
1958,324,1646,4627,0.00036352337524079995,0.0011361051712454034
1959,324,3612,3630,1.607102090249988e-05,0.0005853902002516501
1960,324,3612,3912,2.3771531864500263e-05,0.00037764672426640605
1961,324,3630,3966,0.00023965684755040007,0.001045621097411
1962,324,3966,4627,0.0035844719944984997,0.00152044130139232
1963,325,1230,2395,0.00036369893415390026,0.0006482988196482991
1964,325,1230,4227,0.0004894767716215999,0.0006589961737743522
1965,325,1635,2846,0.0013576508501489002,0.0008951965753741957
1966,325,1635,4227,0.0006829116973042001,0.0007749226995781267
1967,325,2395,3163,0.0001772292837300001,0.0007057663447415612
1968,325,2846,3163,0.0009743850813616,0.0008367375746636834
1969,326,1456,2069,0.0021509207017276002,0.0022987659032621542
1970,326,1456,2774,0.0062480256964244,0.0024980133718162344
1971,326,2069,2490,0.0018858316284278,0.0019172483995612121
1972,326,2490,3563,0.00031805102137399987,0.0012875942291653822
1973,326,2774,4707,0.004549851853134099,0.0024291591108766193
1974,326,3563,4707,0.0013095096960009,0.0016002574719267088
1975,327,434,1319,0.0023092373024252,0.0011830999871392477
1976,327,1089,2353,0.0024716689302110603,0.001513706716615251
1977,327,1319,1459,0.0002789569152229728,0.0010356187924534669
1978,327,1459,2353,0.00031453998285187277,0.00103626975608013
1979,328,513,2507,0.0011444554318774999,0.0015972218690650738
1980,328,513,2768,0.0007044921067434036,0.002114653661413569
1981,328,1055,2507,0.001417075333044,0.0011546991304352014
1982,328,1055,4734,0.0005968067130717999,0.0009696994667495372
1983,328,2768,4732,0.0042594573016529,0.002339749913436327
1984,328,4732,4734,0.0009860993316452233,0.0016373184574021678
1985,329,429,844,0.0007520521360179996,0.0014675410109996337
1986,329,429,2982,0.0002450294182954999,0.0018081830444427495
1987,329,844,4777,0.003260592992110293,0.0016190867358227693
1988,329,1163,1554,0.0011702615559512999,0.0023226117068550494
1989,329,1163,2982,0.0049279638873946,0.0026419349449728438
1990,329,1554,4777,0.0008964266025134,0.0016404055311480907
1991,330,2272,3152,0.0161760730890434,0.008044047754535882
1992,330,2526,3110,0.0069782990547435,0.003837675315562056
1993,330,2526,4007,0.000857633339947,0.003328774413381684
1994,330,3110,3152,0.0080250682043614,0.006463565554324098
1995,331,1172,3076,0.0097555630643862,0.004561782634769987
1996,331,1483,1671,0.000695038793557699,0.0038454374454157552
1997,331,1483,3245,0.006824774076909201,0.004575693501645605
1998,331,1671,3076,0.0022238068650917,0.0031904821527385476
1999,332,591,3164,0.00029049748128990097,0.004366737466668884
2000,332,591,4015,0.0019892331458128995,0.0024640583961743115
2001,332,1369,3164,0.0051747973832603,0.005104222578968912
2002,332,1369,4065,0.0062699148926338,0.004333587608259906
2003,332,4015,4859,0.0016342115268237008,0.0026510209615207667
2004,332,4065,4859,0.0060066623535339,0.0037830650613063337
2005,333,624,1684,0.0015313780059150002,0.002630979225662005
2006,333,624,3783,0.0044490874772223,0.005211395085067264
2007,333,716,1684,0.0003556513651703005,0.0016742332458137556
2008,333,716,2542,0.0012683850592834995,0.0022779689274280168
2009,334,893,915,0.0026093990967686,0.0016941211733967057
2010,334,893,3148,0.0009847419430439003,0.001131082532246658
2011,334,915,2879,0.0009155396925548001,0.0015762214444752611
2012,334,2879,3434,0.0005797590631979,0.0014829731258810556
2013,335,370,2540,0.0010435485746450998,0.0010808295487498944
2014,335,370,2833,0.0014978192478381,0.001476295230658311
2015,335,2405,3983,0.0011305375222188004,0.0015644948070191666
2016,335,2540,3983,0.0014714110022042996,0.0013540623184187112
2017,336,2180,4286,0.0013603740823399007,0.0015151799200533384
2018,336,2180,4577,0.0007313017864628893,0.0023364558274230774
2019,336,2348,3137,0.0008597444786997998,0.0028774319175952734
2020,336,2348,4286,0.0008200541249817001,0.0012390743219028715
2021,336,3137,3973,0.0017793990062821997,0.003969962353567584
2022,336,3973,4577,0.002742684802988499,0.0031528806652449206
2023,337,880,1802,0.0034551144844278004,0.0015648606045683836
2024,337,880,2236,0.0018700481371112,0.0013084022278982681
2025,337,1802,2168,8.035623991650004e-05,0.0012125604392152834
2026,337,2168,4867,0.0006269753553731,0.0012395097374732148
2027,337,2236,3394,0.00031168097883340013,0.0011318288524135702
2028,337,3394,4867,0.0027011243089818,0.001415236527341617
2029,338,1268,3364,0.0061872775655524,0.0068859537565575495
2030,338,1268,3586,0.0184417187112874,0.0071296894475100505
2031,338,1924,2023,0.0016859688633898,0.004545231981453056
2032,338,1924,4514,0.0006331943405211999,0.004785064498384462
2033,338,2023,3364,0.0069618549686263995,0.0063029262159294275
2034,338,3586,4514,0.015087261806738299,0.006786494423813333
2035,339,980,4555,0.0016232513697966998,0.0021234976483927442
2036,339,980,4850,0.0009034002111236996,0.002778430688308589
2037,339,2408,2547,0.0060362449396620995,0.0033866903900515396
2038,339,2408,4183,0.0043389418897032996,0.003258600590096861
2039,339,2547,4850,0.003414186407286801,0.0037956533763821286
2040,339,4183,4555,0.0026386792513061006,0.003012630536511605
2041,340,393,1356,0.008015133612081001,0.004183745090220973
2042,340,393,2874,0.0084026465062234,0.004251365230734728
2043,340,1035,1147,0.0056140490417447,0.005593349962305345
2044,340,1035,3815,0.0015093210174580013,0.004401319955311279
2045,340,1147,1356,0.0034848901793052,0.004764817747550556
2046,340,2874,3815,0.004722108712544498,0.0036404078810702446
2047,341,442,1454,0.0037612917540836,0.0022518395810086664
2048,341,442,3440,0.0035785840304246004,0.002223742946147205
2049,341,1454,2730,0.0021349628818574003,0.0018979658353348026
2050,341,1634,2730,0.0012224867923906002,0.0013631995215591583
2051,341,1634,3252,0.0009232377664818494,0.0012451913296364359
2052,341,3252,3440,9.154212220979958e-05,0.0017518610085506192
2053,342,463,2674,4.094450612667151e-05,0.0013887993619610222
2054,342,463,3734,0.0021230799193989,0.0012965311616807936
2055,342,463,4523,0.0041447387433364,0.0014462140478194378
2056,342,749,1041,0.0005648629663657257,0.0009286672265528588
2057,342,749,2152,0.0003100777802619001,0.0008042404130476455
2058,342,749,4523,0.00018138489923330038,0.001242213126312485
2059,342,1041,2152,5.943320299230001e-05,0.000761444732080215
2060,342,1041,4523,0.0008839607301514996,0.0011994174453450546
2061,342,2674,3734,0.00227547712494,0.001305865773107621
2062,342,2674,4523,0.0053258923465097,0.001455548659246265
2063,342,3734,4523,0.0025430439154915997,0.0013632804589660365
2064,343,544,1616,0.0016760457126847,0.0011242919894090743
2065,343,544,2532,0.0013700956990116003,0.0010526444830538807
2066,343,1616,3713,0.0016416303389168003,0.0014161912868466302
2067,343,2532,4209,0.0004129030158126,0.0011870984840449
2068,343,3631,3713,0.0002907783990116,0.0012305210535951446
2069,343,3631,4209,0.0007462465930443999,0.0010730757571486083
2070,344,717,1362,0.0023848767572544997,0.0033354948380098642
2071,344,717,2970,0.003827309251269999,0.003394551245471033
2072,344,1362,3945,0.007370614707397463,0.004313361529957414
2073,344,2619,2970,0.001914084473548499,0.003235126448003233
2074,344,2619,3430,0.0031286606552749004,0.0033185823131344793
2075,344,3430,3945,0.002081049474943038,0.0044558738025498295
2076,345,689,3694,0.0025790276000819,0.002475075805176835
2077,345,1551,4834,0.00119727394009,0.0017849564647408388
2078,345,3694,4420,0.005905111523632101,0.00332729525064155
2079,345,4420,4834,0.003954085511548199,0.00287488604772035
2080,346,684,1201,0.0002739460496536,0.0006764880314611845
2081,346,684,4317,0.0008828141930028002,0.0011251008011149528
2082,346,4304,4317,0.00010686427973109996,0.0028960698276030874
2083,347,1850,2759,0.0037849817961241,0.0031255650837392385
2084,347,2759,3543,0.0024597389550469004,0.0023535107019721393
2085,347,3543,4416,0.0008268435873444,0.0026396497528294004
2086,347,4416,4719,0.0008492270816669998,0.002303458536744889
2087,348,1130,3192,0.00024155230428749995,0.00191984835407655
2088,348,1130,4539,0.0007139016932171003,0.0020056845168793334
2089,348,1723,3026,0.0023148409993391,0.0030913412631661283
2090,348,1723,3192,0.000840635703256,0.002415360258992767
2091,348,2048,3026,0.0043547021191515,0.0035926977560171835
2092,348,2048,4539,0.0080359733072685,0.0030025529146466058
2093,349,1069,1771,0.00027239914242950015,0.0010641384704715392
2094,349,1069,2773,0.0010757859955275,0.0009012611142105447
2095,349,1496,4524,0.0011857192893219006,0.0014861688338999003
2096,349,1771,4524,0.004229000007041401,0.0016241384874564225
2097,350,939,1533,0.0033921055472254007,0.003517710909971258
2098,350,939,2234,0.0012231966011332996,0.0035792462640376246
2099,350,1533,3692,0.0085603079284841,0.004673360070937611
2100,350,2234,4229,0.007437182784518799,0.005756374449194989
2101,350,3692,4290,0.0075121323499018,0.005044090422685149
2102,350,4229,4290,0.0066615952966556004,0.006065569446876161
2103,351,431,1164,0.002001595763433878,0.003267749747088551
2104,351,431,2961,0.0002229401970816002,0.0030502747231574735
2105,351,1164,2961,0.0001473834098795223,0.0021242856154749076
2106,351,1164,4540,0.0038210337333905216,0.003232829054170706
2107,351,1164,4658,6.882426124317755e-05,0.0031415993405243896
2108,351,1832,2961,8.800393719010007e-05,0.0017197288104464352
2109,351,1832,3021,0.0003098306388778999,0.0023566335200438174
2110,351,2661,4540,0.0006064539132892991,0.0035991645297944927
2111,351,2661,4658,0.0010528212642549589,0.0035079348161481754
2112,351,2961,4658,0.0042093454525578,0.002924124316593312
2113,351,3021,4540,0.0008422786380935989,0.003652258739837011
2114,351,4540,4658,0.0096042656109375,0.00403266775528911
2115,352,934,1797,0.0012589617986212996,0.0018630678016690438
2116,352,934,3324,0.0011176437061352,0.002790250812974819
2117,352,1339,1797,0.0011265255884842997,0.002822425963389211
2118,352,1339,2945,0.0041436817748382,0.004337274278802477
2119,352,1815,2945,0.0077925673466617,0.004714947172815145
2120,352,1815,3324,0.005372347123534399,0.0041272818687076536
2121,353,664,3000,0.00041470687766571835,0.0006175530838432823
2122,353,664,3759,1.066873862283805e-05,0.0009846044938753025
2123,353,2284,2336,0.0005825389634955208,0.00065058670409561
2124,353,2284,3759,3.3354307857927064e-07,0.0010377057196125775
2125,354,836,4615,0.0011284183412014236,0.0015262256399794403
2126,354,836,4799,0.0004996396078644001,0.0017064101449003625
2127,354,1327,2959,0.0025229214103629997,0.002809296397931465
2128,354,1327,4615,0.0015675579534525767,0.0014348126247998043
2129,354,2959,4631,0.0051358339947015,0.003657183352297672
2130,354,4631,4799,0.0026825739679258997,0.002462884084086933
2131,355,1021,1876,0.0020087427193948007,0.0029189894435268835
2132,355,1021,2510,0.0028053883865586,0.0030153575347470056
2133,355,1876,3914,0.0030576625150212,0.0037830127684449406
2134,355,2510,4681,0.0028950056856694,0.0026926235695333106
2135,355,2855,3914,0.006380898508503013,0.004199669136419125
2136,355,2855,4681,0.0036076683980995864,0.003012911846287373
2137,356,1659,2241,0.0006293265412843007,0.0020469518542152437
2138,356,1659,3032,0.0026966555415400004,0.002275538702675259
2139,356,1659,4657,0.0025419385333978997,0.002015154668990435
2140,356,2009,3032,0.0008346450310763997,0.0021988260090732223
2141,356,2009,4657,0.0014119674507541001,0.0019384419753883983
2142,356,2009,4891,0.0015906394192293002,0.0023542564556652845
2143,356,2241,3032,0.0005121804482616996,0.0020466973416699732
2144,356,3032,4657,0.00202714640311,0.0020149001564451646
2145,356,4657,4891,0.0002581423471623998,0.002170330603037227
2146,357,640,2739,0.0026831759456372,0.0036399669410519414
2147,357,640,4268,0.007975861163690898,0.005738001807506169
2148,357,2052,4336,8.599747270724632e-05,0.0018463104235503461
2149,357,2052,4818,0.0019768536016349,0.0030511378844451744
2150,357,2739,4336,0.0012983229150326002,0.0020998465560414523
2151,357,4268,4818,0.0113314056766701,0.005402708883390508
2152,358,642,2590,0.002386780618964961,0.0019730881520266426
2153,358,2590,3550,0.000786916268409,0.0009779504922655146
2154,358,2882,4070,0.0005995649784629,0.0011470929020297646
2155,358,3550,4070,0.0002452463438164,0.000888598690238559
2156,359,773,2733,0.0058640345356117,0.005164138156592413
2157,359,773,4053,0.0015066624178553,0.0033996440507953665
2158,359,2733,2898,0.0082804810842545,0.00512588653580824
2159,359,2898,3802,0.0097148623604228,0.004599469829937578
2160,359,3802,4594,0.00265704240842,0.003408487867927462
2161,359,4053,4594,0.0012506110359199,0.002170410468001076
2162,360,382,1792,0.0004751473396347001,0.0015833008633083835
2163,360,382,2162,0.0006992596432557998,0.0017965656817429284
2164,360,1348,1687,0.0034881812629614004,0.0024493958990756503
2165,360,1348,2162,0.0019874137498178,0.0019468683417631612
2166,360,1687,4020,0.0006521331113913003,0.0023457609227296723
2167,360,1792,4020,0.0001536173577708004,0.001629968546982639
2168,361,1474,3321,0.0005167870924757999,0.0014143008852556893
2169,361,1474,3934,0.001632656702103412,0.0023609097553454173
2170,361,2791,3321,0.0022209368641295,0.0013992121750077272
2171,361,2791,3886,0.000470006885693,0.001161728414423533
2172,361,3886,4631,0.0009367209377753999,0.0020671673251958784
2173,361,3934,4631,0.0058202782460934,0.0032512599558698007
2174,362,756,1033,0.0013259056524202004,0.0015673688177124023
2175,362,756,3019,0.0038650255311028,0.0026277200977501574
2176,362,1033,3088,0.001739082696936,0.0014196473922361945
2177,362,1273,3088,0.0018354533173753002,0.0014562449282980335
2178,362,1273,4706,0.0003726337921735002,0.0021976646787465726
2179,362,3019,4706,0.005851839404354501,0.003221418422722489
2180,363,477,2209,0.011887727353994902,0.006652327285298767
2181,363,477,4887,0.0019247283860694,0.005445479992709818
2182,363,1598,3880,0.014379296435262099,0.009791946285061283
2183,363,3880,4887,0.009007987523891101,0.006692351952683872
2184,364,514,1860,0.0010678584176083998,0.001145955864963643
2185,364,514,4614,0.0006031637867271,0.0016928795932177481
2186,364,1658,2203,0.0007053490391176999,0.0016210738129823494
2187,364,1658,3274,0.0005424334860856764,0.001191618133363598
2188,364,1860,2203,0.0021733764666144,0.0016385579679455097
2189,364,3274,4614,0.0014123830350114995,0.0017560260165808636
2190,365,472,2527,0.0002823202834065998,0.0013062035535179334
2191,365,1877,2527,0.0007461295228749002,0.0019272973893742227
2192,365,1877,2678,0.0090003525122237,0.0031513567686827005
2193,365,2678,3123,0.0028386586081387997,0.003125866421196111
2194,366,704,2511,0.005514286216888401,0.003011875106332416
2195,366,704,2870,0.007467160357049699,0.0037981531512171775
2196,366,2511,4490,7.799452180320011e-05,0.0014511808890437692
2197,366,4308,4490,5.6724719060299985e-05,0.0011901249688338414
2198,367,1701,2022,0.0016574442564862985,0.003572998462075002
2199,367,1701,2483,0.002860427216930144,0.0050098052443994625
2200,367,2022,2545,0.0047156720408857,0.0042615088261179525
2201,367,2483,4832,0.002672777774994699,0.008168202952624874
2202,367,2545,4647,0.004594604963732299,0.00557362752168173
2203,367,4647,4832,0.018319495182034903,0.008043514865864191
2204,368,2122,2630,0.0018696740960950993,0.0022648276427834507
2205,368,2630,4553,0.0007154315846146001,0.0011119870255965117
2206,369,505,1953,5.625504187999064e-07,0.0005516251205533112
2207,369,505,4099,5.606320617370037e-05,0.0004479549487445278
2208,369,1953,3418,0.0006255787016167999,0.0010520615497718556
2209,369,3418,3844,0.0019942232964744,0.0011748225888782776
2210,369,3822,3844,0.0003929727606339998,0.0007519368266057777
2211,369,3822,4099,0.0013666902659482997,0.0005255056156905722
2212,370,1365,2540,0.00046595609657679995,0.0010196123821541168
2213,370,1365,3247,4.032905964510003e-05,0.0009239364315405
2214,370,1371,2833,0.00024997943042080013,0.0010691745025938001
2215,370,1371,3247,8.876869204580003e-05,0.0005780328700717667
2216,371,2259,2725,0.00019896239746813898,0.0011795222024715134
2217,371,2259,2924,0.0010546933755227607,0.0010672973216769757
2218,371,2377,2878,0.0017016518027303008,0.0019239907289994428
2219,371,2377,3698,0.0014116005405522,0.001227740086287176
2220,371,2725,2878,0.0036098851005096004,0.00206887346269618
2221,371,2924,3698,0.0015513613519819002,0.0012603979391893757
2222,372,798,4603,0.0006709220653754997,0.0009402221618662055
2223,372,807,3174,0.00028254292223679994,0.0007597654424343446
2224,372,1699,3174,4.1139016112099976e-05,0.0005282269440201557
2225,372,1699,4603,0.0002108210004123001,0.0007505764021139444
2226,373,476,1309,0.0002104867441648999,0.0010439008246279945
2227,373,476,2123,0.0015603131545722,0.0011543057162011424
2228,373,935,2094,0.0013660938693024,0.0025385649809917224
2229,373,935,3904,0.0007678440153355002,0.0020814318289466504
2230,373,1309,3904,0.0011748083997172,0.001229884076601839
2231,373,2094,2123,0.0015857356338465,0.0017974221202200593
2232,374,409,3921,0.0002784341109405001,0.0009792469296171459
2233,374,409,4298,0.00013318109371199998,0.0008617681240625125
2234,374,2309,2580,0.0004997145835315001,0.001355955024240119
2235,374,2309,4298,0.0014769713057958,0.0013103921106179634
2236,374,2580,2699,0.00227140770935,0.0011535411244612216
2237,374,2699,3921,0.0012341852189887,0.0012254570163936997
2238,375,983,2693,0.0009441471374409,0.0010437896675415557
2239,375,983,3749,0.0013430162746335,0.001571827205223245
2240,375,2324,2458,0.00016803244582009984,0.001121767144310807
2241,375,2324,3811,0.0013915072512325,0.0008795542333896716
2242,375,2458,3749,0.0027797020949222,0.0017187951829931904
2243,375,2693,3811,0.0007541847497525,0.0009485447343903662
2244,376,2045,2199,0.0010814966036150004,0.0012962002654681633
2245,376,2045,3433,0.0017042626946073996,0.0017153142655094043
2246,376,2199,4010,0.0014857172040557,0.001616419030919864
2247,377,1474,3934,0.0012784418236681879,0.0020032776171380827
2248,377,1474,4280,0.0008762646887039002,0.0009434715365076994
2249,377,1554,3705,0.0007989293321786,0.0013629766627105886
2250,377,1554,4280,0.0005722631325763998,0.0011401914158309606
2251,377,3425,3705,0.00014618979908520005,0.0021609507046863106
2252,377,3425,3934,0.0014879194643262002,0.0029979715384370656
2253,378,739,1337,0.0013377981484223001,0.0014213546830473811
2254,378,739,3652,0.0005158405922573,0.001473501734889181
2255,378,1337,4468,0.0008764738632877,0.0011540303630287016
2256,378,1514,3406,0.0023691847329871583,0.001393905620412192
2257,378,1514,3652,0.0024416488104743997,0.0013634733801319756
2258,378,3406,4468,0.0010351377367013,0.0012366096551507182
2259,379,479,4641,0.0031356108953394,0.0049206518449209724
2260,379,1353,4138,0.004163593253977501,0.005402462846806466
2261,379,4138,4200,0.006374625360418999,0.0078029522879411286
2262,379,4200,4641,0.0184442794713445,0.007748712742651151
2263,380,651,1224,0.0018682541678899,0.0015820294271215677
2264,380,1224,3872,0.0028872942499614,0.001706464180657965
2265,380,2831,3872,0.0019390084983402001,0.0014510356094756254
2266,380,2831,4464,0.0009752823017509171,0.0013966102380602047
2267,381,684,1388,0.0004979281010767,0.0011200839717748
2268,381,684,4317,5.3486695229499996e-05,0.0014980613253285178
2269,381,1388,2555,0.00028515727913800033,0.0023430558939984444
2270,381,2555,4331,0.0035830625705917996,0.003983106275857205
2271,382,461,1792,0.0002601130193959,0.0017938775085655724
2272,382,461,4622,0.0010496799259629,0.002293637044467661
2273,383,576,2467,0.006921589395710501,0.004529305055616869
2274,383,2467,2860,0.0006670578856292001,0.002593582902979775
2275,384,616,2588,0.005414328539426,0.00565473026762535
2276,384,616,3441,0.0097941353667006,0.007525504987406194
2277,384,1758,2064,0.006714631364365901,0.006744661197821906
2278,384,1758,3441,0.009491549689224402,0.0068406286931024
2279,384,2064,4552,0.002348548744377699,0.005789916899717116
2280,384,2588,4552,0.0018037137738810003,0.004015109675216766
2281,385,936,1548,0.00048035206373050197,0.0017957618236009469
2282,385,936,4248,0.0041386746413262995,0.0021849894534866337
2283,385,1548,2623,0.0005448202733137981,0.0017215525684711143
2284,385,2623,4119,0.0025489451457686003,0.0021100319122949614
2285,385,3863,4119,0.0052195201269816995,0.002862604017545111
2286,385,3863,4248,0.0039571428112426,0.002863352303606951
2287,386,1349,3725,0.0064056018700003985,0.003881557314182717
2288,386,1349,4537,0.0041740337919878,0.004383813636033134
2289,386,2724,4132,0.004040147861700101,0.0039880070705649116
2290,386,2724,4537,0.0084675992122349,0.00465614587182295
2291,386,3725,4696,0.0005690069516732996,0.0038897960413564
2292,386,4132,4696,0.0007462885068573993,0.003723913561948778
2293,387,580,1628,0.001529461967377263,0.0030559658954470337
2294,387,580,2389,0.007258216969000062,0.0031997101216792562
2295,387,1628,4416,0.0011741172268888002,0.0029891730023894163
2296,387,2389,4878,0.0030270830026216996,0.0032610110626405103
2297,387,3721,4416,0.0079335894050966,0.003726937461755968
2298,387,3721,4878,0.0037111966867746995,0.0038550312957748405
2299,388,595,2735,0.00023840739424270006,0.0012785338455932722
2300,388,595,4433,0.00027514611494249995,0.002004419708103289
2301,388,2735,4108,0.0007084004637667,0.0011503588323295941
2302,388,3610,4108,0.0008879950829473,0.0009575030368939554
2303,388,3610,4800,0.0007378636360419002,0.0007882825769616834
2304,388,4433,4800,0.00048231895236240007,0.0017070242349073392
2305,389,738,2490,0.00011899404946460001,0.0007724322615199497
2306,389,738,3864,0.0010599643668457999,0.0008795500387732248
2307,389,2069,2490,0.0004455547663815,0.00122523959803809
2308,389,2069,4088,0.00023860819799140015,0.002106421694708372
2309,389,3864,4624,0.0001398973761529,0.0008317668544474011
2310,389,4088,4624,0.0020030134128364,0.0016058311738644084
2311,390,786,2475,0.004559341622765899,0.003118555425735544
2312,390,786,4572,0.0068748989666276,0.0031800332417092057
2313,390,1545,4346,0.0067136352086843,0.003681446248288306
2314,390,1545,4572,0.0016697129318024003,0.003253465894926417
2315,390,1993,2475,0.00039118370059850003,0.0019760571196544376
2316,390,1993,4346,0.00028505005132549997,0.0024655152889899883
2317,391,1154,1426,0.0007095492411776,0.0013119561605859128
2318,391,1154,2744,0.0005594115647745839,0.0011700113035715742
2319,391,1280,1426,0.0018898292208325,0.0017593298734601543
2320,391,2744,4634,0.00015588851584582382,0.001382730057930429
2321,392,2139,2146,0.0041708828003862025,0.004243385450510195
2322,392,2139,2714,0.0073508061717854,0.004444895650179544
2323,392,2146,2565,0.0012505860472975996,0.0030722189033338884
2324,392,2565,2922,0.0008442801846175003,0.001974797332057589
2325,392,2714,3233,0.005303852454536498,0.0040477585811144
2326,392,2922,3233,0.0023819270684108996,0.0027488268101687496
2327,393,1356,3034,0.0026594270848788,0.002783464774617436
2328,393,2303,3034,0.0007183436589995376,0.0019634469895115025
2329,393,2303,4259,0.0011577388504518623,0.0021449396238302034
2330,393,2874,4259,0.0027988537691844002,0.003032577549449892
2331,394,1095,2854,0.0003868283932323001,0.0009589332357968526
2332,394,1095,4894,0.00011538022771604826,0.000889404787025669
2333,394,2106,2257,0.0002899568244796,0.000866018149013476
2334,394,2106,2854,0.0006527925131473002,0.0009199971052228417
2335,394,2257,3891,0.0005675348707883,0.0007039653439340315
2336,394,3891,4894,0.0005540007112683,0.0006884158513722137
2337,395,619,3730,0.00010369500033000003,0.0005160420353643112
2338,395,4082,4810,0.0005735307062054999,0.0008427527998806269
2339,396,927,4407,0.0016967645637162012,0.0013954435138544606
2340,396,1700,2753,0.0012420711164401867,0.0013379038818824185
2341,396,1700,3530,0.0006892537787304001,0.001067399532109604
2342,396,3530,4407,0.0018478199590656,0.0012614169110499332
2343,397,438,2047,0.0001839214500632326,0.00037150305509075853
2344,397,438,3062,0.0006151456197134001,0.0003416504353113221
2345,397,438,4338,0.00013611280896480001,0.0003552247983233954
2346,397,761,982,0.001373237962184,0.001149429454990268
2347,397,761,4338,0.0002848372863487,0.0005940590243323483
2348,397,982,1784,0.00029690134239030005,0.001001310349188018
2349,397,1784,3062,0.00023841093185429998,0.0004323655555180249
2350,397,2047,4338,0.00013486252564503257,0.0004133697641263583
2351,398,959,1692,0.0009110094145935,0.0011078276281533267
2352,398,959,1976,0.0002695298781252999,0.0008275993200543056
2353,398,1471,1599,0.0003589392403213,0.0012361165251908613
2354,398,1471,1692,0.0014392243116793,0.0011990818941839656
2355,398,1599,1923,0.0028212561206923,0.001340541493533239
2356,398,1923,1976,0.0006422788482934,0.0010232785544273223
2357,399,830,3300,0.0006811619752645241,0.0014290544214903514
2358,399,830,3711,0.0035818760419198997,0.0019762582306714874
2359,399,1277,3671,0.0013346356007581,0.0017669981388408237
2360,399,1277,3711,0.0023725304426792998,0.002388078365972723
2361,399,2911,3300,0.0007362896786229,0.0014944466789796995
2362,399,2911,3671,0.0005549521289333001,0.0014205702610289356
2363,400,781,1566,0.0014021072143016002,0.001813790871524959
2364,400,781,4783,0.0012212828575896,0.0018573794067111968
2365,400,1566,3133,0.0025652579472474997,0.0016797655207113481
2366,400,3058,3133,0.0017753646393163,0.0012866666572280006
2367,400,3058,4188,0.0001292963186240741,0.0007792201306393077
2368,400,4188,4783,0.00017835973464828893,0.0012159075293088927
2369,401,695,1722,0.0005267541872539074,0.000498202380759795
2370,401,695,3183,0.00032766685583370003,0.0004856352461618259
2371,401,828,3183,0.00024060406868139995,0.000451863125389611
2372,401,828,3908,0.00016669364187105434,0.00045310288243498894
2373,401,1237,1722,0.0014914148394467,0.0006214688039703863
2374,401,1237,3908,0.00026048398727935424,0.0006101414264177951
2375,402,889,1512,0.00044216854721289994,0.0009509247603491722
2376,402,889,4655,0.0012221652308448,0.0011402975999302669
2377,402,1173,4636,0.00039804361317130003,0.0020126060792813997
2378,402,1173,4655,0.0016821280060440001,0.0010239871335958166
2379,402,1512,4736,0.0005364191620671999,0.0016234868981201964
2380,402,4636,4736,0.0035863496004899997,0.0028014786833868745
2381,403,1645,3547,3.4587759387000045e-06,0.0003418463394411167
2382,403,1645,4195,3.866227006199991e-06,0.0004287112236096889
2383,403,1736,2137,0.0004924475959214999,0.0010498177281741483
2384,403,1736,3547,0.0001851829468091011,0.0006023720567396611
2385,403,2137,2783,0.0014171149876637998,0.001685236352064026
2386,403,2783,4195,0.0001706351078431998,0.001324655564798111
2387,404,544,2411,1.3051396561099965e-05,0.000784222687305351
2388,404,544,3096,1.8860204613999239e-06,0.0004179332824709944
2389,404,728,3096,0.00016771175653630004,0.0003092259112282779
2390,404,728,4829,2.9500056132000536e-06,0.00038552706219753416
2391,404,2411,2413,0.0010044039319492002,0.0008662431706363289
2392,404,2413,4829,0.0001803988759046,0.0005762549167712285
2393,405,548,2752,0.004159044410395,0.0027648063097844336
2394,405,548,4701,0.0009340534411556,0.0027386709463980002
2395,405,1501,3565,0.0022885221575940006,0.0019284996974085753
2396,405,2752,3565,0.0024322890454955,0.0023269352793702943
2397,406,1171,2891,0.0010035429296624005,0.0013307742157570945
2398,406,1171,3617,0.0005012140161669001,0.0018701660451305834
2399,406,1217,2132,0.0026449816068929,0.002070298049235586
2400,406,1217,4607,0.0011535330130097998,0.001316531759892803
2401,406,2132,3617,0.006383397675788299,0.0025708211118194053
2402,406,2891,4607,0.0006455018830302003,0.0012776629931031335
