node,ks_value,coexact_energy,region
0,-0.19301460906318396,0.0704679014822917,interface
1,0.13557362493625894,0.052862122395499,interface
2,0.11425434447344981,0.0603262037457661,interface
3,0.21894607930217033,0.0252709551499404,immune_core
4,-0.015771699396920587,0.0200406079196577,interface
5,0.005289419081004394,0.0084224413323411,other
6,0.003335383522929236,0.0075602764574203,immune_core
7,0.00043074682370624983,0.0021436531019261,other
8,0.007928628884701095,0.0097336009070355,tumor_core
9,0.001218629134122226,0.0055323915712382,other
10,6.343648837688455e-05,0.0077293208053121,other
11,0.0005647671373394468,0.0032834693445761,other
12,-0.08810521810063544,0.0945499878082297,interface
13,0.06344811693896721,0.0186160874007695,tumor_core
14,0.0010413140489670273,0.0065174617841429,other
15,0.003936484396249547,0.0099322648045029,immune_core
16,0.05204037185486345,0.094549640889295,interface
17,-0.0005439039284476734,0.0031032449888858,other
18,0.01861229374525572,0.0233913754666901,interface
19,-0.023373504446880147,0.0215960953563864,immune_core
20,-0.009411360102128489,0.003814213303099,immune_core
21,0.008277604914991148,0.012961373517762,other
22,0.08646643918519367,0.0970447855304289,other
23,0.35792094601905633,0.0679977857648894,interface
24,0.0033818501509930627,0.0043930950963488,tumor_core
25,9.616855680619997e-05,0.0006748047064428,other
26,0.15411817058671118,0.0231946671041561,interface
27,0.0021780522102544443,0.0029540670450026,interface
28,0.0015750130739493257,0.0008851982507808,other
29,0.010240667204913149,0.0050302489066575,interface
30,0.000971822916345965,0.0213215700566489,interface
31,0.014033339435556597,0.0086159678559221,other
32,-0.007109777605765277,0.0095672583560581,tumor_core
33,0.3658812811411694,0.1014856776717175,interface
34,-0.020435236168714427,0.0455384395640699,interface
35,-0.001467355940534096,0.0055600049201909,other
36,-0.3979993456645452,0.0980375584183124,interface
37,-2.1592044060731754e-05,0.0060908582169815,other
38,-0.0017117238178892672,0.0133495898366343,other
39,0.00015402680045040776,0.0113531269289191,other
40,0.00045416819465842026,0.0031603869398709,other
41,0.0711412290576048,0.0156465527516437,interface
42,1.071409332809568,0.117166699467031,interface
43,-0.028103259913624872,0.0784057314126867,interface
44,0.008693268150212732,0.0136593623341599,interface
45,-0.1380699075542715,0.0911379831246526,interface
46,-0.0037262593308811237,0.004057664906786,other
47,0.13134886687804287,0.0285776954367943,interface
48,0.0400880306770717,0.0207299851755917,interface
49,0.3556046476506539,0.0975594901342769,interface
50,-0.00012146566417038738,0.0066708882471802,other
