i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,1541,0.1143172431320375,0.1143172431320375,other,other,0.05126634500310609,0.06305089812893142
0,1257,-0.2013555612331787,0.2013555612331787,other,immune_core,-0.14159859330171384,-0.059756967931464844
0,3254,0.0802789566105482,0.0802789566105482,other,other,0.11204084601783919,-0.031761889407290994
0,3668,-0.0425600246184525,0.0425600246184525,other,other,-0.03557881049857965,-0.006981214119872847
0,4692,0.1164845744569025,0.1164845744569025,other,other,0.07933926573967214,0.03714530871723036
0,931,-0.0428879792693675,0.0428879792693675,other,other,-0.04119181977954839,-0.0016961594898191115
1,3119,-0.2605571598603934,0.2605571598603934,immune_core,interface,-0.44848015389975004,0.18792299403935664
1,519,0.1443089590230898,0.1443089590230898,immune_core,interface,-0.10853985102201197,0.25284881004510174
1,1389,0.1241387878887543,0.1241387878887543,immune_core,other,0.177413275094568,-0.053274487205813695
1,2816,0.0316180723667742,0.0316180723667742,immune_core,other,0.23061031225108614,-0.19899223988431194
1,4775,-0.095012430755135,0.095012430755135,immune_core,other,0.320221611036656,-0.41523404179179096
1,633,0.2366844650448082,0.2366844650448082,immune_core,interface,0.00995592295409986,0.22672854209070833
2,3875,0.0211630129772992,0.0211630129772992,interface,interface,0.1752709545581036,-0.1541079415808044
2,906,-0.2273256639581601,0.2273256639581601,interface,other,-0.05127304270547725,-0.17605262125268284
2,2143,0.1865179612830638,0.1865179612830638,interface,other,0.1438801432439061,0.0426378180391577
2,1975,0.1148090608321119,0.1148090608321119,interface,interface,-0.027902946517242885,0.1427120073493548
2,2909,-0.0954605755280389,0.0954605755280389,interface,immune_core,-0.2342517652396619,0.13879118971162302
2,3127,0.0422099374572481,0.0422099374572481,interface,other,0.036190317327911205,0.006019620129336899
3,3045,0.017294784138883,0.017294784138883,other,other,0.05651950278696528,-0.039224718648082274
3,4467,0.0911423574953287,0.0911423574953287,other,other,0.12660000397703422,-0.03545764648170552
3,767,0.0620306948174312,0.0620306948174312,other,other,0.03863336706941802,0.02339732774801318
3,4079,0.1080080112484905,0.1080080112484905,other,other,0.098574914259104,0.009433096989386491
3,2447,0.0846499611788859,0.0846499611788859,other,other,0.06704766443849443,0.017602296740391474
3,2266,0.030170236626705,0.030170236626705,other,other,0.0059205804464956555,0.024249656180209345
4,4837,0.2024927173755971,0.2024927173755971,interface,interface,0.08634896154077773,0.11614375583481937
4,2766,-0.1279282722631554,0.1279282722631554,interface,immune_core,-0.11439470899396292,-0.013533563269192472
4,1395,-0.1516467382069569,0.1516467382069569,interface,other,0.09179438711419763,-0.24344112532115453
4,2981,0.1469566215574355,0.1469566215574355,interface,other,0.03293121122564374,0.11402541033179175
4,4005,0.1364947691291336,0.1364947691291336,interface,interface,0.06225439111540401,0.0742403780137296
4,4001,-0.129145734345158,0.129145734345158,interface,interface,-0.08171117394607658,-0.04743456039908142
5,2394,0.0078028485685578,0.0078028485685578,interface,other,0.14171401459617963,-0.13391116602762182
5,3841,0.0334254807685328,0.0334254807685328,interface,interface,0.17093540591704107,-0.13750992514850827
5,1708,-0.0169935932861906,0.0169935932861906,interface,other,-0.0648157947413262,0.047822201455135604
5,1586,-0.0123154454723207,0.0123154454723207,interface,other,-0.13834846881751345,0.12603302334519276
5,584,-0.0185542676121941,0.0185542676121941,interface,interface,-0.039876880152926515,0.021322612540732415
5,2539,-0.0155367034915366,0.0155367034915366,interface,other,-0.09177999270035553,0.07624328920881893
6,2657,0.2145299302004124,0.2145299302004124,interface,interface,-0.06975286314549428,0.28428279334590667
6,1852,-0.3760024782598054,0.3760024782598054,interface,interface,-0.3485170847941672,-0.027485393465638164
6,1729,-0.000924649452659,0.000924649452659,interface,interface,-0.11675748032390251,0.11583283087124352
6,4721,-0.6059501575225112,0.6059501575225112,interface,interface,-0.5931578970117009,-0.012792260510810394
6,1872,-0.3289328781913356,0.3289328781913356,interface,other,-0.249464631962575,-0.07946824622876059
6,350,-0.0306270436807616,0.0306270436807616,interface,interface,0.24974295507118865,-0.28036999875195023
7,1006,-0.0922503045431382,0.0922503045431382,other,other,0.01767742926433416,-0.10992773380747237
7,4732,0.2001905154228413,0.2001905154228413,other,other,0.21028319285949576,-0.010092677436654457
7,1947,0.0254616074600239,0.0254616074600239,other,other,0.08006165282707406,-0.054600045367050154
7,4897,0.183760339160903,0.183760339160903,other,other,0.10515363329787272,0.07860670586303029
7,4470,0.1789195152727283,0.1789195152727283,other,other,0.19224330396496292,-0.013323788692234606
7,2784,-0.2823927554177388,0.2823927554177388,other,immune_core,-0.39173048983964487,0.10933773442190609
8,1011,-0.1232240342631754,0.1232240342631754,other,other,-0.14723211841235753,0.024008084149182138
8,4017,-0.1266014904351357,0.1266014904351357,other,other,-0.11083095045588501,-0.01577053997925068
8,2150,-0.1598900337534391,0.1598900337534391,other,other,-0.11034132913345768,-0.049548704619981426
8,3202,-0.1777093273382321,0.1777093273382321,other,other,-0.12116540033367858,-0.05654392700455353
8,1710,-0.1567717270618408,0.1567717270618408,other,other,-0.1606685790423494,0.0038968519805085977
8,3054,-0.1371081046821642,0.1371081046821642,other,other,-0.23106617137353408,0.09395806669136988
9,4265,-0.0331441437296539,0.0331441437296539,interface,interface,0.22658879881440952,-0.2597329425440634
9,955,0.1113159196209098,0.1113159196209098,interface,interface,0.22930333188308327,-0.11798741226217348
9,3987,0.0757176433284389,0.0757176433284389,interface,interface,0.016627367758980327,0.059090275569458575
9,2878,0.0089009381752949,0.0089009381752949,interface,other,0.025475502351952173,-0.016574564176657272
9,1792,-0.0384783549372781,0.0384783549372781,interface,interface,-0.5407946971435289,0.5023163422062508
9,1741,0.1597434520715931,0.1597434520715931,interface,interface,0.32685586657981736,-0.16711241450822426
10,4809,0.2867816470157392,0.2867816470157392,other,other,0.3229378492819067,-0.0361562022661675
10,4393,0.2952880869771062,0.2952880869771062,other,other,0.27868844986607266,0.016599637111033516
10,3214,0.14592314977969,0.14592314977969,other,other,0.1398560374321927,0.006067112347497322
10,19,0.1592808018824993,0.1592808018824993,other,other,0.12683246844325444,0.03244833343924486
10,3640,0.0545554734710112,0.0545554734710112,other,other,0.0395572298256425,0.014998243645368704
10,3961,-0.0947233596905729,0.0947233596905729,other,other,-0.06076605863173719,-0.03395730105883571
11,1953,0.0215771639550058,0.0215771639550058,immune_core,other,-0.17298003366865383,0.19455719762365964
