i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,337,0.1439985708243017,0.1439985708243017,other,other,0.09176791390803238,0.052230656916269325
0,362,0.1757204027687897,0.1757204027687897,other,tumor_core,0.3182374323280729,-0.1425170295592832
0,467,0.125653391869628,0.125653391869628,other,other,0.09888844168718436,0.026764950182443653
0,572,-0.164464081817738,0.164464081817738,other,other,-0.17152303726468401,0.007058955446946014
0,176,-0.0489506516231381,0.0489506516231381,other,other,-0.05725274672890074,0.008302095105762637
0,468,0.1393535361119189,0.1393535361119189,other,other,0.0911932087646429,0.04816032734727599
1,516,-0.0324383967092125,0.0324383967092125,interface,interface,-0.10159179622712164,0.06915339951790914
1,215,-0.0287911137782257,0.0287911137782257,interface,interface,0.11054287860079945,-0.13933399237902516
1,512,0.2223844376191565,0.2223844376191565,interface,tumor_core,0.34888521975232634,-0.12650078213316984
1,298,-0.0695388969119844,0.0695388969119844,interface,interface,-0.1735405923463085,0.10400169543432411
1,56,0.0806626584143574,0.0806626584143574,interface,interface,-0.16674983657251446,0.24741249498687184
1,335,-0.0828447838300384,0.0828447838300384,interface,interface,0.07188797004194362,-0.15473275387198204
2,536,0.0915991095517601,0.0915991095517601,other,interface,0.003559783678528411,0.08803932587323168
2,569,-0.3071267216217471,0.3071267216217471,other,interface,-0.030614893391636422,-0.27651182823011067
2,53,0.053227400067654,0.053227400067654,other,interface,-0.08416062964717881,0.13738802971483283
2,542,-0.1599821455313379,0.1599821455313379,other,interface,-0.10097391137243426,-0.05900823415890365
2,538,0.1142293912638077,0.1142293912638077,other,interface,-0.08207136897947712,0.1963007602432848
2,282,-0.1859324294806439,0.1859324294806439,other,interface,-0.09972424705369126,-0.08620818242695263
3,6,-0.1150437500690704,0.1150437500690704,other,other,-0.11527947543197896,0.0002357253629085565
3,266,-0.1167458455199961,0.1167458455199961,other,other,-0.11176705218942268,-0.004978793330573425
3,97,-0.3853167224576106,0.3853167224576106,other,immune_core,-0.33165785386955743,-0.05365886858805319
3,416,0.0215503387798681,0.0215503387798681,other,other,0.0423308928068441,-0.020780554026976
3,112,0.0485280284416047,0.0485280284416047,other,other,-0.006189283175043803,0.0547173116166485
3,171,0.0095649559320004,0.0095649559320004,other,other,-0.014900167878616817,0.024465123810617218
4,86,0.0059755468004407,0.0059755468004407,other,immune_core,-0.22578261133863575,0.23175815813907646
4,24,-0.0916468345513681,0.0916468345513681,other,interface,0.14936993811759025,-0.24101677266895835
4,430,0.0353156681503745,0.0353156681503745,other,interface,-0.16998111746335165,0.20529678561372616
4,496,-0.147444659889026,0.147444659889026,other,immune_core,-0.09925284749182461,-0.04819181239720138
4,519,-0.027302962862937,0.027302962862937,other,immune_core,-0.04060709976949106,0.013304136906554062
4,156,-0.0494723081063169,0.0494723081063169,other,other,0.11167757901809788,-0.16114988712441478
5,260,-0.0864335807725798,0.0864335807725798,interface,interface,-0.06949433999097487,-0.016939240781604928
5,149,-0.4779923796759245,0.4779923796759245,interface,interface,-0.16260971812204497,-0.3153826615538795
5,235,-0.1359212817406213,0.1359212817406213,interface,interface,-0.09348011619200558,-0.04244116554861571
5,321,-0.1271763554795048,0.1271763554795048,interface,interface,-0.1799948786916344,0.052818523212129626
5,470,0.0411688946657633,0.0411688946657633,interface,other,-0.0747263693225321,0.1158952639882954
5,71,0.1321967617771321,0.1321967617771321,interface,interface,-0.07385230473500273,0.20604906651213484
6,171,0.0631677913513469,0.0631677913513469,other,other,0.10037930755336213,-0.03721151620201524
6,144,0.1050918417545606,0.1050918417545606,other,other,0.08076674447433316,0.024325097280227442
6,200,-0.0262186851210566,0.0262186851210566,other,other,-0.08372208778110313,0.057503402660046526
6,416,0.1202941816728313,0.1202941816728313,other,other,0.15761036823882307,-0.03731618656599177
6,177,0.1050918417545606,0.1050918417545606,other,other,0.11215685343987171,-0.0070650116853111095
7,545,-0.0678264328659915,0.0678264328659915,interface,interface,-0.028965174144050698,-0.03886125872194081
7,326,0.1320287624428749,0.1320287624428749,interface,interface,-0.2108522673822191,0.342881029825094
7,439,-0.0046000634108132,0.0046000634108132,interface,other,0.1505893639767868,-0.1551894273876
7,233,-0.1153780085266496,0.1153780085266496,interface,immune_core,-0.08165375951007689,-0.03372424901657271
7,117,0.0253293533528532,0.0253293533528532,interface,other,-0.0174673619656385,0.042796715318491704
7,181,0.0217612624212549,0.0217612624212549,interface,other,0.17966387899474362,-0.15790261657348872
8,228,0.4781790890670485,0.4781790890670485,interface,tumor_core,0.39546275815697884,0.08271633091006964
8,340,-0.1181812439658003,0.1181812439658003,interface,interface,0.09816892360749378,-0.2163501675732941
8,166,0.0264193293956368,0.0264193293956368,interface,interface,-0.34527801453706697,0.37169734393270376
8,65,-0.0925898544730318,0.0925898544730318,interface,tumor_core,0.1271684922605054,-0.21975834673353717
8,236,-0.2586507479835491,0.2586507479835491,interface,interface,-0.13214840643132217,-0.12650234155222692
8,209,-0.1290991529805296,0.1290991529805296,interface,other,-0.23729649310681114,0.10819734012628154
9,87,0.0761420927411446,0.0761420927411446,interface,other,0.05047493266157713,0.025667160079567472
9,133,0.0725680837553518,0.0725680837553518,interface,interface,-0.08501571053912332,0.1575837942944751
9,71,-0.0736681264099119,0.0736681264099119,interface,interface,0.041880970374868404,-0.1155490967847803
9,484,0.0278673120113253,0.0278673120113253,interface,interface,0.09449404954055654,-0.06662673752923123
9,386,-0.0876458194061636,0.0876458194061636,interface,interface,0.041943739594494406,-0.129589559000658
9,19,0.4745372464518894,0.4745372464518894,interface,tumor_core,0.34602290594952767,0.1285143405023617
10,27,0.0233695178645877,0.0233695178645877,interface,interface,-0.12811467845792882,0.15148419632251653
10,280,-0.0318842123676223,0.0318842123676223,interface,other,-0.14357206801454656,0.11168785564692425
10,227,0.11043700745714,0.11043700745714,interface,interface,0.08575982989415289,0.02467717756298711
10,192,-0.064925887353599,0.064925887353599,interface,interface,-0.0671803537504925,0.002254466396893501
