node,ks_value,coexact_energy,region
0,-0.0004777847632799692,0.0043656130933198,other
1,0.01652938360528184,0.0226950204045192,interface
2,-0.01253763683703466,0.0254221659413828,other
3,-4.003278125514473e-05,0.0011547460044859,other
4,0.054083664757468126,0.0304027392860454,other
5,-0.00518349203318078,0.0267053566733233,interface
6,1.76431026521533e-05,0.0011209193916028,other
7,-0.0034397060809652448,0.0285105794251333,interface
8,0.3595128912495845,0.0446352566137498,interface
9,0.005680660422469445,0.0127652601281838,interface
10,0.010793496526191394,0.047677426160767,interface
11,-0.08901949594301439,0.008328019915732,other
12,0.768345998440254,0.2281930575851261,interface
13,0.015569529840681759,0.0177130137965432,interface
14,-5.442636431441121e-05,0.0130026075058986,interface
15,-0.0018656331294606909,0.0061542392027279,other
16,-0.15107420392121104,0.0693237099060201,immune_core
17,-0.00401734030333232,0.0096842793208436,interface
18,-0.05158420791088582,0.0547690265286575,interface
19,-0.010768440606262622,0.0173508777547446,tumor_core
20,0.04396766510312444,0.0180601554639391,interface
21,-0.013670876745575235,0.0236582496368026,other
22,0.007319565625012757,0.0418456101425011,interface
23,0.0027144911788405243,0.0090661920518853,other
24,-0.12604481520800442,0.1943958427303316,interface
25,0.06228966547146107,0.0601888980279434,interface
26,-0.00884618190109109,0.0197407203902953,other
27,0.0010127907742324134,0.0229793451501741,interface
28,0.07039035544645725,0.0506042486499784,interface
29,0.014880319085537167,0.0099912802503443,other
30,-0.01346068643520955,0.0038856298800713,other
31,-0.024929052941025275,0.0413202462543589,immune_core
32,0.005281021360870608,0.0101297130638501,interface
33,-0.0012083601399263397,0.0052908635293212,immune_core
34,0.00444381319157652,0.0058981948803911,immune_core
35,0.0003169688344013841,0.0004914306541828,interface
36,-0.14399149304377318,0.005118490446988,tumor_core
37,-0.19276550595212869,0.0099180163558122,other
38,-0.2521248038435906,0.028823828076413,interface
39,-0.010899349317635185,0.0156398041026681,interface
40,-0.05646863040215244,0.0498052058341214,interface
41,0.03673275001304091,0.0223246458602905,interface
42,-0.0388860766683965,0.0726320510504742,other
43,-0.002290499454593979,0.0079534483746943,other
44,0.0005688277208318222,0.0011276404929876,tumor_core
45,0.0002516635938540776,0.0013678336478946,other
46,-0.28928630822793505,0.3471897887267691,other
47,0.03957240887091222,0.0165341158607787,immune_core
48,-0.0007307165121979678,0.0037431714194245,other
49,-1.2592390312945723,0.0455413829765252,interface
50,0.48424583606837723,0.0676990037412988,interface
51,-0.25283184962648725,0.0201713912723024,other
52,-0.006409713230171499,0.0373934391634467,other
53,0.010270411788231905,0.0140852273864386,interface
54,-0.10479706101782486,0.0844550299685705,interface
55,-1.4142313238551325,0.2620785875569946,interface
56,0.22009581716431884,0.1355003391319146,interface
57,0.08750519234572988,0.0515482042017856,interface
58,0.0006036263953416744,0.0012895924102804,other
59,0.008300800103601453,0.008650455604624,interface
60,-4.340574214640705,0.5704948999410445,immune_core
61,0.6250789880401763,0.0553894507844175,interface
62,-0.0046113360542810854,0.0099830226976213,interface
63,-0.11740675294392655,0.0691179211783778,interface
64,2.9937466444588186,0.1241956327964636,interface
65,0.9782095071738528,0.1137641453426542,tumor_core
66,-0.010471955280947225,0.0176068978069133,immune_core
67,-0.029518620264850248,0.0006895624719742,other
68,-9.265117872644818e-06,0.0001932783096567,other
69,0.03768270274512675,0.0341043884059037,immune_core
70,0.0008870943579161302,0.0030551011441442,other
71,0.004292221039270601,0.0201863388907388,interface
72,0.015452078227874512,0.043115878426686,interface
73,1.3050872957321296,0.287055807023778,other
74,0.0006034695648525799,0.0016630286285507,other
75,0.002801327116450999,0.0048091983283267,other
76,0.3569108972269154,0.1273539298740454,other
77,-0.0008264930952688785,0.0193770690853235,interface
78,0.44001641541698266,0.0760807400927482,interface
79,0.0002575027925593061,0.0040254868490273,other
80,0.0010909662925343824,0.0079277007706928,interface
81,-0.21422332000479846,0.0750573992176354,tumor_core
82,0.0011218100345762984,0.0020432640072385,other
83,0.24391116817702835,0.0311313415419407,other
84,0.0021625157803750635,0.0068180686987243,other
85,-4.3215855914078333e-05,0.0008485629519005,other
86,-0.05378792157433597,0.0448403532878933,immune_core
87,0.015677310829746258,0.013815643999313,other
88,0.0019971449727579525,0.004099307664078,other
89,0.00014786904439770452,0.0151954593077172,other
90,0.11200649391865977,0.1148372935194867,interface
91,0.024647070834362423,0.0336336605094198,interface
92,1.0220444755509515,0.138015742785779,interface
93,0.005920688130717353,0.0199055887023508,other
94,-0.00016060866443744519,0.0026614743454809,other
95,0.00010424288636141503,0.0006361130117472,other
96,7.319093798980692e-05,0.003388568261247,other
97,-3.793369559237643e-05,0.0013169329731156,immune_core
98,0.0199948914566954,0.0203733358707262,immune_core
99,0.0013244775647397121,0.0013599139057225,other
100,-17.545400797833732,0.8760916803161579,interface
101,0.013302449715378835,0.0214286803792263,interface
102,-0.00048054305370456016,0.0039108806067043,other
103,-0.005103574487099855,0.0044190562822551,interface
104,0.06268646959921119,0.0153261382485056,interface
105,-0.18717693049909345,0.0838618238622244,interface
106,0.00032134491128533354,0.0002303622598302,other
107,-0.013902356131637228,0.0214716149288861,tumor_core
108,0.0008882334211828977,0.0259243417749124,interface
109,0.0027550176268762027,0.0150245299176952,immune_core
110,0.0008872993371144193,0.0129388840825534,interface
111,-0.014395046381907285,0.0006989985644287,interface
112,-5.495458636944375e-05,0.0010142156181569,other
113,-0.0910338323459675,0.0820766275374964,interface
114,0.0005943090950595888,0.0153822665457084,interface
115,-0.043977967466243426,0.0315056337600623,other
116,0.6203870078275212,0.0719538732422163,immune_core
117,0.003041657344747868,0.0026518566418622,other
118,-0.05381103652968506,0.0392327653527219,interface
