node,ks_value,coexact_energy,region
0,0.007761817810578051,0.0025710621232714,interface
1,0.08977650590322846,0.0596566394491739,interface
2,0.0001109645752795734,0.0022739029598055,other
3,0.038621479575692966,0.0364637605154411,interface
4,0.0007689406115615007,0.0091575893642847,interface
5,0.0740539514597289,0.0388169691953189,interface
6,0.05889703431639538,0.0300375847083881,interface
7,-0.00014954888709550025,0.011859614276542,interface
8,0.026551727897935286,0.0172005955511987,interface
9,0.0017583032020220396,0.013846525351167,interface
10,0.0016118372836455652,0.0012809348128348,other
11,0.0009084470445489571,0.0008107765356848,interface
12,0.0018132967265858857,0.002480142063803,interface
13,0.010004668291579245,0.0200513558395327,other
14,0.0006499592330316917,0.0012442612824858,other
15,-0.12882523509615743,0.0321432466994943,interface
16,0.0009944315704181381,0.0034599807987459,interface
17,-0.0042179492663057296,0.0234838731000484,interface
18,2.161678214060103e-05,0.0004545749051982,other
19,-0.00021523424837360794,0.0027424961406293,other
20,0.0045186499089688225,0.0040603430070104,tumor_core
21,-0.23412034528871944,0.0823619658532922,interface
22,-1.2233213812859975e-06,0.0013491016638388,other
23,0.0012244231823603502,0.0014071602209224,interface
24,0.00020960701267490702,0.000901483481099,other
25,-0.017138156252237947,0.030693923188585,other
26,0.020930359624878336,0.0119686726674412,interface
27,0.0012906125124277413,0.0020161558137137,interface
28,0.010364680119879646,0.0199894942598205,interface
29,0.0011631310925351128,0.0023961847696167,interface
30,9.243984204331505e-05,0.0002270080557276,other
31,0.006548818804179558,0.0122563290565228,other
32,-0.12521370696455095,0.0996949919462482,interface
33,-0.02394208016713993,0.0665981971067798,interface
34,0.0003927794275751246,0.0042724269463357,interface
35,6.904045642058372e-05,0.0005724597018817,other
36,0.0025807945083550538,0.0088039208814246,interface
37,0.009538508577540883,0.0038496544410634,tumor_core
38,0.003925162487674112,0.0655127220067422,interface
39,0.00494905690590612,0.0046578231014636,interface
40,0.0017366348195225435,0.001577243181036,other
41,0.028439298797412166,0.0227575957149404,immune_core
42,0.0008802301213968434,0.0037682662713685,interface
43,0.00019141621362148923,0.0003060608379768,other
44,-0.003650438521762398,0.0099451248327988,tumor_core
45,0.00730463983808354,0.0043699761127714,other
46,-0.014210277422563367,0.0292688235776673,interface
47,0.0018303471536704353,0.0025444888862012,interface
48,-0.04661365854868525,0.002705670021116,other
49,-0.37718390008854213,0.1150546690912679,other
50,-0.007720631365358378,0.0081522815280777,other
51,0.027415605528443528,0.0143834436926705,interface
52,-0.0006283873761430181,0.0014428849836908,other
53,0.0004775582219459097,0.002280544998098,other
54,-0.0033227759161940265,0.0111030801510813,immune_core
55,-0.005571001215089683,0.0233630936619596,interface
56,-0.04438674562002387,0.0344149247432791,tumor_core
57,-0.027339196698474684,0.0414446243372655,interface
58,-0.000642042267361066,0.0010912069685183,interface
59,0.03689033769313526,0.0165430646071513,interface
60,-0.004736944875487714,0.0061582239551799,other
61,0.03581659498632397,0.0275426048305963,immune_core
62,0.01139882354126843,0.008779826573006,interface
63,0.00010363731182853126,0.0011357307253956,other
64,0.0026893948881564758,0.0024997174201359,other
65,0.013327835063104813,0.0772049672847885,interface
66,-1.7973382938056251e-06,0.0001356243434108,immune_core
67,0.001922500165801864,0.0026402957226966,interface
68,0.001951632919223571,0.012317367713418,tumor_core
69,0.002133348347264587,0.002833259101711,other
70,0.0013625866864648837,0.0048155309335674,other
71,-0.03014849439194683,0.029727068915363,interface
72,-0.00010540168733352262,0.0027843123599161,tumor_core
73,-0.005103289239861544,0.0149442981655632,tumor_core
74,0.00889135939269163,0.0275767821817042,interface
75,0.013307880205038293,0.0150527428040338,interface
76,-0.04735934014243877,0.0258237247787791,other
77,-0.11100199961929731,0.0721849011976253,interface
