i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,282,-0.2940796755999874,0.2940796755999874,interface,interface,-0.12547787728627663,-0.16860179831371075
0,103,0.7618311003947481,0.7618311003947481,interface,interface,-0.053432504116936896,0.815263604511685
0,561,-0.1873985830314771,0.1873985830314771,interface,interface,0.18819510020737362,-0.37559368323885073
0,627,-0.6089522372736687,0.6089522372736687,interface,interface,-0.47290189866225185,-0.1360503386114168
0,965,-0.0676408101828673,0.0676408101828673,interface,interface,-0.006112102971219502,-0.0615287072116478
0,123,-0.365271873098712,0.365271873098712,interface,interface,-0.2917824276571805,-0.07348944544153152
1,611,1.3293305189784268,1.3293305189784268,interface,interface,0.44913131461066513,0.8801992043677617
1,486,-0.4360848964964594,0.4360848964964594,interface,interface,0.4523874200009664,-0.8884723164974258
1,157,-1.36593286453864,1.36593286453864,interface,interface,-0.00687810654595955,-1.3590547579926804
1,915,-0.121488719089356,0.121488719089356,interface,interface,0.1961821120750865,-0.3176708311644425
1,832,-0.8338971658197938,0.8338971658197938,interface,interface,-0.09750172032234261,-0.7363954454974512
1,264,3.4454262673040352,3.4454262673040352,interface,other,1.0240312803957143,2.4213949869083207
2,811,0.157532794891136,0.157532794891136,other,other,0.3671876832527204,-0.20965488836158439
2,875,0.0133702893235027,0.0133702893235027,other,other,-0.04496022893924534,0.05833051826274804
2,336,0.0958185860481672,0.0958185860481672,other,other,0.159761257912366,-0.0639426718641988
2,571,0.0124999739274149,0.0124999739274149,other,other,-0.029038890552290753,0.04153886447970565
2,198,0.2518417070076267,0.2518417070076267,other,other,0.09939136713075242,0.15245033987687429
2,347,0.414442651758009,0.414442651758009,other,other,0.39316518823539587,0.021277463522613116
3,306,-0.3924619699633564,0.3924619699633564,interface,interface,-0.1272533724945089,-0.2652085974688475
3,596,0.1178371156483992,0.1178371156483992,interface,other,0.09579396552958253,0.022043150118816676
3,284,-0.1485499626545667,0.1485499626545667,interface,interface,-0.05484659869175662,-0.09370336396281007
3,30,0.3473032707314089,0.3473032707314089,interface,interface,0.10833240213446946,0.23897086859693942
3,69,-0.099916253955947,0.099916253955947,interface,other,-0.14966011552928388,0.04974386157333688
3,265,-0.1039244143076752,0.1039244143076752,interface,other,-0.15207856525386157,0.04815415094618637
4,173,0.2066473548935916,0.2066473548935916,interface,other,0.31673182621024054,-0.11008447131664895
4,285,-0.2032693674141805,0.2032693674141805,interface,interface,-0.6143057432865149,0.4110363758723344
4,240,-1.3835222868823969,1.3835222868823969,interface,immune_core,-0.5909260257506324,-0.7925962611317645
4,575,0.1082876698975532,0.1082876698975532,interface,interface,-1.0304353210843404,1.1387229909818937
4,636,-0.2049843826415233,0.2049843826415233,interface,other,-0.01394764027568307,-0.19103674236584023
4,880,-1.028350293849133,1.028350293849133,interface,interface,-0.5723073542665378,-0.4560429395825951
5,377,0.7159832993138604,0.7159832993138604,interface,interface,-0.2937467722345549,1.0097300715484154
5,941,0.8728550686192883,0.8728550686192883,interface,immune_core,1.7535936711569615,-0.8807386025376732
5,683,0.3108387820400536,0.3108387820400536,interface,immune_core,0.9483192718519882,-0.6374804898119346
5,294,0.47449865193527,0.47449865193527,interface,immune_core,0.3121867975219763,0.1623118544132937
5,450,0.0855542287571251,0.0855542287571251,interface,interface,-0.34692342142488464,0.43247765018200973
5,697,0.0188924010949279,0.0188924010949279,interface,interface,0.10519275871735609,-0.08630035762242819
6,218,-0.2959898056720446,0.2959898056720446,interface,interface,0.07155518767152144,-0.36754499334356605
6,88,0.4183703643062365,0.4183703643062365,interface,interface,0.22012894920810375,0.19824141509813273
6,55,0.4750957988858548,0.4750957988858548,interface,interface,0.39949432210577396,0.07560147678008083
6,626,0.0526069470018654,0.0526069470018654,interface,interface,0.1250523599452159,-0.07244541294335051
6,580,0.439912783628461,0.439912783628461,interface,interface,0.23040186191303474,0.20951092171542623
6,498,0.2652305569688004,0.2652305569688004,interface,interface,0.30859370432573785,-0.04336314735693747
7,910,0.3891610035634382,0.3891610035634382,other,interface,0.39297772641092904,-0.00381672284749085
7,505,0.0139992309416107,0.0139992309416107,other,interface,0.1607611971486485,-0.1467619662070378
7,635,0.2891780571995742,0.2891780571995742,other,tumor_core,0.1211141611303519,0.16806389606922228
7,558,0.2470278789227754,0.2470278789227754,other,interface,0.09452582842352286,0.15250205049925253
7,495,0.356725140752232,0.356725140752232,other,interface,0.4664293963342244,-0.10970425558199243
7,620,-0.0592944629316789,0.0592944629316789,other,other,0.0009881247867524756,-0.060282587718431375
8,343,-0.0022037253942389,0.0022037253942389,immune_core,interface,0.006065548389014019,-0.00826927378325292
8,543,0.0333884342766542,0.0333884342766542,immune_core,interface,-0.13544247039608814,0.16883090467274234
8,290,0.0553277634107979,0.0553277634107979,immune_core,interface,0.07990823686863406,-0.024580473457836163
8,829,-0.1360924648683553,0.1360924648683553,immune_core,interface,-0.05520661164739426,-0.08088585322096103
8,405,-0.2184236704849765,0.2184236704849765,immune_core,interface,-0.04427383370875101,-0.17414983677622548
8,827,0.3301495283755248,0.3301495283755248,immune_core,interface,0.21109507177210984,0.11905445660341496
9,70,0.2240350247186406,0.2240350247186406,other,interface,-0.010841251246436492,0.2348762759650771
9,465,-0.3138927285768789,0.3138927285768789,other,interface,0.15850172922235145,-0.47239445779923034
9,605,-0.2039681218352162,0.2039681218352162,other,interface,-0.14253678686767085,-0.061431334967545353
9,159,-0.0190708149530999,0.0190708149530999,other,interface,-0.1265390063497349,0.107468191396635
9,512,0.1087449945323698,0.1087449945323698,other,interface,-0.1154707800496598,0.2242157745820296
9,488,-0.178151149251409,0.178151149251409,other,interface,-0.14541657873831446,-0.03273457051309456
10,183,-0.1648444949312328,0.1648444949312328,tumor_core,other,-0.1448958308124303,-0.0199486641188025
10,175,0.2645282081542229,0.2645282081542229,tumor_core,tumor_core,0.18012643612234105,0.08440177203188184
10,986,-0.462542104602376,0.462542104602376,tumor_core,other,-0.32442411902166157,-0.13811798558071442
10,814,0.1195149065572171,0.1195149065572171,tumor_core,interface,0.03926524893318301,0.08024965762403408
10,349,-0.0191238337800133,0.0191238337800133,tumor_core,other,-0.07768317437813105,0.05855934059811775
10,87,-0.0060403117006408,0.0060403117006408,tumor_core,tumor_core,0.05910372209034716,-0.06514403379098796
11,129,-1.1148460812031395,1.1148460812031395,other,immune_core,-0.8081580207071511,-0.3066880604959884
