i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,602,-0.21779082946362,0.21779082946362,other,other,-0.16297830582953762,-0.05481252363408237
0,2091,-0.0957314844487781,0.0957314844487781,other,other,-0.07063020747671903,-0.025101276972059078
0,1215,-0.5298386322448674,0.5298386322448674,other,other,-0.5358420491062525,0.006003416861385169
0,212,-0.2022570605522788,0.2022570605522788,other,other,-0.20420015443695358,0.0019430938846747847
0,263,-0.2181838639232289,0.2181838639232289,other,other,-0.20838906070764981,-0.009794803215579073
0,1352,0.173549194299086,0.173549194299086,other,other,0.09178715525522532,0.08176203904386067
1,1197,-1.608575456509401,1.608575456509401,interface,interface,-1.772664327438721,0.16408887092932
1,2121,0.7586068429444328,0.7586068429444328,interface,interface,2.169618476316077,-1.4110116333716443
1,1294,-1.2133910118127706,1.2133910118127706,interface,interface,-1.8475218435215506,0.6341308317087799
1,1726,-1.0761539182266435,1.0761539182266435,interface,interface,-1.9802392738661463,0.9040853556395028
1,605,-2.2349893963519607,2.2349893963519607,interface,interface,-2.253806336882728,0.018816940530767212
1,1725,-1.609714075844469,1.609714075844469,interface,interface,-1.2996019167398818,-0.3101121591045872
2,842,-0.1291572676594928,0.1291572676594928,other,other,-0.15197239770922344,0.022815130049730625
2,1523,0.0104243744617397,0.0104243744617397,other,other,0.03726714792414501,-0.02684277346240531
2,1202,0.0935627176881173,0.0935627176881173,other,other,0.1458705573666946,-0.0523078396785773
2,1840,-0.0178876873687988,0.0178876873687988,other,other,-0.04897786286554452,0.031090175496745722
2,2106,0.018800231544394,0.018800231544394,other,other,-0.002614283293562558,0.021414514837956557
2,2117,0.0442398577265186,0.0442398577265186,other,other,0.04040921552890811,0.0038306421976104926
3,1609,0.4306453771906514,0.4306453771906514,other,other,0.5070714953599057,-0.07642611816925432
3,514,0.3183902772071448,0.3183902772071448,other,other,0.2638438898647458,0.05454638734239903
3,1990,0.0969309167935863,0.0969309167935863,other,other,0.025491206337824146,0.07143971045576215
3,1363,0.225614716428747,0.225614716428747,other,other,0.10933488263613926,0.11627983379260774
3,2048,-0.0784334406355978,0.0784334406355978,other,other,0.08889045660169492,-0.16732389723729274
3,1480,0.3717748419190732,0.3717748419190732,other,other,0.3702905614398231,0.0014842804792500885
4,381,-2.1930411127637375,2.1930411127637375,interface,interface,-1.1958739408850618,-0.9971671718786757
4,69,-1.113913163559485,1.113913163559485,interface,interface,-1.1917685555798843,0.07785539202039926
4,222,-0.2770911973986318,0.2770911973986318,interface,interface,-0.6865056684291491,0.40941447103051726
4,67,-0.6113480777303998,0.6113480777303998,interface,interface,-0.8327914584502789,0.22144338071987912
4,1282,-1.547585877427348,1.547585877427348,interface,interface,-1.6932834910327434,0.14569761360539535
4,2024,-0.8542477483333358,0.8542477483333358,interface,interface,-0.9970033461178526,0.14275559778451674
5,437,-0.164310665401414,0.164310665401414,interface,interface,-0.013025936803379712,-0.1512847285980343
5,1546,-0.1839746564089579,0.1839746564089579,interface,interface,-0.24316241121476898,0.059187754805811066
5,2037,-0.0525545162966908,0.0525545162966908,interface,other,-0.02737544562661791,-0.02517907067007289
5,2006,0.0726600785632212,0.0726600785632212,interface,interface,0.02556347762693789,0.0470966009362833
5,1745,0.3409969037061145,0.3409969037061145,interface,interface,0.21397892143555888,0.12701798227055563
5,1972,-0.0716111754227335,0.0716111754227335,interface,interface,-0.014772516852261386,-0.056838658570472114
6,874,0.003666459203065,0.003666459203065,immune_core,other,-0.04088110297807797,0.04454756218114297
6,1349,0.0854286897249418,0.0854286897249418,immune_core,interface,0.08415477130324184,0.0012739184216999655
6,1447,0.0085194558829155,0.0085194558829155,immune_core,interface,0.03832243969575925,-0.02980298381284375
6,1620,0.0330837839524981,0.0330837839524981,immune_core,immune_core,-0.07127543082252742,0.10435921477502552
