i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,77,0.0243870096013087,0.0243870096013087,immune_core,interface,0.1551702100025671,-0.1307832004012584
0,410,0.9419281483679888,0.9419281483679888,immune_core,interface,0.644536616741799,0.2973915316261898
0,217,0.722942515046474,0.722942515046474,immune_core,immune_core,0.295977125469741,0.426965389576733
0,722,0.9104126616273104,0.9104126616273104,immune_core,immune_core,0.3526181137292832,0.5577945478980272
0,462,-0.4728943212378433,0.4728943212378433,immune_core,other,-0.005220090173776941,-0.46767423106406636
0,100,-0.7010987781444665,0.7010987781444665,immune_core,other,-0.017404731596461887,-0.6836940465480046
1,269,0.334514809180188,0.334514809180188,interface,interface,-1.22091352697172,1.555428336151908
1,597,-1.6909601555038796,1.6909601555038796,interface,interface,-1.0648899509488883,-0.6260702045549913
1,421,0.8539748348046927,0.8539748348046927,interface,interface,-0.5264915677589307,1.3804664025636235
1,265,-0.8751287852689724,0.8751287852689724,interface,interface,-0.6571965968744958,-0.2179321883944766
1,366,-1.2484946093100076,1.2484946093100076,interface,interface,-1.0041619235432557,-0.24433268576675182
1,706,-3.56789951862237,3.56789951862237,interface,interface,-1.7203396773377841,-1.847559841284586
2,146,0.3110318934781222,0.3110318934781222,interface,interface,0.4757238522194903,-0.1646919587413681
2,437,0.9699391470984504,0.9699391470984504,interface,interface,0.8030784035051519,0.1668607435932985
2,20,0.1486858579880028,0.1486858579880028,interface,interface,0.21898588980527037,-0.07030003181726757
2,701,0.5565204397520077,0.5565204397520077,interface,interface,0.35783470059898026,0.19868573915302745
2,21,0.5400863126655833,0.5400863126655833,interface,interface,0.47891278885067134,0.06117352381491192
2,82,-0.0078965332838173,0.0078965332838173,interface,interface,0.1838315932545497,-0.19172812653836702
3,228,0.4934430411574375,0.4934430411574375,interface,interface,0.2510092330825189,0.2424338080749186
3,511,0.2457647701189368,0.2457647701189368,interface,interface,0.3339598142889484,-0.08819504417001159
3,336,0.0346681235154075,0.0346681235154075,interface,interface,0.2317347535962856,-0.1970666300808781
