i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,307,-0.1310811250824106,0.1310811250824106,interface,interface,-0.18338737393990812,0.05230624885749752
0,1753,0.1948432309559692,0.1948432309559692,interface,interface,-0.01891881389204364,0.21376204484801284
0,866,0.1990779486581262,0.1990779486581262,interface,other,0.3460239232273778,-0.1469459745692516
0,2992,-0.0538893542541368,0.0538893542541368,interface,other,0.29726773813270113,-0.35115709238683795
0,383,0.2302307135325025,0.2302307135325025,interface,immune_core,0.37298315682130967,-0.14275244328880718
0,1939,0.3243652954320586,0.3243652954320586,interface,interface,-0.0504222516113913,0.3747875470434499
1,1496,1.2174028178846346,1.2174028178846346,interface,immune_core,0.5169326658681644,0.7004701520164701
1,1067,-2.193516011202396,2.193516011202396,interface,interface,-0.4213444367180843,-1.7721715744843118
1,1592,-0.4076575674066413,0.4076575674066413,interface,interface,-0.2437183906101672,-0.16393917679647407
1,346,0.2634954079308931,0.2634954079308931,interface,interface,0.26590682829001017,-0.002411420359117067
1,2393,2.584001175347026,2.584001175347026,interface,immune_core,2.101878646738145,0.48212252860888105
1,990,1.8966882034063208,1.8966882034063208,interface,interface,1.1407580241347688,0.755930179271552
2,1160,0.046951960973306,0.046951960973306,interface,interface,0.09927420302545054,-0.05232224205214454
2,1656,-0.7147497777331571,0.7147497777331571,interface,interface,-0.9159700424605646,0.2012202647274075
2,1081,-0.1660369575146422,0.1660369575146422,interface,interface,-0.15622251352520422,-0.009814443989437982
2,2956,-0.956821628902446,0.956821628902446,interface,interface,-0.9234910893682788,-0.0333305395341672
2,213,-0.1955645142575103,0.1955645142575103,interface,interface,-0.0198979441807956,-0.1756665700767147
2,1167,1.0013625111247848,1.0013625111247848,interface,interface,0.9314467920773339,0.06991571904745086
3,2673,0.1574474652973238,0.1574474652973238,interface,tumor_core,0.17936131112631012,-0.02191384582898631
3,593,0.0815228792890037,0.0815228792890037,interface,interface,0.09882008028226888,-0.017297200993265177
3,1121,0.0600243142786648,0.0600243142786648,interface,interface,0.04873380359689487,0.011290510681769929
3,2487,0.1033417546499842,0.1033417546499842,interface,interface,-0.3247338080098083,0.42807556265979246
3,1792,0.059261386925174,0.059261386925174,interface,interface,0.2914832610652097,-0.23222187414003573
3,1089,-0.023144285029741,0.023144285029741,interface,interface,0.1447887385759135,-0.1679330236056545
