i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
15,955,-0.1961300874852285,0.1961300874852285,tumor_core,interface,-0.03919848836853469,-0.1569315991166938
15,1858,-0.2490272926527136,0.2490272926527136,tumor_core,interface,-0.10517202889213452,-0.14385526376057906
15,1786,-0.3465294095539768,0.3465294095539768,tumor_core,other,-0.5037468858916235,0.1572174763376467
16,543,-0.2278648449788115,0.2278648449788115,interface,other,0.2174617284228372,-0.4453265734016487
16,808,-0.1143449683294132,0.1143449683294132,interface,interface,-0.17593954787011157,0.06159457954069837
16,1276,-0.0763456648374378,0.0763456648374378,interface,interface,-0.18627733278537775,0.10993166794793996
16,1186,-0.0828911819744848,0.0828911819744848,interface,other,-0.040341115861985605,-0.0425500661124992
16,200,-0.0161372968067166,0.0161372968067166,interface,interface,0.08289546402056516,-0.09903276082728177
16,759,0.2115328601295084,0.2115328601295084,interface,interface,-0.2038500750543249,0.4153829351838333
17,1693,0.2493148729717442,0.2493148729717442,interface,interface,0.060132118994819905,0.1891827539769243
17,1825,0.1629950608125494,0.1629950608125494,interface,interface,0.14785455615513188,0.015140504657417536
17,132,0.0923456761675692,0.0923456761675692,interface,interface,0.0671537884545067,0.025191887713062494
17,1443,-0.0818083873843622,0.0818083873843622,interface,interface,0.02230903846862231,-0.10411742585298452
17,870,-0.1783537880564282,0.1783537880564282,interface,other,-0.09377471857318853,-0.08457906948323968
17,1341,-0.1003694462029474,0.1003694462029474,interface,other,-0.05955107772679735,-0.040818368476150044
18,1479,-0.1221512730250932,0.1221512730250932,tumor_core,tumor_core,0.0289789604164018,-0.151130233441495
18,1812,-0.0625960959501527,0.0625960959501527,tumor_core,tumor_core,-0.10610770581190387,0.04351160986175118
18,1959,-0.3903015350873793,0.3903015350873793,tumor_core,other,-0.4734451754858753,0.08314364039849598
18,469,-0.5412471839303111,0.5412471839303111,tumor_core,other,-0.4382664130109457,-0.10298077091936542
18,932,-0.37332614052614,0.37332614052614,tumor_core,other,-0.6706368563548095,0.2973107158286695
18,216,-0.4817071641175487,0.4817071641175487,tumor_core,other,-0.3118518992337598,-0.16985526488378894
19,383,0.1274255144235781,0.1274255144235781,other,other,0.0947668347019176,0.032658679721660505
19,1190,0.0352342477412799,0.0352342477412799,other,other,0.06713416494279911,-0.03189991720151921
19,404,0.0002210700563182,0.0002210700563182,other,other,0.12655438469396207,-0.12633331463764388
19,903,0.157982934572377,0.157982934572377,other,interface,-0.0527889889076128,0.2107719234799898
19,635,0.045357035682308,0.045357035682308,other,other,0.03393866289433989,0.01141837278796811
19,533,-0.0282627468307994,0.0282627468307994,other,interface,0.06835258285719087,-0.09661532968799028
20,1869,-0.1591264407129045,0.1591264407129045,interface,interface,-0.00435970057556434,-0.15476674013734015
20,1449,0.4122933658700832,0.4122933658700832,interface,other,-0.2397507660284741,0.6520441318985573
20,988,0.1594685942477237,0.1594685942477237,interface,interface,-0.09996209109413584,0.25943068534185953
20,1938,-0.3091518119386529,0.3091518119386529,interface,interface,0.03002865837067653,-0.3391804703093294
20,2017,-0.3913529918905718,0.3913529918905718,interface,interface,0.056317830978863836,-0.44767082286943566
20,591,0.0108189194072769,0.0108189194072769,interface,interface,-0.01932415343112745,0.03014307283840435
21,1698,-0.0218203786047162,0.0218203786047162,other,other,-0.012157858037865954,-0.009662520566850245
21,1703,0.0884458483524547,0.0884458483524547,other,tumor_core,0.07476118490819716,0.013684663444257533
21,791,0.0005462393708918,0.0005462393708918,other,tumor_core,-0.022725892882856064,0.023272132253747864
21,651,0.0839505443909926,0.0839505443909926,other,other,-0.06708256760268644,0.15103311199367903
21,1187,-0.2169817832820272,0.2169817832820272,other,other,-0.06820775538946827,-0.14877402789255892
21,491,-0.1973920537374272,0.1973920537374272,other,other,-0.16783890769563248,-0.02955314604179471
22,854,0.0156339320106994,0.0156339320106994,other,other,0.017652210071488927,-0.002018278060789528
22,810,-0.0497151872505433,0.0497151872505433,other,other,-0.129367061800635,0.0796518745500917
22,1238,0.037932507554416,0.037932507554416,other,other,-0.012161147554585028,0.05009365510900103
22,1532,0.0874909359559261,0.0874909359559261,other,other,0.13218415538896966,-0.044693219433043566
22,1726,0.1885394649568392,0.1885394649568392,other,tumor_core,0.25552341333936157,-0.06698394838252236
22,1329,-0.0095719881948439,0.0095719881948439,other,other,0.006478548268625484,-0.016050536463469385
23,1657,-0.0141360942296657,0.0141360942296657,interface,interface,-0.2234521656118318,0.2093160713821661
23,2000,-0.4974202723040684,0.4974202723040684,interface,other,-0.3106451607956886,-0.18677511150837978
23,1599,0.4134830147881698,0.4134830147881698,interface,interface,1.2245379716374536,-0.8110549568492837
23,1351,0.0067990631859194,0.0067990631859194,interface,interface,-0.203467844608343,0.2102669077942624
23,378,-0.0915322064127288,0.0915322064127288,interface,interface,-0.2927485505535642,0.2012163441408354
23,1455,-0.3827834777627014,0.3827834777627014,interface,interface,-0.7598131821265435,0.3770297043638421
24,1243,-0.0998164208537151,0.0998164208537151,tumor_core,interface,-0.030765000703934967,-0.06905142014978013
24,219,-0.0057575037050577,0.0057575037050577,tumor_core,interface,-0.021565450062943657,0.015807946357885957
24,1885,-0.3392669384390377,0.3392669384390377,tumor_core,interface,-0.09322904476554757,-0.24603789367349016
24,492,0.1357800785866702,0.1357800785866702,tumor_core,other,-0.212235097807955,0.3480151763946252
24,921,-0.1395231586998527,0.1395231586998527,tumor_core,other,-0.05162801801385472,-0.08789514068599799
24,623,0.0770109225376796,0.0770109225376796,tumor_core,interface,0.03784957986691579,0.039161342670763814
25,1684,0.0776086762223952,0.0776086762223952,interface,interface,-0.00529182735903358,0.08290050358142878
25,892,0.1834262040599754,0.1834262040599754,interface,interface,0.08829135299342045,0.09513485106655495
25,1017,0.2426103632377094,0.2426103632377094,interface,immune_core,0.6043370822018773,-0.3617267189641679
25,828,0.1272057494591128,0.1272057494591128,interface,interface,0.1367377059560606,-0.009531956496947797
25,2025,0.1461801519144944,0.1461801519144944,interface,interface,-0.2043505511494739,0.3505307030639683
25,564,0.198657226579872,0.198657226579872,interface,interface,0.3559645597467933,-0.1573073331669213
26,917,-0.3080323763330379,0.3080323763330379,interface,interface,-0.13169379082344312,-0.1763385855095948
26,757,-0.58459316349142,0.58459316349142,interface,other,-0.0018797813116737394,-0.5827133821797462
26,945,0.3416760614040076,0.3416760614040076,interface,interface,0.09111412118103762,0.25056194022296996
26,1325,0.0981754449771873,0.0981754449771873,interface,interface,0.07833199581197053,0.01984344916521677
26,1137,-0.0613049050768077,0.0613049050768077,interface,interface,-0.11424153744638244,0.052936632369574736
26,1063,0.5341832964066913,0.5341832964066913,interface,interface,0.09847359040796816,0.4357097059987231
27,76,0.6115419305830266,0.6115419305830266,interface,interface,0.6798513281968688,-0.06830939761384214
27,396,0.4960285847113314,0.4960285847113314,interface,interface,0.4845685112128957,0.011460073498435697
27,1928,-0.1983659880942945,0.1983659880942945,interface,interface,-0.18375971823253018,-0.014606269861764332
27,1104,0.250055642836853,0.250055642836853,interface,interface,0.1536981319213342,0.09635751091551881
27,1529,0.2262829827117945,0.2262829827117945,interface,interface,0.2727122861036739,-0.04642930339187937
27,753,0.1592661427778854,0.1592661427778854,interface,interface,0.1377384882494042,0.021527654528481183
28,1149,-0.0114680886534424,0.0114680886534424,tumor_core,other,-0.3531737269474704,0.341705638294028
28,1636,-0.1255308664987962,0.1255308664987962,tumor_core,other,-0.14333902550275893,0.017808159003962737
28,747,-0.2869841636851349,0.2869841636851349,tumor_core,other,-0.1909981571847075,-0.0959860065004274
28,1476,-0.2886259416298342,0.2886259416298342,tumor_core,other,-0.1644026869947199,-0.12422325463511427
28,1798,-0.2963982320143754,0.2963982320143754,tumor_core,other,-0.3193495277515719,0.02295129573719651
28,1349,-0.4027346828107534,0.4027346828107534,tumor_core,other,-0.24047896930664628,-0.16225571350410714
29,702,0.0358628800010995,0.0358628800010995,interface,interface,-0.032641059915954514,0.06850393991705402
29,376,0.0070420286606496,0.0070420286606496,interface,other,0.04945171615133706,-0.042409687490687464
29,86,0.0401585823344807,0.0401585823344807,interface,interface,-0.041051910790740116,0.08121049312522081
29,2036,0.0718207852386355,0.0718207852386355,interface,tumor_core,0.08887253882097247,-0.017051753582336973
29,415,0.1028057511326179,0.1028057511326179,interface,immune_core,0.17294135051072784,-0.07013559937810994
29,1753,0.0530122913827639,0.0530122913827639,interface,other,0.07312964365481878,-0.020117352272054877
30,787,-0.2472678447857502,0.2472678447857502,interface,interface,-0.03023367797111609,-0.2170341668146341
30,1057,-1.0794966749757402,1.0794966749757402,interface,interface,-1.0150422430117365,-0.06445443196400369
30,868,0.1873755140972426,0.1873755140972426,interface,interface,0.08486158397461008,0.10251393012263252
30,1853,1.023936178469584,1.023936178469584,interface,interface,0.4594248189570118,0.5645113595125721
30,743,-0.3631932175746456,0.3631932175746456,interface,interface,-0.15459384305820767,-0.20859937451643795
30,1865,-0.9223302787646832,0.9223302787646832,interface,interface,-0.7453917036880762,-0.17693857507660704
31,880,0.0484691853270068,0.0484691853270068,other,other,0.048463553001133836,5.632325872965971e-06
31,1099,0.161330371977095,0.161330371977095,other,other,0.15848472557983934,0.0028456463972556523
31,174,0.161330371977095,0.161330371977095,other,other,0.15882184355402562,0.002508528423069367
31,908,0.2286836327310921,0.2286836327310921,other,other,0.24053904373791613,-0.011855411006824024
31,1024,0.161330371977095,0.161330371977095,other,other,0.16384498534284253,-0.0025146133657475422
31,529,-0.0253082011956712,0.0253082011956712,other,other,-0.034318626586011564,0.009010425390340363
32,1589,-0.1932664355478798,0.1932664355478798,interface,interface,-0.027973438970282594,-0.16529299657759722
32,1002,0.3364855676270021,0.3364855676270021,interface,immune_core,0.27482929305371495,0.06165627457328715
32,695,-0.3444439689808926,0.3444439689808926,interface,immune_core,-0.4739108802558808,0.12946691127498822
32,57,0.2528809808803517,0.2528809808803517,interface,immune_core,0.37071469143054536,-0.11783371055019365
32,1618,-0.7717161618549007,0.7717161618549007,interface,immune_core,-0.804800580469898,0.033084418614997335
32,119,-0.1706215958133197,0.1706215958133197,interface,interface,-0.22954089759157822,0.05891930177825852
33,280,0.0944129118494258,0.0944129118494258,other,other,0.1464280773830925,-0.052015165533666696
33,593,-0.1543902607137343,0.1543902607137343,other,other,-0.15278163553240182,-0.0016086251813324792
33,578,-0.1639078342466207,0.1639078342466207,other,other,-0.31352365387550435,0.14961581962888365
33,902,-0.1170802442707019,0.1170802442707019,other,other,-0.17514432543640696,0.05806408116570505
33,1220,-0.0716982733567253,0.0716982733567253,other,other,0.045120941073915045,-0.11681921443064033
33,48,0.2742910127698813,0.2742910127698813,other,tumor_core,0.31152782049407013,-0.0372368077241888
34,1733,-0.1031061980910032,0.1031061980910032,tumor_core,interface,0.03610282335184545,-0.13920902144284863
34,1810,0.2772213685672301,0.2772213685672301,tumor_core,interface,0.05325553826017082,0.2239658303070593
34,317,0.0747814126209768,0.0747814126209768,tumor_core,interface,-0.03436031855199573,0.10914173117297253
34,467,0.2044751947371299,0.2044751947371299,tumor_core,interface,0.2092045556626943,-0.004729360925564391
34,329,-0.2015764394559153,0.2015764394559153,tumor_core,interface,0.023589985419870563,-0.22516642487578586
35,1015,0.0373259032899255,0.0373259032899255,other,other,0.031017208727414897,0.006308694562510604
35,2045,0.3910172959612478,0.3910172959612478,other,other,0.42543758917811025,-0.03442029321686246
35,1191,0.1451264469996247,0.1451264469996247,other,other,0.1251552649119614,0.019971182087663297
35,1849,0.2226475536413391,0.2226475536413391,other,other,0.22248066180941922,0.00016689183191986867
35,1610,0.2825046730968478,0.2825046730968478,other,other,0.2883230066339747,-0.005818333537126907
35,869,0.1451264469996247,0.1451264469996247,other,other,0.1313344164870392,0.013792030512585512
36,1591,0.0757389543215855,0.0757389543215855,interface,interface,0.3501365552325595,-0.274397600910974
36,1055,-0.7738620324633917,0.7738620324633917,interface,interface,-0.2323022901268731,-0.5415597423365186
36,1985,0.341165872882314,0.341165872882314,interface,interface,0.027011483372062425,0.31415438951025154
36,1032,0.6498374505534147,0.6498374505534147,interface,interface,-0.07578544653858775,0.7256228970920025
36,1407,0.4122913793820477,0.4122913793820477,interface,interface,0.6667553751981184,-0.25446399581607076
36,1625,0.0976362987986989,0.0976362987986989,interface,interface,0.06699233538485454,0.030643963413844358
37,1916,-0.3131213554648383,0.3131213554648383,other,other,-0.29799070850508397,-0.015130646959754357
37,871,0.1287478457052335,0.1287478457052335,other,other,0.0933338646008123,0.035413981104421205
37,1048,0.0207392783661284,0.0207392783661284,other,other,0.03903382404924552,-0.01829454568311712
37,1797,-0.0207310998224761,0.0207310998224761,other,other,0.14647864158907178,-0.16720974141154787
37,1012,-0.0691597735620369,0.0691597735620369,other,other,-0.18889978810642366,0.11974001454438676
37,1819,0.0361355472953988,0.0361355472953988,other,other,-0.009345649630456643,0.04548119692585544
38,95,-0.0473649072364079,0.0473649072364079,tumor_core,other,0.0379238464971155,-0.0852887537335234
38,907,-0.2671492322392944,0.2671492322392944,tumor_core,interface,0.18211053722493328,-0.44925976946422763
38,726,-0.2509651157594343,0.2509651157594343,tumor_core,other,-0.1515150360324385,-0.09945007972699582
38,604,0.3873762186617426,0.3873762186617426,tumor_core,interface,0.06006133474058728,0.3273148839211553
38,195,0.2501486051800886,0.2501486051800886,tumor_core,tumor_core,0.22087494633382063,0.029273658846267953
38,1700,0.3383674494852846,0.3383674494852846,tumor_core,interface,0.06095701261112507,0.2774104368741595
39,485,-0.0804048773308852,0.0804048773308852,interface,interface,-0.11329388221809134,0.03288900488720614
39,96,0.0546500143593551,0.0546500143593551,interface,immune_core,-0.13267903411130955,0.18732904847066464
39,1292,0.1472602693352505,0.1472602693352505,interface,interface,0.13566457383662545,0.011595695498625047
39,1742,-1.6717553377992558,1.6717553377992558,interface,interface,-1.0348619675203963,-0.6368933702788595
39,1564,1.097572680692527,1.097572680692527,interface,immune_core,0.8359076987109129,0.26166498198161414
39,845,0.0731660745722337,0.0731660745722337,interface,immune_core,-0.07024773950645491,0.1434138140786886
40,688,-0.2220472383117984,0.2220472383117984,other,other,-0.28831608958149724,0.06626885126969884
40,263,0.1033899263143777,0.1033899263143777,other,other,0.07100081160395055,0.032389114710427144
40,307,-0.2585242246412692,0.2585242246412692,other,other,-0.28966856077214526,0.031144336130876082
40,1649,0.0397385576703571,0.0397385576703571,other,other,0.13146027706002528,-0.09172171938966818
40,456,0.0397426773489696,0.0397426773489696,other,other,0.0499608737625792,-0.010218196413609597
40,840,-0.0852866369607384,0.0852866369607384,other,other,-0.057424382471962965,-0.02786225448877544
41,512,-0.1511657058148751,0.1511657058148751,other,interface,-0.29226454217578507,0.14109883636090997
41,1246,0.0255573563751124,0.0255573563751124,other,interface,-0.28157465459162545,0.30713201096673787
41,1781,-0.2231043310859588,0.2231043310859588,other,other,0.10816052742167276,-0.33126485850763154
41,200,-0.0660144123543308,0.0660144123543308,other,interface,-0.0320594649134987,-0.03395494744083209
41,2003,-0.4297861404790163,0.4297861404790163,other,interface,-0.11480775926362263,-0.3149783812153937
41,1186,0.0766709624162735,0.0766709624162735,other,other,-0.15529604479604947,0.23196700721232297
42,541,0.4189307812449905,0.4189307812449905,tumor_core,other,0.35548536920529467,0.06344541203969584
42,737,0.1396495877137818,0.1396495877137818,tumor_core,interface,0.20213762661919835,-0.06248803890541654
42,928,0.2926103946948495,0.2926103946948495,tumor_core,interface,0.3694753967342569,-0.07686500203940738
42,1030,0.2181822628664272,0.2181822628664272,tumor_core,tumor_core,0.23317230904104655,-0.014990046174619354
42,1523,0.1132716494507179,0.1132716494507179,tumor_core,interface,0.09001862213267159,0.023253027318046307
42,212,0.2555370416508448,0.2555370416508448,tumor_core,interface,0.18789209076497043,0.06764495088587436
43,760,0.0404516141829981,0.0404516141829981,other,other,-0.07129000380462996,0.11174161798762806
43,1786,-0.4201136367388041,0.4201136367388041,other,other,-0.3840075178017164,-0.036106118937087706
43,231,-0.4947653474864718,0.4947653474864718,other,other,-0.35551727402336614,-0.13924807346310564
43,462,-0.2692052674970168,0.2692052674970168,other,other,-0.2269471709753049,-0.04225809652171189
43,390,-0.1538276073369139,0.1538276073369139,other,other,-0.19724395749742718,0.04341635016051329
43,1948,-0.1101666245548355,0.1101666245548355,other,other,-0.17262098425048278,0.06245435969564728
44,713,0.1908176731962109,0.1908176731962109,other,other,0.15943942937457595,0.031378243821634955
44,1476,0.1160076826896348,0.1160076826896348,other,other,0.0677914323141422,0.0482162503754926
44,957,0.147539356071192,0.147539356071192,other,other,0.14010334127909552,0.00743601479209649
44,1636,0.1028676910047317,0.1028676910047317,other,other,0.08885509380610318,0.014012597198628518
44,224,-0.1693262830317674,0.1693262830317674,other,other,-0.05353815610443724,-0.11578812692733015
44,1291,0.1388951469514694,0.1388951469514694,other,other,0.12414977562233434,0.01474537132913506
45,2006,0.4606252048966778,0.4606252048966778,interface,interface,0.28368468053064533,0.17694052436603247
45,562,0.0059166850544686,0.0059166850544686,interface,interface,0.5223451482445323,-0.5164284631900636
45,1834,-0.0661801586245437,0.0661801586245437,interface,interface,-0.012514491790882723,-0.053665666833660974
45,1688,-0.4247703242711577,0.4247703242711577,interface,interface,0.08650225531110957,-0.5112725795822672
45,1034,0.7572084272548948,0.7572084272548948,interface,interface,-0.01245958475875912,0.7696680120136539
45,381,0.4693818129070833,0.4693818129070833,interface,interface,0.3346235487469292,0.13475826416015413
46,1378,-0.1207135778132123,0.1207135778132123,interface,interface,-0.22081570296507066,0.10010212515185836
46,2042,-0.5226121485410833,0.5226121485410833,interface,interface,-0.3676689582659792,-0.15494319027510411
46,992,-0.5871488984299628,0.5871488984299628,interface,interface,-0.4742576746065837,-0.11289122382337907
46,354,-0.7938417686319468,0.7938417686319468,interface,interface,-0.5215510293239254,-0.2722907393080214
46,1759,-0.0804951815287896,0.0804951815287896,interface,interface,-0.24600080737828128,0.1655056258494917
46,472,0.1526307578207737,0.1526307578207737,interface,interface,-0.12188627440150279,0.2745170322222765
47,594,0.0647426829294153,0.0647426829294153,other,other,0.08646008506083525,-0.02171740213141994
47,909,0.2543277092789763,0.2543277092789763,other,other,0.20716214899646296,0.04716556028251334
47,1575,-0.0111894349401537,0.0111894349401537,other,other,-0.010231931354279022,-0.0009575035858746771
47,1966,-0.4469874784876096,0.4469874784876096,other,other,-0.4082716027881038,-0.0387158756995058
47,1526,0.2525889035118184,0.2525889035118184,other,other,0.2297266480401755,0.02286225547164289
47,1123,-0.0900986123069396,0.0900986123069396,other,other,-0.08146218057926002,-0.00863643172767957
48,1434,-0.3314219032956778,0.3314219032956778,tumor_core,other,-0.3476161847121385,0.016194281416460732
48,834,-0.5617038455388683,0.5617038455388683,tumor_core,other,-0.41047006753165804,-0.15123377800721027
48,1076,-0.0096443681293615,0.0096443681293615,tumor_core,other,-0.17568362010057587,0.16603925197121436
