node,ks_value,coexact_energy,region
0,-0.02112675537700469,0.0386840883070248,other
1,-39.884754779118744,0.0531001428152762,interface
2,-0.02882465927546575,0.030116543478613,interface
3,0.008637501752387727,0.0102075934846616,interface
4,-0.0010837728834300802,0.0066792874939193,other
5,9.728508702060659e-07,1.8649596522402113e-05,other
6,3.4333236970124847e-10,3.927637976994562e-07,other
7,-9.50109734400488,0.0935247638306263,interface
8,0.003358449453323305,0.0083934637641592,interface
9,0.005870226170122641,0.0076803575804436,interface
10,0.02536116344008041,0.085275093881814,interface
11,-0.4029285831489146,0.0390411894032676,interface
12,0.029653770570602166,0.0153116102373803,other
13,0.0013878809588031302,0.0065413604003613,interface
14,-0.007019018348964382,0.0209560326745077,tumor_core
15,0.0006426054715072631,0.009758311676682,interface
16,0.023536617697890644,0.0234046007999837,interface
17,-0.35174927606693873,0.2719512237750847,interface
18,-0.20031992443763955,0.0912909273830153,interface
19,0.012469771318325667,0.0102700898444568,interface
20,0.007338590754725567,0.0144337579484297,interface
21,-42.9682492905428,1.6650622861191602,interface
22,-0.0030482385931234223,0.0132282120243717,interface
23,-0.0002775330992257339,0.0027406600564164,other
24,0.012092824198783513,0.0078924771268787,interface
25,-0.3766302710840795,0.101302278695575,immune_core
26,-0.001357029171004616,0.1022142922068163,other
27,1.4041781931421842e-06,3.679514821556591e-05,other
28,0.0007571948169864066,0.003488584412443,other
29,-6.234197004822414e-05,0.001296160472859,other
30,0.0011465137880995663,0.0058052228711014,other
31,-8.240700367245534e-05,0.0013066669821467,other
32,0.00011412018778187628,0.0051256012204969,interface
33,0.0021543376667635785,0.0039010628912023,interface
34,-0.2695119564463992,0.0164230464202685,interface
35,0.00025050346498785476,0.0068840805753519,tumor_core
36,5.528730478415153e-05,0.0001856680206102,other
37,0.00043893104440703587,0.0030378536005624,other
38,-0.011574145458658239,0.0776161122593999,interface
39,-0.007349247879680701,0.0222291604894157,interface
40,0.001085439274097013,0.0014061793949873,interface
41,1.2867143696072901e-05,7.868820413173539e-05,interface
42,-0.014330985162881477,0.0233207632915721,tumor_core
43,0.00014817905218284156,0.0002534559940963,other
44,0.0049363282713784234,0.0166948933213691,interface
45,-11.655145565516353,0.2292566806602742,interface
46,-0.0003662946997629822,0.0133297559405477,interface
47,-0.048215924641186785,0.0471238822805899,interface
48,0.007297054870412142,0.0036673745235298,interface
49,-0.038639084596522245,0.0319866141883576,other
50,-0.0020320975496217163,0.0639114164551807,interface
51,0.0050801052324097665,0.0101511825201462,interface
52,0.008102054618111252,0.0225300272486173,immune_core
53,1.1571500525149789e-06,1.3018850435556517e-05,other
54,0.00011289576743065564,0.0006490063814253,other
55,0.2051382770071229,0.1257419466173414,interface
56,-0.21395734319353957,0.0733190230642508,interface
57,-13.766449194156456,0.3729803592317146,interface
58,4.713945604203495e-06,0.000194398812169,other
59,5.3627462222993475e-05,0.0005896331924565,other
60,-0.24748708653484686,0.0855122728603089,immune_core
61,0.0001898918687271259,0.0020306149309479,other
62,0.00035637193591490327,0.0163802014188438,interface
63,0.36559733823687146,0.0433508497449038,interface
64,23.528740457839902,0.478595520547762,interface
65,1.4853795122894697e-05,0.0001806632026203,other
66,0.019558121353462,0.0531476522853258,interface
67,0.0006780815319914492,0.000910766938649,other
68,9.70882919549331e-06,0.0001054450413062,other
69,0.06396513937125095,0.0175803408387451,interface
70,-0.000481936271443238,0.0064785399856402,other
71,0.002582941021550484,0.0032167139390409,other
72,-0.0007566842728728557,0.0220346255679289,other
73,0.0004803370699164584,0.0092942393524394,interface
74,0.24224448617101804,0.0447161068225989,interface
75,-0.001600765855173793,0.0006519071380286,interface
76,0.0008205647423102636,0.0101838756730592,other
77,0.0009130569392518768,0.002634682567915,other
78,0.06566102096031597,0.0260092123001875,interface
79,4.053211375641585e-06,4.673482810304216e-05,other
80,-0.21168773481113778,0.1024091640079145,interface
81,0.0020670040239797504,0.0033502285971097,other
82,-0.0017551019456697895,0.0051847319407675,other
83,2.9723365324615926e-05,0.0005643861412746,other
84,0.009919852626039291,0.0145508963153894,interface
85,0.0040024293298944105,0.0081285479107288,other
86,-0.0008101730558772741,0.0009884033726752,other
87,0.028330513793582555,0.0104279614744638,interface
88,0.001159857311160805,0.0016161276276733,other
89,0.0020173008813568235,0.0050632447554936,other
90,19.37283883102495,0.3309431979831462,interface
91,-0.009505654312962044,0.0092623365589935,interface
92,0.08421913519429342,0.0663071351354179,interface
93,0.0008949303367762369,0.0057353592956019,other
94,-0.06995523072397991,0.0325904824122326,interface
95,0.004634716251706597,0.0020057204430524,other
96,5.624601333236511e-07,1.3636357711355756e-05,other
97,0.004872933056281556,0.017889025801927,interface
98,0.0005778096129899137,0.0013907457608487,other
99,0.0006833488626999307,0.0036186199973628,interface
100,0.24632799908527647,0.0299776899198543,interface
101,-6.136678104091819e-07,0.0001088277989744,other
102,-1.3869321480820158,0.2702103366131155,interface
103,-2.9669652255249046e-07,4.209716049473224e-05,other
104,-0.009587096366058716,0.028646144618062,interface
105,0.024762697560221245,0.0101406365771876,interface
106,0.0003663585264361784,0.0014128876379513,other
107,0.0001465001427078999,0.0034648015437259,other
108,-0.0004780083634736013,0.0279996910691274,other
109,0.010216062701217036,0.0075775286512413,interface
110,1.0998424246434597e-05,0.0002599226362221,other
111,-0.0007595556749778891,0.0054187371852147,immune_core
112,0.0009058185175275478,0.0032242737351411,other
113,0.0420932219723081,0.0168519832013368,interface
114,0.1359554119337575,0.0601827907381601,interface
115,-0.0010839498145082552,0.0046285899034882,immune_core
116,-0.0791932244429569,0.0613281035945075,interface
117,1.6769260587793306e-05,8.339390107872344e-05,other
118,2.808074645439176,0.2999594566731646,interface
119,0.00023339675919166548,0.0011388235924514,other
120,0.0022558288061319243,0.0052225667355342,other
121,0.0006231082557817348,0.0066507109750797,immune_core
122,0.2650426188690255,0.1346362846800207,interface
123,-0.008436929103178432,0.0131250242087799,immune_core
124,-0.000542663322044386,0.0100883051075705,other
125,0.03824114040215394,0.0768897552049903,interface
126,-0.21563858667853592,0.0600202541452873,interface
127,-0.04595367761301867,0.0867258005407283,interface
128,0.00023845347763685117,0.0007303122554404,other
129,0.024382963296623286,0.0204763705297547,interface
130,0.003278814549252617,0.0096533146703894,interface
131,0.000584622960061847,0.0024287016826721,other
132,-1.7151023904367477,0.4902629600682855,interface
133,0.0015286208839909614,0.0103578005846276,other
134,8.444612250663609e-05,0.0001880656317556,interface
135,0.09509955360749366,0.186988522887095,interface
136,0.01545113064517779,0.0327066954745039,interface
137,4.048345360785884e-05,0.0001420952302646,other
138,1.9442807125487067e-09,2.1371950823383438e-07,other
139,0.026332852084217692,0.0144561733988094,other
140,0.000544948467249631,0.0048785876037103,interface
141,0.004824971099500424,0.0056752079703066,interface
142,4.9618383750400263e-05,0.0001517822804333,other
143,0.020111632265851782,0.0596055023274547,interface
144,-0.04767032607607062,0.0424004478685831,other
145,-0.07409186078898783,0.0751761353910107,other
146,-2.1218089425633017e-06,0.0001371779399178,other
147,9.746070386132214e-05,0.0017547759098848,other
148,-0.06034226728984958,0.0086525499905832,interface
149,0.006425998793947546,0.0086848103445735,other
150,0.00018640366441703492,0.0023013833029662,other
151,-1.528683523466594e-06,0.0001259571361707,other
152,0.00031012612061259227,0.0008299080031771,other
153,0.0032492096764458675,0.0042457625391156,interface
154,-0.35995868012649723,0.0374300947092123,other
155,0.005083404061442462,0.0112960453010217,interface
156,0.00035336873795184,0.00387829011828,immune_core
157,0.020030853456162855,0.0249354963224455,other
158,-1.521072750362143,0.048762358634999,interface
159,0.04846804900441807,0.0109952532343483,other
160,0.010747850071471693,0.0075155309141321,immune_core
161,3.002026509710114e-06,5.673411262217578e-05,other
162,-0.0021469676931666257,0.0066389473411938,immune_core
163,0.02059756462970897,0.0104342043761486,interface
164,-2.605410210234203e-05,0.0006347378147772,other
165,0.000767713152944281,0.0012754706063622,interface
166,-0.0009416189432143359,0.0064388240321101,other
167,-0.839834204468351,0.0210244206710415,interface
168,0.005515938198272143,0.0093320893600337,other
169,0.029162864264630065,0.0193724485661228,other
170,0.01589249209370855,0.0166692953425133,interface
171,0.7474492822476784,0.1611329751975645,interface
172,0.0001604046214240111,0.0028517426582146,interface
173,1.2921203290735149e-05,6.396872325546e-05,other
174,-0.011957078548914167,0.0257719166105334,other
175,0.007413508666997861,0.0247606725312987,interface
176,2.452911554593569e-05,0.0001254283269104,other
177,-0.03463075451558248,0.0015597353345818,other
178,0.0022276722882914983,0.0026113402991029,interface
179,2.6640758417505524e-05,0.00017958025694,other
180,0.13773923394144374,0.0589751816437698,interface
181,0.03155691359672016,0.0435938268943541,other
182,0.0004144112202711437,0.0010917596852521,immune_core
183,0.00010819177521751352,0.0068780879456474,other
184,-0.0008424083983192587,0.0013872454276204,other
185,-0.01484816989053089,0.0221041824131132,interface
186,0.005712399313530801,0.0081354885534314,other
187,-0.00968063569858299,0.0199752877724744,interface
188,0.0037927884613305008,0.0062621960640692,other
189,0.0012045334131454814,0.0013993212189594,other
190,-0.1631991631809272,0.0709368575144794,interface
191,-0.013911340004434523,0.033627827998566,immune_core
192,-0.0007838984966143575,0.0009635711856793,other
193,-0.02967204548012554,0.028830169466495,other
194,0.26295585092592305,0.0326530477619702,interface
195,-7.290827174634461e-05,0.0145286958506884,other
196,0.00043934038923727363,0.0040249112486476,other
197,0.0001273047867245834,0.0115899751534376,other
198,0.0006906598045242379,0.0033898884268602,other
199,0.005202444006859158,0.0256432360645009,interface
200,-0.008198474577930215,0.0163650811569319,interface
201,-2.425190935442228,0.4344475171044566,interface
202,0.005155943949591433,0.003179113666203,interface
203,8.037568413784245e-05,0.0021006769863456,other
204,-0.032906961680681544,0.002312786201164,interface
205,0.017936071850470515,0.0124787396414023,interface
206,2.75885438416002e-07,0.000181791858634,other
207,0.004632724408766175,0.0143506749075615,other
208,0.0028167243456826987,0.0062755639242456,interface
209,1.636505380451016e-07,4.995797934146198e-06,other
210,-0.0069055132099698924,0.0014199805355306,other
211,0.0005969991861585638,0.0012948711640696,interface
212,8.069923699023554e-06,0.0001078538398696,other
213,-0.010059440072487408,0.0879668115995903,interface
214,0.007341194837950929,0.0166350254871337,interface
215,0.006749729631292791,0.0045572319828684,interface
216,0.018782099526163512,0.0181414776768149,interface
217,-0.0008780772580382172,0.0065477071814348,interface
218,0.002701215760124037,0.0034471698219498,other
219,0.01646381344858697,0.0398691362756874,interface
220,-79.49393495996001,5.684873331976405,interface
221,-0.00019801367159950553,0.0019408473860053,other
222,-0.07823564661932031,0.0460537418611568,immune_core
223,-0.006579570322798394,0.0115188869601931,interface
224,0.0005621925532384104,0.0032476469689964,other
225,0.0031678879824314473,0.0070622419089322,other
226,0.06186111195008814,0.0112124345284302,interface
227,-0.5043456882051892,0.1779773769266873,immune_core
228,-5.616271237365532e-07,0.0001821560277585,other
229,-0.00027108817937191614,0.0086617351766245,other
230,0.0005330607217471695,0.0014753888361146,other
231,0.00017898296691333832,0.0008584930814634,interface
232,0.0011189728060952506,0.003692974785512,interface
233,0.0014924930737902136,0.0065425977719378,other
234,0.0005799653651179366,0.0005950258504671,interface
235,-0.0021741281036931517,0.0072785346547177,interface
236,9.493855685134913e-06,4.554344757864864e-05,other
237,-0.000120764651694474,0.008122282909823,other
238,0.0015818247650741168,0.0032356634441347,other
239,0.001076697765886074,0.0060745845751439,other
240,-0.009660922402151,0.0401888942553349,interface
241,-0.009799707465572146,0.0313915477803099,other
