i,j,flux_coexact
54,161,1.8791230071739428e-05
54,248,-2.4234423007499368e-05
54,456,-7.789656406825693e-06
54,646,-3.932763960386755e-06
54,1044,2.2788353821686237e-05
55,64,1.1577606868713391e-05
55,341,8.536481720921915e-06
55,504,-5.534242595734454e-06
55,771,-6.45506186350876e-06
55,910,-6.865377286549695e-06
55,953,-1.2594068438423977e-06
56,76,-3.757109328727634e-05
56,101,-1.5042235752884683e-05
56,299,2.8566477891227185e-07
56,314,2.7163170023965797e-05
56,509,7.682226025696763e-05
56,1034,-5.165776601968468e-05
57,165,3.172817317825628e-06
57,261,-2.3946624489250365e-06
57,562,2.0546782121648218e-07
57,745,-7.295499318185679e-07
57,796,1.786181068884949e-06
57,916,-2.0402538271834547e-06
58,466,-1.564506656115536e-05
58,469,2.2359180635837692e-05
58,595,-9.301520997295978e-06
58,619,4.886256230099035e-06
58,1005,1.0630321047060996e-05
59,322,6.918979934806301e-07
59,390,-3.896283593627513e-06
59,806,1.3671969159862926e-05
59,1038,-5.721512595854751e-06
59,1105,-4.746070963861291e-06
60,348,9.485088644988696e-07
60,436,6.742385389798969e-07
60,597,6.383443179168083e-06
60,834,-7.269553872640854e-08
60,1001,-1.0342086152961708e-06
60,1115,-6.8992864286242705e-06
61,152,-4.191497245241904e-06
61,229,-6.5845964007193005e-06
61,249,6.957016058829554e-06
61,672,-5.465777771719414e-06
61,720,2.87031777701624e-07
61,1035,8.99782358114944e-06
62,240,9.111249792603514e-07
62,247,-8.570386936437841e-07
62,269,3.2911940924142797e-06
62,603,4.957869738768371e-06
62,862,-8.703581120740376e-06
63,367,3.147184438419875e-06
63,815,1.0591190865793948e-06
63,820,-3.0887744370328347e-06
63,881,2.1390844691424835e-06
63,897,-1.955784402625526e-06
63,1054,-1.3008291544833924e-06
64,504,-9.33737981290729e-06
64,577,1.5164420132807415e-05
64,695,-1.1653960650028404e-05
64,701,2.488040154141368e-05
64,910,-7.475874342572009e-06
65,128,2.1154326716166228e-06
65,305,3.348495100281081e-06
65,705,-4.652665352446636e-06
65,911,1.231339932019059e-05
65,925,3.085902841619786e-06
65,1111,-1.6210564581261444e-05
66,73,1.6733477334090762e-06
66,534,-2.805490303041336e-06
66,580,-7.25820853494874e-06
66,635,3.1060551453397687e-06
66,900,1.1152471106554323e-05
67,205,-1.0165328093610584e-05
67,340,-2.067659848086414e-06
67,497,-1.5725900456769275e-06
67,833,4.119178986208564e-06
67,964,8.010632501148434e-08
67,979,9.606292676153875e-06
68,147,1.76631543391548e-06
68,506,-1.3030225256222538e-05
68,518,-6.809052675417947e-08
68,676,1.0845872263022728e-06
68,854,2.771126507321843e-06
69,227,-5.242292933509153e-05
69,413,3.690790075652339e-05
69,569,-2.7945935413136873e-06
69,641,-5.9487338541105e-06
69,882,2.7106798069853e-05
69,1069,-2.848442095860677e-06
70,136,2.0469927237083227e-05
70,621,-1.8086596643359043e-05
70,627,2.3218594011619142e-05
70,813,-7.643200602408323e-05
70,973,3.4120134433917346e-05
70,1104,1.6709946984822548e-05
71,137,-2.244543581929895e-05
71,589,4.90812171429284e-05
71,646,-5.567998110403534e-06
71,797,-5.053893391094265e-06
71,928,9.106060310722456e-07
72,99,7.922413773896453e-06
72,356,1.615524622155522e-05
72,493,1.7561670844978485e-05
72,877,-2.3476907002140945e-06
72,1121,-3.705014481469306e-05
73,302,1.703257065227234e-05
73,306,4.368530065019133e-06
73,580,-1.331577868569028e-05
73,635,1.8569834326533563e-06
73,729,-8.268957730845472e-06
74,98,2.4646769046457912e-05
74,203,-2.0359380304346103e-05
74,289,-4.404344168831137e-06
74,462,-1.4768157612024592e-05
74,468,-8.34161290681778e-06
74,879,2.3226725945561704e-05
75,216,-2.269287885939332e-06
75,514,-0.0001583141136743
75,553,3.066743430492496e-05
75,608,3.827972950206338e-05
75,847,2.050808031192916e-05
75,860,7.112815744136175e-05
76,101,-1.746289475693829e-05
76,299,5.75361491586674e-05
76,946,2.7243271372330047e-05
76,958,2.3612545959503985e-05
76,1057,-0.0001285001650208
77,298,7.132148411826477e-05
77,618,9.752529289082709e-06
77,838,0.000102129804545
77,945,3.3017769575270256e-05
77,1036,-0.0002842703143078
77,1074,6.804872678019443e-05
78,130,-8.629810689252926e-06
78,620,-2.0908778889564185e-05
78,813,5.7677018894617814e-05
78,940,-3.165285609206607e-05
78,1013,-6.400643343104152e-06
78,1099,9.915070119369516e-06
79,170,1.2285930965816896e-06
79,344,-2.1233557666050116e-06
79,442,4.971100511502594e-08
79,559,1.2176003749509248e-06
79,989,-2.9932828774501864e-06
79,1043,2.6207341674075576e-06
80,473,8.433697599726081e-06
80,476,1.6812721489885916e-05
80,585,2.4740125398086815e-05
80,617,-2.090474172650609e-06
80,658,-3.30839419248867e-05
80,726,-1.4812128390161502e-05
81,200,3.988311771314054e-06
81,372,-4.559543176048514e-06
81,625,3.961231492992105e-07
81,795,-2.2103750766053074e-06
81,1006,-6.980985281726362e-07
82,176,8.420570124553755e-05
82,281,-0.0002253052108557
82,655,0.0001292466426379
82,742,-6.28566272511076e-05
82,828,-1.7541578181678018e-05
82,835,9.225107240502358e-05
83,153,-1.1346708487702477e-05
83,175,1.9379932427686025e-06
83,267,4.043393679483156e-06
83,376,2.872894912831342e-07
83,709,-1.5683338708305447e-06
83,880,6.646365944998127e-06
84,115,-4.8048731806408696e-05
84,332,-2.5913104836598354e-06
84,624,7.553709474316742e-05
84,803,3.135807522492962e-05
84,1076,-3.789106141815238e-05
85,160,-9.82233023848698e-07
85,233,3.842362589467506e-06
85,495,2.6345217252087596e-07
85,779,-3.5052671954229657e-06
85,878,1.643632365241098e-07
85,1018,2.173222207591721e-07
86,143,-6.255286205534682e-06
86,210,1.6918593017408145e-06
86,279,-9.75792213135689e-06
86,404,-1.6131068011940913e-05
86,613,3.245069937545904e-05
86,961,-1.998282328367367e-06
87,120,-1.5163814896357428e-06
87,319,9.222539169957962e-07
87,420,8.155867400480448e-06
87,564,6.770660116741696e-06
87,691,-6.995486707071994e-06
88,123,-0.0001101077123006
88,215,9.794696496219526e-06
88,814,-3.569254735159253e-05
88,947,8.474252423291186e-05
88,1023,5.859728287991114e-05
89,150,7.354681882557049e-06
89,202,2.5705980212854026e-06
89,253,1.550494788997023e-06
89,529,-9.650477953929251e-06
89,856,-1.9244813319966165e-06
89,1095,9.918459308639498e-08
90,239,-7.701735933411663e-07
90,769,-6.175867119896747e-06
90,883,-9.793849955111168e-07
90,1066,-1.2566305257274442e-06
90,1122,1.6445702024296113e-05
91,403,-3.5312960137405315e-06
91,412,2.503969119974589e-06
91,630,-1.386254100920318e-06
91,690,-2.2491000205142637e-05
91,1045,-3.3652641403985618e-06
92,96,-1.3655911372398736e-05
92,171,-1.2589073490324136e-05
92,310,7.123266700783414e-05
92,505,-1.0068022099750008e-05
92,561,-2.30974838292784e-05
92,710,-1.182217621608286e-05
93,232,-5.673835334075584e-06
93,347,-4.529332985324193e-07
93,391,8.154085216348921e-06
93,788,-4.849908201037447e-06
93,1031,2.8225916172965287e-06
94,125,-4.677339710168967e-06
94,433,-2.182527935741935e-05
94,478,-1.003423650160427e-05
94,525,6.57169344489856e-05
94,616,-9.456808155632693e-06
94,665,-1.972327072416032e-05
95,526,5.118620654543438e-05
95,606,-6.0240899057177995e-05
95,868,-2.5354727839099146e-05
95,877,1.1983601026612062e-05
95,890,5.16897082044857e-06
95,1046,1.7256848503782127e-05
96,171,1.1817436763363878e-06
96,214,-1.641985820885787e-07
96,561,-9.097070513987349e-06
96,650,-1.339225868968977e-06
96,891,-4.237160083690221e-06
97,146,-4.9719864505304135e-06
97,222,-8.440307290633298e-06
97,243,9.527241511521086e-05
97,496,-4.636973654714933e-05
97,1064,-1.0252100000387502e-05
97,1118,-2.5238284826510316e-05
98,119,-5.487642285378634e-06
98,289,-7.264774046891975e-06
98,468,1.7119111282381527e-05
99,396,5.7501015571973755e-06
99,493,9.445220971030534e-06
99,563,1.974742191939514e-05
99,825,1.3453122126676103e-05
99,1121,-4.04734528004027e-05
100,518,-7.113711135922964e-06
100,584,-5.968111910567893e-06
100,591,-1.2604094413829873e-06
100,732,-3.8405323137531585e-06
100,785,6.9396724867666395e-06
100,959,1.1243092314860363e-05
101,509,-2.3494537996380775e-05
101,706,1.5139978654900505e-06
101,1023,-3.104615916416186e-05
101,1057,2.052156878522961e-05
102,217,3.0519310156303754e-07
102,484,-2.901551421790111e-06
102,573,-6.6795502942856795e-06
102,724,3.975498010957493e-06
102,977,8.606488188455893e-07
102,978,4.43976178470967e-06
103,355,-5.813237298813466e-06
103,409,8.876219261962517e-06
103,661,2.237179233807862e-06
103,929,-2.852925870643763e-06
103,1093,-2.4472353263131494e-06
104,173,0.0001788468572786
104,273,0.0001341653556507
104,383,0.0001544731503895
104,525,-3.903805862496101e-05
104,623,-0.0005516411380278
104,918,0.0001231938333337
105,136,0.0001079046605569
105,592,4.5641725177181304e-05
105,658,6.486894009885601e-05
105,663,5.2067451754433864e-05
105,708,-0.0003370819359189
105,915,6.659915833150163e-05
106,149,6.6373180561438866e-06
106,366,-3.722675532518347e-06
106,380,-9.559104185761e-06
106,431,-1.5583780997360608e-05
106,443,1.1742721166509533e-05
106,464,2.409813744183127e-06
106,550,1.367006667045514e-06
106,837,6.708701081757894e-06
107,425,-6.498511940221007e-06
107,568,-2.153470955807987e-06
107,907,5.1279339307578435e-06
107,1011,-9.124718369744532e-06
107,1030,9.081409533195216e-06
107,1085,2.396644753507964e-06
107,1086,1.170713048312504e-06
108,267,-2.775188658251842e-07
108,321,-9.477981520323848e-06
108,537,2.8432351449272857e-06
108,844,7.024323511155753e-06
108,1055,3.395223746969395e-07
109,305,-4.617389682947653e-06
109,489,1.563775870281066e-06
109,500,-6.989632702473526e-07
109,622,4.418698629331141e-06
109,829,-5.658347852790754e-07
110,212,-1.6299729035737518e-08
110,257,-7.969608837692685e-06
110,485,7.017976605652475e-06
110,556,1.4239076584435791e-05
110,625,-2.3575401521786357e-06
110,938,-1.0913604471181207e-05
111,250,4.545472623088759e-05
111,370,1.5901307072340397e-05
111,503,-2.2869559763308324e-05
111,909,6.808218780245037e-05
111,1091,-0.0001292071768652
112,371,-6.398296853497664e-06
112,651,6.515592389775242e-06
112,741,6.783154400881436e-06
113,466,5.0805356772771075e-05
113,520,-4.228898560136129e-05
113,784,6.1859842578354e-06
113,823,-4.225960034529863e-05
113,972,-8.530976719934181e-07
113,1014,2.841034258804686e-05
114,242,7.733473188395343e-06
114,254,9.297406886758e-06
114,486,6.301428621441785e-06
114,490,-1.2235971969353695e-05
114,1088,9.04900741531813e-06
115,137,2.0112872335129943e-05
115,624,-0.0002785266359849
115,934,0.0001182331690535
115,939,4.073564612096137e-05
115,1076,5.139621666894739e-05
116,681,-6.572105551421801e-06
116,739,3.2324140835202926e-06
116,917,-9.655496325420909e-07
116,1039,-6.755929441521413e-07
116,1112,8.372951492765254e-08
116,1123,4.897104529668088e-06
117,453,-2.4838501238396463e-05
117,460,5.176518305786093e-06
117,734,1.0173314160791212e-05
117,923,-7.842203922412415e-05
117,963,8.085471666991734e-06
117,1109,7.982523632895158e-05
118,279,7.81366873479081e-06
118,492,3.945172239929788e-06
118,678,-1.503434165119603e-07
118,895,-1.3513355504780297e-05
118,943,4.329923117721659e-07
118,949,1.4718656347994906e-06
119,327,1.5342273312897484e-05
119,468,-1.1650917925156592e-05
119,530,-3.434061260788727e-06
119,799,-1.227910160036388e-05
120,386,-2.3009595967893467e-06
120,517,-6.328758478946863e-06
120,564,-1.619761335052252e-06
120,680,9.806474119588844e-06
120,691,-1.0733761984361265e-06
121,422,-3.502196609083793e-05
121,523,3.547383347176279e-05
121,712,-8.742641761719171e-06
121,811,-5.765370501726653e-06
121,874,3.24160540423184e-05
121,1074,-1.8359909159797432e-05
122,247,-6.684798144144505e-06
122,269,-4.125209325669962e-06
122,522,1.8765071224337613e-07
122,975,-3.905511258439187e-06
122,1032,3.249616015228467e-06
122,1063,1.127825200078181e-05
123,947,-0.0001545752195531
123,971,6.61397469932246e-05
123,1008,-0.0001156479614879
124,128,-3.711009773668066e-05
124,234,-2.0405837220491836e-05
124,275,-3.0438287474510805e-05
124,950,1.1641413847609806e-05
124,956,3.059202879941867e-05
124,1027,4.572077978465483e-05
125,433,-1.789519877059718e-05
125,483,-3.762362002543339e-05
125,525,6.662082602805243e-05
125,623,1.7653383617151325e-05
125,675,-3.343273055934215e-05
126,187,-1.8215179588053197e-05
126,318,2.562460161728931e-05
126,924,-1.9496835344183383e-05
126,991,1.0890741421409794e-05
126,1100,1.1547043172734854e-06
127,210,1.7979313787008325e-05
127,246,-3.4753287175306156e-05
127,482,3.27143713827139e-05
127,609,-1.232537836404764e-05
127,768,-5.605191894617626e-06
127,949,1.9901722642491973e-06
128,275,-9.65256993435261e-06
128,705,-5.823817007452213e-06
128,911,-1.8547645180350507e-05
128,950,-9.706329429087096e-07
129,178,1.0673966192500516e-06
129,427,4.3246956950916985e-06
129,517,8.85348083833908e-07
129,604,2.8047089362151614e-06
129,857,-6.207999095188935e-06
129,1073,-2.8741502392018843e-06
130,159,-5.670677059687054e-06
130,162,-3.33352577785252e-06
130,620,-1.679257707386909e-05
130,742,3.819022567346712e-06
130,1013,1.3347946654809024e-05
131,365,6.828688581527267e-05
131,539,7.142174647107548e-05
131,819,0.0001469101005701
131,935,7.603529442369037e-05
131,962,-0.0002687617713638
132,152,9.639634042714768e-06
132,229,7.288294195010965e-06
132,429,-5.189608568410774e-06
132,673,1.4540058112434982e-06
132,756,-1.9161088282925263e-05
132,884,5.968762802366805e-06
133,238,4.78296981255727e-07
133,426,-3.2335780770702222e-06
133,611,8.116099924224902e-06
133,944,-6.3390472767407716e-06
133,1100,-4.7959011998484135e-06
134,164,2.685841590429289e-06
134,598,2.185938647116373e-06
134,723,-3.723433296017608e-06
134,951,-1.090544305304223e-06
135,207,-7.531493034939657e-06
135,295,8.242445201861643e-06
135,358,1.6052488782287245e-06
135,528,1.0026932105577247e-05
135,700,-6.955122570061939e-06
135,1047,-5.388010580666019e-06
136,621,-3.3526207178763e-05
136,708,0.0001514625572126
136,915,-3.15936392171669e-05
136,973,4.2031876977312416e-05
137,589,6.288713762217227e-05
137,934,-6.058756049374269e-05
137,939,-1.064873189645573e-05
138,414,5.036518239881033e-06
138,594,7.085412346367599e-06
138,681,2.3273922457108805e-06
138,950,1.1609524087085568e-05
138,1027,-3.383323578494719e-05
138,1112,7.774388865902109e-06
139,256,-1.2058449537139764e-05
139,527,-4.50943569745129e-06
139,576,-1.0521856455531796e-05
139,753,6.079551077428337e-05
139,792,-2.171943838352054e-05
139,870,-1.1986330700639978e-05
140,357,6.832130591524402e-06
140,612,-4.5544128995951815e-06
140,811,-3.6516316506426343e-06
140,885,-6.189393142484026e-06
140,945,-1.796657048528294e-05
140,1116,2.552987758648038e-05
141,805,4.079728635212793e-06
141,896,-4.194624293260646e-06
141,954,-2.9580353780727496e-06
141,1064,9.705804753969e-06
141,1118,-4.315293361354274e-06
142,274,-3.435630262828822e-06
142,548,-2.7511888878701426e-06
142,567,3.197772718225245e-06
142,984,3.305874739274365e-06
142,1040,-3.168283068006461e-07
143,210,-1.3008625725126208e-06
143,331,2.9881691783304043e-05
143,482,-5.1605583409023414e-05
143,961,-1.3547146702377986e-06
143,1066,1.812418266293511e-05
144,277,-0.0001953231904748
144,957,4.2890455938856105e-05
144,967,5.53246068738979e-05
144,1008,-1.6805427134925075e-05
145,338,-3.42774602306002e-06
145,447,7.584857828191875e-06
145,702,4.361240883828225e-06
145,774,-2.954306581772903e-06
145,810,-5.415725115517093e-06
145,916,-1.483209916700839e-07
146,222,2.440295528981203e-06
146,470,6.219245448561678e-06
146,496,-5.146007718989206e-06
146,570,7.729411154227206e-06
146,740,-1.1719139330056374e-05
146,758,-4.4957915332549195e-06
147,392,6.411266275694627e-06
147,676,-7.943330936342711e-06
147,854,7.647264659802513e-06
147,1120,7.0472370449933394e-06
148,256,3.985724047151726e-06
148,367,-6.072913405331655e-06
148,538,-3.8599537031403506e-07
148,555,-4.0923573017547665e-06
148,586,-4.232142812615388e-06
148,870,1.0797684842864118e-05
149,411,-5.097907439245108e-06
149,418,-3.720291491989964e-06
149,464,-5.542791307108444e-06
149,491,-7.854000596016796e-06
149,740,2.88523088905042e-05
150,202,9.124941871786472e-07
150,253,-2.5008700429384782e-06
150,430,4.2539000314566455e-06
150,524,1.2384286595343928e-06
150,1048,3.4507290473258416e-06
151,409,2.1785949027584893e-06
151,892,-1.4076232369954576e-05
151,921,1.0856351473495049e-05
151,983,2.3444585673299908e-05
151,1093,-8.67288400634841e-06
151,1119,-1.373041567325046e-05
152,229,-2.495935184462756e-06
152,720,7.958573881949483e-06
152,884,-4.569487597085541e-06
152,931,4.554985697071678e-06
153,376,1.081394271765954e-05
153,551,-7.776121153932943e-07
153,676,-5.741661545770676e-07
153,709,8.930134773975526e-07
154,206,5.282013021368097e-06
154,220,1.0665178237976208e-05
154,315,-4.344635431320332e-06
154,352,-9.22415530324351e-07
154,634,1.8873783877549605e-05
154,921,-7.158425254228314e-06
154,1024,-1.956772500305199e-06
154,1101,-2.043872642071571e-05
155,204,-3.4752794354842628e-06
155,285,1.059741959844175e-07
155,560,-9.449581056518397e-08
155,599,-3.104121611318288e-08
155,899,-3.917157031855767e-06
155,920,7.411999298033979e-06
156,330,-8.092674589871292e-06
156,478,-8.968411468896322e-06
156,616,-9.70482197301011e-06
156,694,-3.384356209202744e-05
156,754,1.2528611615498548e-05
156,1071,4.8080858508306614e-05
157,301,0.0001095637029609
157,628,-4.692830678067545e-05
157,668,-6.539578335332349e-05
157,1067,1.8193882482389047e-07
157,1090,2.5784483482374845e-06
158,346,-2.054356554569461e-05
158,417,5.3615166224919565e-06
