node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,exhaustion_score,state
0,12207.0,4880.0,other,0.1619401277814592,0.0354512548446655,0.0068798383076985,1.373043862051168e-10,0.01772562742233275,MIXED
1,4965.0,5837.0,other,-0.1984100832257951,0.4552496290206909,0.2771165584382556,2.1487775624915568e-10,0.22762481451034544,MIXED
2,14423.0,5449.0,other,0.2144339534214563,0.2011631989479065,-0.0430887980688186,1.0921684785975444e-10,0.10058159947395325,MIXED
3,15235.0,7065.0,other,0.2713358851841517,-0.092506639957428,0.0245725313822428,2.9020649441266144e-11,-0.046253319978714,MIXED
4,9199.0,7554.0,tumor_enriched,0.4484220559256416,0.1508708190917969,-0.3666267522176106,7.190379850512708e-11,0.07543540954589845,MIXED
5,15231.0,6140.0,other,-0.1064525958469936,0.0821164631843566,0.3415538351876395,9.340685875936279e-11,0.0410582315921783,MIXED
6,15650.0,9839.0,stroma_enriched,0.2004298618861607,-0.0940759420394897,1.1057553754534042,2.367783373105755e-09,-0.04703797101974485,STROMA
7,15443.0,8568.0,other,0.1177252905709402,-0.0732283997535705,-0.0237184506370907,1.4042569103118988e-10,-0.03661419987678525,MIXED
8,11218.0,8933.0,tumor_enriched,0.6315583583286829,-0.2343064808845519,-0.2456800444920857,2.0896469612971783e-10,-0.11715324044227594,TUMOR
9,11003.0,5811.0,tumor_enriched,0.5499684524536133,0.169015531539917,-0.2321146651676723,1.768567317913233e-09,0.0845077657699585,MIXED
10,10600.0,5581.0,immune_enriched,-0.0042255783081054,0.5656079292297364,0.1085039738246372,1.8453427918017174e-09,0.2828039646148682,MIXED
11,11619.0,8700.0,tumor_enriched,0.3511281694684709,-0.2373683536052704,-0.2365491962432861,2.0870619457952375e-10,-0.1186841768026352,MIXED
12,9387.0,4430.0,other,-0.0118158313206263,0.0295812988281249,0.1157050328027634,1.7065805301341883e-09,0.01479064941406245,MIXED
13,12822.0,7538.0,stroma_enriched,-0.2488589559282574,0.7724226570129394,1.6390820058186848,8.292174163664857e-09,0.3862113285064697,IMMUNE_ACTIVE
