node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,exhaustion_score,state
0,14547.0,5534.0,tumor_enriched,0.7255667114257813,0.0304877233505249,0.4106395721435547,3.736826652291563e-11,0.01524386167526245,TUMOR
1,15355.0,7151.0,other,0.1954498291015625,-0.0360024428367614,-0.2483132643926711,3.6400987946895005e-11,-0.0180012214183807,MIXED
2,9321.0,7625.0,other,0.4183728190830775,-0.0671807926893234,0.0526400275457472,2.1546501147865264e-11,-0.0335903963446617,MIXED
3,15559.0,8653.0,other,0.2485369437081472,-0.1304427635669708,-0.2801923938024612,2.348566292334855e-12,-0.0652213817834854,MIXED
4,11335.0,9009.0,other,0.6226022774832589,-0.0696120885014534,0.1163080751328241,1.7652555245544956e-11,-0.0348060442507267,TUMOR
5,11128.0,5888.0,other,0.5785435158865793,-0.0809431812167167,0.2962115351359049,4.949625949620403e-11,-0.04047159060835835,MIXED
6,10725.0,5657.0,other,0.5310876737322128,-0.0729342973232269,-0.0999464770725795,2.4179901450971828e-11,-0.03646714866161345,MIXED
7,5095.0,6593.0,stroma_enriched,0.4705931309291296,-0.12806456387043,0.5801776913234167,2.5008676939184765e-11,-0.064032281935215,MIXED
8,11737.0,8777.0,other,0.4512869589669364,-0.1393390543758869,0.2566344978695823,1.635190599219943e-11,-0.06966952718794345,MIXED
9,12942.0,7618.0,other,0.6626126752580916,-0.0265707898139953,0.0962344378516787,3.1684102792650776e-10,-0.01328539490699765,TUMOR
10,15354.0,6688.0,other,0.5036393192836217,-0.0960929059982299,-0.3699236529214041,8.928657694102579e-11,-0.04804645299911495,MIXED
11,11137.0,10281.0,stroma_enriched,0.6027028601510185,-0.0287780219316482,0.86776914869036,1.1203492841825424e-11,-0.0143890109658241,TUMOR
12,6497.0,3932.0,stroma_enriched,0.5054079927716937,0.155693632364273,1.0963373129708427,4.008045185989239e-09,0.0778468161821365,STROMA
13,5095.0,6825.0,other,0.5653364399501257,-0.1617979010939598,-0.1855223178863525,4.14712950860537e-11,-0.0808989505469799,MIXED
14,7507.0,5895.0,stroma_enriched,0.3794383839198523,0.1754965448379516,0.7153739220755441,2.958059356736504e-10,0.0877482724189758,STROMA
15,12536.0,6000.0,other,0.6137608882359096,-0.0802034971117973,-0.1720576404389881,5.426568030556561e-11,-0.04010174855589865,TUMOR
16,5301.0,9021.0,tumor_enriched,0.7105205317905969,-0.2237907409667968,0.0927692812965029,1.5421950232319127e-10,-0.1118953704833984,TUMOR
17,7707.0,5316.0,stroma_enriched,0.5332592991420202,0.1956600880622863,1.660739985874721,4.3111013746613933e-10,0.09783004403114315,STROMA
18,10323.0,5658.0,stroma_enriched,0.4390923309326171,-0.0720622086524963,0.6256608490716843,3.6891457798409367e-11,-0.03603110432624815,STROMA
19,7110.0,8670.0,interface_like,0.5914930561610632,0.0396607512235641,0.4653794842674618,6.96806638360718e-10,0.01983037561178205,MIXED
20,11531.0,6118.0,stroma_enriched,0.5104897090366907,-0.0716098850965499,0.6569983872913179,1.4496297186042759e-10,-0.03580494254827495,STROMA
21,14752.0,7268.0,other,0.1960394777570451,-0.1224774923920631,-0.3625762670380729,3.882420335890003e-11,-0.06123874619603155,MIXED
22,13145.0,8889.0,stroma_enriched,0.6320743778773716,0.2624429178237915,1.237852045694987,2.4789818922281206e-10,0.13122145891189574,TUMOR
23,5496.0,6130.0,other,0.1816305541992187,-0.0889488324522972,0.3970163027445476,5.79160295398684e-11,-0.0444744162261486,MIXED
24,12943.0,8312.0,interface_like,0.5445903451102121,0.1059960997104644,0.5122958537510462,8.10867069064193e-10,0.0529980498552322,MIXED
25,7109.0,7977.0,other,0.5294561004638672,-0.1077966886758804,0.2807618459065755,4.4103535939260077e-11,-0.0538983443379402,MIXED
26,6298.0,4741.0,tumor_enriched,0.68818541935512,-0.1593326725065708,0.3859308224632627,2.059274772394752e-08,-0.0796663362532854,TUMOR
27,13139.0,5884.0,tumor_enriched,1.043025142124721,-0.1833865737915039,1.025156615121024,2.135605290942303e-09,-0.09169328689575194,TUMOR
28,12335.0,6116.0,immune_enriched,0.6707372992379326,0.1399253070354461,-0.0558792332240513,2.4518915203740905e-11,0.06996265351772304,TUMOR
29,11744.0,12245.0,other,0.6676919991629464,-0.0583629542589187,0.1609218633742559,1.4846741809822995e-10,-0.02918147712945935,TUMOR
30,9523.0,8203.0,other,0.5825597272600447,-0.137363491654396,-0.0689316368103027,8.57807872102009e-12,-0.068681745827198,MIXED
31,13348.0,9698.0,tumor_enriched,0.7347824151175362,-0.0937890174984932,-0.0198895109267461,2.402174927498107e-10,-0.0468945087492466,TUMOR
32,14347.0,6112.0,other,0.6625699942452568,-0.1231743624806404,0.0014175460452126,8.678331666291276e-12,-0.0615871812403202,TUMOR
33,9318.0,6007.0,other,0.3327946417672294,-0.12619828119874,0.2130397551400321,9.834454347230507e-11,-0.06309914059937,MIXED
34,5502.0,9136.0,other,0.5377727072579521,-0.154201463162899,-0.0446500360398065,1.4442827286397208e-10,-0.0771007315814495,MIXED
35,6307.0,9134.0,stroma_enriched,0.5756433595929826,-0.0301256883144378,0.592365987868536,4.173212735829143e-11,-0.0150628441572189,MIXED
36,14356.0,10506.0,interface_like,0.6980805478777206,0.3016342091560363,1.5936921128772552,3.996630520065016e-09,0.15081710457801814,STROMA
37,9321.0,7857.0,other,0.2046006720406668,-0.1741572570800781,0.0338994711921327,4.1360842922351853e-11,-0.08707862854003905,MIXED
38,9522.0,7509.0,other,0.2585685893467493,-0.1433801884949207,0.061750932421003,8.647673443901944e-12,-0.07169009424746035,MIXED
39,7508.0,6357.0,other,0.6336142621721541,-0.0279755365848541,0.3724331828526088,1.1658034790707339e-10,-0.01398776829242705,TUMOR
40,14150.0,8309.0,stroma_enriched,0.5314944022042412,-0.1005628934502601,0.5854947871253605,1.2299420004265138e-09,-0.05028144672513005,MIXED
41,12944.0,8774.0,stroma_enriched,0.6371889550345284,0.2149945402145385,0.9431239409673784,1.5320303995823048e-10,0.10749727010726925,TUMOR
