node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,region_original
0,9549.0,8137.0,other,0.4043526731218611,-0.1813367644081945,-0.1811276694706508,1.3165851577986926e-10,other
1,11558.0,9526.0,immune,-0.3450258636474609,1.2574841581459428,0.7385160064697266,1.5260343230641135e-08,immune
2,11961.0,9295.0,stroma,-0.0255931527273995,0.306248656084705,0.4976905495779854,4.9669550289652006e-11,stroma
3,11356.0,10796.0,stroma,0.1676635306222098,0.450199131383545,2.206659746170044,1.818791955508499e-09,stroma
4,9143.0,11372.0,stroma,0.0048074259076799,0.1122818802511413,0.8365520232064384,3.4874782824366727e-10,stroma
5,9345.0,10563.0,stroma,-0.0547268513270786,0.0993835913098376,0.37982939856393,4.6335881431249037e-10,stroma
6,13368.0,9412.0,stroma,-0.0416755240304129,0.5186351256625708,1.3545809064592635,1.0476018983229783e-09,stroma
7,13168.0,8834.0,immune,0.3846516745431083,0.3460924142977864,-0.0273124258858816,9.325050671470742e-10,immune
8,9750.0,8715.0,other,0.6066002982003349,-0.0622562516891836,-0.3090903731754848,1.5005209753021262e-10,other
9,13568.0,10221.0,immune,0.3571433694022042,0.3737893971711098,-0.4123294343267168,5.896514116149376e-10,immune
10,10148.0,12182.0,tumor_core,1.0008820288521902,-0.0496005055099028,0.926522993360247,2.8252043627660686e-10,tumor_core
11,9749.0,9408.0,other,0.5375174277169364,0.0897785249761115,-0.0825646645682198,6.018775429396382e-11,other
12,9549.0,8368.0,immune,0.4022040285382952,0.3306342241756094,-0.2588577270507812,1.3947662746613128e-10,immune
13,9750.0,8021.0,other,0.5855843298775809,-0.184719297100469,-0.2476521682739257,3.7091807873618934e-10,other
14,7741.0,6863.0,tumor_core,0.7453800310407366,0.3472662199301066,-0.3691563034057617,5.198037685353123e-10,tumor_core
15,14374.0,8836.0,immune,0.0423221860613141,0.6663992353107618,-0.2704434101922172,1.6134108365018339e-09,immune
