node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,region_original
0,5250.0,6592.0,stroma,0.2634323447091239,-0.2303991723060607,1.0156556974138533,1.066009089532182e-11,stroma
1,9746.0,8446.0,other,0.551544805254255,-0.2125354158878326,0.1465878622872489,2.5181913649572126e-11,other
2,3111.0,4866.0,stroma,0.5080915941510881,0.1140652441978454,1.9545138440813337,1.2303193805257114e-10,stroma
3,3968.0,4621.0,stroma,0.1870323399135044,0.3122640252113342,1.5923057556152345,2.405313730878683e-09,stroma
4,11886.0,9927.0,other,0.6803452736990792,-0.1868324434757232,-0.0380350167410713,1.6893989647072236e-11,other
5,4385.0,12254.0,tumor_core,0.7188133185250419,-0.1759215211868286,0.2939224134172712,4.3699811251358774e-11,tumor_core
6,7386.0,10535.0,stroma,0.4549399076189314,0.1490518355369567,1.0148412431989398,1.9476808240291296e-10,stroma
7,7379.0,14967.0,stroma,0.2342527498517718,0.2807908844947815,1.3626897430419922,7.523904480078585e-09,stroma
8,4396.0,5114.0,other,0.3381829479762487,0.0070994591712951,-0.0015266663687569,9.424000473102591e-12,other
9,4385.0,11762.0,other,0.5298942565917969,-0.1022820520401001,0.3667283766610282,1.8172092277770494e-09,other
10,5249.0,7331.0,interface,0.6091455732073103,0.0854387521743774,0.985465463910784,1.856119952982622e-09,interface
11,12314.0,9681.0,tumor_core,0.8947991943359375,-0.3025716966390609,0.7212724576677596,1.5178212658949876e-10,tumor_core
12,11669.0,11281.0,other,0.494932463509696,-0.1107983636856079,0.2508101381574359,1.7262776724213558e-11,other
13,5031.0,9670.0,stroma,0.578098030090332,0.1461938381195068,1.2553607504708426,3.1146839204807795e-11,stroma
14,9312.0,11892.0,other,0.4640124239240373,-0.1109228348731994,0.2484604563031878,4.946806372514895e-12,other
15,9528.0,11031.0,stroma,0.6060612869262695,-0.0954612648487091,1.106699436732701,1.5393487234719218e-11,stroma
16,5249.0,7577.0,stroma,0.4987433678763253,-0.0072107172012328,1.4544105311802458,7.527551096093185e-10,stroma
17,7821.0,6596.0,other,0.5758058057512556,-0.2438440179824829,0.5262822886875697,1.1460579178558886e-10,other
18,8239.0,12999.0,stroma,0.4672506659371512,0.3899762964248657,1.117823017665318,4.316114230324396e-09,stroma
19,8450.0,15092.0,interface,0.4573521423339843,0.1338694334030151,0.8162403161185128,1.3261490118096392e-08,interface
20,3525.0,13976.0,stroma,0.524579473223005,0.0879079961776733,1.1342592784336634,1.8686359599789655e-10,stroma
21,5459.0,9917.0,other,0.5615456117902483,0.102470531463623,0.7670706449236189,2.563792430483643e-10,other
22,8451.0,14353.0,interface,0.9750567299979074,0.0826912450790405,1.4705201993669783,1.8247279481159753e-08,interface
23,5238.0,14471.0,other,0.5167918940952845,-0.0057094228267669,0.9737474387032644,6.903640229184539e-11,other
24,5454.0,13364.0,other,0.8474361365182059,-0.1050227832794189,0.8873346437726701,9.050019952682358e-11,other
25,7388.0,9550.0,stroma,0.2614058222089495,-0.1798832333087921,1.3217308698381696,4.2392591531874687e-10,stroma
26,4816.0,10285.0,stroma,0.5211258534022741,-0.0643765830993652,1.0389937809535437,2.1037626028003718e-10,stroma
27,5679.0,6839.0,other,0.3420881489345007,-0.1617082691192626,0.5330127498081751,1.0763514072700803e-11,other
28,5457.0,11640.0,other,0.5252234813145228,-0.229651608467102,0.8163818740844726,5.6556863993913265e-11,other
29,7389.0,8812.0,other,0.4767083086286271,-0.0570381915569305,0.5461186872209822,1.6988053720799232e-11,other
30,7173.0,10166.0,stroma,0.3961390931265695,-0.1936288005113601,1.010873233250209,1.035294609965904e-10,stroma
31,7382.0,13244.0,stroma,0.4007311711992537,0.2345164585113525,1.4391195842197964,1.730096483354946e-09,stroma
32,9959.0,9062.0,other,0.3646878160749162,-0.1843460536003112,0.3248286247253418,1.8679686970332625e-11,other
33,6948.0,16936.0,interface,0.426413266318185,0.5704285573959351,0.9945739528111048,2.0747145931881217e-08,interface
34,10382.0,12756.0,tumor_core,0.7689870452880859,-0.125974018573761,0.5040172413417272,5.041822350874017e-10,tumor_core
35,4822.0,6838.0,other,0.3423813274928502,-0.2894696599245071,-0.073137572152274,3.75338468551163e-10,other
36,4183.0,4498.0,stroma,0.0892781448364258,0.276775598526001,1.7043323462350026,4.279818790568568e-10,stroma
37,5673.0,10040.0,other,0.3227203287397112,0.3156869959831238,0.6998386219569616,3.32283559868581e-10,other
38,6530.0,10041.0,stroma,0.6469236973353796,0.0289330899715423,1.2058155768258232,5.6603315948671025e-09,stroma
39,6093.0,15950.0,other,0.33693452835083,-0.0138914370536804,0.943372655596052,2.2472757898215432e-10,other
40,8451.0,14846.0,interface,1.025830317905971,0.0267650938034057,1.4970027487618582,1.2039663823148585e-07,interface
41,9958.0,9801.0,tumor_core,0.702906712123326,-0.0920143103599548,0.0031114360264369,4.828945712596011e-11,tumor_core
42,8022.0,14845.0,interface,0.4969449152265275,0.2198423290252685,0.8261925888061523,2.0064814669529972e-08,interface
43,9746.0,8692.0,other,0.5167183576311385,-0.2153562861680984,0.0965617915562221,1.5006354570659123e-11,other
44,9960.0,8323.0,other,0.4421208354404993,-0.2013682949542999,-0.0604243183135986,6.904949569019092e-11,other
45,7820.0,7089.0,other,0.397149088723319,-0.0688933444023132,0.65920654296875,7.630177628829115e-12,other
46,9745.0,9185.0,other,0.3956609344482422,-0.2477127087116241,0.0637975937979561,7.534198663320843e-13,other
47,8240.0,12260.0,stroma,0.5430689457484655,0.0466353917121887,1.172096083504813,4.396683673102843e-10,stroma
48,8034.0,7459.0,other,0.5348147092546736,-0.1598456287384033,0.2560083661760602,1.5290845127731944e-11,other
49,7382.0,13490.0,stroma,0.5285540662493026,-0.0483163189888,1.121060028076172,2.6256041582767793e-08,stroma
50,8668.0,12507.0,stroma,0.6538893563406808,-0.0255626320838928,1.4858728299822128,1.3568247818823892e-08,stroma
51,7821.0,6843.0,other,0.6177615683419364,-0.0476927542686462,0.7111894498552596,4.912229223622951e-11,other
52,7604.0,8197.0,other,0.356751583644322,-0.2061199557781219,0.4442304583958216,1.1268091448280416e-11,other
53,6312.0,12380.0,tumor_core,0.7123717607770647,-0.072135362625122,0.5163865797860282,8.561358570899147e-10,tumor_core
54,9308.0,14355.0,other,0.7080911309378487,-0.0461112070083618,1.053500061035156,1.5482798187411908e-08,other
55,6109.0,5363.0,other,0.5596163613455636,-0.1036857676506042,0.7111823272705078,1.2605967089917108e-11,other
56,3754.0,4497.0,interface,0.4636277716500419,0.0858934068679809,0.8978264672415597,2.842076376190792e-09,interface
