i,j,flux_coexact
153,532,-4.5361123764622874e-07
153,670,3.78476625750948e-06
153,742,4.690697992634669e-06
154,591,8.577856088546145e-06
154,592,-3.0291242508029864e-05
154,750,-5.3770169830033834e-05
154,763,-2.666983918935914e-06
154,833,0.0001140034756961
155,210,-1.0166472645892331e-05
155,317,8.138896637666874e-06
155,627,-7.958728960463146e-06
155,637,-1.0731171069526332e-05
155,772,2.8414384317173208e-05
155,780,-7.696908278958273e-06
156,167,-1.9429598213581244e-06
156,557,-2.6151321427228923e-06
156,774,-4.438435782312546e-06
156,784,-2.860978048332395e-05
157,301,3.8445763899593065e-06
157,385,2.7874653623791645e-06
157,405,7.174902221556101e-06
158,160,-1.7272225689911604e-05
158,168,-6.4264787851088995e-06
158,416,1.5175834089189075e-05
158,480,5.020883320266354e-06
158,622,-8.405964591034338e-07
159,185,-1.514294416255758e-05
159,255,2.9777710805346755e-05
159,291,3.910511161067006e-05
159,336,3.335277868142544e-05
159,517,-5.541083792876836e-06
159,520,-6.814350800370562e-05
159,639,1.35235328990907e-05
160,416,-9.921007204718597e-07
160,434,-5.251000709611875e-06
160,688,-3.905318218226276e-06
160,760,-1.5582634684369406e-05
161,295,-5.602888845279393e-06
161,343,5.387930371758808e-06
161,391,-1.898298387584336e-06
161,408,2.512506066869121e-06
162,180,8.940459976013019e-05
162,193,8.255739516357834e-06
162,326,2.1558635797494696e-05
162,380,-0.0001220098717434
162,672,6.562745636826287e-06
162,848,2.765800236977396e-06
163,491,2.6019912658649687e-06
163,493,-1.7378921349474086e-05
164,169,5.497473618482777e-05
164,216,1.0588890084502487e-05
164,407,-4.1150342275264525e-05
164,423,-3.1186064000726115e-05
164,820,-8.374779885029642e-07
165,240,-9.173189984008591e-05
165,318,0.0001058823700707
165,487,-5.716734949233026e-05
165,681,-2.4572377844622812e-05
165,825,0.000122087853667
166,238,-3.900571695078921e-05
166,293,1.0673818380283514e-05
166,409,-3.1138071256231905e-05
