i,j,flux_coexact
51,1194,-4.960864172962598e-05
52,183,-2.5366809339566856e-06
52,439,-4.037881998214497e-06
52,465,1.3042613213837918e-05
52,589,4.628336437389311e-06
52,1198,8.335086654106437e-06
53,198,-1.5535293103443473e-05
53,387,8.922376088070341e-06
53,626,2.4097994943858336e-05
53,702,-2.0547593714616355e-05
53,1154,1.1196588882623185e-06
53,1197,1.9428568978688325e-06
54,75,-1.516804148658254e-05
54,200,5.412316467506946e-07
54,237,9.333298667542031e-06
54,377,-1.7268750111544776e-05
54,903,1.3636444087157452e-05
54,1243,8.925817196677135e-06
55,191,1.0877785119093278e-05
55,416,-4.603194407237687e-06
55,513,6.977517374888277e-06
55,721,5.134326872836953e-06
55,963,-7.200126552537085e-06
55,1344,-1.1186308407043736e-05
56,223,-3.1579049002448208e-06
56,603,-1.3758116543381065e-06
56,623,-2.521224033640192e-05
56,1060,0.00014304556738
56,1167,-0.000178119230858
56,1260,6.481962036897898e-05
57,118,0.0001016520107507
57,234,0.0002166194256589
57,473,-5.355403078885256e-05
57,583,0.0001448797213659
57,904,-0.0003414555335478
58,419,1.5986340313238363e-05
58,546,-1.3718993672994932e-05
58,645,-7.813405557651705e-07
58,838,-2.52471363627516e-07
58,1056,1.6484040334453188e-05
59,239,-1.95629269209931e-05
59,500,-7.589593572822904e-06
59,636,3.910077876673865e-05
59,706,4.856247580616163e-05
59,914,-4.2243285291142376e-05
59,1318,-1.82674487879419e-05
60,113,0.0003988095057092
60,642,-7.788429178620163e-05
60,685,-4.764903656366382e-05
60,750,-0.0001181543764875
60,870,-0.0001055934285993
60,937,-3.740694413203583e-06
60,1068,-4.578767785929748e-05
61,149,-0.0002875150956107
61,152,-0.0001625269124659
61,445,0.0003340910242463
61,455,5.368598721853144e-05
61,476,6.19592808920701e-05
61,933,3.0571571971537125e-07
62,537,1.231903279741832e-05
62,571,9.9232674023336e-06
62,846,2.266530655726422e-05
62,894,-2.2023695752226965e-05
62,1028,-1.569857524920691e-05
62,1280,-7.1853357555822655e-06
63,277,-8.196411027759713e-05
63,402,-4.984763514580211e-05
63,970,5.5555231812954024e-05
63,1063,7.984102920230137e-05
63,1083,-2.5005126131711285e-05
63,1095,2.142061053985513e-05
64,228,-6.137118978780508e-06
64,372,9.582002049466497e-06
64,736,-4.721008450642514e-05
64,862,-2.0552978790975024e-05
64,1169,3.5482957585525895e-06
64,1215,6.076988446816159e-05
65,248,-4.0559916488393154e-05
65,392,2.5944615178809987e-05
65,549,-6.253176775932376e-06
65,583,-0.0002050884626851
65,751,-7.243429192284894e-06
65,904,0.000213076363906
65,1061,-4.892888709616579e-06
65,1224,2.501689476655703e-05
66,268,1.227066148606768e-06
66,800,5.781761459859743e-07
66,802,5.143828184624058e-06
66,1069,-7.905880525172713e-06
66,1084,-9.808677704702942e-06
66,1113,1.0765487750658856e-05
67,420,2.456036273520337e-06
67,552,-3.546220351309969e-06
67,922,6.868366028565333e-06
67,1253,5.738336434114618e-06
67,1284,-8.728595490432235e-06
68,630,-5.412295313098921e-06
68,831,9.222102397641982e-06
68,911,2.142443163801847e-05
68,1053,-1.5168624704433847e-05
68,1276,3.602257523559237e-06
68,1320,-1.366787154168692e-05
69,83,-0.0002784582178099
69,405,6.455262742834761e-05
69,602,0.0001052380658881
69,924,2.414515800725511e-05
69,1099,6.413933303622111e-05
69,1146,2.0383033449990293e-05
70,156,-1.1559580851457428e-05
70,287,-1.874801446869717e-05
70,358,1.4922921026254758e-05
70,916,4.565125161247355e-06
70,984,-4.233536874818875e-07
70,1314,1.1242902820134372e-05
71,574,-1.748982456910472e-06
71,1006,-8.581322677840185e-07
71,1064,1.4756163668520128e-06
71,1144,3.229578972014817e-06
72,86,1.8953600140814207e-06
72,177,1.3455141463310547e-06
72,317,-9.73707709505303e-06
72,1138,7.186006382185208e-06
72,1188,-6.898034475446533e-07
73,189,-1.908471154927152e-05
73,316,-1.9936429824526703e-05
73,659,2.7448725570932995e-05
73,886,1.670041499644174e-05
73,954,-1.0192519127207442e-05
73,1109,5.06451993363093e-06
74,391,-3.514902551342565e-05
74,446,3.0645347854145854e-05
74,749,2.201509884638336e-05
74,1207,2.3865840438094297e-05
74,1209,-7.04399013499486e-05
74,1214,2.906263972475074e-05
75,200,8.99571564093145e-06
75,377,-1.1301417705215972e-05
75,960,-6.164859940903429e-06
75,1251,-4.3222752036814906e-06
75,1338,-2.3752042777130957e-06
76,242,7.77653835595473e-06
76,351,4.877717183842968e-06
76,477,-1.09175904110682e-05
76,925,-9.055329710080277e-06
76,1324,-1.64640343224207e-06
77,332,-0.0001314911663956
77,410,-0.0001749442279428
77,520,0.0002379531916699
77,695,-0.0001635528867448
77,1001,1.3601913550049486e-05
77,1213,0.0002332029513097
77,1350,-1.4769775446310768e-05
78,180,-5.172852099331535e-07
78,268,-1.3838450460604677e-05
78,294,7.122530072012817e-06
78,800,-2.12087520714532e-05
78,863,7.82594859298388e-06
78,1246,2.061600907699433e-05
79,440,-4.022016601036115e-05
79,970,-5.982522725768143e-05
79,976,5.801851151686019e-06
79,1063,-3.833205020068833e-05
79,1086,0.0002132796582862
79,1274,-8.070406596921931e-05
80,323,-1.0238961268549642e-05
80,436,9.756994522038676e-06
80,630,-4.922490403100552e-06
80,754,6.212266886628954e-06
80,847,3.1129982873185394e-06
80,1158,-3.920808024335975e-06
81,127,1.867462969552377e-05
81,275,-1.0568243774631255e-05
81,664,-2.0130323691091385e-06
81,734,-3.006719293520112e-05
81,1307,-7.1964372491184535e-06
81,1308,3.11702766325362e-05
82,107,7.577468806741012e-06
82,212,3.191749860274136e-05
82,413,-3.6015373410579353e-05
82,923,-4.275086475412513e-06
82,1322,7.954924765094917e-07
83,602,-0.0006377647229403
83,671,0.0002231452733204
83,832,-1.5728231049402276e-05
83,843,0.0001029734874922
83,1099,4.8915975367191e-05
84,150,-9.070113646839734e-06
84,360,9.32463816645632e-06
84,848,6.608980742002545e-06
84,1102,-2.2748241353451063e-05
84,1118,1.0513119218594495e-05
84,1348,5.371616873237441e-06
85,228,-3.531281626743068e-05
85,764,-5.234190293743608e-05
85,841,0.0001511796311521
85,927,-3.235567919977386e-05
86,317,3.174453771586367e-06
86,425,-4.664301376645536e-05
86,441,7.259192088529129e-05
86,877,-2.4681979955623013e-05
86,1185,2.3589008217478856e-05
86,1188,-2.613502913819672e-05
87,241,-2.9070508121532495e-05
87,404,-2.983056061333576e-06
87,593,6.188000384839041e-06
87,999,-2.3433923593599608e-05
87,1159,2.7052728935525934e-05
87,1181,2.2246758456100703e-05
88,240,-3.657352785158219e-06
88,351,-2.9969537980578377e-06
88,477,-4.73599663013608e-05
88,483,2.108640258757481e-05
88,786,1.4393254187597536e-05
88,891,1.853461610940451e-05
89,209,-0.0001005835308589
89,793,-5.1444913304481146e-05
89,1252,-1.68333824221748e-05
89,1277,-2.4257258991744885e-05
89,1330,0.0001931190855773
90,266,-2.31597944327917e-05
90,496,-1.412876349957492e-05
90,665,-1.8478339725132257e-05
90,756,5.526175427205669e-05
90,1065,-2.8105759846620197e-06
90,1292,3.315719370104207e-06
91,167,-1.776234601107511e-05
91,727,-1.4001167559487014e-05
91,1172,1.0044506584428071e-05
91,1196,4.292689711105237e-06
91,1337,1.7426317275028812e-05
92,389,2.1927748515743615e-05
92,738,-5.376910703346296e-07
92,889,-9.559157987238508e-05
92,1055,-4.409042615536625e-05
92,1076,4.825720323397488e-05
92,1277,7.003474534836747e-05
93,600,-0.0001619645357249
93,625,-0.000106303038581
93,724,0.0002076698431798
93,763,0.0002701116825596
93,779,-1.7615065297036353e-05
93,1002,-0.0001918988861364
94,258,1.4612444690235991e-05
94,613,-2.1726245848807324e-05
94,650,-1.368377077273505e-05
94,709,3.608357809376872e-05
94,1014,-2.711077648705949e-05
94,1030,1.1824770324597147e-05
95,389,-3.730215195494387e-05
95,413,2.454366372883906e-05
95,923,1.060532183050346e-05
95,1076,-5.753474566232866e-06
95,1176,7.906640961834215e-06
96,177,-3.0573883889390336e-05
96,364,1.414808303458557e-05
96,677,5.902625122383923e-06
96,1188,-2.075569914800778e-05
96,1194,3.084821453436669e-05
97,354,6.259545135822194e-06
97,723,-3.437389242520175e-06
97,1011,-8.521848578436165e-06
97,1249,2.1629139583021525e-05
97,1299,-1.592944689788738e-05
98,146,-0.0001589973026018
98,435,0.0002469097818296
98,629,-3.8799221791073794e-05
98,1009,1.355588707108876e-05
98,1353,-6.266914450780221e-05
99,410,6.094755423253871e-05
99,531,-3.1127683565696385e-05
99,655,-1.0322262802977406e-05
99,695,-1.1516482698525562e-05
99,746,4.091130393591781e-05
99,909,-1.3249478735394165e-05
99,1077,-4.983342339005977e-05
99,1257,1.4190473024196769e-05
100,308,7.522229335307948e-06
100,335,8.861165264039499e-07
100,374,7.467018857776834e-06
100,729,1.3769657831848524e-06
100,1279,-9.499328350006356e-06
101,565,1.0398155061501833e-07
101,567,5.446809921534235e-06
101,678,-4.355642904578755e-06
101,720,1.0018313056447755e-05
101,778,-1.0777177158281838e-05
101,866,-4.362844657364166e-07
102,252,-7.711871071643909e-05
102,388,9.45681953843011e-05
102,427,2.531975887581708e-05
102,452,8.515685160782459e-05
102,508,-4.70255284895298e-05
102,523,-8.09005666619739e-05
103,186,-2.7901478189789702e-05
103,207,-1.172151907692854e-05
103,776,2.247139846529682e-05
103,858,8.757050268062903e-06
103,961,3.2664277325795315e-06
103,993,9.48750452495526e-06
103,1005,-2.3008297995484687e-05
103,1017,1.8648914271308416e-05
104,172,-1.7724143270323714e-05
104,250,-1.0985217769715108e-05
104,333,1.1376871629375346e-05
104,488,3.662458291937864e-05
104,717,-9.768075467215056e-06
104,1155,-9.52401804150011e-06
105,141,-9.517685924266508e-06
105,375,2.3578866619711197e-05
105,502,8.536312856054283e-06
105,661,-1.2572643946340018e-05
105,830,-4.636614464795236e-06
106,347,5.3521435689878586e-06
106,367,-3.817239540111942e-06
106,809,8.260238238366398e-07
106,1126,2.6094118944629426e-06
106,1140,-5.89270899481443e-06
107,212,1.266589454224988e-05
107,698,1.973239030454422e-05
107,923,-3.353210992469283e-05
107,1304,8.711293884639743e-06
108,429,-8.20036071241511e-07
108,456,1.1739496356923076e-06
108,574,3.796380353005156e-06
108,612,-1.6095957513154097e-05
108,648,1.1562676009856653e-05
108,943,3.829875858414923e-07
109,425,8.846207845846745e-06
109,588,-2.4512061457706137e-05
109,877,-2.5306743772364036e-05
109,1034,1.0139797712194935e-05
110,283,-0.0001432833604156
110,920,4.1278817117771185e-05
110,1069,3.2756311990481704e-05
110,1289,0.0001039981767543
110,1356,-6.090884444500937e-05
111,315,4.836196272929587e-05
111,452,-0.0001028206868727
111,579,4.889683365133832e-05
111,644,9.886261494667766e-05
111,948,-6.870545974330686e-05
111,1189,-2.459526471128412e-05
112,487,-6.139008828554272e-05
112,495,-4.758135956881943e-05
112,741,-0.000113867815004
112,828,-4.983176333762739e-06
112,1261,-5.931622378858527e-05
113,870,0.0001815651436358
113,937,0.0001801540135987
113,1142,0.0005536023270425
113,1247,-0.0005165119785679
114,116,-5.225523357264161e-06
114,199,8.010414521934925e-06
114,365,5.5208845085822505e-06
114,604,-2.978418426299032e-06
114,658,-1.490910555498694e-05
114,851,9.581748308032958e-06
115,301,2.3278563640867462e-06
115,439,1.0125808034862532e-05
115,493,-8.701572079296394e-06
115,955,-1.4036486590135832e-05
115,1022,-2.8725336707015385e-06
116,199,7.226425136205255e-08
116,255,7.3192065255653555e-06
116,658,5.841686049941217e-05
116,770,-3.2662050923605454e-05
116,1080,-3.837180370999828e-05
117,272,-0.0001786233977082
117,278,0.0001703662018079
117,690,-1.4492162653689231e-05
117,928,3.2691691540916805e-05
117,1057,-9.942332986894894e-06
118,273,2.7507579511320488e-05
118,473,-1.4154548739752802e-05
118,617,4.0964421821887515e-05
118,1127,2.2646082554556195e-05
119,149,0.0004723959660757
119,202,-6.893530864314291e-05
119,220,-0.0002107990086595
119,445,-2.1290486662553654e-05
119,791,-9.426959252459796e-05
119,874,-3.941198482802644e-05
119,935,3.434596629225301e-05
119,1300,-7.203555105006404e-05
120,397,-2.899631251436681e-05
120,498,2.6125718849715628e-05
120,660,3.540039043730532e-05
120,681,2.66937976657486e-05
120,983,-5.051851037680475e-05
120,1007,-8.705084061597993e-06
121,259,-1.4571118106106336e-05
121,578,0.0001934990443945
121,668,3.954470951560141e-05
121,864,3.530147622163044e-06
121,1179,-0.0001158578173986
121,1180,-0.0001061449660275
122,350,5.267795374752205e-05
122,762,-8.218070907327425e-05
122,799,-3.45047322020738e-06
122,1171,-0.0001034008116092
123,163,2.042935837554604e-06
123,426,-2.3965489630359496e-05
123,556,1.425089481298702e-05
123,782,3.778644510216533e-05
123,1123,-5.69856809435636e-05
123,1321,2.687089482121614e-05
124,204,8.871032231881408e-06
124,327,9.138939829785869e-05
124,466,2.407494070269488e-05
124,620,-3.20106805034308e-05
124,730,-4.452287806460119e-05
124,1110,-4.7801812664402974e-05
125,167,1.2867572076719008e-06
125,691,1.6946528861967542e-05
125,778,2.4531756285094032e-05
125,784,-3.436284961848125e-05
125,850,1.7337793393477452e-05
125,1108,-2.5739986129729675e-05
126,247,0.0001754791559759
126,539,1.03644769996008e-06
126,716,-1.718544692247008e-05
126,980,-9.372847796644764e-05
126,1186,-0.0001355659265937
126,1319,6.996424780675279e-05
127,211,2.2333617808075075e-05
127,664,-2.7856802743260684e-06
127,734,-2.7978665610692792e-05
127,801,2.0384198785634112e-05
128,182,-0.0001056882950215
128,254,5.294160962698971e-05
128,684,-0.000205846948752
128,766,-0.0001565706597987
128,768,0.0004239572468277
129,360,-8.995938990420389e-06
129,582,6.023410054474933e-06
129,597,2.788658064747956e-05
129,728,2.322153359429399e-06
129,997,-5.433404312221886e-06
130,553,6.753199402570441e-05
130,719,0.0001036071083679
130,797,-0.0001389851307705
130,980,9.326126066680676e-05
130,1097,5.0692555159641885e-05
130,1186,-0.0001761077874495
131,453,-4.5298775511789645e-05
131,771,-2.0338489374377343e-08
131,881,3.397656209163443e-05
132,406,4.918249577540921e-05
132,592,-4.059666882701027e-05
132,808,-8.089046919209421e-05
132,1153,2.45314253071753e-05
133,517,-5.432032583641425e-05
133,543,-0.00011376409477
133,944,-5.088238191163653e-05
133,979,-9.440711212506605e-05
133,1168,0.0003809419575965
133,1221,-6.756804295336382e-05
134,238,1.010377586126378e-05
134,270,1.3957628707748626e-05
134,705,-1.6140294544757353e-05
134,1020,-2.026969009508804e-05
134,1166,1.2348580070832987e-05
135,286,-0.000124395254332
135,305,0.0001360058224437
135,580,1.1551671781225344e-05
135,584,-0.0001207459113502
135,1310,7.115824028876001e-05
136,813,-9.270729152548542e-05
136,879,8.3955838546344e-05
136,1026,0.0001867700538847
136,1349,0.0001280321373398
136,1358,-0.0003060507382454
137,189,3.0168561764414845e-05
137,503,-1.6868078344659802e-05
137,560,3.5709388478869495e-05
137,801,-2.0178962727351543e-05
137,1219,2.8057956182794136e-06
137,1235,-3.163670478955241e-05
138,541,-0.0003577509521226
138,551,1.2422028285109104e-05
138,1049,7.591333649707778e-05
138,1115,-4.226963080211307e-06
138,1157,0.0001166674009294
138,1343,7.744649065015582e-05
139,333,-7.083992945091072e-06
139,585,2.283241816554031e-05
139,807,1.3792174850975596e-06
139,1085,8.476993302724677e-06
139,1135,-1.1433090321999268e-05
139,1141,-1.4171545686272207e-05
140,544,-3.026910393839156e-05
140,696,-4.618962439341892e-06
140,862,-7.22377110811776e-06
140,1137,1.1147219570726296e-05
140,1160,3.096461791512492e-05
141,469,-1.3415953932422167e-05
141,614,-1.2731691053224827e-05
141,661,3.739089997198522e-06
141,812,4.98528980035279e-06
141,830,7.905579263829178e-06
142,411,5.57788242835969e-05
142,522,-0.0001012487005702
142,853,1.416942644249402e-06
142,1046,2.047079984549916e-05
142,1299,2.3582133796941048e-05
143,150,-9.23348005624604e-06
143,274,1.9636264189213515e-05
143,329,6.60055463119626e-05
143,1148,-2.0606838895429873e-05
143,1234,-5.58014915495002e-05
144,517,-2.1841941491618364e-05
144,577,-1.1118241723852942e-05
144,620,6.385312035790746e-06
144,730,3.6188025496558528e-06
144,806,2.2956068630024703e-05
145,226,1.0488078853646649e-05
145,373,1.5363386629533505e-05
145,1116,-6.140645975413574e-06
145,1201,2.5904202357529728e-05
145,1333,-3.402073342484855e-05
146,435,-0.0002212969124062
146,441,2.7410442759355543e-05
146,629,3.2069851504573294e-05
147,576,-2.1248191198205188e-05
147,628,1.6705353141099367e-05
147,767,7.271550823641953e-06
147,898,-7.642763634475023e-06
147,940,-3.715024803951957e-05
147,965,2.8847384039480803e-05
147,1098,1.3216914867977657e-05
148,250,1.7380464107228126e-05
148,290,-5.847324994521616e-05
148,575,-5.4725488223750425e-06
148,710,1.1578266239921836e-05
148,919,2.55147074445408e-05
148,1141,9.472360975900436e-06
149,220,0.0001006693967369
149,330,-8.024173999887803e-05
149,445,-0.0002373660249926
149,455,0.0004018192387195
150,329,3.032122165415492e-05
150,848,1.1696614747908724e-05
150,1102,-6.850083385407388e-06
150,1234,-5.347134671974203e-05
151,210,5.1461996297043225e-06
151,507,6.515830679149064e-05
151,614,-1.4069834090260908e-05
151,704,-1.2909981630489452e-05
151,1024,9.373686743964475e-06
151,1298,-5.269837744440908e-05
152,398,-9.960026868049708e-05
152,445,-4.088952121552533e-05
152,933,-0.0001865670286728
152,935,-0.0002540540598663
152,1027,0.0004185839659691
153,312,5.372380159750375e-06
153,359,1.279351534244424e-05
153,815,5.844635256691184e-06
153,1012,-1.0585433954637437e-05
153,1041,-1.0599481376012321e-07
153,1177,-1.3319101990488238e-05
154,344,1.165468294625894e-05
154,372,3.955718195911625e-06
154,647,-8.813141570268778e-06
154,1309,2.1322786444870483e-05
154,1346,-2.373975600064027e-05
155,386,3.45045874612605e-06
155,562,-3.0264153303138095e-06
155,739,1.7620728704329717e-05
155,869,-1.357043305192908e-06
155,1217,-2.965138434602604e-06
156,287,-7.493695808471178e-06
156,570,-7.035482878559532e-06
156,984,8.602658913283778e-07
156,1032,4.679617493194988e-07
