i,j,flux_coexact
25,186,1.2671244772087337e-05
25,252,-5.898769409000048e-06
25,546,-9.19896759098434e-07
25,736,4.029441548768548e-06
25,949,-9.8820201527574e-06
26,73,-8.326875946064314e-06
26,114,-3.354467981686493e-07
26,185,6.613357176661199e-06
26,260,-2.06474843502887e-06
26,879,-6.245204492129524e-06
26,941,5.370205724284292e-06
26,1098,4.988712770445866e-06
27,39,1.7863363021469932e-06
27,346,2.7184221262995677e-06
27,370,-3.1191082259837864e-06
27,1007,-9.464567351735896e-07
27,1060,-7.264112163976807e-07
27,1073,2.872177491084959e-07
28,92,-2.003677201129701e-06
28,171,3.587474059887406e-06
28,324,-5.592110977609755e-06
28,655,-1.483197228402544e-06
28,689,2.4368396026155935e-06
28,955,3.0546717446390005e-06
29,111,7.232462981874935e-07
29,138,6.593691838602834e-07
29,150,3.094288266372726e-07
29,412,-1.6947526496873794e-06
29,719,-3.197566302657557e-07
30,225,2.4632728958276933e-07
30,337,-4.802977791402074e-06
30,817,6.180144677934864e-07
30,966,8.772873303045418e-07
30,987,-1.0331502058712426e-06
30,1006,4.094498909592519e-06
31,65,-2.318082288909838e-06
31,371,-2.2763354289906845e-06
31,716,5.385597357963987e-06
31,933,-4.439563876526082e-07
31,1074,2.9532274430212144e-06
32,117,-2.529746578523695e-05
32,246,4.083310894307126e-06
32,490,5.808407580999844e-06
32,494,1.3254359340262048e-06
32,757,5.376281767479026e-06
32,853,8.704029608424751e-06
33,167,1.2144752579021571e-06
33,323,9.477906419853863e-06
33,371,-5.915502773907719e-06
33,716,-3.8208226093214135e-06
33,809,-9.560562945268902e-07
34,35,-4.41197909994978e-06
34,200,8.856614408828425e-06
34,370,-1.7810885218228696e-06
34,1046,2.2317100925464285e-06
34,1060,-3.929845070204741e-06
34,1086,-9.654118093974635e-07
35,200,-2.1568554073385244e-05
35,299,1.586387870692968e-06
35,370,1.6534304293589574e-05
35,497,-5.813258587723911e-06
35,545,4.8491413968768355e-06
36,43,-3.944716712828252e-07
36,137,1.7232772989663512e-06
36,318,-9.07834595441936e-07
36,350,-3.0530352607610407e-06
36,594,1.038208413946623e-06
36,714,1.5938558145728275e-06
37,492,6.7994914897176154e-06
37,581,5.003165788291655e-07
37,722,-5.644794839578372e-06
37,1070,1.8243079556044224e-06
38,543,-2.898897526239619e-06
38,681,-3.5624248777546076e-06
38,747,4.333942374844918e-06
38,826,-1.7710699904628958e-07
38,1078,2.304487028195598e-06
39,245,-1.620270836001495e-06
39,723,6.566084696161789e-06
39,1060,-1.495825781435404e-06
39,1073,-1.663651776577897e-06
40,251,1.5913109090286848e-06
40,464,-8.011901969549856e-06
40,593,2.1628684648076815e-06
40,790,2.3415699695516264e-06
40,1108,1.916152626161863e-06
41,137,-3.700994329481121e-07
41,163,6.463364577305346e-07
41,280,-1.8824983462133669e-06
41,414,-1.542898979304022e-06
41,594,4.2570147057710375e-06
41,804,-1.1078544050360714e-06
42,534,9.54953487650668e-06
42,578,2.051278769078686e-05
42,901,-7.393150316897557e-05
42,922,2.4945510698510295e-05
42,1037,1.892366990317174e-05
43,212,7.154588864191685e-06
43,318,-6.884345033357395e-06
43,350,-8.414329072440386e-06
43,819,1.1794889761261564e-06
44,179,3.0018554183388147e-06
44,321,-3.639079711357496e-06
44,426,-2.44969459274171e-06
44,452,1.8859799750846196e-06
44,684,1.6535254312475436e-06
44,1034,-4.525865205717718e-07
45,71,1.5189656011307531e-06
45,243,3.761297821207144e-07
45,248,1.991417407827839e-06
45,961,-2.4539404694088404e-06
45,1026,-2.3470229605298483e-06
46,93,-2.779753848834707e-06
46,127,2.1055409926616375e-08
46,147,4.68492005599986e-06
46,795,-1.7558353855585972e-06
46,994,2.4952052801098483e-06
47,90,1.8436647962016703e-06
47,240,-3.55746306429677e-06
47,336,1.4772682284198706e-06
47,732,-1.130309408135828e-06
47,951,1.5204112861915298e-06
47,1064,-1.5357183838047305e-07
48,266,3.4371594684017577e-06
48,353,1.9563491561925037e-06
48,364,-5.275141594883313e-06
48,379,-3.1529816675325116e-06
48,509,4.023714826318843e-06
48,595,3.292815318514142e-06
48,641,-1.6486450535600985e-06
48,728,4.56788843936378e-06
48,793,-7.201158892815104e-06
49,346,3.769383653906638e-07
49,545,6.221514122640544e-07
49,601,-1.356198972040097e-07
49,920,-5.019256604026195e-07
49,1079,-3.61544220048089e-07
50,443,-1.33072401336306e-05
50,481,1.1485763069690062e-05
50,702,-7.619117476120421e-07
50,735,1.4385005405600838e-05
50,840,-2.359291989300989e-06
50,1044,-9.442324604747269e-06
51,68,-4.1200439180340226e-07
51,465,9.04846495607e-07
51,523,-7.369958471199074e-07
51,589,-2.282341689547035e-06
51,783,-3.0779310366396214e-06
51,905,5.604426469502966e-06
52,59,5.212702725144151e-09
52,151,3.771276902177306e-06
52,193,-3.258118348401537e-06
52,451,8.012185252751506e-06
52,544,-3.2508199849756353e-06
52,1066,-5.279736524276784e-06
53,319,1.928312684771754e-06
53,631,7.708019026047864e-07
53,744,1.1639366675407688e-06
53,865,1.3597159454524753e-07
53,1005,-3.999022849462557e-06
54,232,2.2549474930646477e-06
54,664,-1.016967053921186e-06
54,666,-1.9195294202860528e-06
54,869,-1.8156834108485305e-06
54,880,-3.519243797803524e-07
54,899,2.849156771771474e-06
55,161,-1.3535232476740815e-06
55,234,-3.386803393138338e-06
55,258,1.483564044433923e-06
55,556,2.368211508040488e-06
55,760,8.885510883380088e-07
56,536,2.7954575771642993e-06
56,690,2.682453359875046e-06
56,752,9.315408728723588e-07
56,860,-2.280864978320288e-06
56,1041,-1.20156066685902e-06
56,1081,-2.927026164732396e-06
57,344,2.9145981761267138e-06
57,416,8.315231006758594e-07
57,527,4.745710972407564e-06
57,580,-1.1610985798118089e-06
57,821,-5.118725465914851e-06
57,833,-2.2120082034834775e-06
58,78,-1.0455353200987122e-06
58,354,-6.698680523181368e-06
58,496,-9.58741882141301e-07
58,802,2.871764240933416e-06
58,913,5.831193484487965e-06
59,151,-2.8843942637950216e-06
59,409,-1.78600283720973e-07
59,451,5.75501245013431e-06
59,633,1.1907760052777152e-06
59,1089,-3.877581205170887e-06
60,354,4.4444432680182044e-06
60,543,-1.9706106824751828e-06
60,725,-1.3255921721399555e-06
60,913,1.5101645860689667e-08
60,944,-1.3377906734751769e-06
60,1032,1.7444861421142104e-07
61,63,-2.305633773401354e-07
61,77,2.8362767037582132e-06
61,141,2.5517434926792055e-06
61,249,-1.05840232441704e-06
61,642,-2.7656268865218593e-07
61,918,-3.8224918060280575e-06
62,127,-1.3844083876187667e-06
62,548,3.058097192993869e-06
62,750,-9.755850874691316e-07
62,787,-3.5145595089196325e-07
62,926,-1.429041018246662e-06
62,956,1.0823932512326547e-06
63,158,1.6036131922429343e-06
63,249,-6.82357707433614e-07
63,450,2.689190167071133e-06
63,642,5.848632953360159e-07
63,1030,-4.425872324556604e-06
64,74,-4.8451369115552794e-08
64,340,-9.394996076659924e-07
64,508,2.828888893477434e-06
64,758,5.125634131639474e-06
64,889,-4.2262350819811165e-06
64,935,-2.7403369663542464e-06
65,484,-1.6353949938706876e-06
65,822,9.718365395835772e-07
65,868,-7.291826595024228e-06
65,933,2.1005513624673574e-06
66,82,4.6079484768017375e-06
66,108,-1.9833585630384588e-06
66,302,8.27798488853161e-06
66,315,1.3953541735369814e-05
66,514,-1.0975459774264096e-05
66,1021,-1.3880656763400604e-05
67,148,2.409478619340908e-05
67,164,-4.1711824357797886e-05
67,270,4.624110794835526e-05
67,733,-4.3279211394299415e-06
67,782,-2.429614864453651e-05
68,465,2.442474726511746e-06
68,469,-6.35030351164512e-07
68,589,-1.8721125919535792e-06
68,616,1.458645736401557e-06
68,992,-1.8059819115986135e-06
69,348,2.087636941446096e-06
69,433,-1.1820901374744742e-06
69,592,6.618243991855063e-06
69,818,-4.404996719495463e-06
69,988,-4.877910172345477e-06
69,1102,1.7591160960142551e-06
70,232,2.8797754815684907e-06
70,250,8.402607057456222e-07
70,664,2.3017408598913357e-06
70,712,-6.021777047205449e-06
71,243,-6.253217569166848e-07
71,248,-4.098986856302849e-06
71,274,5.394802729289585e-07
71,596,4.300430747820572e-06
71,843,1.403363193600757e-06
72,272,6.429035959665034e-07
72,362,-7.444529329457801e-06
72,536,2.5984306364482127e-06
72,635,-1.5600182685060387e-06
72,703,1.87205337028059e-06
72,948,3.891159995268533e-06
73,114,6.318633926087075e-06
73,211,-1.0050857994944591e-05
73,665,-1.794413393222645e-06
73,879,4.515494024003885e-06
73,997,7.051413903937834e-06
74,508,-8.715883353498595e-06
74,574,7.803810333154498e-07
74,694,4.5871415122666404e-07
74,701,1.6062817270660405e-06
74,889,5.822055072774887e-06
75,131,-6.6102172549872905e-06
75,308,-1.8941160564533227e-06
75,704,4.994335935809708e-06
75,890,3.223989989846271e-06
75,902,1.2215046597460846e-08
75,1099,2.737923391871732e-07
76,208,-1.8647162992834416e-06
76,339,-6.346603032810285e-07
76,499,2.200193379073236e-06
76,817,2.2225816725721383e-06
76,949,-5.208168149974764e-06
76,966,3.2847697008938595e-06
77,141,1.848951536279301e-06
77,585,-8.147346814624138e-08
77,642,-4.027327033204226e-06
77,783,1.9186875924877807e-06
77,905,3.177438076341599e-06
78,107,2.7405260058245506e-07
78,354,-2.097676675052133e-06
78,496,-6.49935982809909e-07
78,859,-1.896438487188528e-07
78,1106,1.6176685858997274e-06
79,468,-3.977595574524363e-06
79,501,4.004442537474213e-06
79,613,-3.890248807176876e-06
79,767,3.863401844227024e-06
80,289,-1.264731240598354e-06
80,303,1.7826266817889733e-07
80,364,-3.951899078406785e-06
80,615,2.2449147113889164e-06
80,641,3.812092108863612e-06
80,1015,-5.634047614505531e-07
80,1061,-4.5523440797573355e-07
81,211,6.660275492875407e-05
81,222,-3.447055516977234e-05
81,586,1.8376731861579977e-05
81,605,-1.3009537024947705e-05
81,828,-5.8257100265423895e-05
81,847,7.037390135855134e-06
81,901,1.3720315533954756e-05
82,108,-1.3212368199382406e-06
82,302,2.3851899018908484e-06
82,925,3.063408914328099e-06
82,942,9.511401216781154e-07
82,1045,-4.705536411570849e-07
83,301,-3.115261712057848e-06
83,614,-1.2361470372861482e-07
83,823,1.5813252845700698e-07
83,924,4.948943762820078e-07
83,1022,7.894415941519911e-07
83,1063,1.7964079168954567e-06
84,133,2.1428410284598913e-06
84,226,-3.9093010768120125e-06
84,617,5.153457966860654e-06
84,794,-2.9107226896536744e-06
84,919,3.936356665036244e-06
84,1000,-4.412631893891103e-06
85,172,-1.0726745436023535e-06
85,343,6.911471412090098e-06
85,440,9.158993042171548e-08
85,559,-4.313011410472774e-07
85,980,2.178347208799123e-06
85,1029,-7.677432866661306e-06
86,284,-0.0001045466456007
86,323,1.0755281799469625e-05
86,620,5.235108446181257e-05
86,1043,3.153775025136426e-05
87,113,5.364794371076118e-07
87,399,-7.373728287854528e-09
87,474,-1.131856057417746e-06
87,476,-2.1841017966056685e-06
87,582,4.926045793560523e-06
87,831,-2.1391936483568656e-06
88,328,4.903827248210434e-07
88,355,2.9295082020827792e-06
88,369,-6.813746960357673e-07
88,422,2.8573490714438812e-06
88,861,-5.595865302311937e-06
89,181,-1.0617194584260351e-05
89,283,6.595128877764875e-06
89,648,-1.1056781087436064e-05
89,731,-9.92980646244298e-06
89,812,1.5393928896660765e-05
89,821,9.614724359713758e-06
90,118,-1.446019576478927e-06
90,336,3.41015118915933e-06
90,622,-1.7497440045020503e-06
90,787,2.6133194651168548e-06
90,1064,-9.840422770935372e-07
91,146,-8.492987488964315e-06
91,281,8.949843623291711e-06
91,400,1.1420152981341942e-06
91,610,3.7174208720716447e-06
91,943,-5.3162923045332355e-06
92,124,1.6257990238765691e-06
92,324,-5.856784796719022e-06
92,415,2.02467881301271e-06
92,562,-1.2742933288466536e-06
92,689,1.4769230875466952e-06
93,127,2.264531506595945e-06
93,220,-4.147528707725592e-06
93,795,-2.5363585574388925e-06
93,926,4.768973517751722e-06
93,1009,-3.1293716080178893e-06
94,205,5.844179628992457e-06
94,373,-6.049929385880622e-06
94,484,-6.650433041268963e-06
94,620,-8.032059524033679e-06
94,868,4.303239571683522e-06
94,906,3.675806486839443e-06
94,937,5.977611784624903e-06
94,1042,9.315844790429384e-07
95,189,1.865408797084647e-05
95,203,-8.358607978872849e-06
95,388,1.455769049120132e-06
95,479,-8.450389344978167e-06
95,721,3.5539718361186203e-06
95,1080,-6.854831532234205e-06
96,149,8.66097282810025e-06
96,206,1.0951765611011591e-06
96,253,9.901654909923603e-06
96,535,-1.6355337756940636e-05
96,836,1.4040539894666689e-06
96,1082,-4.70652053165105e-06
97,146,9.738275878052852e-06
97,186,-1.47787239518757e-06
97,334,-1.2354857104400214e-05
97,619,-1.5892924107276788e-06
97,736,-1.111260306543227e-05
97,869,8.674660930704834e-06
97,880,1.0321852239939212e-05
97,899,-2.200164072949167e-06
98,265,7.632566579471676e-06
98,369,6.1077828859099114e-06
98,489,6.647638238882919e-06
98,777,8.713813671838358e-06
98,970,-2.9101801376102865e-05
99,314,2.1006604119789386e-07
99,399,-2.528565212644944e-07
99,408,4.758857811055191e-07
99,688,-6.161043947047713e-06
99,983,9.821123458464182e-06
99,1031,-4.0931748124553875e-06
100,104,1.0479241935470195e-06
100,173,3.4154431925764647e-06
100,311,2.1333936689436325e-07
100,510,-1.9688712541029323e-06
100,560,-3.12567829866406e-06
100,706,4.178427997491447e-07
101,154,-3.0483983421107585e-06
101,347,2.223147360441513e-06
101,391,2.675677881180239e-06
101,773,-1.783060809247016e-06
101,1017,-6.736609026397782e-08
102,129,1.7410069655424218e-06
102,429,1.60270660362378e-06
102,478,1.2632976924958318e-07
102,530,2.066837843620136e-06
102,612,-1.0976239754145232e-07
102,658,-5.427118784494469e-06
103,531,1.8870841318444836e-06
103,599,2.9101970743135105e-06
103,848,-5.49351391645426e-06
103,859,-1.5026736913799108e-06
103,877,1.2346911059848982e-06
103,1032,9.64215295691278e-07
104,173,-8.078749019820529e-07
104,218,-5.682477152519723e-06
104,560,-2.3342362486202575e-06
104,644,5.9364000103387525e-06
104,878,3.936112486330301e-06
105,203,-1.2728144278525409e-05
105,235,9.338775878249572e-06
105,388,6.0490059076444535e-06
105,915,-6.634808858818903e-06
105,945,-6.122542974048151e-06
106,434,2.8744882656370525e-06
106,468,1.6902818758026871e-06
106,567,-3.371012365576909e-07
106,682,-3.3298555930865005e-06
106,863,-8.978133117955484e-07
107,496,-3.820560993560251e-06
107,561,6.35796207866436e-06
107,803,-2.565191751291252e-06
107,1106,3.018432667695983e-07
108,514,-7.066205017038519e-06
108,705,-2.0398416078287813e-06
108,1009,9.845884932893316e-07
108,1045,4.816862748601269e-06
109,223,2.2508028231304014e-06
109,487,-2.7553900765188084e-06
109,571,2.065986432807729e-06
109,715,-1.828206382076099e-06
109,964,8.153550531212932e-07
109,965,-5.485478504645163e-07
110,298,1.37670916462444e-06
110,640,1.1666604652210261e-07
110,662,-2.446037006018821e-06
110,958,-6.591678467876915e-06
111,138,-2.3049334966374737e-06
111,177,-3.885511439232257e-06
111,276,4.619012949868912e-06
111,412,-3.0555279379876584e-06
111,461,-4.4324322565716865e-06
111,909,1.7339723671587473e-05
111,1105,-7.557085192839815e-06
112,176,-4.763463410390287e-06
112,277,-1.4903732737345278e-07
112,381,5.112472610862691e-07
112,530,-9.841712235280617e-07
112,621,3.496663011735569e-07
112,897,5.035758399031975e-06
113,140,-3.1242938547592234e-06
113,314,8.862989000728787e-06
113,399,2.7232874984460645e-06
113,582,-4.414649385566115e-06
113,895,-3.5108538217419007e-06
114,185,2.6683213740792062e-06
114,665,3.31486575383922e-06
115,308,1.0193268179018393e-06
115,493,2.0927246329327746e-06
115,504,-2.7422405254487895e-06
115,619,-2.4094360437774676e-06
115,815,2.464603323828064e-06
116,465,-1.51431753070376e-07
116,523,-3.7609687722175264e-06
116,770,3.2872942334217182e-06
116,801,-6.2956592970779e-06
116,957,6.536963713458842e-06
116,1001,3.838018754852412e-07
117,245,7.400353243834209e-06
117,256,-6.350092810079329e-05
117,490,1.648336093630427e-05
117,494,7.1108426947851875e-06
117,1073,7.208905440632668e-06
118,141,-4.002090024114615e-06
118,622,-9.543880719290386e-07
118,912,1.620027394284591e-06
118,918,2.8111496252404133e-06
118,1064,-9.207184999602776e-07
119,154,2.9312993869734013e-06
119,390,-1.7589737170774235e-06
119,719,7.347831109132286e-08
119,773,-4.454641414490906e-07
119,921,-2.756206706066092e-07
119,1039,-5.247191689316006e-07
120,674,-8.075427156687981e-07
120,729,-4.921777921359293e-07
120,896,-1.7399566543046269e-06
120,1025,-1.8384433393888023e-06
120,1100,1.4744102789999383e-06
120,1107,3.403710222498218e-06
121,164,3.203414257805891e-06
121,419,-3.833854386238376e-06
121,466,4.668448717425382e-06
121,665,1.0448403510158775e-06
121,997,-1.864378692462216e-06
121,1013,-3.218470247546559e-06
122,447,5.3364469040404274e-08
122,457,3.8709155505086945e-06
122,724,3.750024807116987e-06
122,900,-7.1972873058176414e-06
122,947,-3.61776438409652e-06
122,1094,3.140746863248075e-06
123,281,-6.211538974242498e-05
123,286,2.4101019901937623e-05
123,495,1.0600614896260828e-05
123,502,1.4227266680591734e-05
123,510,1.2927340307998508e-05
123,606,2.637919808045457e-05
123,881,-2.6120050124818295e-05
124,384,2.085568307476546e-06
124,519,-5.986558314450881e-07
124,562,-4.402929017270388e-06
124,673,5.485672817194064e-06
124,689,-9.438572520785656e-07
125,417,2.594508674921506e-06
125,527,-3.05623187776431e-06
125,707,6.789091587263163e-07
125,792,2.25572811638071e-06
125,854,-2.036462366453879e-06
125,1063,-4.364517058103433e-07
126,248,1.171225698964473e-07
126,274,1.0511497575730364e-06
126,526,1.2032844663817969e-06
126,1018,1.8864736308021217e-06
126,1052,-1.0747000304170737e-06
127,926,1.9968567380081576e-06
127,956,8.582688065038398e-07
127,994,-1.9539470156082027e-06
128,131,2.1025083073377565e-06
128,236,-9.308277464155908e-07
128,279,3.0245410047781045e-06
128,930,-1.6379880448239552e-06
128,939,-2.4551359318736336e-06
128,1012,-1.0309758900268125e-07
129,429,-8.510484680590501e-07
129,486,-7.040395136049901e-06
129,530,2.6236723526474055e-06
129,621,3.02026147343827e-06
129,668,3.988516743565697e-06
130,238,-4.044465994752634e-06
130,485,1.390648847016821e-05
130,489,1.012203255702159e-05
130,718,8.740772161655929e-06
130,739,3.225920653500275e-05
130,766,-7.138458282086171e-05
130,834,1.040054909176587e-05
131,279,-3.13647571521679e-06
131,704,-1.7313553326419208e-06
131,890,5.839200513200393e-06
131,930,-5.479078412991216e-06
132,184,-2.2610076252725304e-06
132,421,-3.950651493550037e-06
132,519,3.867336312196467e-06
132,597,-9.863711622418378e-07
132,837,-8.710325624904176e-07
132,1062,4.201726531358356e-06
133,156,3.913660734462097e-05
133,160,-5.802681300297958e-06
133,617,-7.753099223199471e-06
133,731,-2.1569206699952025e-05
133,1000,-1.8687790927116305e-06
134,263,1.9667395511253746e-06
134,306,-3.99277898475032e-07
134,676,-2.524965067238239e-06
134,824,-4.437645874582036e-06
134,851,5.0568055579886655e-06
134,962,3.383437311812669e-07
135,305,1.0330101692830266e-05
135,420,3.403091561195767e-05
135,480,-2.9703766128485552e-05
135,842,2.0475170441865333e-05
135,1016,-4.8981345561213376e-05
135,1076,1.3848923943045657e-05
136,211,-3.0009757996996354e-06
136,232,4.05334425007946e-06
136,425,-1.0221810466484996e-06
136,586,-2.69275466670504e-06
136,666,5.857245224252859e-07
136,712,2.076842740548429e-06
137,163,-2.557025665096763e-06
137,594,2.307173326819745e-06
137,714,1.5384311756174104e-06
137,932,6.459902867784741e-08
138,150,2.972808537295752e-06
138,331,-1.3957876119734512e-06
138,461,-3.2225852380994915e-06
139,210,-6.753244316496865e-07
139,297,-4.16411627536186e-06
139,357,-1.1361385282576014e-05
139,534,-5.94529900729892e-06
139,700,1.6362386813698578e-07
139,1033,2.1982501128749497e-05
140,582,-1.392195058856843e-06
140,618,-2.0491679040323052e-08
140,895,-4.397601762331661e-07
140,978,-1.2718469406288911e-06
141,585,5.538510742489537e-07
141,912,-6.037806519750436e-07
141,918,4.485345825699815e-07
142,153,1.811316686182543e-06
142,234,-8.116659330532225e-06
142,258,-6.974283969644338e-07
142,392,-2.9113708121124235e-06
142,418,5.649021476678207e-06
142,1050,4.265120376748333e-06
143,410,1.379853631796151e-06
143,588,1.2343446535996818e-06
143,674,1.5233120582802485e-06
143,930,-5.11910684972582e-06
143,1012,8.935453549922085e-07
143,1100,8.805115105753089e-08
144,356,3.3555876606190018e-06
144,609,2.3073174140377656e-06
144,792,-2.366984976590542e-06
144,871,-1.957929823070678e-06
144,924,-1.5916386191512188e-07
144,1103,-1.1788264130804254e-06
145,278,-2.067124234274407e-06
145,551,2.305066671802789e-06
145,566,-1.2530719904140604e-06
145,640,-4.6031560465033826e-07
145,687,1.4019278254502934e-06
145,975,7.351733208572313e-08
146,281,1.5703312239201934e-05
146,334,-1.135894736681851e-06
146,606,-6.948322797643248e-06
146,899,-1.1976437114999971e-05
146,943,5.602630799211674e-06
147,216,1.1095033852063332e-05
147,994,-2.0397074794709616e-06
147,1054,-1.698110543406288e-05
147,1077,1.3881971647083904e-05
148,270,-1.013266108952726e-05
148,275,-3.260105399597164e-08
148,670,5.727089719840404e-06
148,733,1.3188812430659171e-05
148,759,2.520435834322655e-06
148,870,1.2823710352110085e-05
149,206,-4.835358410964628e-06
149,253,5.927330238678203e-06
149,426,3.614100576713643e-06
149,529,4.80089877930648e-06
149,1034,-8.459983556334465e-07
150,254,4.165777959888033e-06
150,331,1.832117193109986e-06
150,772,4.545094187689818e-07
151,193,-3.2771795427060073e-06
151,318,2.8920115723718073e-06
151,819,-1.4691422099927626e-06
151,1089,2.741192818709247e-06
152,273,1.0760007099732329e-06
152,469,-1.880495972322608e-06
152,478,-1.363154505926086e-07
152,612,2.7709445785377496e-06
152,693,1.4625577799986966e-07
152,992,-1.3913302543942248e-06
152,1058,-5.850593892014105e-07
153,255,3.1731413907303137e-06
153,258,-2.85827906019415e-06
153,317,-1.6184272904927385e-06
153,1050,2.3789869452523785e-06
153,1067,7.358947008867398e-07
154,347,2.9682580592889234e-06
154,390,1.192692206275825e-06
154,405,-1.740853474724507e-07
154,467,-4.609997980975378e-06
154,696,-5.645328950607715e-07
154,773,1.070567002806494e-06
155,217,2.9846786799809317e-06
155,472,-2.0516635577408557e-06
155,604,-5.608871431583575e-07
155,649,-1.99524383636049e-06
155,907,1.1778877910046926e-06
155,929,4.4522806627407905e-07
156,181,5.592182020283277e-05
156,196,-8.523877347864965e-06
156,228,-5.934620671291455e-05
156,617,-5.650275570113498e-06
156,731,5.673514677268121e-05
157,224,5.159658242470219e-06
157,290,-2.801911597369176e-06
157,333,-5.903378540211881e-07
157,835,6.028891727529955e-06
157,979,-7.79630051860981e-06
158,450,-7.887663036412442e-07
158,576,1.6730104153930763e-06
158,672,1.8845160501662352e-06
158,697,-2.7443775891907563e-06
158,1030,1.5792306195156231e-06
159,322,-8.498972570170895e-07
159,660,-4.89181421010372e-06
159,730,-6.679843175800034e-06
159,781,2.958468271862861e-06
159,814,9.130419855801422e-06
160,575,2.9488959689848795e-06
160,648,1.0840091006006545e-07
160,731,-1.2904836253023226e-05
