node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,region_original
0,14858.0,17704.0,stroma,-0.2259503235135759,-0.1795520758628845,1.264293599809919,1.4785149843915844e-10,stroma
1,12773.0,6261.0,other,-0.2209126293091546,0.3726457166671753,1.0868248203822546,4.233952752345949e-11,other
2,15448.0,8439.0,stroma,-0.1689263534545898,0.2857412219047546,1.2990728487287249,7.953777052716689e-11,stroma
3,10847.0,14129.0,tumor_core,0.56731022244408,-0.1143567323684692,-0.1084338215419223,4.285211090975292e-09,tumor_core
4,13545.0,12290.0,other,0.2890737869625999,0.2884247732162476,0.492993038722447,1.254563543729129e-10,other
5,13587.0,4876.0,other,0.1440009453183128,0.286753396987915,-0.2190073381151472,2.274513609099693e-09,other
6,16243.0,10452.0,stroma,-0.3639068094889323,0.3381774568557739,2.056681949070522,8.906489580333012e-11,stroma
7,7905.0,11486.0,other,0.2176130848839169,0.198955054283142,0.2752338518415179,3.6034137324052645e-10,other
8,15192.0,6121.0,other,-0.079032719930013,-0.0790327215194702,0.485486717905317,5.619129102205578e-10,other
9,13253.0,16459.0,immune,-0.1688310568673269,0.7777373266220092,0.7677467455182756,9.794328946147372e-11,immune
10,12713.0,16765.0,immune,0.2484850565592448,0.6772861671447754,0.261975541796003,1.3315611278848876e-09,immune
11,14081.0,12602.0,immune,-0.2040663156055268,0.5772191095352173,0.5875936944144112,1.20914348141449e-09,immune
12,15685.0,14156.0,stroma,0.39614440373012,0.5344256067276001,2.076346378326416,2.441858919349941e-09,stroma
13,13286.0,10589.0,tumor_core,0.5766884213402157,0.1277207708358765,-0.0739170374189105,2.6207574302110936e-10,tumor_core
14,15665.0,17554.0,stroma,-0.2958999888102213,-0.196988331079483,2.941283983503069,1.267930683862312e-10,stroma
15,10334.0,9800.0,interface,0.4002464003789993,0.0186439514160156,0.9533851623535156,9.914263301217386e-09,interface
16,10596.0,10883.0,stroma,-0.0805942153930663,0.2951735305786133,1.6322341864449634,5.911470928522583e-09,stroma
17,8415.0,16432.0,tumor_core,0.4787064098176501,-0.0665606594085693,0.3246795518057687,5.086402897432708e-09,tumor_core
18,14112.0,7041.0,other,-0.1328539657592773,0.0863663780689239,1.130816099984305,4.4337973895933534e-10,other
