i,j,flux_coexact
0,21,1.7717870787423448e-06
0,23,-2.540596086112418e-05
0,86,-5.8149939709569085e-06
0,145,4.330518079004791e-05
0,502,-5.682913429601651e-05
0,798,4.297312125930734e-05
1,329,4.508328855751358e-06
1,530,1.009451869858246e-06
1,577,-3.619909534454107e-06
1,584,-1.7983050033807725e-06
1,646,-1.4627632451433165e-06
1,752,1.363197057368592e-06
2,49,5.680415626186943e-06
2,115,5.4396954053332795e-06
2,220,-5.632463669271526e-06
2,253,-1.0143346554068865e-05
2,282,-2.111434253882205e-05
2,381,1.3038251962280568e-05
2,432,-2.7439548976954247e-06
2,548,1.5475744666057072e-05
3,31,-6.022036061771103e-05
3,296,-8.1277535501207e-05
3,380,0.0001096446924452
3,743,3.0747819372561468e-06
3,787,2.8778421736399656e-05
4,80,3.8031746519479378e-06
4,213,-2.1365982087144107e-06
4,296,-4.8553282372143796e-06
4,316,-1.7605400541156522e-05
4,481,4.862988090856973e-06
4,525,1.59311642442804e-05
5,85,-7.23947492015228e-06
5,182,1.811210560506272e-05
5,370,3.9955907196775105e-07
5,616,2.2594016575840873e-05
5,752,1.5518812700780556e-05
5,808,-4.938501903349962e-05
6,32,0.0001518757865666
6,113,7.54604489099273e-05
6,171,-1.0697504665927804e-05
6,507,1.5230702272300942e-05
6,609,-4.725167536545963e-05
6,737,-0.0001846177577175
7,235,7.574267453312167e-05
7,394,-0.0001100964054846
7,599,0.0001582508112788
7,777,-0.0002769283544146
7,799,0.0001047301578285
7,832,4.830111625868067e-05
8,144,8.674137459168578e-07
8,562,-6.934940532730781e-06
8,605,-5.614224029730779e-06
8,672,3.761220801224117e-06
8,695,2.322203718493371e-06
8,825,5.598326296827214e-06
9,225,-4.630153300050498e-06
9,327,5.0432754013866516e-06
9,355,1.176472290448417e-05
9,411,2.573039550810229e-06
9,708,-6.59667973636176e-06
9,835,-8.154204820268791e-06
10,288,-9.151279908664597e-06
10,308,-9.82118206228532e-06
10,344,8.5000309102302e-06
10,435,-2.9010943915628836e-06
10,769,6.474835357388734e-06
10,775,6.898690094893865e-06
11,423,4.092332480934525e-06
11,434,1.162807345989737e-05
11,586,-1.813259087361815e-05
11,667,3.024086798652758e-05
11,679,-1.518666832911402e-05
11,820,-1.2642014724627308e-05
12,80,2.0095300947901663e-05
12,200,-7.70260782419367e-05
12,481,7.3425349961226e-05
12,515,5.627806289988191e-05
12,740,2.035487456780293e-05
12,827,-9.31275101348758e-05
13,25,1.1720496532113544e-05
13,172,-4.8077458702205635e-06
13,362,-4.400762091548069e-06
13,376,5.286465978370293e-06
13,401,-4.064342883053026e-06
13,812,-3.734111665662179e-06
14,171,1.8383347971530432e-05
14,198,-0.0001129913126047
14,443,-3.205013152974195e-05
14,559,3.3323286579051484e-05
14,609,7.339574336216217e-05
14,781,1.9939066221710068e-05
15,130,-6.378644056127561e-07
15,134,4.9312356857817336e-06
15,164,2.659694472817797e-06
15,173,-1.4610968486382168e-05
15,435,2.495783119457494e-05
15,509,-5.3684674346091245e-05
15,822,3.63847458849117e-05
16,27,3.796617914701756e-05
16,269,-8.757331882759152e-06
16,489,4.827814214677013e-05
16,774,-4.6851102988876456e-05
16,809,1.668851076770779e-05
16,819,-4.732439718985987e-05
