node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,region_original
0,5112.0,5942.0,tumor_core,0.5961672228858585,-0.1341405487060546,0.4441362916855585,8.307539545543587e-11,tumor_core
1,9267.0,7635.0,other,0.1203460375467936,-0.0481838563084602,-0.3899264462788899,1.3272460964220224e-10,other
2,6885.0,3779.0,other,-0.0286850756690615,-0.0719467523694038,-0.4096090736843291,3.046650460871101e-11,other
3,11247.0,8993.0,interface,0.621392925807408,-0.0212259244918823,1.7277823275611517,1.2002923354703196e-08,interface
4,7475.0,2755.0,other,0.0009181313287643,0.0014681905508041,-0.3118322231656029,1.335560603098598e-12,other
5,7098.0,9571.0,other,0.1528485943022228,-0.0604453667998313,-0.0744988205319359,2.4239764036671228e-11,other
6,11041.0,5926.0,other,0.2703001249404181,-0.1608772850036621,0.0836246599469866,7.543417148793044e-11,other
7,10645.0,5700.0,other,0.194098387218657,-0.0619511267542839,-0.4072718268349057,6.434350308010344e-12,other
8,5114.0,6623.0,immune,0.4005741809663318,0.1013784921169281,-0.2057956377665202,1.8741100694892064e-10,immune
9,8466.0,3548.0,other,0.1828073937552315,-0.0129156491160392,-0.4497276589983985,5.2177114695304774e-11,other
10,11641.0,8765.0,interface,0.7519380369640531,0.3962920308113098,1.4657851700555713,2.1430665829154263e-08,interface
11,9456.0,4568.0,other,0.2799104490734282,-0.069209466278553,-0.0622950163341703,3.2371632626453336e-12,other
12,11052.0,10243.0,stroma,0.2989117558797201,-0.0162735295295715,0.6350866136096773,4.2293666842258104e-10,stroma
13,6490.0,4007.0,tumor_core,0.75192258925665,-0.0926603031158447,-0.3140873763674781,5.3078007702615057e-11,tumor_core
14,8880.0,10816.0,other,-0.0094904045831589,-0.1187491167336702,-0.4121062060764857,3.0198366837723776e-11,other
15,9075.0,10021.0,stroma,0.3539190401349747,0.120030345916748,1.7373012361072355,2.7484564202083067e-10,stroma
16,5114.0,6851.0,other,0.47730709984189,-0.0802348634600639,-0.1924126970200311,1.6711209477387038e-10,other
17,7484.0,5936.0,other,-0.0822482944670177,0.0329668551683425,0.2426909828186034,2.2283892846031788e-11,other
18,9256.0,3546.0,other,0.298752892812093,-0.0854211747646331,0.1833098947434198,4.833144940780808e-11,other
19,7894.0,11841.0,tumor_core,0.5614965457007999,0.0887036621570587,0.1223891176496233,2.7610161817986267e-10,tumor_core
20,8095.0,13090.0,stroma,0.2781108620053245,0.113728859424591,0.8578478004818871,1.3113575888284704e-10,stroma
21,7680.0,5367.0,stroma,-0.106316476549421,-0.101954079568386,0.9071551840645926,3.818179996193403e-11,stroma
22,5699.0,3782.0,other,0.4858481979370117,-0.0126232719421386,-0.1938058503468831,5.174362352870624e-11,other
23,10250.0,5701.0,other,0.2111179896763393,-0.0640088063478469,-0.4416446933292207,1.1328788598898783e-11,other
24,7095.0,8663.0,other,-0.1498881984892345,-0.1040550781786441,-0.3393815181368873,2.3064997439011238e-10,other
25,11437.0,6153.0,other,0.3429202679225376,-0.0726328873634338,-0.432666364851452,2.3694594861160055e-11,other
