i,j,flux_coexact
0,100,-8.081389052322328e-06
0,243,1.151980387023336e-05
0,418,-4.558317360451022e-06
0,433,1.877648895764252e-06
0,698,-1.2744055913210895e-06
0,960,5.166592380968271e-07
1,206,-3.7262594024998055e-06
1,291,2.253818707410037e-06
1,348,9.233141713078697e-06
1,701,-4.056660417324871e-06
1,765,4.888671865900322e-06
1,1047,-8.592712466564376e-06
2,37,7.880845999394324e-06
2,38,-1.704757428431921e-06
2,133,-6.302605342575594e-06
2,226,2.3425877795390425e-07
2,718,3.4448115976061267e-06
2,1132,-3.5525536039468397e-06
3,42,-1.3489869231095792e-06
3,615,6.437085416416328e-07
3,631,7.478049012522542e-07
3,680,-2.136516038355268e-06
3,1081,2.0939895185709604e-06
4,497,-4.358439131203616e-06
4,756,-1.361449343089834e-06
4,805,4.561244295389528e-06
4,816,-3.7666045514683895e-06
4,903,6.818338922045921e-06
4,1051,-1.89309019167361e-06
5,49,1.0269821805908715e-05
5,453,-4.298548480973291e-06
5,574,-6.870065275169215e-06
5,1040,-2.5539310864543973e-06
5,1079,-5.801911488971249e-06
5,1109,9.254634525659436e-06
6,123,1.064755316793284e-06
6,326,-5.686878479384315e-06
6,453,-2.884151364957306e-06
6,482,-4.9985531789351626e-06
6,697,6.4931388196041615e-06
6,751,6.011688886879338e-06
7,13,-1.752343850441758e-06
7,190,-5.670097311959677e-06
7,221,6.284630299180446e-06
7,330,6.696541841980197e-06
7,516,-3.6980263708520944e-08
7,842,-5.521750715050688e-06
8,132,-8.01004221275078e-06
8,279,-1.8101237488665732e-06
8,555,9.522069728526364e-07
8,863,3.3596146704878817e-06
8,1051,1.4678062898610403e-06
8,1147,4.040538028415794e-06
9,51,1.1731806026822828e-05
9,162,1.0681192598706907e-05
9,726,-3.930351206247483e-05
9,868,8.023293093353733e-06
9,923,5.09312846552099e-06
9,1031,3.7740918780703727e-06
10,173,-3.0769894782681423e-06
10,348,-9.9746244747221e-06
10,458,1.7948420270540918e-05
10,472,-1.156749029322574e-06
10,1004,-3.7400572882281022e-06
11,364,3.1368288352680257e-06
11,593,-4.893930679914294e-06
11,845,-2.8459203076294685e-06
11,1092,-1.5978033496870125e-06
11,1133,4.43333210616243e-06
11,1183,1.767493395800319e-06
12,56,2.533245619869301e-05
12,93,-4.194937034064072e-05
12,147,1.5508259606935004e-05
12,408,0.0001115691653035
12,519,-2.020947814627451e-05
12,881,-6.62371916112286e-05
12,958,5.325830583523584e-05
12,978,-5.181585729176628e-05
12,1110,-9.74324952633356e-05
12,1117,7.197620570879469e-05
13,220,1.744840094516734e-06
13,330,4.5389950459628924e-06
13,346,-5.860933782665223e-06
13,536,-1.0260556551576072e-05
13,842,-2.7125541081100262e-06
13,1135,1.0797865451429938e-05
14,47,-1.6142222701601323e-05
14,242,-1.497443654046381e-05
14,449,-6.324772663819854e-06
14,663,1.36658229139141e-05
14,890,3.164423704283491e-05
14,1127,-7.868628050864021e-06
15,28,-2.6512067097652026e-06
15,165,5.587294167113194e-06
15,356,-4.875670436025364e-06
15,365,1.1471824251482428e-05
15,533,-1.134413716901007e-05
15,720,1.811895896205014e-06
16,34,-2.1904245301573873e-06
16,125,1.1199003650342782e-05
16,138,-7.246592858860042e-06
16,733,-1.801015632357171e-05
16,999,1.624817006224636e-05
17,58,-1.820331993461141e-05
17,116,-2.262862996468425e-05
17,372,-2.5127976787933583e-06
17,432,2.761309351370466e-05
17,539,-1.2758254992282642e-05
17,990,2.8489909056666997e-05
18,123,-8.67512166105354e-06
18,304,5.292179750665025e-06
18,697,-7.125588554252911e-07
18,735,7.364924757006789e-06
18,1037,-7.019385663847722e-06
18,1177,3.7499616726547382e-06
19,129,1.6033493978592708e-05
19,325,-4.73477212978741e-05
19,443,-2.4178875455073877e-05
19,598,3.025431188050953e-05
19,625,2.504905056115364e-05
19,672,-1.111567145560572e-05
19,882,1.130541178829782e-05
20,142,1.628513010898863e-06
20,238,1.028097242899249e-05
20,277,-2.6276967555321145e-05
20,454,3.931028245484883e-06
20,1040,4.498646921961072e-06
20,1141,5.937806947983837e-06
21,535,-1.197562942010931e-05
21,587,6.821618377022539e-06
21,654,5.170517721189561e-06
21,779,3.0767403732350596e-06
21,846,-2.5492125177653727e-06
21,1088,-5.440345335724774e-07
22,41,1.2193333238356172e-05
22,265,-1.9468737339715693e-05
22,537,2.8129281903858477e-05
22,564,-5.289669204597535e-06
22,603,-4.673999497618467e-06
22,1151,-1.0890209100282954e-05
23,204,1.0374262425343736e-05
23,568,-5.580384188662028e-07
23,623,-1.225166534183052e-05
23,888,7.420371824330447e-06
23,966,-5.806787335270187e-06
23,1053,8.218568462927279e-07
24,249,1.0500620835304475e-05
24,302,-7.895170900984775e-07
24,569,-1.438253999291912e-05
24,643,-3.3309177736514914e-05
24,787,5.584606462767649e-05
24,1103,-1.7865450643448453e-05
25,227,-3.194929597042655e-06
25,343,4.061346867092411e-06
25,628,-5.600119546052174e-07
25,981,1.2138461794611446e-05
25,1063,-3.69005568940042e-06
25,1180,-8.754811420655564e-06
26,351,-9.312783890982413e-05
26,400,0.0002125796540408
26,452,-0.0001568751980311
26,716,-8.9873766585961e-05
26,741,0.0001838654180725
26,836,-5.6568268586478434e-05
27,366,0.0001030701733023
27,540,-2.634003193776368e-05
27,671,-2.198988407941366e-05
27,887,-1.524725807666514e-05
27,919,-2.0242213575741836e-05
27,1153,-1.92507856327159e-05
28,498,7.239065227434541e-07
28,533,-1.7057787001502849e-06
28,646,-9.65908239422445e-06
28,720,6.385999652269227e-06
28,830,1.6037482095968502e-06
29,151,-5.571363949215949e-06
29,319,1.2052610544370384e-05
29,722,2.154758538612188e-05
29,733,2.864456464008679e-06
29,761,-1.234515696001909e-05
29,894,-6.243903620998055e-06
29,1133,-1.7810673798746975e-05
29,1156,5.506445934479126e-06
30,44,5.880695914151586e-07
30,385,-1.2299320273221191e-06
30,410,2.1163600358146227e-06
30,1089,3.4399451360096157e-06
30,1148,8.002191647054735e-07
30,1166,-5.714661900622751e-06
31,465,-2.2789867585017698e-05
31,491,5.390710166766984e-06
31,714,-3.354585339141424e-07
31,872,2.671048635733212e-05
31,905,3.849372432851174e-06
31,1195,-1.2825242838018438e-05
32,215,3.6175612630040303e-06
32,496,-2.6760516816004507e-06
32,604,-1.4289888418169284e-06
32,1030,-4.185868807575961e-06
32,1061,1.518630625305561e-06
32,1105,3.1547174426837487e-06
33,107,-4.04737011149913e-06
33,192,1.4157604185407536e-05
33,357,-1.6618915812250724e-05
33,715,-5.159077333183256e-06
33,752,6.923732086266528e-06
33,1034,4.744026985259046e-06
34,138,-2.0116668228029583e-05
34,301,4.670075333675039e-06
34,459,9.117219951189528e-06
34,733,-1.1037634298455715e-05
34,1126,1.5176582711463344e-05
35,255,-5.843175986048066e-06
35,281,-3.2169297288990093e-06
35,301,8.29472153398966e-06
35,733,8.396132415411236e-06
35,1066,5.141649744538931e-07
35,1086,-8.144913208907713e-06
36,126,9.360133660326594e-05
36,298,-6.823389514991689e-05
36,359,1.3697181816586498e-05
36,606,-9.09717236317548e-05
36,941,6.561958769844957e-06
36,974,4.5345141591974304e-05
37,133,-6.300382673181822e-06
37,410,-4.1908663823162705e-06
37,1132,9.274881776685809e-06
37,1148,5.384089828310441e-06
37,1176,3.7131234498961697e-06
38,133,1.0267919507115863e-06
38,226,1.8523970432864816e-06
38,327,-1.270168678953983e-06
38,544,2.6668986067362267e-06
38,795,-5.980676350212233e-06
39,47,-3.3227730293457776e-06
39,155,-5.6094900992894905e-06
39,352,2.379739696553459e-05
39,390,-5.608823906629368e-06
39,649,-7.488246130679067e-06
39,781,-1.768063799590889e-06
40,160,9.87310558000196e-06
40,224,-5.7281354435399795e-05
40,358,-2.2947025322259913e-05
40,638,5.788245436284785e-05
40,1014,1.425479044392991e-06
40,1193,1.1047340770416907e-05
41,537,9.31623725759424e-06
41,564,-1.9700250230833227e-05
41,634,3.6492302596123874e-06
41,787,2.280915896893028e-06
41,1161,1.664720005508974e-05
42,70,1.1485237391493974e-05
42,137,-8.45139909358624e-06
42,680,3.648928615775369e-06
42,864,-3.89620907861162e-06
42,869,-8.095242522435427e-06
42,1081,3.959697764254364e-06
43,403,1.3647522345366984e-05
43,595,5.147256772870019e-06
43,744,-1.2515721266389638e-05
43,809,-3.200011460129658e-06
43,900,-1.012251263982032e-05
43,1171,7.043466248102611e-06
44,274,9.714730370474544e-07
44,788,1.0684352589157125e-06
44,951,-7.293774622624819e-07
44,1148,-3.289103945982655e-06
