node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,region_original
0,21217.0,8566.0,other,0.390959756033761,-0.1585285566250483,-0.0503399194989886,6.123349650323924e-11,other
1,12856.0,6258.0,other,0.5500067356654577,-0.2813770452141761,0.0784371185302734,9.804658527869642e-11,other
2,15556.0,8422.0,other,0.302382298878261,-0.065357748667399,-0.1635894775390625,1.2243176397656586e-10,other
3,10985.0,14163.0,tumor_core,0.8979760197230748,-0.0409238225221633,0.2484714944022042,8.598594717653033e-10,tumor_core
4,19604.0,11048.0,stroma,0.4083342034476143,-0.1592495214939117,0.4776115308489119,6.749836699453742e-11,stroma
5,19338.0,12753.0,immune,0.295435333251953,-0.0478108255068461,-0.3807042012895856,7.077998171950683e-11,immune
6,13677.0,12299.0,other,0.088416350228446,-0.0248160183429718,0.0857899584089006,9.739707662164478e-11,other
7,18255.0,10276.0,tumor_core,0.8900465393066406,0.0601048944393793,-0.1653548288345336,6.598650354238204e-10,tumor_core
8,8014.0,11535.0,tumor_core,0.5837305014474051,-0.1750267028808593,-0.4528945541381836,4.155745539677697e-11,tumor_core
9,13415.0,16482.0,other,0.5732002149309432,-0.3139043904344241,-0.2374349021911621,2.3480370620580544e-11,other
10,12877.0,16793.0,tumor_core,0.8468155615670339,-0.0023624491691589,0.0449896240234375,2.1368891651636004e-10,tumor_core
11,14216.0,12607.0,other,0.4661745016915457,-0.2756853920718034,-0.3014534677777972,1.9990043768595448e-11,other
12,15837.0,14153.0,immune,0.2056412015642439,0.017957508166631,-0.2112966442108154,1.5140684808164214e-10,immune
13,13404.0,10595.0,other,0.2975927407400949,-0.3058503977457682,-0.4921294573375157,6.883131413026608e-11,other
14,10437.0,9826.0,stroma,-0.0757299205235071,-0.1318216011921564,1.4078356279645647,1.0761944091127212e-10,stroma
15,10709.0,10910.0,stroma,0.3918260247366769,-0.1335021644830704,0.5771579306466239,7.730938141257471e-11,stroma
16,8563.0,16491.0,other,0.1570831407819475,-0.2338914837439855,-0.1118561853681292,8.009239454163729e-11,other
17,9087.0,8434.0,stroma,-0.8301986782891411,0.0218665490547816,1.9050266756330216,6.347079466426033e-10,stroma
18,15302.0,16323.0,other,0.3182315826416015,-0.1789899488290151,0.2427056448800223,5.960052027913061e-11,other
19,9353.0,6730.0,other,0.5650287192208427,-0.1978995066881179,-0.0475965472630092,8.039810028969873e-11,other
20,8834.0,17265.0,other,0.4341019712175642,-0.1964765773216883,0.157115306854248,9.443914611357e-12,other
21,18794.0,9965.0,other,0.4982464817592076,-0.0953447153170903,-0.550574607849121,1.2449733649454443e-10,other
22,12337.0,16794.0,tumor_core,0.5948807089669363,-0.0477267426252365,-0.5114615396090916,1.0795217017126696e-10,tumor_core
23,8017.0,12774.0,stroma,0.121710466657366,-0.2648316446940104,1.6200724193028042,1.5118296216840444e-10,stroma
24,13954.0,16171.0,other,0.3632711029052735,-0.1874743072191874,-0.1389601135253906,2.0104641284606622e-11,other
25,18263.0,14614.0,other,0.1829281616210938,-0.1143076682090759,-0.4182479436056954,1.8737873955590384e-10,other
26,16103.0,12449.0,other,-0.2409798949105399,-0.1012451489766438,-0.2047387313842773,3.4998327635153605e-11,other
27,15835.0,13224.0,stroma,-0.1712012100219726,-0.1633380889892578,0.5617238535199847,9.960233703615307e-11,stroma
28,8019.0,13704.0,stroma,-0.1054322160993304,0.1147963738441467,1.488039425441197,6.65834948201017e-10,stroma
29,6949.0,18043.0,other,0.3078179114205497,-0.2060399429003397,-0.0252588408333914,3.361250645498532e-11,other
30,19603.0,10118.0,other,0.4801954323904855,-0.1510983832677205,-0.3346053872789655,1.1615080383407899e-11,other
31,7746.0,12000.0,other,0.3330966840471541,-0.2030273691813151,-0.2395953886849539,5.914110086907914e-12,other
32,16111.0,16477.0,other,-0.1570690808977398,-0.1617372258504232,-0.4618610382080078,4.133026247004739e-09,other
33,15032.0,16169.0,stroma,0.4625887680053711,0.0456565813223521,0.6871384647914343,1.1186345521040667e-10,stroma
34,14478.0,8424.0,other,0.3689500536237444,-0.1487284678220748,-0.4638401433399746,3.9415156155226407e-11,other
35,8008.0,8127.0,stroma,-0.1075413295200891,0.301480971177419,1.8807017953055247,5.011759911893885e-10,stroma
36,16370.0,11364.0,other,-0.3503574371337891,-0.0561073048909505,-0.2104023933410644,1.2080249002732987e-11,other
37,11783.0,8739.0,other,0.0153412791660851,-0.3470493570963541,0.3229892975943429,1.3284889945519412e-11,other
38,10989.0,16332.0,immune,0.4755265971592493,0.3870703959465026,0.3441828400748116,3.360807794727873e-09,immune
39,6937.0,12157.0,other,0.098167495727539,-0.1532221603393554,0.3799030412946429,3.137180885715912e-11,other
40,9352.0,6110.0,stroma,0.1724997220720563,-0.2267532659570376,0.8544645036969866,4.0692982805951125e-11,stroma
41,11251.0,12458.0,other,0.5480169350760324,-0.3031322733561198,-0.5618649097851345,1.8904576882905068e-10,other
