node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,exhaustion_score,state
0,12999.0,5581.0,other,0.8458384105137415,-0.3328981855724539,0.1020737048557827,2.8487110060684693e-11,-0.16644909278622694,TUMOR
1,11939.0,3976.0,tumor_enriched,1.1064489691598074,-0.049923904793603,0.8270955113002233,8.063141350938353e-10,-0.0249619523968015,TUMOR
2,13380.0,12965.0,other,0.6928590229579381,-0.0935472551413945,0.51959105355399,1.1670635418720894e-10,-0.04677362757069725,TUMOR
3,9770.0,8390.0,other,0.7105963516235352,-0.1236106310571942,0.6162603051321847,1.0997430197359992e-11,-0.0618053155285971,TUMOR
4,16398.0,9539.0,other,0.9179615783691406,0.0879618832043239,0.4759309169224329,1.7991356174838942e-10,0.04398094160216195,TUMOR
5,11901.0,9880.0,interface_like,0.922971305847168,0.0914053198269435,0.6191292463030135,2.136384811179693e-09,0.04570265991347175,TUMOR
6,15530.0,11502.0,tumor_enriched,1.1691468702043806,-0.1042326879501343,0.756056420462472,3.779178860808295e-09,-0.05211634397506715,TUMOR
7,14032.0,11370.0,tumor_enriched,0.9779731096540178,0.368631865297045,0.3941003744942801,6.192208852883874e-09,0.1843159326485225,MIXED
8,11708.0,6557.0,other,0.6305427551269531,-0.2890628278255462,-0.0376025799342564,4.7923683766485556e-12,-0.1445314139127731,TUMOR
9,11282.0,6309.0,other,0.7527295248849052,-0.2946619853803089,0.1508367592947823,3.149934145974185e-12,-0.14733099269015446,TUMOR
10,12331.0,9637.0,tumor_enriched,1.000720547267369,-0.0167316280092512,0.8772815268380302,1.139377638317229e-11,-0.0083658140046256,TUMOR
11,10005.0,5070.0,other,0.7834489113943917,0.1501231002807617,0.420176669529506,6.298235957203415e-11,0.07506155014038085,TUMOR
12,13623.0,8415.0,other,0.7866623960222517,-0.1664962572710854,0.3970080620901924,1.1621725072608253e-12,-0.0832481286355427,TUMOR
13,11679.0,11232.0,stroma_enriched,0.6170337731497628,0.2708557823726109,1.3543222372872488,2.62619814927731e-10,0.13542789118630544,TUMOR
14,13640.0,5709.0,other,0.5153454044886999,-0.199416783281735,0.2846260343279156,5.30068665352192e-11,-0.0997083916408675,MIXED
15,7856.0,6533.0,interface_like,0.7211027799333846,0.0709048351219722,0.6975369807652064,7.076802822585985e-09,0.0354524175609861,TUMOR
16,13206.0,6690.0,other,0.8109397506713867,-0.1773026556628091,0.4008312552315848,2.270375518166385e-12,-0.08865132783140454,TUMOR
17,12793.0,4227.0,other,0.8619436155046736,-0.1942989706993103,0.0083172498430523,3.0471628222822143e-10,-0.09714948534965515,TUMOR
18,8074.0,5919.0,stroma_enriched,0.7302207783290319,0.3775515460968017,0.8911483928135462,1.4784442305810944e-10,0.18877577304840085,STROMA
19,10854.0,6306.0,other,0.6885098702566964,-0.277047546335629,-0.3844537918908255,5.098553017545285e-12,-0.1385237731678145,TUMOR
20,12135.0,6806.0,other,0.74631165095738,-0.1939324011972972,-0.333982332774571,5.083392403503867e-12,-0.0969662005986486,TUMOR
21,15552.0,8058.0,stroma_enriched,0.8117915126255579,0.051218306337084,1.2472079631260462,2.9700533369898797e-11,0.025609153168542,TUMOR
22,13828.0,9769.0,stroma_enriched,0.8634176090785436,0.0820618672030312,0.924262237548828,2.920214558262821e-10,0.0410309336015156,TUMOR
23,13618.0,9153.0,other,0.8188753509521485,-0.1161614201750074,0.5326611546107702,8.784271777556574e-12,-0.0580807100875037,TUMOR
24,7414.0,8744.0,stroma_enriched,0.8063583755493164,0.2737655373982021,1.6844376972743442,1.196371705110683e-09,0.13688276869910104,TUMOR
25,13849.0,6571.0,stroma_enriched,0.897074977329799,-0.2676867387550218,0.9733240727015904,4.413155314344302e-12,-0.1338433693775109,TUMOR
26,12991.0,6812.0,other,0.6879342215401786,-0.2420281185422624,0.3604825019836426,3.8587026471787034e-12,-0.1210140592711312,TUMOR
27,12308.0,13327.0,stroma_enriched,0.7196849931989396,-0.2533183915274484,1.3624080330984936,1.3525221269857863e-09,-0.1266591957637242,TUMOR
28,12524.0,12959.0,other,0.8463452911376953,-0.030148446219308,0.2233329309735979,7.555187119122529e-11,-0.015074223109654,TUMOR
29,9980.0,9007.0,other,0.7017003849574499,-0.0550597078459603,0.3150676073346818,2.3621391231336203e-11,-0.02752985392298015,TUMOR
30,12365.0,4224.0,other,0.7441047886439733,-0.2528408417531422,0.2636334637233188,2.51235711774212e-10,-0.1264204208765711,TUMOR
31,14037.0,10632.0,immune_enriched,0.3659349986485073,1.0300145251410349,0.4836238207135882,8.72519196384043e-10,0.5150072625705174,IMMUNE_EXHAUSTED
32,9781.0,6668.0,other,0.7606995827811105,-0.2580106148975236,0.4820280402047293,7.820335474672699e-12,-0.1290053074487618,TUMOR
33,15102.0,11499.0,other,0.770194467817034,-0.087659112385341,-0.1141298757280622,8.443954472695102e-10,-0.0438295561926705,TUMOR
34,9976.0,9745.0,other,0.8566654477800643,-0.1093333571297782,0.4350237437656946,2.901748540105493e-12,-0.0546666785648891,TUMOR
