i,j,flux_coexact
11,1965,1.6085807324497712e-05
12,172,4.689996803284357e-05
12,490,-1.212403758855015e-05
12,1925,-1.4178733530706793e-05
12,1930,-2.2306897527176494e-05
12,1949,-9.498024628147716e-07
12,2044,2.6595030764046406e-06
13,326,-6.453460090488085e-06
13,1200,-3.876389713243823e-06
13,1350,-8.534779338468786e-06
13,1474,9.055099866850148e-06
13,1596,1.4671771744772763e-05
13,1919,-4.8622424694222176e-06
14,78,1.25774093568052e-05
14,385,-6.10685416070942e-08
14,787,-1.1921896722467377e-05
14,1302,-1.0811212073548904e-05
14,1814,3.6093782451594017e-06
14,1926,6.607389735658771e-06
15,25,4.151119414612782e-06
15,312,-7.297947732662171e-07
15,359,1.829411440927163e-06
15,571,3.4985384243170953e-06
15,910,-4.605034256849577e-06
15,1487,-4.144240249741247e-06
16,218,8.187284657175369e-06
16,465,-4.7936128340487255e-06
16,964,-2.178984456150237e-05
16,1521,1.4970256098846618e-06
16,1827,1.4827313378836507e-05
16,1993,2.0718337496545563e-06
17,616,1.4150648896033232e-05
17,1025,-1.859502526393072e-05
17,1489,1.1081409773002156e-05
17,1893,-1.226770056722148e-05
17,1972,-9.075191275578618e-06
17,2051,1.4705858437695428e-05
18,252,-1.3955592367599752e-05
18,556,3.842653721892619e-06
18,602,-1.849904061956229e-05
18,647,1.1284411950157582e-05
18,973,2.6687109406181757e-05
18,1806,-9.359542091069915e-06
19,210,1.4847854863415769e-06
19,514,4.108258150063665e-06
19,795,2.094388520006481e-06
19,891,3.1638312511789603e-06
19,1130,-7.999383020875864e-06
19,1707,-2.851880386714819e-06
20,304,2.8185466318208005e-05
20,413,8.064358685176995e-07
20,596,-3.1496408817515835e-05
20,1387,-2.154472583851546e-05
20,2062,2.404923246930559e-05
21,369,-3.701828275376786e-05
21,1381,4.067058160261553e-06
21,1502,2.1313106699704205e-05
21,1633,2.807276390101265e-06
21,1692,1.9083991510718584e-05
21,2039,-1.0253150007017751e-05
22,222,1.739028670436662e-05
22,655,-1.4122931413967547e-05
22,821,1.0375146419152266e-06
22,1273,-5.996783825031698e-06
22,1916,1.691913892717402e-06
23,586,-4.718472277461819e-06
23,866,-3.88387727985384e-06
23,930,-5.467067372332272e-06
23,1062,3.004254917907611e-08
23,1717,1.060381116863617e-05
23,2059,3.4355632118326845e-06
24,797,-9.033967346678932e-06
24,947,6.822529507002152e-06
24,979,-1.9064548839022233e-05
24,1111,2.3955055273268283e-05
24,1186,3.4668404110396307e-06
24,1351,-6.145909005608899e-06
25,499,-2.8145069002996404e-06
25,571,7.404447698439087e-06
25,591,-3.841485261056085e-06
25,657,5.6042155057898626e-08
25,1487,3.3466217224715217e-06
26,86,5.687145571618658e-06
26,367,-1.880641869180544e-06
26,738,-3.040866444104267e-06
26,1671,-8.776926772766323e-06
26,2049,2.1879642595710053e-06
26,2074,5.823325254861471e-06
27,783,-1.727978984287483e-05
27,823,2.5105818319643223e-05
27,909,1.88244533758548e-06
27,1106,3.0171156072944437e-06
27,1869,-1.6061964836997522e-05
27,1889,3.3363754153492014e-06
28,58,-9.036613779247678e-06
28,118,5.942093492015875e-06
28,729,5.430041565614029e-06
28,1041,-5.013133894596373e-06
28,1624,9.620065059562244e-06
28,1654,-6.942452443348095e-06
29,203,-1.5534685882573483e-06
29,554,-2.578467303915434e-06
29,694,-9.984123467283833e-07
29,763,-7.801500956427113e-07
29,800,-1.0640882079048225e-07
29,1190,6.016907155334359e-06
30,315,9.620533038919193e-06
30,325,-2.435015303866581e-05
30,463,-3.1347578582537807e-06
30,1771,1.5253799612130005e-05
30,1826,2.2083773752316215e-05
31,214,4.560514350446712e-06
31,290,-5.253065989816129e-06
31,817,2.3737414196368521e-07
31,1498,6.991189079457987e-06
31,1659,-6.305348376711256e-07
31,1661,-5.90547674438113e-06
32,54,-2.0727728797818058e-06
32,210,-2.502577466237413e-07
32,281,2.8733960291024793e-06
32,474,-5.174623025259528e-07
32,1373,2.0839148569103073e-06
32,1748,-2.116817957081287e-06
33,1081,-2.134619130834e-06
33,1104,-5.664057099988168e-06
33,1450,-7.463212373843114e-07
33,1625,6.687554505852868e-06
33,1663,5.218988066856662e-06
33,2022,-3.3615451045030504e-06
34,94,-2.2750191588387012e-05
34,489,-4.442985014534559e-05
34,881,-1.3913456639306378e-05
34,1320,0.0001234964616084
34,1598,9.536651344840312e-06
34,1779,-5.193961458025906e-05
35,234,-3.5283897641324045e-07
35,235,1.1100216114006514e-05
35,467,-1.3247742245555156e-05
35,1358,3.1474480414322246e-06
35,1445,-1.402016662434232e-05
35,1756,1.3373083690871975e-05
36,301,3.6566990547440903e-06
36,603,-3.043030309440936e-06
36,684,7.573031533671352e-06
36,1060,-3.612388922875007e-06
36,1137,-5.556110675935538e-06
36,1562,9.81799319836038e-07
37,136,-1.2525580685753882e-06
37,494,8.956528816081182e-07
37,580,-2.576595029012896e-07
37,1372,-8.949600496961487e-06
37,1452,6.552395890169443e-06
37,1909,3.0117692966606037e-06
38,215,2.8622088812043474e-06
38,561,-6.940669177190827e-07
38,775,1.1675594316933358e-06
38,960,-1.0603385878618956e-06
38,1078,-4.0559617259772666e-06
38,1563,1.7805989186605614e-06
39,238,-1.536887572234075e-05
39,385,1.4744237450359523e-05
39,460,3.364269605913221e-06
39,1814,-2.8027669036588785e-06
39,1980,6.313556972688138e-08
40,170,3.1096216339057584e-06
40,366,9.020464394043868e-06
40,950,7.604289235932602e-06
40,1009,-1.2526957870852487e-05
40,1579,-7.424493145963202e-06
40,1872,2.170757529334618e-07
41,308,-1.2017900135621692e-05
41,445,-5.738323370334956e-06
41,500,9.940497944167515e-06
41,742,-1.388365126088553e-06
41,1534,2.8511467645790685e-06
41,1651,6.352943923298617e-06
42,373,4.3440556139762346e-06
42,584,-5.11018714301633e-06
42,1082,2.1004291381080796e-06
42,1722,-3.834087339307348e-06
42,1852,3.635391437330469e-06
42,2042,-1.1356017070911053e-06
43,289,-3.718139077019839e-06
43,780,-2.804495718288618e-06
43,1244,-9.82624690909036e-07
43,1365,4.795747314662088e-06
43,1444,7.896514348912088e-06
43,1929,-5.187002177356683e-06
44,343,-2.2329954318586505e-06
44,472,4.388105861231242e-06
44,1031,9.46280967800372e-06
44,1410,-4.386431488322904e-06
44,1795,-6.360241962876928e-06
44,2083,-8.712466561764802e-07
45,1275,1.7492787789590507e-06
45,1391,2.412402179597014e-05
45,1443,1.3833149700776922e-06
45,1490,-1.2319273021159874e-05
45,1565,-2.8765015122766043e-05
45,2034,1.3827672598919031e-05
46,1214,-1.1706920458324292e-05
46,1346,4.36226205800256e-06
46,1356,9.212247167341762e-06
46,1490,7.11570392916248e-06
46,2007,-1.885852342539808e-05
46,2034,9.875230729215567e-06
47,74,4.177669755143216e-06
47,211,-7.069456427335823e-07
47,340,9.357812443525256e-07
47,487,-3.910415025113785e-06
47,1188,-3.354048058112308e-06
47,1291,2.857957726463934e-06
48,182,-1.402314983141286e-07
48,224,-2.2189756001489e-06
48,552,1.5525089567176095e-06
48,826,4.667550026483609e-07
48,1108,-1.1292067913661663e-06
48,1465,1.4691499304632242e-06
49,71,-2.9244729869706495e-06
49,664,6.520720683549932e-07
49,728,3.074623415533258e-06
49,1887,-2.663382002112578e-06
49,1995,2.359566228727774e-06
49,2020,-4.984067235327974e-07
50,253,-2.2911392182272536e-06
50,624,-1.561792233682662e-06
50,1090,-3.1666363613600605e-06
50,1282,6.12129718618923e-06
50,1541,1.264093451758654e-06
50,1867,-3.658228246779073e-07
51,61,8.775179872425985e-06
51,298,-8.6703308337667e-06
51,313,-7.281698406681131e-06
51,695,-1.3408455535066866e-05
51,1330,2.0585304903088712e-05
52,186,1.3139587069940244e-05
52,593,-5.486568331415059e-06
52,1018,-2.7375325498967778e-06
52,1197,-7.240402833935912e-06
52,1303,1.1089301071681885e-06
52,1849,1.2159865381393149e-06
53,364,1.005723424596199e-05
53,865,3.13019627256794e-06
53,1139,-1.0838310675815484e-05
53,1336,1.189151299780166e-05
53,1416,-2.151719367307232e-06
53,2014,-1.2088913473208874e-05
54,263,6.715946113950889e-06
54,281,-3.981223881084757e-06
54,808,3.14762493640932e-06
54,1248,-5.775172635724753e-06
54,1373,-2.1799474133325045e-06
55,411,-9.5228266953882e-06
55,639,6.950260055519236e-07
55,1567,4.59586508574512e-06
55,1818,1.311282986031704e-06
55,1855,2.4805262339632467e-06
55,1882,4.401263840962046e-07
56,254,2.8075421477260727e-06
56,1225,-9.351762334001376e-06
56,1389,1.638591422655116e-06
56,1430,1.3529217206287563e-05
56,1752,-1.3572573172609311e-05
56,2087,4.9489847299419374e-06
57,138,2.4524910585764968e-06
57,342,5.092300052280387e-07
57,863,-2.5812358938206255e-06
57,1326,1.551902955933178e-06
57,1374,-4.29014134390319e-06
57,1462,2.357753217986102e-06
58,118,-2.069253179831917e-06
58,729,-1.2379008614285878e-06
58,1368,8.210962144225583e-06
58,1769,-2.388502320815412e-05
58,2022,9.944601325941364e-06
59,103,-2.4048329912641474e-06
59,363,5.610370025594982e-06
59,809,-2.0736510996370034e-06
59,875,-6.870079237155168e-06
59,956,7.139163614596654e-06
59,1976,-1.4009703121353174e-06
60,125,-7.579289897954193e-06
60,979,2.0506478918782636e-05
60,1111,-4.387815785875511e-05
60,1460,-2.016415404961785e-05
60,1645,7.061137465655378e-05
60,2037,-1.9496251769009264e-05
61,298,-1.5345097985857373e-05
61,695,4.420756234860281e-05
61,1317,9.744054609064689e-07
61,1389,1.4778111525218934e-05
61,1430,-3.583980147644486e-05
62,532,-2.9133934195416114e-06
62,1015,9.244104148905491e-06
62,1022,1.2800130705170008e-06
62,1366,5.855689112833932e-06
62,1416,4.750956654772415e-06
62,1800,-1.8217369567487227e-05
63,599,3.365636849058378e-06
63,830,-2.517365597984773e-05
63,839,4.404399441077905e-06
63,926,-6.920618666484827e-06
63,932,-7.74570565548388e-06
63,1330,-1.2828601451603136e-05
63,1437,2.158071036712977e-05
63,1714,2.1052290695540265e-05
63,2001,2.265544400613256e-06
64,225,-7.060198896686749e-06
64,456,1.4599958539689418e-05
64,939,-6.603322685573182e-06
64,942,-9.494006461244342e-06
64,1457,6.240514390125067e-07
64,1627,7.933518064802348e-06
65,310,-3.604076976564099e-05
65,484,1.1617357778913166e-06
65,605,3.5525342769054076e-06
65,729,-1.483407678336767e-06
65,1368,1.7767358684674004e-05
65,1557,1.504254870450703e-05
66,221,7.025431908256265e-07
66,728,-3.0921748586540355e-08
66,1970,1.9257499583509404e-06
66,1995,-2.064611245342311e-06
66,2040,-3.4413721736589666e-07
67,371,-6.916141938706538e-05
67,476,1.3449168742247829e-05
67,706,-2.337385596397646e-05
67,906,-1.167851759017522e-06
67,1542,3.055668083677134e-05
67,1747,4.969727753104019e-05
68,221,-4.753525961318423e-06
68,372,-1.451465411034429e-07
68,566,3.526390216234169e-07
68,946,9.871584148199878e-07
68,1393,4.19723817985213e-06
69,76,1.4390377393133404e-05
69,260,-4.936443897989338e-06
69,598,7.998021409884365e-06
69,675,-1.74663987744904e-05
69,1129,5.875263992066624e-06
69,1362,-5.860820122604654e-06
70,700,-2.208309207854646e-05
70,1027,-5.536818569816567e-06
70,1289,-2.6304829245150138e-06
70,1429,8.265987033520471e-06
70,1582,6.3529683067945245e-06
70,2028,1.5631438232563045e-05
71,454,1.0641774958262596e-05
71,1379,-2.0206808729089105e-05
71,1668,2.113973863370058e-06
71,1995,4.252158893322103e-06
71,2020,2.74428027163698e-07
72,243,1.1383791604649565e-05
72,259,6.582205624697837e-06
72,756,2.4956971367467693e-05
72,1154,-1.909092771224161e-05
72,1841,-9.14399943734982e-07
72,2047,-2.29176409408385e-05
73,260,-2.580635549890519e-06
73,305,4.205657780368942e-07
73,533,-1.339671778334939e-06
73,814,3.0750714795843556e-05
73,1129,-2.9624605547479435e-05
73,1551,2.373632301824445e-06
74,340,3.3591044288569595e-06
74,417,7.400254117063421e-06
74,487,-3.074655689539927e-06
74,1934,-2.427277934990773e-06
74,2070,-1.079755166246465e-06
75,1010,-2.106460571709741e-06
75,1091,-4.22784107463256e-06
75,1718,-3.1789820895829993e-06
75,1750,9.503094027593282e-06
75,1954,7.437251767961415e-06
75,2047,-7.4270620596293964e-06
76,104,5.14440134763567e-06
76,287,6.349323833206991e-06
76,598,-1.9741533767530663e-05
76,675,-4.600709265774195e-06
76,787,2.6540482743936083e-05
76,1223,-7.147083365622278e-06
76,1691,7.845495867281796e-06
77,331,7.992957984539532e-06
77,601,-9.766572622153791e-06
77,831,-2.3762864000570716e-06
77,879,3.8598490296417153e-07
77,1293,3.527287217479826e-06
77,1941,2.3662891722733198e-07
78,128,3.7476898928071647e-06
78,451,1.705512576944683e-05
78,460,-1.6701236924212442e-06
78,1814,-2.697597482317959e-06
78,1926,-3.857685130709592e-06
79,478,-6.008136174753508e-06
79,520,-1.2517237915526692e-05
79,614,1.2064265855287304e-05
79,659,1.6296271303278394e-06
79,1243,9.249957645798544e-06
79,1996,-4.418476541133486e-06
80,178,-2.0053473254865532e-06
80,560,1.1492741039721418e-05
80,764,-3.849376116615449e-06
80,1315,-8.613535683468423e-06
80,1731,2.602990716554489e-07
80,1928,2.7152190141935576e-06
81,158,-2.1819122376390644e-06
81,1469,-3.83657208781604e-06
81,1824,1.006452427781418e-05
81,1829,-4.046039952359075e-06
82,280,1.13764869375795e-05
82,299,-3.663946573947583e-06
82,785,3.431058625165088e-06
82,837,-2.690188067576273e-05
82,948,9.738303555608424e-06
82,1839,6.0199781313573e-06
83,319,-3.184534078049264e-06
83,625,-2.6078391728312375e-06
83,1012,9.762491268118603e-06
83,1135,-8.841652071133436e-06
83,1788,4.5701995988978874e-06
83,1838,3.013344549974455e-07
84,250,8.816955513703945e-06
84,951,3.226734675808849e-06
84,987,1.4677343186932455e-05
84,1213,-3.981872814003167e-05
84,1585,7.626053896029645e-06
84,2081,5.471640867556772e-06
85,175,-2.929112668803065e-05
85,239,-7.073501505257601e-06
85,403,4.141129798446371e-06
85,1864,-1.507279518237487e-05
85,1911,4.7296293577216745e-05
86,410,-2.3821541837498095e-05
86,738,8.300054339247056e-06
86,812,3.1883874155810664e-05
86,1399,1.6578127926694536e-06
86,2074,-1.233305387861042e-05
87,380,-2.502276601737314e-06
87,466,-5.354591232124202e-06
87,726,2.184487059259872e-06
87,966,1.6329342514386088e-07
87,1180,3.39904014792341e-06
87,1286,2.1100472015343733e-06
88,124,-4.823305462944243e-06
88,324,-9.461266718293986e-06
88,379,-3.706545413613892e-06
88,609,3.7193237541862233e-06
88,1421,1.349898490708632e-05
88,1914,7.728089335795778e-07
89,159,-5.452460270804715e-06
89,627,-1.203082309243685e-06
89,629,-5.378713061775189e-07
89,716,5.352438716595334e-06
89,928,5.015668836542913e-06
89,1957,-3.1746936669123273e-06
90,311,4.6787462820774745e-06
90,668,-1.1049443043189469e-05
90,833,4.16669951774303e-06
90,1163,8.631424217159833e-07
90,1527,1.7189877623103398e-07
90,2060,1.1689560454219468e-06
91,169,3.637282730035132e-06
91,443,-4.162662197785971e-06
91,638,1.40959769274336e-06
91,1400,6.002230037577814e-07
91,1798,-8.444646114926529e-08
91,2002,-1.3999947676010371e-06
92,357,4.1806005733494787e-07
92,967,1.3447504644871056e-05
92,1008,-3.4445375778256547e-06
92,1648,-8.45778629132304e-06
92,1804,2.133434960030885e-06
92,1937,-4.096675793088193e-06
93,216,-1.0401207051769634e-06
93,521,-2.675277674663472e-06
93,551,-4.264623236291363e-06
93,686,2.05847803933165e-06
93,1897,6.561629959374501e-06
93,2064,-6.400863825743527e-07
94,672,-5.5721903058866304e-05
94,881,2.9297037357293007e-05
94,1043,1.897882148089258e-05
94,1320,-1.0759505540810992e-05
94,1644,-4.544641826895304e-06
95,653,6.968717778592129e-06
95,748,-2.407064498224754e-05
95,807,-4.281814991903454e-06
95,1052,1.7376459178346317e-05
95,1245,-1.689434452010133e-05
95,1881,2.0901627537313877e-05
96,289,7.17519839447933e-06
96,387,-2.2167992405839414e-05
96,662,-1.0772080679745856e-05
96,935,1.6470173824941816e-05
96,991,9.651718921519866e-06
96,1944,-3.570180553557421e-07
97,382,-4.944253423982576e-07
97,811,-7.397916027360617e-06
97,1029,5.680701551064684e-06
97,1145,4.286848283918294e-06
97,1446,8.451872593288381e-06
97,2030,-1.0527081058512485e-05
98,481,-2.4164703590085493e-06
98,825,1.4311907409284736e-05
98,1093,-4.9004669551958345e-06
98,1448,1.8072113809514912e-06
98,1647,5.940677478103376e-06
98,1910,-1.4742858954135218e-05
99,246,-1.541904604934418e-05
99,251,1.5479223071518846e-06
99,712,1.8634416609733736e-06
99,733,5.5635538603733165e-06
99,765,-3.220500038256291e-07
99,1471,6.766178224671235e-06
100,250,-2.186716764388882e-05
100,367,3.4325573945209915e-06
100,555,9.340985435705193e-06
100,1585,-7.67715380464035e-06
100,1671,7.42731366790336e-06
100,1682,9.343464950399628e-06
101,122,4.0863648147017575e-06
101,907,3.7414333493529337e-06
101,994,-1.0576084864511064e-05
101,1118,8.257647126860669e-06
101,1511,-3.3533856778346938e-06
101,1723,-2.155974748569602e-06
102,440,-2.5638918942826267e-06
102,648,-2.9206648292783996e-05
102,1536,3.487107977003176e-05
102,1653,-2.9369277695197843e-05
102,1675,3.382056298324846e-05
102,1693,-7.551824871015747e-06
103,602,-6.695481998919848e-06
103,809,7.561148905473168e-06
103,956,-5.559403062485825e-07
103,1806,3.285036445494131e-07
103,1862,-3.043063236118298e-06
104,287,-2.314861116808031e-06
104,787,1.2067881739448407e-05
104,802,6.354144649954243e-06
104,1146,8.25943781717826e-07
104,1208,-1.7521090111144302e-06
104,1281,-1.3106855447051925e-06
104,1566,5.336496781046598e-06
104,2048,-1.4062409931903754e-05
105,430,1.1231665141989426e-05
105,1264,-9.531577318112084e-06
105,1266,6.083443408471802e-06
105,1660,2.0689698044596468e-08
105,1676,-2.613001175094163e-06
105,1716,-5.191219755299578e-06
106,673,1.906171300048576e-05
106,894,9.212492830172972e-07
106,1458,-3.614978219908373e-06
106,1744,6.058946547438298e-06
106,1978,-1.3542105399843448e-05
107,1016,1.1718245990099476e-05
107,1307,-8.06352314861226e-06
107,1438,-5.737338098396071e-06
107,1642,-6.955304206139341e-06
107,1962,2.345670990424916e-05
107,2032,-1.4418790441200967e-05
108,661,-9.929666690329753e-06
108,816,7.79693307510632e-06
108,1000,4.3962518264187544e-05
108,1096,1.3279274181143914e-05
108,1572,-2.1478326614642992e-05
108,1591,-3.363073221546503e-05
109,157,-1.4776115474551435e-05
109,272,1.4897608827925347e-06
109,649,2.303867175572319e-05
109,895,-2.477606696441366e-06
109,1143,1.2812080849381408e-05
109,1886,-2.008679131690433e-05
110,151,-3.37549079752022e-06
110,685,-1.5462822457503153e-05
110,1099,2.7582410922223143e-05
110,1548,-1.948937227990183e-05
110,1735,1.0745274612702064e-05
111,256,-4.80282327758481e-07
111,685,-7.007385575104609e-06
111,1383,-1.8372048288857525e-05
111,1540,-1.4287960828059694e-05
111,1735,1.7817645385952063e-05
111,1939,2.2330031633828245e-05
112,115,1.0741762382652349e-05
112,147,6.045213516867416e-06
112,269,5.3245464268483815e-06
112,461,-2.3596711750397947e-05
112,1228,3.0073162261124006e-06
112,1739,-1.5221268020825974e-06
113,203,-4.153713936318483e-06
113,620,1.3528549228986384e-06
113,1130,3.2284073052929243e-06
113,1411,3.457467314615239e-07
113,1579,-1.8520529999294593e-06
113,1872,1.0787579765948558e-06
114,239,-1.139173474532645e-07
114,1033,4.194471974875026e-06
114,1434,5.1847512771043715e-06
114,1518,-3.981404690630897e-06
114,1754,-6.739857586633063e-06
114,1803,1.4559563727378263e-06
115,300,-1.3506561960041864e-06
115,461,7.862357714592816e-05
115,878,-3.610728976714793e-05
115,1228,1.994041113921048e-05
115,1936,-5.036427993933417e-05
116,135,-1.9390173706901113e-05
116,652,-6.879111779171249e-06
116,965,9.598893920722116e-06
116,1459,9.192037103565875e-06
116,1697,9.87767511384257e-07
116,1772,6.490586950400115e-06
117,255,1.1138159738199352e-05
117,455,-1.0967425171636191e-05
117,576,4.101271851375605e-06
117,1449,-8.107100075216758e-07
117,1552,-1.0871716801472277e-05
117,2025,7.410420391055184e-06
118,933,1.0607972045320783e-05
118,1573,-2.143666677837623e-06
118,1654,1.2024494346078152e-05
118,1769,-1.6615959401377356e-05
119,282,-1.2099336832010282e-05
119,505,1.5945081025484344e-05
119,1758,-2.6476222531044273e-07
119,1824,-3.5809819681636187e-06
120,156,2.947239153309905e-06
120,199,3.6064237262728926e-06
120,572,-7.0622753941203714e-06
120,594,3.0576326676057177e-06
120,975,-2.041233442498008e-05
120,1917,1.7863314271911935e-05
121,306,-1.342190854942678e-05
121,501,-6.709009002572999e-07
121,1064,1.0704051846610189e-05
121,1401,-6.370200399324605e-06
121,1510,1.1252820033834578e-05
121,1710,-1.4938620314360816e-06
122,907,-1.7667678155231967e-05
122,912,3.555033710056864e-05
122,1118,-7.270724036234799e-06
122,1167,-1.8520708931965736e-05
122,1861,1.199513883756562e-05
123,630,-4.962435267360187e-06
123,714,2.791348662871324e-05
123,1205,-6.211105013593618e-06
123,1848,-2.221252726934493e-05
123,1850,-1.2565728875407403e-06
123,1857,6.729153809126236e-06
124,324,3.047846064197353e-06
124,609,-5.512468061140442e-06
124,1520,-8.923552975984212e-06
124,1923,6.896229650700071e-06
124,2054,-3.3136014071701313e-07
125,388,-1.1059479160565508e-05
125,563,-2.7374678376351355e-06
125,770,2.156326482430749e-06
125,1460,5.419920738621082e-06
125,2037,-1.358590120805381e-06
126,669,4.53558343652336e-06
126,843,2.393751394821901e-06
126,1123,-2.564705547101589e-05
126,1568,-9.166514048774764e-07
126,1856,2.8921745804925545e-05
126,2075,-9.28737376037744e-06
127,286,-3.853585442656791e-06
127,430,1.0324003859200951e-05
127,464,-8.329678658457717e-06
127,1264,-1.272634930077089e-06
127,1359,-6.135708794985932e-06
127,1918,9.267603966976578e-06
128,451,3.76442630754272e-06
128,460,-4.841958423862331e-06
128,523,-2.2501037523891946e-06
128,1136,4.351924942123157e-06
128,1614,2.723400819392814e-06
129,170,-1.935810882260834e-07
129,281,3.1427626912636653e-06
129,474,-4.8470083850204336e-06
129,631,4.650411607509488e-06
129,950,-2.574809143156221e-06
129,1491,-1.7777568237041505e-07
130,483,7.09877989488424e-07
130,1065,2.0890493508241297e-05
130,1143,-1.4955909325996122e-05
130,1886,-6.106663755113161e-07
130,1905,-6.033795796222282e-06
131,707,9.189497891631156e-06
131,1536,-2.9115561441829163e-05
131,1543,-1.1921284004729973e-05
131,1653,2.2059956722886217e-05
131,1680,-2.8158285531745353e-06
131,1961,1.2603219385216292e-05
132,517,-1.6998859835663223e-05
132,702,2.998023851652998e-05
132,1016,-1.0809115658133005e-05
132,1215,-1.1788947611976798e-05
132,1333,1.5036303934462704e-05
132,1794,-5.4196193452196584e-06
133,619,-5.069749898401535e-07
133,888,-1.0721418700256311e-06
133,1063,2.771532491099712e-05
133,1189,1.52409053473453e-05
133,1516,-3.604928907957445e-05
133,2005,-5.327824318902181e-06
134,211,-1.6497613593714468e-06
134,439,-2.9278052675436604e-06
134,1072,4.06611961376789e-06
134,1188,1.970910699814263e-06
134,2015,-4.74449701750891e-06
134,2016,3.285033330841864e-06
135,965,2.2395989123187116e-05
135,1084,-9.979734432918489e-06
135,1312,-8.803644292453316e-06
135,1328,-3.455307042396111e-05
135,1697,1.1550286319244683e-05
136,494,1.1337867814541036e-05
136,629,1.5608967996545622e-06
136,716,-5.491513939185496e-06
136,1294,-7.817784891884288e-06
136,1372,-8.420238517012026e-07
137,247,7.353915996277542e-06
137,579,-9.276236058897677e-06
137,1334,-1.39133811161507e-06
137,1700,7.782098881242322e-06
137,1719,-3.273428472256694e-06
137,2071,-1.1950122347504251e-06
138,365,3.523919027379336e-06
138,376,1.3988610359288856e-07
138,1227,-8.6772560283672e-07
138,1326,-6.81626411478182e-08
138,1462,-2.754258284111897e-07
139,534,4.363974063905216e-05
139,825,-3.910004567768885e-05
139,869,-9.914984428537248e-06
139,1427,-1.0624841512522864e-07
139,1525,-4.933918188105255e-06
139,1910,1.0415456070404432e-05
140,404,-8.829211166297064e-06
140,1021,4.694118457490403e-05
140,1093,-1.4743379897190816e-05
140,1776,-7.732053047856418e-06
140,1927,8.313089783832655e-06
140,2066,-2.3949630247392392e-05
141,182,-5.608200401122449e-06
141,618,-4.856955411270257e-06
141,701,3.830158031558233e-06
141,1169,2.830023108848218e-06
141,1375,9.876220420833954e-06
141,1465,-6.0712457488476995e-06
142,796,2.428646213198801e-05
142,1184,-5.701573762615787e-05
142,1509,-8.871050182041155e-06
142,1865,1.7477164960560493e-05
142,2008,-2.5592247392629364e-06
143,386,-4.882198970280726e-06
143,651,-1.6830458834888036e-06
143,953,8.447292813851222e-06
143,1567,1.9757682508393872e-06
143,1795,-3.861640273883178e-06
143,1818,3.824062962097405e-09
144,384,2.278401918637865e-06
144,563,2.5828453526415354e-06
144,770,1.5180621286234448e-06
144,781,-6.689849724243249e-06
144,1250,3.11228878442999e-06
144,1405,-2.8017484600895863e-06
145,427,7.90928692735512e-06
145,803,2.5835353803818612e-05
145,1074,7.721424838972307e-06
145,1218,-5.1076555732183616e-05
145,1655,-5.866522761719026e-05
145,1988,6.827571777922784e-05
146,267,9.787512743531923e-06
146,882,-6.587806242244282e-06
146,1175,-1.2601741951538345e-05
146,1808,1.4567283557295352e-05
146,1833,-1.520261090479603e-05
146,2053,1.003736279775138e-05
