i,j,flux_coexact
64,1152,-1.5389636926899864e-05
64,1182,1.1834826430804638e-05
64,1354,9.874048505362528e-06
64,1382,-7.106797526336241e-06
65,104,5.931930329935741e-05
65,512,6.18789789404498e-05
65,745,0.0001022077512289
65,887,4.414526224352867e-05
65,932,-0.0001842588202292
65,1518,-8.329247548306324e-05
66,130,-4.2073538160090806e-05
66,458,-5.5444074788183885e-05
66,527,7.085669918559477e-05
66,727,6.446325957215134e-05
66,1340,-3.926099538006167e-05
66,1471,1.458649570590254e-06
67,112,-2.0386394364150213e-05
67,490,-2.5928056597236107e-05
67,613,-1.589472642786363e-05
67,820,-1.356098997848077e-05
67,894,3.1796415457669107e-06
67,967,-7.841897961320486e-06
67,1042,1.808080341637518e-06
67,1356,7.862434344164677e-05
68,220,-7.019896398905586e-05
68,234,-3.539394819571399e-06
68,517,-2.635991022614852e-05
68,539,2.571031657675046e-05
68,945,7.749356177357396e-05
68,1366,-3.105609315548637e-06
69,92,4.5502585393701896e-05
69,497,-6.132796562597134e-07
69,571,-3.620096230733871e-05
69,645,1.0804727316290363e-05
69,828,-1.9493070746393835e-05
70,124,-1.2936886059071334e-05
70,159,4.5245244582506235e-06
70,204,-9.431607980792018e-07
70,588,7.914369565124457e-06
70,672,4.863267250539413e-06
70,1508,-3.4221144167639572e-06
71,189,-2.2250779572427817e-05
71,490,2.8353095134722763e-05
71,630,-1.5965772211131885e-05
71,697,-2.967058767857965e-07
71,1050,-3.3832270383064e-06
72,96,-1.1204488096628068e-05
72,276,-2.4129068421806224e-05
72,829,-3.0246854567666652e-05
72,849,4.5788884010783015e-05
72,859,-1.8069162823796647e-05
72,902,5.888665733196517e-05
72,989,-3.4165960551012146e-05
72,1520,1.3139993118161556e-05
73,74,-1.8307358770152285e-05
73,194,-2.0327416844855803e-06
73,493,-0.0001063168659002
73,878,5.354712210972964e-05
73,969,1.5048121138345254e-05
73,1464,5.8061723106768066e-05
74,194,2.5215898929827976e-05
74,230,-7.184262999394603e-05
74,403,-9.15432439328305e-06
74,718,1.0276868105790087e-05
74,969,2.719682858145873e-05
75,197,9.422160978497774e-05
75,293,1.5462533537422896e-05
75,406,-7.592976289508388e-06
75,1190,4.354387214465104e-05
75,1257,-7.90489648796906e-05
75,1266,-6.658607429785269e-05
76,97,2.2405144141914157e-05
76,640,9.537143157411788e-06
76,723,-3.7332512973079176e-05
76,806,3.732902232706071e-05
76,1122,-3.325976925339086e-06
76,1294,-2.8612819727968396e-05
77,264,1.0186354626240117e-06
77,579,-2.63076406005054e-06
77,906,-5.966281717457932e-07
77,1008,7.397892884748096e-07
77,1247,6.494298611072856e-06
78,243,-1.6985106813266146e-05
78,430,-1.2927780571076696e-05
78,509,-3.52318437962834e-05
78,577,3.980556710931566e-05
78,694,3.8017092036518325e-05
78,1160,-1.267792796520774e-05
79,259,7.67664938527081e-06
79,440,7.2976857497286706e-06
79,459,1.2079044367955887e-06
79,627,5.7454658150873525e-06
79,738,-1.092077418798059e-05
79,746,-1.1006931198901831e-05
80,464,0.0002130589956396
80,578,-3.220434096212776e-05
80,728,9.26688031662964e-05
80,789,3.1844729342756005e-05
80,1174,-0.0001074258428472
80,1193,-0.0001979423443392
81,125,-3.3246235829374813e-06
81,302,-7.952038243591452e-05
81,310,3.5762369940022816e-05
81,764,1.80585501982306e-05
81,862,5.3746104756027065e-06
81,1081,2.3649475404995877e-05
82,456,-3.926170649057638e-06
82,476,-4.5643711579282365e-06
82,557,-1.7379530837678736e-05
82,1208,-4.565377321304736e-06
83,116,-6.70917837555221e-06
83,477,3.6945194389333223e-06
83,676,1.1949112473446332e-05
83,1150,-1.303318287107467e-05
83,1299,2.7243583963813757e-06
83,1454,1.3743709378658496e-06
84,313,-8.632403390837804e-07
84,890,-7.67420059375042e-06
84,906,5.41350960334708e-07
84,1247,-3.2687696933053105e-06
84,1444,5.499186844576353e-06
84,1494,5.765672821228449e-06
85,341,3.307817231094166e-05
85,492,9.247548452482556e-06
85,772,1.1821131134122084e-05
85,1414,8.073059775416728e-06
85,1438,-8.634014032619687e-05
86,279,-5.9018087662040675e-05
86,633,0.0001330684754981
86,790,4.353138007905491e-05
86,798,-8.871913283982611e-05
86,1094,-1.0657374156521865e-07
86,1133,-2.875606133377261e-05
87,200,-6.657559045975583e-06
87,477,4.868643745936055e-06
87,1032,4.0322693858426035e-06
87,1146,-2.8072240649516128e-06
87,1299,-8.15327367645311e-06
87,1443,8.717143655601647e-06
88,94,-2.0767061558475317e-05
88,114,9.175616515919092e-06
88,209,-1.2397368915848293e-05
88,356,1.2781946889195645e-06
88,907,-3.1438508659399817e-06
88,1303,2.5854470135424935e-05
89,264,-2.732037452411222e-06
89,579,-2.2191480607863895e-06
89,594,1.6061241405709829e-06
89,832,-9.21876117831145e-06
89,1116,-3.819017656846375e-06
89,1431,1.6382840207784454e-05
90,103,3.587526537785396e-06
90,141,3.969062090771512e-06
90,168,-5.75620756708577e-06
90,351,4.263899735015424e-07
90,736,-4.000619130066594e-06
90,1292,1.7738480950939134e-06
91,350,2.6975947172507383e-06
91,485,-1.5607945005880336e-05
91,894,-1.5887033389297965e-05
91,1048,1.6128448176097937e-05
91,1517,8.98723152998085e-06
91,1530,3.6817039718487752e-06
92,497,-7.147073364650923e-05
92,503,7.251451504857657e-05
92,645,-4.0764432715410505e-05
92,1317,0.0001168980503265
92,1342,-3.167481361946491e-05
93,186,1.6254671794367467e-05
93,752,4.605366387802246e-06
93,1061,-2.035524834557463e-06
93,1128,2.410481638200788e-05
93,1314,-3.753690988634524e-05
93,1345,-5.3924198432748905e-06
94,247,-5.256197332058243e-05
94,356,6.2257194387746e-05
94,622,2.1903036978570142e-05
94,907,2.4122951120162403e-05
94,1441,-7.648827072437143e-05
95,120,-1.663375795816428e-05
95,155,-4.1639024551213275e-06
95,411,1.5502363617115152e-05
95,431,-4.573940893701399e-05
95,708,3.5821292359371326e-05
95,1430,1.5213413373813115e-05
96,173,1.1522509108426453e-06
96,187,5.042580408373242e-06
96,829,2.0895918624014143e-05
96,1101,6.2973963924846296e-06
96,1499,-9.734098948492045e-06
96,1520,-3.4858535483850685e-05
97,640,2.2703418260677005e-05
97,650,-4.857751411124658e-06
97,806,-3.3850562219108206e-05
97,852,5.148424517580355e-05
97,1387,-1.3074205664333536e-05
98,112,2.7296461193890966e-06
98,490,-4.467668904001065e-06
98,573,-5.550879750995044e-07
98,838,1.2302706462139045e-05
98,903,-1.474874799937523e-06
98,1072,3.903730487654365e-06
98,1402,-2.110626425399124e-06
98,1458,-1.0327824964745287e-05
99,452,3.7722257210847174e-05
99,502,-3.230238187339139e-05
99,882,-3.654276249842725e-05
99,1378,-6.695472348966231e-06
99,1379,-8.424154972111843e-07
99,1383,3.866077500714888e-05
100,379,-6.358195022296192e-05
100,848,4.70312550746701e-05
100,940,1.2028824404006514e-06
100,961,3.763231414005361e-06
100,1282,-3.3724410276608725e-05
100,1307,4.530899157049453e-05
101,136,-1.2335672665496244e-06
101,254,-2.736824499568651e-06
101,695,-3.4167876006076665e-06
101,949,5.48505092164195e-07
101,1243,4.836971400744835e-06
101,1435,2.001702873816912e-06
102,315,5.233611349855836e-06
102,486,-3.622046505772777e-05
102,700,1.5782112121684308e-05
102,814,2.6503310910123832e-05
102,1214,-2.132151113529776e-05
102,1422,1.002294181136155e-05
103,141,-7.124475935405657e-07
103,351,-6.896195498158894e-06
103,404,6.8160607397242825e-06
103,447,1.2961947468414143e-06
103,726,3.0839141429191587e-06
104,118,1.268943856634627e-05
104,745,4.3440987039052655e-05
104,784,-4.2977754185304464e-05
104,887,-7.518411585770695e-05
104,1269,0.0001213507477369
105,288,2.410648892483687e-05
105,543,7.282325427347325e-05
105,661,-5.094341735287995e-05
105,685,0.0001256419329693
105,1069,-0.0001290674207503
105,1527,-4.256083806442379e-05
106,241,1.6734077862634288e-05
106,414,-3.348034941479703e-06
106,811,-1.5799516584800004e-05
106,934,2.465416440459911e-05
106,1076,-1.2481751328342644e-05
106,1256,-9.758939412611049e-06
107,231,1.286786329234154e-05
107,465,8.682256227412447e-05
107,1171,-2.5873048028949783e-05
107,1395,8.206497157110847e-05
107,1519,-0.000106134977714
108,561,-5.375661761705542e-05
108,865,9.700334010104605e-05
108,1119,3.1988512902324026e-05
108,1392,1.220261206829457e-05
108,1477,2.0287182229026174e-05
109,347,5.618532387383161e-06
109,456,-1.2516163180883424e-05
109,532,-1.7859479907201794e-05
109,871,4.592627025986973e-05
109,1429,-1.4959128073519031e-05
110,220,-0.0001695547248035
110,705,0.0001992417975878
110,721,-3.050493339064683e-05
110,945,-0.0001454750536758
110,1196,3.699907396648384e-05
111,335,1.9053585291971376e-06
111,574,2.020777475774114e-05
111,776,-3.304630785473021e-05
111,898,-2.586896390525118e-05
111,1246,8.539926675766157e-05
111,1466,-4.8597128284618465e-05
112,490,-2.565113224843572e-06
112,500,-9.046114299346424e-06
112,613,-6.3974584047003705e-06
112,953,2.3909429277836213e-06
112,1072,-4.398042779062609e-06
112,1459,2.3590375354082395e-06
113,208,9.792782332372089e-05
113,624,-0.0002781752551456
113,855,0.0002191176946145
113,1347,0.0001077402340201
113,1364,-0.0001098907636903
113,1512,-3.6719733122438894e-05
114,209,-2.8618204758152195e-05
114,801,-5.189397807864974e-05
114,907,-6.921882611910136e-06
114,1122,6.922000627569016e-05
114,1294,2.7389675688941e-05
115,150,1.003966300759946e-05
115,432,5.302134604902641e-06
115,472,-2.600935779651188e-07
115,1104,-1.148549095772267e-06
115,1315,-6.6297980820168586e-06
115,1426,-7.303356856747858e-06
116,153,2.461589224957904e-06
116,477,-2.0780558750887383e-06
116,676,-2.4695933908466572e-05
116,1234,1.73470402552281e-06
116,1536,1.5868518157522387e-05
117,169,-2.066789375888694e-06
117,499,5.41140654667915e-06
117,568,-4.518268595827173e-06
117,673,-7.024337969213595e-06
117,1033,5.683473159197993e-06
117,1447,2.514516235052318e-06
118,415,-5.300502344972243e-05
118,418,-0.0001313930260915
118,784,0.000117754646654
118,887,0.000125146826101
118,1025,-4.581398464740741e-05
119,152,-3.1514319324463515e-05
119,305,5.086820550045597e-05
119,402,-2.831449706337531e-06
119,636,1.875412298870275e-05
119,649,-4.471319292950992e-05
119,1242,9.436633471152252e-06
120,155,1.0779398932629728e-05
120,411,-3.600614979166713e-05
120,1313,-1.6453053477479782e-05
120,1330,1.5552742711933407e-05
120,1451,9.493303666419496e-06
121,489,-1.8863487784949103e-05
121,843,-3.7595605607842352e-06
121,1178,5.230992573213486e-06
121,1342,7.038804576649043e-06
121,1392,9.449747840780618e-06
121,1532,9.035033550901932e-07
122,195,3.315769849946012e-05
122,854,2.0012728359421845e-05
122,1141,6.13021802404589e-06
122,1304,-7.69329035355458e-05
122,1397,1.2243747875044337e-05
122,1505,5.388510777573608e-06
123,352,1.8713990326227736e-05
123,641,-6.399390808744999e-06
123,693,-1.7260224131717083e-05
123,897,-3.5820702961768577e-06
123,1240,-1.1383150203350208e-05
123,1539,1.9910845113761413e-05
124,204,6.510687287186449e-06
124,1182,-1.4302668190618704e-05
124,1296,-4.706207296112747e-06
124,1508,3.5816664822213425e-06
125,302,5.795978306074017e-07
125,510,-8.469033901897135e-05
125,862,6.561446915552432e-05
125,1112,3.941525165912868e-05
125,1389,-2.4243603209226538e-05
126,274,-0.0002407924508738
126,394,6.36077814831293e-05
126,915,-7.93630653873894e-05
126,1040,3.735339583904173e-05
126,1161,2.4317577062039827e-05
126,1174,0.000194876761877
127,190,-4.930440147478587e-06
127,244,6.195656806167882e-07
127,563,1.7331780805121917e-05
127,592,-1.3941803214546472e-05
127,669,-2.223092638722502e-06
127,1217,3.143989515008855e-06
128,234,3.181793821786902e-05
128,272,-1.5091952252285984e-05
128,384,-9.10936125512546e-06
128,517,1.210356845219836e-05
128,999,2.194262987278994e-05
128,1244,-4.166282303544587e-05
129,495,-8.15693908458022e-06
129,520,5.7067494777740264e-05
129,653,-1.3031521819849312e-05
129,875,-2.4027649877917355e-06
129,1121,3.420866645572837e-05
129,1328,-6.768493534124736e-05
130,181,-2.5772854665802916e-06
130,458,-1.6550354454649435e-05
130,861,-8.605030269371594e-06
130,1128,-3.443120361147389e-05
130,1471,2.00903356419844e-05
131,145,1.854052480356906e-06
131,584,-1.7017096549229755e-05
131,871,-5.56003545447096e-06
131,1416,6.186314473898051e-06
131,1484,1.4536765049445755e-05
132,246,4.8097914535564056e-05
132,342,-8.53667627421124e-07
132,679,-3.868825040282642e-05
132,1087,-2.8755547004826663e-05
132,1235,8.395099252874597e-05
132,1407,-6.375144202923581e-05
133,267,-2.6394151310104764e-05
133,468,-0.0001463736265054
133,786,8.009524101089356e-05
133,921,2.493319220568496e-05
133,1386,1.6081158268056766e-05
133,1432,5.16581863308733e-05
134,186,2.1906233213172417e-05
134,317,-0.0001728000617292
134,1142,2.8402343585799504e-05
134,1314,5.264425953386889e-05
134,1413,9.351595157866076e-05
135,166,-2.005107208924366e-05
135,360,1.0278694146796475e-05
135,450,-1.447554673723661e-05
135,796,1.784431518818406e-05
135,948,7.319491447077927e-06
136,254,-1.5961874972403387e-05
136,850,8.854263441828126e-06
136,949,1.0815891539372842e-06
136,1089,-4.528592952092037e-06
136,1113,9.32104806218039e-06
137,670,4.128801139670186e-07
137,793,-1.2111989595255031e-06
137,1001,-5.179834215720339e-06
137,1353,-7.137758518654445e-06
137,1444,1.8145863819001625e-06
138,398,0.0002794627014782
138,482,-0.0004440174412309
138,671,0.000288597620186
138,704,0.0001891570701086
138,1277,0.0003353846795638
139,277,3.8051238602205314e-05
139,840,-1.898594773790032e-05
139,1057,-1.3267715510830564e-05
139,1190,1.805220013956758e-05
139,1266,-6.600838854111941e-05
139,1534,4.21586130480774e-05
140,341,-1.6680120717643465e-05
140,367,1.0053406633309862e-05
140,913,8.960516831200635e-07
140,1245,1.4193901661993215e-05
140,1327,-1.680874461695404e-05
141,404,2.939501098883528e-06
141,564,3.3290291414712336e-06
141,1223,-7.613381248651582e-07
141,1292,-2.2505776182586576e-06
142,176,0.0001832919564683
142,262,-4.79683792365764e-05
142,675,-9.309222324354731e-05
142,865,-0.0001013039395991
142,1210,0.0001451815818199
143,259,-8.021124313313844e-06
143,261,1.8734439948444036e-05
143,968,-2.2767729045899328e-05
143,996,9.145868171381852e-06
143,1205,-2.0008221752839428e-05
143,1239,2.291676699222671e-05
144,403,5.340187133505287e-05
144,831,0.0001201825043731
144,969,2.5376864824166255e-05
144,1035,-0.000140980279318
144,1115,3.865535686349897e-05
145,584,-1.6651726688963724e-05
145,850,-6.861890807416507e-07
145,1309,4.71942707851301e-06
145,1416,3.059316913113318e-06
146,203,-0.0001562406030977
146,270,-0.0001325486361129
146,1155,3.0325449189699344e-05
146,1236,-0.000124151809132
146,1302,-6.499220474770226e-05
147,188,-3.1318525687461905e-05
147,526,2.8278408465325233e-05
147,596,-3.0368018922358327e-05
147,657,-1.703069333401739e-07
147,847,2.7566971329288472e-05
147,929,6.011471748546701e-06
148,732,2.610012653377861e-07
148,835,-7.1703283383222705e-06
148,1222,1.315990447927479e-05
148,1234,-2.2194977179805183e-06
148,1255,7.916037932862889e-06
148,1443,-1.1947117621172677e-05
149,365,-2.1216101123108593e-05
149,558,1.1984026556338763e-05
149,604,4.0303384824735226e-06
149,1123,2.316391004289389e-05
149,1203,-1.1410026367733085e-05
149,1522,-6.552147590864498e-06
150,432,4.755434794783415e-06
150,515,2.505654940001267e-06
150,1051,-1.848952735077471e-06
150,1143,-5.602069599696169e-07
150,1426,5.187732967861867e-06
151,298,-1.6149109588599037e-05
151,348,-4.537037688854554e-06
151,422,4.594580684614112e-06
151,1449,-1.9381317534587108e-05
151,1461,1.672868676114084e-05
151,1533,1.8744197366285745e-05
152,185,-1.8119993476075244e-05
152,402,1.2201505725879037e-05
