i,j,flux_coexact
39,236,1.800960596370598e-06
39,546,9.014784286284282e-05
39,598,-4.635961796782812e-05
39,664,-2.976296611780276e-06
39,1432,-5.975428947965753e-06
40,355,-2.4529750555309996e-05
40,710,3.588676916350364e-06
40,715,7.810682247025952e-06
40,970,3.813002865246708e-06
40,1010,2.0971570374732616e-05
40,1305,-1.1654181848045649e-05
41,136,-1.5768389374530288e-05
41,306,-2.0202246750255544e-05
41,651,2.3375948834252e-05
41,655,1.1645213983085513e-05
41,1036,1.1269426685929416e-05
41,1173,-1.0319953378481096e-05
42,327,1.7884184055153903e-05
42,406,3.6623615217740377e-06
42,489,1.8159070577811892e-05
42,558,-1.9947229930597434e-06
42,972,-1.5247293115425091e-05
42,1111,-2.2463600046255e-05
43,134,-9.83026663920496e-06
43,488,-1.0084327426853892e-05
43,1426,4.565073927508505e-06
43,1447,6.072379039274596e-06
43,1486,1.4836660902137198e-05
44,281,3.0617945805020655e-06
44,318,1.1992169377200474e-05
44,470,1.401377785622834e-05
44,498,-7.370630268498384e-05
44,612,2.4197241072167652e-05
44,658,1.8053746554752952e-05
44,1385,2.3875732441323546e-06
45,134,-3.381878135924537e-05
45,239,6.760129637706466e-05
45,379,-0.0001411481844323
45,657,2.818372591699993e-05
45,992,6.543055910732224e-05
46,52,-4.608379039931232e-05
46,161,-5.229859235186521e-05
46,399,4.463733776542323e-06
46,455,0.0001206875173279
46,795,-3.5848792774902284e-05
46,967,9.07992442162467e-06
47,304,-1.6796683242269124e-05
47,984,3.710564329459859e-05
47,1204,7.000453562195482e-05
47,1447,-2.279166541779713e-05
47,1468,-3.3608388518817616e-05
48,149,1.254773535443411e-05
48,160,8.00147908653766e-06
48,507,-1.8908642782134007e-05
48,813,-4.4533590421284294e-05
48,1337,-2.4704473519262452e-05
48,1493,6.759749228170898e-05
49,161,-4.404773050833304e-05
49,193,9.004481166817242e-05
49,356,-3.9423749381026815e-05
49,550,-5.390474690624573e-05
49,795,4.804431438626216e-05
49,1104,-7.128992588289844e-07
50,218,-3.4334471687054446e-06
50,277,2.5379495702154185e-05
50,329,-1.3367701101209502e-05
50,1400,-6.7916889003077945e-06
50,1507,-1.5427641987048012e-05
51,706,1.2603474873867972e-06
51,770,-1.567670367295247e-05
51,1247,-7.410385500078488e-06
51,1274,4.0561869952004606e-05
51,1413,-1.5366422580085905e-05
51,1493,-3.3687056862745413e-06
52,256,-1.932874792955853e-05
52,399,-3.113263282086369e-05
52,455,1.5844516435196215e-05
52,1125,-1.9371528783635485e-05
53,213,-2.5515213249309977e-05
53,402,2.9811573881313472e-06
53,565,-8.079765479169118e-06
53,603,-2.6769560392519844e-05
53,922,1.8230686690100453e-05
53,1406,3.9152695042767136e-05
54,310,-5.214695418854051e-05
54,537,-1.226695483708499e-05
54,799,-7.442987564842993e-06
54,958,3.855581037584637e-05
54,1395,3.330108621462214e-05
55,322,-7.431427087158096e-06
55,348,2.4527697676074377e-05
55,413,-8.500875918605816e-05
55,442,6.823529063704548e-06
55,884,2.169241001083581e-05
55,1448,3.939654952260152e-05
56,110,-1.5783046868459818e-06
56,374,8.31137650745392e-06
56,515,2.629812141112551e-06
56,937,-1.3344919480681006e-05
56,1261,3.982035518960518e-06
57,83,3.956538055869989e-05
57,203,5.256364943938532e-06
57,252,1.116492870172019e-05
57,822,-6.737997057619173e-05
57,1295,-4.224265118909976e-05
57,1334,5.363594756093288e-05
58,549,-4.1499522967994393e-05
58,996,2.9888685980180844e-05
58,1028,6.58717895152929e-05
58,1510,-1.3793631637162314e-05
59,197,-2.471777774857516e-05
59,449,4.7931887391824314e-06
59,567,1.1598239316295682e-05
59,821,-1.0310262771530009e-05
59,1085,4.54486504835767e-06
59,1504,1.4091747416269386e-05
60,123,-3.608707865212073e-05
60,241,2.9636237806178794e-05
60,512,9.4153501921146e-05
60,654,-6.69009918913771e-06
60,1016,-4.6624172912810575e-05
61,452,-1.6150622670667746e-05
61,605,-9.42740856757734e-05
61,733,-2.8730543951803675e-05
61,939,2.5098803292489468e-05
61,1184,3.204133654702274e-07
62,247,5.977488760831375e-06
62,548,-1.670625586385357e-05
62,721,-1.832339429079303e-05
62,804,5.248786477862012e-05
62,1030,-5.390385734731267e-07
62,1475,-2.2896664811331768e-05
63,117,-1.011966533705431e-05
63,628,-2.076435959797819e-05
63,729,-2.5930378982540527e-05
63,780,6.720746295267002e-06
63,1048,1.4358714622570014e-05
63,1194,3.573494299973601e-05
64,591,8.591094801751586e-05
64,640,4.647713529730965e-05
64,949,-0.0001459513970215
64,1002,7.871110159015813e-07
64,1156,1.0080496177685403e-05
64,1424,2.695706513141638e-06
65,81,4.776045308863927e-05
65,624,-8.523749210393238e-05
65,694,-2.2668019084599647e-05
65,788,2.732225134210244e-05
65,1074,3.2353989934087916e-05
65,1252,4.688168237023955e-07
66,295,-9.613701771517495e-05
66,436,-8.102714120838871e-05
66,1093,-1.774685403315078e-05
66,1189,-8.407506332579721e-06
66,1209,3.969821298776308e-05
66,1224,0.0001636203063015
67,403,-7.342404647028481e-05
67,546,2.0764899365564554e-07
67,664,-1.6414393313311803e-05
67,1310,3.182331241298673e-05
67,1354,2.117001844531497e-05
68,74,-3.030999350015006e-05
68,182,5.8843370772028604e-06
68,229,-2.224010632189634e-05
68,602,1.3560655341032308e-05
68,720,9.714401921585524e-05
68,1453,-6.4038911812044e-05
69,400,-6.208526460735231e-06
69,654,6.38797716612346e-06
69,849,1.103818188315895e-05
69,1016,1.2197925666581528e-05
69,1186,-6.276148811030415e-06
69,1366,-1.7139409444098292e-05
70,285,-2.7354045174106005e-05
70,902,-7.257344695872159e-05
70,904,-1.2135526321274612e-05
70,1195,6.459064276348517e-05
70,1210,-3.802670635117725e-05
70,1244,8.54990820417943e-05
71,453,8.45790832256124e-05
71,616,1.152181175961632e-06
71,1037,-5.079036849908965e-06
71,1396,-0.0001326214503627
72,711,2.9538135646715244e-06
72,930,1.2560810165868623e-05
72,1024,-8.440411464653941e-05
72,1182,2.640212070618943e-05
72,1419,4.105721849458801e-05
72,1478,1.4301517152218216e-06
73,444,1.2762163725948324e-05
73,552,2.165795950763758e-06
73,699,9.502310696024496e-06
73,772,-1.140036983500105e-05
73,1127,-2.722958872149943e-05
73,1143,1.4199688183763906e-05
74,182,-2.6738365742747605e-05
74,539,-3.902774064683815e-05
74,602,-3.684511317808621e-05
74,852,7.796767653951993e-06
74,1494,6.450445841356991e-05
75,76,1.4278247010644672e-05
75,95,-6.2872106492221485e-06
75,167,2.21470907207882e-05
75,311,-1.1376133547292644e-05
75,868,-9.849985912505991e-07
75,1268,-1.777699494366748e-05
76,311,-2.7100967694855215e-05
76,601,1.2256448334643186e-05
76,868,-7.64012082358886e-06
76,940,3.366868160879291e-05
76,1402,3.094205585652656e-06
77,89,-9.408118714245143e-05
77,439,-7.042744446747001e-05
77,674,0.0001662302468289
77,1038,-4.51441327713907e-05
77,1228,0.0001203542514917
77,1288,-7.693173393938295e-05
78,158,-8.69923065097057e-06
78,305,-1.935189602989087e-05
78,385,1.3348616577696728e-05
78,1031,3.6622843279368863e-06
78,1105,-9.166950161701182e-06
78,1472,2.0207175936929008e-05
79,644,1.9320615231467874e-06
79,1128,-1.3546602169403868e-05
79,1190,2.1315677860813672e-05
79,1286,3.544150009835614e-06
80,194,5.5219710096844106e-05
80,338,5.142891988728295e-05
80,746,1.6690556670573987e-05
80,998,5.7659687841711375e-05
80,1073,-0.0001840212308842
80,1239,3.022356387821719e-06
81,624,0.0001271234095725
81,626,-1.7384144511872258e-05
81,788,-1.0442581608794714e-05
81,825,-1.6367262026048334e-05
81,1353,-3.5168968337179626e-05
82,206,0.0001798853318766
82,1015,-2.5363462218886193e-06
82,1080,-1.38426036886851e-05
82,1385,1.7814253890633048e-05
82,1393,-0.000228394793981
82,1499,4.70741581242949e-05
83,252,-3.6574806342176222e-06
83,309,-2.9427704948390936e-06
83,378,3.7188849770998594e-06
83,519,2.4278945895062387e-05
83,768,-1.026782663480061e-05
83,818,4.526696062352827e-06
83,822,2.390893138804214e-05
84,450,-0.0001259627750086
84,573,5.319336949363322e-05
84,790,0.0001165413643758
84,1123,2.236736227250666e-05
84,1350,-1.226431994673896e-05
84,1511,-5.3875001186632845e-05
85,181,-1.133165170149268e-05
85,285,2.021282233623731e-05
85,312,1.1166493074206932e-05
85,902,2.4882192664198e-05
85,965,-4.465330475356752e-05
85,1388,-2.7655161958203866e-07
86,476,-7.58785513065422e-05
86,1093,4.4682718349629337e-05
86,1098,-8.141819195658555e-06
86,1189,4.713103225043417e-05
86,1213,-1.760265944060882e-05
86,1417,9.809279342746072e-06
87,346,2.5545299962986443e-05
87,473,5.344297931732398e-05
87,711,-3.0823652543109214e-05
87,855,-3.765589588403561e-05
87,950,-4.141770963681026e-06
87,1301,-6.366959889484573e-06
88,129,-1.1235404869844515e-05
88,293,-2.4221475686574895e-05
88,753,-2.256578868482662e-06
88,836,-8.214332382340014e-06
88,1463,-5.177535948735089e-05
88,1464,9.770315129459298e-05
89,674,1.27761377724439e-05
89,763,-2.82354872617364e-05
89,935,6.0368985348022145e-06
89,945,-4.363273229249574e-05
89,1228,-4.1026003895465415e-05
90,152,7.0803812038399514e-06
90,388,2.601603070040003e-05
90,951,2.9115442438268437e-05
90,1230,3.3450460168825205e-06
90,1248,-9.293147975763628e-05
90,1508,2.7374579398245337e-05
91,220,-3.434449048905154e-05
91,237,1.1495519077731994e-05
91,243,2.220397521842323e-06
91,867,-1.689901495642186e-05
91,943,6.965558978683063e-05
91,1040,-3.212800094093155e-05
92,431,-1.596399971611101e-06
92,714,3.0399911647409546e-06
92,769,5.535726482680312e-07
92,1007,-6.200768675036754e-06
92,1072,-7.053734224228509e-06
92,1122,1.843031015970649e-05
92,1357,-4.561489444240939e-05
92,1510,3.844192334057028e-05
93,250,-2.6282217126927904e-05
93,438,1.2072316704574094e-05
93,661,-2.405229067641426e-05
93,1121,-1.0951054135200563e-05
93,1302,-2.968239785194749e-05
93,1320,7.889564308591613e-05
94,283,5.6188685760966524e-06
94,541,1.1459780899851442e-05
94,754,-1.2924440069299008e-05
94,858,5.555706201896701e-06
94,1191,3.971971200342316e-06
94,1442,-1.3681886808888105e-05
95,167,3.110036346576956e-05
95,782,7.810041009403435e-06
95,868,4.660142010567422e-06
95,1074,-2.140590491809897e-05
95,1252,-2.8451852216863596e-05
96,671,-7.449718331690926e-07
96,707,1.912786971174695e-05
96,824,-2.890984866862904e-05
96,866,1.6508297099942574e-05
96,884,-6.688145332990787e-06
96,1124,7.067990230993969e-07
97,270,-9.942652324066266e-05
97,687,5.069240468712796e-05
97,738,-7.567429806469405e-05
97,809,1.1485068940397273e-05
97,1138,6.603188512891885e-05
97,1157,4.689146254891263e-05
98,382,-1.0176952705682155e-06
98,1276,2.4347950091289743e-05
98,1425,-8.762343517270939e-07
98,1462,-2.2454020468994432e-05
99,381,1.0895012913984054e-05
99,823,-1.7516471311033203e-05
99,1131,1.0601237989811674e-05
99,1275,-2.341250254079266e-05
99,1391,3.447882122375209e-06
99,1450,1.5984840825654926e-05
100,154,9.1467973587709e-05
100,827,3.575661441408267e-05
100,1092,-0.000137719966284
100,1269,-3.3592837965616424e-05
100,1362,-8.387426535022544e-05
100,1491,0.000127962481598
101,204,-1.4790226303731951e-05
101,443,5.4404531544862e-05
101,585,-0.0001824212851531
101,743,-0.0001106213256939
101,1333,8.835330261289163e-05
101,1399,0.000165075002993
102,328,-3.0455128543844205e-05
102,360,8.091723894318987e-06
102,406,9.664626113138975e-06
102,831,3.569350140855123e-07
102,1422,-5.67645341439864e-06
103,631,-1.7923427285929414e-06
103,634,-6.615557971049108e-06
103,774,-2.4639499118630153e-07
103,820,1.8892041128172697e-05
103,883,-3.0114751287319855e-05
103,971,1.9877005849975513e-05
104,264,-3.450219264198387e-05
104,420,-3.682857810284256e-05
104,462,1.507681382149708e-05
104,486,0.0001104068609399
104,560,-2.1571666161490012e-05
104,576,-3.258123785512181e-05
105,215,1.7091602890611528e-05
105,359,8.042390808645592e-05
105,879,-6.81506559709779e-06
105,995,3.24428590589279e-06
105,1114,-0.0001086463247238
105,1127,1.4701593438004128e-05
106,236,9.87209603005697e-07
106,334,-9.32694030979361e-06
106,430,1.8619304855966276e-05
106,1423,-1.5467847983060282e-06
106,1432,-7.7879483546432e-06
106,1465,-9.44840996229135e-07
107,137,2.5299902614391977e-05
107,833,-0.0003144487577988
107,997,7.676879408648828e-05
107,1451,5.314553102196126e-05
107,1462,0.000159234530076
108,174,-1.3918054639287736e-05
108,262,2.3710806962518103e-05
108,357,-1.9232691253450105e-05
108,530,1.2282768954961746e-05
108,816,4.70014201291619e-07
108,1296,-3.312844226033629e-06
109,145,-1.036275609784154e-05
109,407,5.127269116404115e-06
109,551,6.337021780056014e-06
109,748,-2.545074843907612e-07
109,929,-7.342644214337317e-06
110,374,2.4526384481315914e-06
110,395,3.3206222920874028e-06
110,908,-1.473650354977958e-06
110,1261,-5.724956994864567e-07
110,1279,-5.305419372600561e-06
111,465,4.944942552347677e-05
111,490,1.486906780843684e-05
111,644,8.572825032330958e-08
111,686,-3.589537268250371e-05
111,736,-1.0556257903767597e-05
111,1056,-1.795259099596562e-05
112,224,-2.929036433265586e-05
112,241,3.687081022390532e-06
112,512,1.852367442951305e-06
112,638,1.754048002524746e-05
112,983,-1.4427471196493705e-05
112,1476,2.0637907038560267e-05
113,178,3.525485652405596e-05
113,248,0.0001677907861153
113,317,-5.9596785276001794e-05
113,708,-3.593879112030225e-05
113,1150,-6.793700220967649e-05
113,1481,-3.957306403346036e-05
114,301,1.0038769769929449e-05
114,1035,5.7624907754641504e-05
114,1195,4.9931418483412454e-05
114,1438,2.842972830334733e-05
114,1516,-6.368356810303982e-05
115,337,-1.5598315235675476e-07
115,486,-7.238866548661534e-05
115,650,3.4327493526065526e-05
115,732,4.245166405339565e-05
115,1066,-6.3899742795982104e-06
115,1324,2.155465339109133e-06
116,528,1.0298731289568848e-05
116,538,-1.573092604404158e-05
116,840,-9.160856880429664e-06
116,927,5.632652144563564e-05
116,1403,-3.121984984914264e-05
117,628,-2.2371299136740324e-05
117,673,4.614248673705345e-05
117,975,-7.084827143392586e-06
117,1048,-2.7647383167301573e-05
117,1282,8.413573733267196e-07
118,122,2.74098730130038e-05
118,205,1.6243978148890078e-05
118,392,-9.763565413633686e-05
118,675,1.0441588350207316e-05
118,745,2.64149424438794e-05
118,953,1.7125272180356266e-05
119,148,-2.5284630287631112e-05
119,569,-2.7724781333810803e-05
119,636,1.5304903071530887e-05
119,702,-1.6510266086979364e-06
119,819,1.956740891359347e-05
119,895,1.9788126245015497e-05
120,703,4.373944617933349e-05
120,803,1.8541940825914595e-05
120,1165,-2.0634330155068275e-05
120,1205,-4.6851106182216546e-06
120,1404,-3.696194623195816e-05
121,318,1.8847374245073195e-06
121,534,1.557847643899704e-06
121,583,-7.73171146486998e-06
121,1076,1.740782768004259e-05
121,1148,-1.3118701283579634e-05
122,205,-1.367252191032762e-06
122,266,-2.5574581740540057e-05
122,745,-8.225317180284124e-08
122,873,5.144789975412282e-05
122,1206,2.9860603622566443e-06
123,290,-2.2566806259410595e-05
123,512,-1.582123969852749e-05
123,1264,-6.211480320029484e-05
123,1299,-2.624257933392122e-05
124,216,8.987254597052712e-06
124,314,-2.832130667838109e-05
124,434,1.0401182996712128e-05
124,681,1.526535942723414e-05
124,964,-7.560668942877149e-06
124,970,1.2281786002592554e-06
125,271,8.823890811404927e-06
125,648,1.549957760277901e-05
125,758,3.669347586559698e-05
125,968,2.8873363413155396e-05
125,1318,9.797706971568162e-06
125,1319,-9.968801466450449e-05
126,163,9.703486856143438e-07
126,459,1.1308366119393694e-05
126,620,-5.154176075253361e-06
126,888,1.0119460022538795e-05
126,1258,-2.8770437938670826e-05
126,1479,1.1526439186377354e-05
127,210,-2.7143447982324e-05
127,352,6.595563601009016e-06
127,504,-9.391819476942297e-06
127,702,-2.120191650353407e-06
127,832,2.1673203104084037e-07
127,1241,3.1843163477569846e-05
128,257,4.110943686921839e-06
128,595,7.145195188643064e-06
128,815,6.858627518415642e-07
128,1103,8.740514280039504e-06
128,1323,5.303131435028163e-06
128,1477,-2.5985647342474136e-05
129,218,-1.3081331888482058e-05
129,753,8.813448347128804e-06
129,836,-6.327820081866363e-06
129,903,2.903998679221303e-06
130,388,-2.9066857581663868e-06
130,653,-1.8372052847466696e-06
130,669,-4.884217707119248e-06
130,829,-7.738239501273929e-07
130,1118,2.194331924285725e-05
131,150,7.467484414747886e-06
131,646,1.647453052748752e-06
131,709,-1.5616149960978633e-05
131,1006,-2.771750617264719e-06
131,1075,3.802196486786714e-05
131,1087,-2.874900175712043e-05
132,313,-4.11744000128593e-06
132,1227,4.766666578515815e-06
132,1298,3.674097413215385e-08
132,1462,-1.0703190628922731e-05
133,617,-3.3509771206755907e-06
133,818,-5.617619388999343e-06
133,899,1.902879445121703e-05
133,1103,-8.554980190875724e-06
133,1323,-1.5052177506663716e-06
134,488,1.5242767436504252e-05
134,874,1.2984723073732252e-05
134,992,-4.2788952512703895e-05
135,624,0.000129900907826
135,694,-2.8413056011584707e-05
135,1057,0.0001511216956184
135,1101,-2.4197562418945047e-05
135,1309,-2.5278756117472396e-05
135,1363,-0.0002031332288965
136,304,2.7200028463406556e-05
136,323,-0.0001300798792676
136,651,0.0001195259666022
136,655,-1.574310850113325e-05
136,1468,-1.6671396671362563e-05
137,167,-1.896465881594168e-05
137,833,8.0855131244794e-05
137,1263,1.19306060265984e-06
137,1268,-4.343476677216954e-06
137,1451,-3.344015373990323e-05
138,288,2.314481538276522e-05
138,516,-6.07604017007335e-06
138,978,1.1112709771098338e-06
138,1061,-1.4557910786991334e-05
138,1416,-3.62213540281037e-06
139,912,-4.741447720257532e-06
139,990,2.1065934592562445e-05
139,1240,2.713962295930568e-06
139,1394,6.417655319874806e-06
139,1509,-1.8295070794631435e-05
139,1517,-7.1610336934788504e-06
140,194,-2.977192627747746e-07
140,555,5.131367601948273e-06
140,625,1.652235576912238e-05
140,903,-1.129057508207222e-05
140,1360,-1.3796897515310391e-06
140,1379,-8.68573927469262e-06
141,597,2.480834765604318e-05
141,615,4.314204681589347e-05
141,985,-6.377707831856105e-05
141,1246,3.668614251565885e-05
141,1300,-4.955551877263659e-05
141,1503,8.696060103602145e-06
142,357,3.76494116519847e-07
142,656,1.4153614775603133e-05
142,907,-8.944908804947056e-06
142,1211,-1.3514038339488302e-05
142,1273,6.2073456439614946e-06
142,1281,1.7214926083508858e-06
143,144,1.7958486281611915e-05
143,665,7.57505959792763e-05
143,1029,-0.0001380507756022
143,1102,1.6537616723428925e-05
143,1439,2.981158916949557e-05
144,791,1.1672773614792324e-05
144,1277,2.134462995910467e-06
144,1303,1.686582590932551e-05
144,1439,8.409705833412687e-06
145,508,4.024341890727638e-05
145,690,-1.2146996773906228e-06
145,748,-1.6542633748936937e-05
145,911,-3.426667456521923e-05
145,929,1.417832986428864e-06
146,553,-7.355130434247116e-07
146,699,-2.2447601115509532e-05
146,955,2.1099551896797437e-05
146,1089,1.71605255971495e-05
146,1175,-6.1903501997105255e-06
146,1450,-8.886613135302171e-06
147,152,-2.0927322969770243e-06
147,291,2.311606535740946e-06
147,354,8.770460174740401e-07
147,1283,1.0848400163879394e-05
147,1291,-4.2096229251671335e-06
147,1378,-7.734697494950222e-06
148,569,-6.57396404966338e-06
148,647,5.463678736667032e-06
148,702,-7.77075851802137e-06
148,832,4.299799270657372e-07
148,906,-1.6833566383679133e-05
149,234,-5.410934647664206e-06
149,405,-1.9197000202173865e-05
149,1247,4.881847177794987e-06
149,1337,-3.517904233399084e-05
149,1493,6.745286536046803e-05
150,871,1.8001477823056152e-05
150,1075,-1.4464994057411054e-05
150,1087,2.0743538924902034e-06
150,1090,3.394198207253265e-06
150,1245,-1.5375514506406809e-06
151,262,2.3463267972552123e-06
151,308,-1.1110256243531189e-05
151,645,6.43873534631109e-05
151,810,-6.273707816539644e-05
151,1034,-1.7652400041899102e-05
151,1281,2.4766054190460617e-05
152,354,2.0117818384307324e-05
152,951,3.0920789594201893e-06
152,1230,-4.416666320545946e-06
152,1283,-1.380558211631864e-05
153,217,-1.17950306903842e-05
153,559,2.997084408074089e-05
153,690,-3.808503583757398e-05
153,801,-6.732697380074234e-05
153,1153,5.7206405941809234e-05
