i,j,flux_coexact
0,12,-2.3916288097660172e-05
0,13,1.1150493459949025e-05
0,55,5.760497090427183e-06
0,93,7.435535769324708e-06
0,315,1.3763711558346313e-06
0,522,-1.8066093778753732e-06
1,210,0.0001829416012846
1,335,-5.753313394691034e-05
1,368,-2.5031131047535378e-06
1,372,-0.0001668265974101
1,422,-9.201843662331778e-05
1,487,0.0001359396798004
2,54,-1.1136634996122436e-05
2,122,1.10150979455147e-05
2,238,-3.044737088622048e-06
2,396,6.1988628745907105e-06
2,487,-1.9438793627646696e-06
2,528,-1.0887093725962544e-06
3,157,2.1930817759801825e-05
3,255,-5.677403952160974e-06
3,386,-8.694238432059225e-05
3,508,4.0697550266176165e-05
3,523,-4.168665897950852e-06
3,543,3.416008614472609e-05
4,92,-7.300996323485548e-06
4,356,3.0008612908405027e-05
4,434,-1.7790500320969324e-06
4,450,-2.0928566552822547e-05
5,147,-1.051735721519401e-05
5,209,9.89825057862803e-06
5,224,1.1610315856989304e-05
5,266,-4.3120684453249185e-05
5,480,1.0532185439455594e-05
5,544,2.1597289793370263e-05
6,16,5.1188113681660465e-05
6,114,-4.450293515015121e-05
6,230,1.967077493054289e-05
6,243,-3.4890313028445e-05
6,260,8.967509265132639e-06
6,531,-4.331496987397806e-07
7,103,-3.056519706688667e-05
7,113,1.005230415660783e-05
7,129,-4.8666880511749245e-05
7,279,1.5023389194577728e-05
7,354,5.018320925017581e-05
7,391,-1.1648667321071309e-05
7,512,1.5621842298345853e-05
8,18,-9.23156078090584e-06
8,165,1.762348922857912e-05
8,176,1.4381310924991323e-05
8,506,-1.4577786753125984e-05
8,529,9.809942859826937e-07
8,535,-9.176446905521312e-06
9,185,-8.765103256987313e-06
9,197,2.9937696818791397e-05
9,324,-3.959437535917766e-05
9,402,1.3779422732014735e-05
9,425,-1.7634433011329647e-05
9,551,2.2276792076688487e-05
10,45,2.626262438323782e-05
10,150,1.6987172610361922e-06
10,254,5.773015361604689e-06
10,332,-2.4537249359512055e-05
10,494,-9.197107646366649e-06
11,57,-5.484038176742012e-06
11,120,-1.7729772391516773e-07
11,229,6.234515813593255e-06
11,232,-2.989818213767774e-06
11,375,1.3046649814767736e-05
11,432,-1.0630011513936036e-05
12,55,1.1190415577776733e-07
12,176,1.1706069722182928e-06
12,522,-1.0672617547149657e-05
12,529,-2.568501250332707e-06
12,538,-1.1957680428173872e-05
13,55,1.717384397885665e-05
13,93,-1.165193692905375e-05
13,141,3.0752046643798815e-05
13,348,-2.3882142555697335e-05
13,360,2.3295965060135863e-05
13,366,-7.144367845911891e-06
13,486,-1.7392914892179328e-05
14,66,1.609698617994135e-05
14,152,1.3981669018572624e-05
14,168,-1.1730842114633944e-05
14,281,-3.9492918983438305e-05
14,350,2.1145105899558276e-05
15,69,1.0554059641641068e-05
15,138,6.694643460243701e-05
15,198,-1.553394350452113e-05
15,228,-5.364817224031488e-06
15,475,-5.6601733515525455e-05
16,230,-2.445526714311795e-06
16,243,-2.698138621881481e-05
16,276,5.647684933887785e-05
16,354,-1.354669996275228e-05
16,534,3.76848772386615e-05
17,173,1.3525310806860024e-05
17,256,-9.436696657412943e-05
17,327,2.6829166949033072e-06
17,370,2.441816476167101e-05
17,418,7.598056260527563e-05
17,536,-2.223998829458054e-05
18,119,-5.112798552526745e-06
18,355,3.3422989363229234e-07
18,442,-1.087917507676922e-06
18,529,-4.093424405023755e-07
18,535,-2.9557321738320897e-06
19,66,-2.433991784232228e-05
19,79,-1.5378970257465023e-05
19,132,1.5526998426140016e-05
19,194,-1.927283063422642e-05
19,281,2.2431784243739132e-05
19,407,2.103293606413458e-05
20,84,4.227157212610584e-06
20,154,1.2988002971493613e-05
20,200,-4.833347102157562e-07
20,213,-2.6405951815428363e-05
20,329,9.674126341539924e-06
21,71,-3.929547228917958e-06
21,73,-5.970489591763539e-06
21,184,-1.2701358518974944e-05
21,321,8.99081014964431e-06
21,489,1.361058519001213e-05
22,75,4.292151058860913e-05
22,99,-5.435850171471761e-06
22,257,-9.549260214532802e-06
22,285,-2.437956327107745e-07
22,373,-1.1482547441673612e-05
22,537,-1.621005712822018e-05
23,31,6.628370410760877e-05
23,218,3.0038697656571188e-05
23,247,-3.114247272335517e-05
23,278,-4.225944630018394e-05
23,389,-5.7335044483980185e-06
23,459,-1.7186978292242823e-05
24,164,1.109386190989841e-05
24,195,-2.858381391734202e-06
24,248,-9.629835004181672e-05
24,275,4.138917410595552e-05
24,414,-6.153157374384077e-05
24,423,0.0001082052691615
25,41,-2.160220702706587e-05
25,98,2.2895386182832864e-05
25,102,-2.4364931923129668e-05
25,264,7.049531212032939e-06
25,296,2.360940051505192e-05
25,378,-7.587178959722184e-06
26,37,1.2158450840013657e-05
26,169,1.0051137886830523e-05
26,234,-6.0199423945889506e-05
26,406,-4.7917069037646255e-05
26,463,-5.3828316257056825e-05
26,524,0.0001397352205137
27,76,1.0419981333135486e-05
27,152,-3.774922901559235e-06
27,168,-7.814902367010415e-06
27,383,-5.801393999726715e-06
27,498,8.526368693991345e-07
27,542,6.1186010657617445e-06
28,65,-5.149707623199875e-05
28,169,8.463012871255164e-05
28,357,-1.3742500253240463e-05
28,403,5.916835883776989e-06
28,463,-6.154550975562582e-05
28,519,3.62381216445364e-05
29,33,-5.94794505271355e-06
29,161,4.913691219886055e-06
29,239,-1.218734978617146e-05
29,376,5.732099363480997e-06
29,453,9.245142493958724e-07
29,474,6.564990006122085e-06
30,38,-2.157901071423862e-05
30,50,3.027727099932838e-05
30,143,-2.285541016373421e-05
30,151,3.123044556419407e-06
30,242,4.6631216474969285e-06
30,513,6.370983674728113e-06
31,218,4.545479445466646e-05
31,219,-1.5656545317757053e-05
31,278,2.318196816495563e-05
31,293,-3.9954491305669085e-05
31,499,5.325797811141282e-05
32,166,-7.552851187632586e-06
32,203,-9.409057327196635e-06
32,280,2.5547296426627627e-05
32,413,-1.3477896332659162e-05
32,496,9.072685172969746e-06
32,549,-4.1801767521089875e-06
33,239,-5.242191239048887e-06
33,273,7.013077035733795e-07
33,336,-1.1281240146762426e-06
33,339,-4.939198494617185e-06
33,453,4.660260992055386e-06
34,64,4.90603224572024e-06
34,145,-3.6461949638232825e-06
34,340,-6.562999310384788e-07
34,454,3.1147817762034177e-06
34,458,7.901284125653568e-07
34,546,-4.508447539627253e-06
35,112,-5.1849765265169794e-05
35,191,5.499875490509469e-06
35,269,3.2684193423498776e-05
35,302,1.06065454497556e-05
35,437,-1.2438779085527549e-05
35,527,1.5497929986933502e-05
36,172,-7.57175353948052e-05
36,313,5.118489252033492e-05
36,387,-2.4582496897862445e-05
36,389,-0.0001444493026568
36,459,8.735589789107031e-05
36,462,0.0001062085445381
37,169,-3.81343310106584e-05
37,234,-6.620204317845765e-06
37,435,-2.2718186612316015e-06
