i,j,flux_coexact
0,332,-1.1141748098082607e-06
0,390,-1.2937250738347087e-05
0,735,7.93482550957415e-06
0,1088,-2.2006042370475827e-06
0,1165,8.317204275628783e-06
1,54,1.653652182671982e-06
1,537,2.375225493764005e-06
1,603,-2.5972503390125565e-07
1,1096,-4.548493282056137e-06
1,1111,6.647730099491232e-06
1,1838,-5.868389459969827e-06
2,310,4.3971605714381175e-05
2,452,3.9231311284250185e-05
2,543,1.583139175858948e-05
2,1080,5.192612962174415e-05
2,1177,1.6326444949864855e-05
2,1630,-0.0001672868833288
3,164,4.0789681290966275e-05
3,638,8.036328937069268e-05
3,882,-6.10340513588615e-05
3,1042,4.335985783776737e-05
3,1639,-7.971773109787521e-06
3,1658,-9.55070040307773e-05
4,62,-5.7712009455566666e-05
4,63,1.5575238527242594e-06
4,203,-1.558424503971941e-05
4,336,4.205168503442465e-05
4,1108,-1.511566853082424e-06
4,1758,3.119861246121959e-05
5,562,0.0001241533863752
5,724,-5.925144297128283e-05
5,848,-3.6543294357385545e-05
5,1270,-7.683571910070614e-05
5,1297,4.209163054168492e-05
5,1748,6.3854395124140535e-06
6,102,-7.434012518179232e-06
6,165,6.802606167482955e-07
6,398,-2.910440824553182e-06
6,943,4.5593826084471575e-06
6,1089,-6.840499448740373e-06
6,1159,1.1945309566277336e-05
7,940,-9.863690890531583e-06
7,965,4.317620812290647e-07
7,1052,-7.687528647672664e-06
7,1143,-1.4489929955914646e-06
7,1173,7.954852035366339e-06
7,1687,1.0613598417200307e-05
8,759,7.167683481355532e-06
8,1160,-4.4072402850762874e-06
8,1253,-7.114580135774055e-06
8,1272,5.356762865731571e-06
8,1636,-1.00262592623676e-06
9,780,-8.656083861553823e-06
9,993,4.6963140917088054e-06
9,1255,-8.377971234042966e-06
9,1371,-1.0600931716358229e-05
9,1376,9.407818402212911e-06
9,1725,1.35308543180333e-05
10,132,-6.534472552374051e-06
10,286,-8.343494612885328e-07
10,876,4.164075507165675e-07
10,923,-5.160178406199263e-06
10,974,3.6998567083064887e-06
10,1124,8.41273616083879e-06
11,170,2.550116531287313e-06
11,391,1.8270383205074876e-06
11,1245,-4.623394752533124e-06
11,1470,-4.35509331321323e-06
11,1488,1.0651867783690057e-05
11,1864,-6.050534569738503e-06
12,157,0.0001105173535283
12,447,-5.14041919671074e-05
12,1725,-3.1043119628423216e-05
12,1728,0.0001950430996458
12,1745,-0.0001473974278579
12,1825,-7.571571372069595e-05
13,78,-7.868859728209893e-05
13,350,3.742122279547002e-05
13,686,-4.0978196222236565e-05
13,1151,-1.912909151557533e-05
13,1479,7.300916512867243e-06
13,1496,-5.505554287022407e-05
13,1619,0.0001907082682797
13,1726,-4.157897969792144e-05
14,23,-0.0003056910142154
14,284,2.663628108988407e-05
14,326,-0.0003302862255532
14,520,0.0005945726429893
14,794,1.9356983282472923e-05
14,1311,-4.588667593016381e-06
15,202,8.813976959124898e-06
15,427,2.468323827724938e-05
15,849,1.428179899413551e-05
15,1343,-1.7645358656953703e-05
15,1636,-2.0102414776813486e-05
15,1779,-1.0031240796742598e-05
16,81,-4.244701934571605e-05
16,248,6.118242710082138e-05
16,1115,-3.05692993307579e-05
16,1356,0.0001447575655875
16,1432,-6.260004288802404e-05
16,1605,-7.032363112390402e-05
17,266,1.5941132038396115e-06
17,543,3.9576348743366855e-06
17,702,-1.140720942525434e-05
17,711,2.7011464263376745e-05
17,724,-1.9101705548383856e-05
17,1568,-2.0542973679148424e-06
18,563,0.0001898662735926
18,906,3.323408314301885e-05
18,1313,0.0001227606160707
18,1701,-0.000607703319785
18,1759,0.0001057830410873
18,1832,0.0001560593058912
19,194,2.0741771062012843e-05
19,467,-2.540326956331485e-05
19,694,-4.0985664182535144e-05
19,776,-3.768564976537899e-06
19,1001,2.0891176282330195e-05
19,1517,2.852455137804486e-05
20,334,-8.129254840854097e-06
20,1224,2.378685491676995e-06
20,1326,6.67896315265858e-06
20,1449,8.674469362474924e-06
20,1503,-5.259219210792874e-06
20,1821,-4.343643955163528e-06
21,345,-2.7488465843090423e-05
21,1071,-3.94321996369293e-06
21,1176,6.949978036764502e-06
21,1390,1.8947490610811745e-05
21,1732,5.534217159207112e-06
22,538,2.201554936304682e-05
22,753,8.652229309199556e-06
22,812,8.516284504628057e-05
22,942,2.4897970036151077e-05
22,1532,-0.0001170799733024
22,1842,-2.3648620452252016e-05
23,455,-3.5534761811387454e-05
23,520,-0.0001382561475014
23,540,-7.681535537482675e-05
23,597,-0.0001127743628556
23,1311,5.768961332788661e-05
24,76,2.292926651122148e-05
24,357,-1.0029321339209878e-05
24,659,-3.4734823611471676e-05
24,980,-5.688310645800183e-05
24,1388,7.87179848974619e-05
25,300,-1.2483378842226126e-05
25,491,-4.110212902713944e-05
25,1238,5.55987190556888e-05
25,1510,7.290536702162348e-05
25,1829,-7.491857820794672e-05
26,681,-9.670581769416638e-07
26,716,-1.0358351064065943e-05
26,791,-9.18683106105084e-06
26,977,1.5595221930945262e-05
26,1697,4.917018371113188e-06
27,163,4.431082617503481e-06
27,496,-3.1133559523316854e-06
27,806,2.953610772057696e-08
27,826,1.36079910110934e-06
27,950,-2.7992078352887755e-06
27,1018,9.114596128706289e-08
28,185,-0.0002614560988761
28,506,-0.000111641869448
28,619,0.0006240418411418
28,669,-0.0001221102357249
28,698,2.0974044979200804e-06
28,1049,-0.0001309310415906
29,55,-5.511020464644585e-05
29,194,0.0001672871588051
29,256,-1.2122867962192526e-05
29,433,3.257349081970336e-05
29,1216,-6.192778460993231e-05
29,1557,-7.069979240628303e-05
30,522,-4.3953259795343147e-07
30,769,-4.107397686262454e-06
30,1121,4.19820389221638e-06
30,1282,5.491470219153002e-06
30,1522,-2.669110413790223e-07
30,1652,-4.875832785774473e-06
31,590,3.5442781668531806e-06
31,790,-9.09919229080427e-06
31,1013,5.801863983544956e-06
31,1048,-1.1524665235549338e-06
31,1336,-3.102558418527668e-06
31,1475,4.008075082488735e-06
32,123,2.540712582842607e-05
32,451,0.0001373256070626
32,530,4.0901266610140113e-05
32,1215,-0.0001716576201426
32,1278,-6.922869853954414e-05
32,1715,3.725231918092262e-05
33,199,4.728994837260815e-06
33,512,-7.293500638983191e-06
33,677,-1.2038389739983703e-05
33,843,5.403751117928857e-06
33,957,-1.8713270760128357e-06
33,1378,1.1070471499790058e-05
34,218,4.942881595373751e-05
34,350,-1.973328810856513e-05
34,421,-0.0001403045795418
34,1619,2.697355295168657e-05
34,1769,8.363549874499399e-05
35,155,-1.9585058036828567e-05
35,330,1.9238256688998935e-05
35,836,4.835212676543237e-06
35,891,2.8120473685780303e-05
35,1399,-1.60086938130805e-05
35,1682,-1.660019120141341e-05
36,821,-1.9232504639733912e-05
36,895,2.768413473794724e-05
36,1008,3.6291488744607217e-06
36,1206,-3.34535714901457e-05
36,1314,5.517078554132795e-05
36,1694,-3.37979930238563e-05
37,67,-7.682005646477249e-06
37,394,6.335745106993005e-06
37,824,2.2842500586021957e-06
37,863,-1.1845721572521358e-05
37,914,1.4077446370131785e-06
37,1787,9.499987416390228e-06
38,308,-4.052150079396618e-05
38,868,-5.854906203537301e-06
38,955,-1.236478201505214e-05
38,1046,3.49104761851015e-05
38,1382,2.383071282745412e-05
39,364,1.454838079244148e-05
39,477,8.393245454975355e-06
39,870,2.4844149272370717e-06
39,991,1.3875175430537364e-05
39,1221,-4.725604637473708e-07
39,1717,-3.88286561414439e-05
40,281,-2.247868255871995e-05
40,407,9.021911516417962e-06
40,456,-1.45609221635418e-05
40,648,2.689021554428342e-05
40,1354,8.18615255633114e-06
40,1464,-7.058674894770772e-06
41,337,5.621209970844219e-05
41,536,-1.1681280529649044e-05
41,960,-5.128349642810509e-05
41,1535,5.945024716081827e-05
41,1660,6.553611798352507e-05
41,1824,-0.000118233687895
42,254,1.8581898920019e-05
42,557,2.3800423137668603e-05
42,741,-1.8280643552145955e-05
42,1317,-1.3319412935943937e-05
42,1788,-1.488444582979564e-05
42,1812,4.1021802601979315e-06
43,312,-1.0068102991423237e-05
43,431,-7.167929545604993e-06
43,910,-4.232037510458657e-06
43,1245,1.9647892517514888e-06
43,1600,1.2772198442339943e-05
43,1864,6.731082353395452e-06
44,1128,-5.026073989899699e-06
44,1231,1.8905450261666516e-06
44,1274,4.667993894408873e-06
44,1315,5.299346827058817e-06
44,1381,-4.0190879054982864e-06
44,1818,-2.812723852236356e-06
45,1004,7.758007028926231e-06
45,1066,1.0919626171252458e-05
45,1195,-9.95506908180188e-06
45,1315,3.5248777016759893e-07
45,1654,-9.5232799336463e-06
45,1818,4.4822804510189233e-07
46,200,-2.359469514337782e-05
46,735,7.107832399149573e-06
46,939,1.271898328277262e-05
46,1365,1.4540725232738524e-05
46,1608,-1.07728457712829e-05
47,74,3.396983678886494e-07
47,195,-4.423357079696483e-06
47,1047,4.9534325883921575e-06
47,1140,1.2567220556076824e-06
47,1849,-2.1264959321920062e-06
48,168,0.000426783679595
48,205,-0.0001172973221274
48,504,5.069262802447201e-05
48,719,-1.989109473251503e-06
48,978,-0.0004394216834991
48,1289,8.123180748035769e-05
49,70,0.0001994718206187
49,604,-2.278148063536504e-05
49,639,-0.0001631953327747
49,1695,0.0002333894350921
49,1781,-3.211894914480051e-05
49,1805,-0.0002147654931559
50,59,-1.7256712032797522e-05
50,273,1.3454097661171278e-05
50,285,-2.1258445062750006e-06
50,510,-4.724214178057439e-06
50,621,-3.4881886464268568e-06
50,1616,1.414086170238554e-05
51,171,-1.4421163817776669e-05
51,544,-4.908016963140423e-05
51,900,2.371948160830154e-05
51,1055,5.311987499635664e-05
51,1152,-1.2845374516827032e-06
51,1659,-1.2053485703794576e-05
52,321,-2.9077274378547897e-06
52,755,1.3772612144202632e-05
52,915,6.645679335837029e-06
52,1604,5.4665199775370786e-05
52,1655,-1.4887792598217508e-05
52,1721,-5.728797121933815e-05
53,161,-6.087338747019562e-06
53,552,-3.0079970438543415e-05
53,1106,-5.194750943240199e-06
53,1153,1.9636326754959854e-06
53,1610,3.939842745330719e-05
54,482,1.2806408994706751e-06
54,502,-3.995180488028323e-06
54,537,7.299673433726697e-06
54,559,5.297129645277871e-06
54,603,-8.228611307774938e-06
55,236,-5.592957103081368e-05
55,256,-1.1603168822740598e-05
55,704,3.509568569315721e-05
55,1104,-3.819953141715105e-05
55,1216,1.5526380931102268e-05
56,378,-5.911105737467276e-06
56,582,1.936137984195762e-05
56,1383,1.341443907592234e-05
56,1625,6.953561133454507e-06
56,1663,-7.0856467073633285e-06
56,1693,-2.6732627606503864e-05
57,420,-1.8831621620321945e-05
57,620,-2.01472736432873e-05
57,679,2.655997297585434e-05
57,1238,-2.660335520403293e-05
57,1793,3.9022277491787835e-05
58,229,-9.401583851591984e-06
58,1076,1.3704704763476591e-05
58,1230,-1.2671127735067743e-05
58,1260,-2.4162300372966473e-05
58,1564,4.22912257618781e-07
58,1867,3.210739493853083e-05
59,273,-3.108684823035029e-06
59,621,2.1878805343305687e-06
59,1164,-2.9834485212923645e-05
59,1230,2.6904922968659364e-05
59,1260,-1.340634549982878e-05
60,152,-4.538540693203646e-06
60,921,-2.726703033091448e-05
60,1027,1.786521308490769e-05
60,1403,2.212943063694552e-05
60,1524,8.790303138189249e-06
60,1756,-1.6979375835924334e-05
61,207,-6.696724203197489e-05
61,417,0.0001654701301932
61,823,7.364982462693031e-05
61,827,-0.000114554259222
61,1281,-2.9364505656910887e-05
61,1445,-2.8233947909198467e-05
62,203,1.5155198856775352e-05
62,639,8.626534093925277e-06
62,1758,-1.8255677919939972e-05
62,1781,-1.4238621465064626e-05
62,1822,-4.89994430212627e-05
63,203,6.560031650195775e-06
63,336,-1.6862591365310916e-06
63,514,0.0001763569042501
63,831,5.329797002515216e-06
63,1232,-0.0001850029499136
64,197,3.716185328497113e-06
64,442,-4.173241540756216e-06
64,496,1.63519845322329e-06
64,623,-1.868318097216485e-07
64,810,1.2853935938093717e-06
64,1767,-2.27670402505191e-06
65,76,-9.79227346707522e-06
65,235,1.0716220419296988e-05
65,546,1.8943599262820524e-05
65,610,-9.84700684965084e-05
65,999,3.479733072553424e-06
65,1208,7.512278920891269e-05
66,245,-1.1446430230199718e-05
66,331,-6.55944793604652e-06
66,553,4.349264612256323e-06
66,981,-7.071189170614951e-06
66,1580,1.5954095862006907e-05
66,1859,4.773706862597958e-06
67,824,8.594375743157636e-06
67,863,-5.242056465268403e-06
67,973,-3.003418665198238e-06
67,1221,-1.2407593267665615e-05
67,1799,4.376687008497373e-06
68,425,-4.883275291415454e-06
68,972,2.5876925189625047e-06
68,1068,3.3998564172644327e-06
68,1173,-1.2495894140839028e-05
68,1346,1.7686057216638633e-05
68,1687,-6.294436720611088e-06
69,626,-1.8233605288735515e-05
69,908,-2.896929515954069e-07
69,1137,-2.8867677621745004e-06
69,1259,6.4119714851143016e-06
69,1404,-4.984183641819889e-06
69,1814,1.998227815921101e-05
70,415,1.9031268541970956e-05
70,1223,-3.0121329641411937e-06
70,1480,1.4176635508819066e-05
70,1781,4.735928022131485e-05
70,1805,0.0001219167693107
71,182,-4.966712644361485e-05
71,503,-4.47901248229667e-05
71,576,4.652698880257673e-05
71,992,-1.2148269912905577e-06
71,1090,5.937204695546046e-05
71,1284,-1.0226957500165086e-05
72,223,1.5024016493670185e-07
72,233,1.100141861366618e-05
72,660,-8.886585893964938e-06
72,1023,-9.602767506340313e-06
72,1651,-1.3209702060503593e-05
72,1830,2.054739668220596e-05
73,235,1.5987014779559868e-05
73,278,7.987373206779443e-05
73,486,-6.518075844435345e-05
73,708,-9.278686242281638e-05
73,999,2.192422285967485e-05
73,1372,4.018265116014067e-05
74,195,-2.155668051014142e-06
74,715,-2.353944595268105e-05
