i,j,flux_coexact
0,218,-8.836752478052438e-06
0,264,-5.574263263821033e-07
0,566,1.837198802798479e-06
0,1107,8.110235175647269e-06
0,1242,-5.036523488746753e-06
0,1896,4.4832683147355464e-06
1,319,3.7417526707595903e-06
1,891,1.988474794708407e-07
1,969,2.1673274926526285e-06
1,1215,-7.565009226402013e-06
1,1641,4.6468780623684405e-06
1,1790,-3.189796478849487e-06
2,401,-2.4472696493516946e-06
2,678,4.157563833004057e-06
2,697,2.7801578836869224e-06
2,1135,-2.0748537247646366e-06
2,1601,-1.8601627871765803e-06
2,1708,-5.554355553980675e-07
3,764,-1.6052022913776143e-06
3,1094,3.412911985177112e-06
3,1405,-2.714239739233143e-06
3,1700,5.395999529351774e-07
3,1913,-2.4163363816279917e-06
3,1919,2.7832664741264597e-06
4,59,-5.183524156631369e-06
4,92,6.488522282809174e-06
4,146,2.6844385502004155e-05
4,568,1.447743791941372e-05
4,1162,7.337453453691013e-06
4,1181,1.9128077492408592e-05
4,1924,-6.909235249369529e-05
5,353,1.7098389200371507e-06
5,493,1.0938169424352109e-05
5,573,-3.061927469465951e-05
5,1140,6.59665319836757e-06
5,1255,9.650893216284964e-06
5,1727,1.7237199356177169e-06
6,63,1.1408854803011282e-05
6,64,-3.5026467610079577e-06
6,229,-1.3811170238689113e-05
6,382,5.609512340407034e-05
6,1174,3.001378001576162e-06
6,1845,-5.319153920896072e-05
7,592,-2.1236048031548063e-06
7,760,6.871197855046937e-06
7,897,1.835746058628747e-06
7,1345,-9.986758518140444e-07
7,1371,-6.169100058403899e-06
7,1838,5.844367996970658e-07
8,118,-1.266005283109031e-06
8,185,1.905193402496488e-05
8,447,-2.186115817017616e-05
8,988,1.422766851363956e-05
8,1156,-2.0050216364504285e-05
8,1239,9.897777279185037e-06
9,984,7.346762372375645e-06
9,1005,-4.6629492244035076e-06
9,1100,1.3146550984886965e-07
9,1226,-1.8807206111455429e-06
9,1253,1.8491361035246813e-05
9,1782,-1.9425919081922277e-05
10,437,-3.850780036831054e-05
10,1430,5.736301823730362e-06
10,1629,1.9716151869085123e-05
10,1812,2.2608871721953147e-05
10,1834,1.1891563747788137e-05
10,1856,-2.1445088794246223e-05
11,795,3.6220739201382466e-07
11,1240,2.6602948084546292e-06
11,1332,9.423265165193468e-07
11,1347,-1.2319893255877311e-06
11,1503,-3.211500150985864e-06
11,1734,4.786607595857942e-07
12,36,1.5790178958763156e-06
