node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,region_original
0,15074.0,17747.0,other,0.6300213732038225,-0.1084364514350891,0.0513499450683593,9.352385145551656e-12,other
1,13108.0,3387.0,other,0.4829677145821708,-0.2301538196802139,0.3763924498785109,1.0839447369209842e-10,other
2,13741.0,19763.0,stroma,0.4709340286254883,-0.0816488571166992,1.1837309392293296,3.9726727357381147e-11,stroma
3,13698.0,12346.0,tumor_core,0.7559221649169922,-0.1372112567424774,0.0917096937270391,8.443588882255791e-12,tumor_core
4,13453.0,16520.0,stroma,0.4140398951939172,-0.0139980764389038,0.6529269100370861,1.0370512847835359e-10,stroma
5,12917.0,16832.0,stroma,0.5279421888078962,-0.1288383026123046,1.2281763185773578,7.334893808241815e-11,stroma
6,14237.0,12652.0,other,0.4030600520542688,-0.1907458806037902,0.1680784107389904,8.810060724181154e-12,other
7,11313.0,18387.0,other,0.511655491420201,-0.0976701040267944,0.3373078019278389,2.3355010820309455e-11,other
8,13419.0,10648.0,stroma,0.3165673473903112,-0.0984246926307678,1.0610390145438058,6.829693934509288e-12,stroma
9,15879.0,17588.0,tumor_core,0.7729355784824915,-0.1355945556163788,0.0419992728460402,1.742800898723082e-11,tumor_core
10,11052.0,19779.0,interface,0.7748866489955358,-0.1163110330104827,0.7903093555995397,1.789182767591531e-09,interface
11,14205.0,7089.0,other,0.3959053530011858,-0.128210653424263,-0.1859256390162876,1.3288129872429338e-10,other
12,15334.0,16355.0,other,0.5097582953316825,-0.253888488650322,0.1693287186395554,6.416727482545223e-11,other
13,13656.0,5238.0,stroma,0.2180366570608956,0.0104156703948974,1.3365104602632067,2.783277820207541e-10,stroma
14,14815.0,19448.0,other,0.6162706266130721,-0.1456710615158081,0.2275897234962099,8.883782315548004e-12,other
15,12379.0,16835.0,stroma,0.3332242475237166,0.1643915801048279,2.2796489824567523,1.1023460899126923e-10,stroma
16,13989.0,16208.0,other,0.3942618015834264,-0.1915547730922698,0.334887136731829,1.1658870412309183e-10,other
17,11324.0,20241.0,tumor_core,0.8182046835763114,-0.2504793443679809,-0.1535392593202136,1.0296637761154002e-10,tumor_core
18,16142.0,16504.0,tumor_core,0.7387680980137415,-0.1777934498786926,0.02833130972726,2.1484666141578196e-11,tumor_core
19,15065.0,16202.0,other,0.4078853879656111,-0.2160958540439606,0.1956477355957031,1.3995906742108615e-10,other
20,14210.0,8017.0,stroma,0.1337827546255928,0.1519578928947448,1.8477670360746836,2.2204845817344096e-10,stroma
21,14482.0,8479.0,other,0.6308390317644392,-0.0779810676574707,0.3168186278570266,1.4473920447808422e-10,other
22,14277.0,19451.0,other,0.5517909131731307,-0.2753270741701126,0.4918802097865514,1.7964805850110263e-10,other
23,16381.0,11404.0,other,0.5135794830322266,-0.0352792792320251,0.04410859698341,8.622440508393552e-11,other
24,11032.0,16380.0,stroma,0.5333017512730189,-0.2250384075641632,0.6102937062581381,7.0239392577403745e-12,stroma
25,15365.0,21608.0,stroma,0.4277839170183455,-0.1220957412719726,0.561726406642369,1.7248700498352758e-11,stroma
26,14809.0,18521.0,other,0.4480973597935267,-0.1299073255062103,-0.0215015474955241,3.2370164653801816e-11,other
27,15043.0,12493.0,other,0.6555826677594866,-0.2073910975456238,0.1725473649161202,1.4480544710742122e-11,other
28,12122.0,18846.0,stroma,0.4409355054582868,0.0164213235378265,1.3367156837100074,1.9441838369666515e-10,stroma
29,12937.0,20232.0,stroma,0.5326884841918945,-0.0093751690387725,0.8067645681472051,5.1832424622954386e-11,stroma
30,13451.0,16211.0,other,0.5317220524379186,-0.1618625259399413,0.2529675983247302,9.755745415215747e-10,other
31,13728.0,17600.0,interface,0.6954932948521204,-0.1376270215511322,1.66256830124628,2.3350253376927983e-09,interface
32,13462.0,18065.0,stroma,0.1620305579049247,-0.1554622554779052,1.7531504749116444,2.2881069373242112e-10,stroma
33,13937.0,7246.0,tumor_core,0.763829563685826,-0.2374829642176628,0.3026345234825498,4.1881339168265197e-10,tumor_core
34,15629.0,20834.0,other,0.5003979928152902,-0.2485435709953308,0.1448622013273693,2.1624698151049668e-11,other
35,14521.0,15278.0,other,0.5039967673165457,-0.2178918614387512,0.1997190112159365,4.0435218659547295e-12,other
36,14811.0,18830.0,other,0.5904172079903739,-0.0750008716583252,0.1678953988211495,5.057718280611239e-11,other
37,16145.0,17122.0,tumor_core,0.8483576256888253,-0.2087107914686203,-0.1535882373083205,2.0651324427360433e-11,tumor_core
38,12095.0,14210.0,other,0.6220003128051758,-0.1387715058326721,0.1047394053141276,6.279011183024388e-12,other
39,12933.0,19614.0,other,0.6108154024396624,-0.0774685640335083,0.3298031779697963,3.9375995181013766e-10,other
40,11764.0,3550.0,stroma,-0.1050490747179304,-0.2383875427246093,1.4413645153953916,1.8576692406555278e-09,stroma
41,14471.0,6624.0,other,0.4899301665169853,-0.3473052368164062,-0.0179452269417899,2.92515246671753e-10,other
42,13439.0,14048.0,other,0.4637385940551758,-0.1551688079833984,0.1801985731579007,7.222838046142389e-11,other
43,14770.0,11722.0,other,0.4518474905831473,-0.27415244525671,0.2207479068211146,3.409677992592599e-11,other
44,13712.0,14819.0,stroma,0.3737526430402482,-0.0940786674022674,2.0034674835205077,1.4579029499094397e-11,stroma
45,15056.0,14656.0,other,0.6322604479108538,-0.1886721324920654,0.0582870074680873,5.455013919841131e-13,other
46,13444.0,14975.0,stroma,0.2036083902631487,-0.030488144159317,2.287018123808361,1.7845317817510868e-11,stroma
47,14780.0,13576.0,other,0.504163534981864,-0.067122468471527,0.3207018143790108,1.1221630462852923e-11,other
48,13437.0,13739.0,other,0.6132327924455916,-0.199310450553894,-0.0242311296008882,7.994879829643527e-12,other
49,15338.0,16973.0,tumor_core,0.7983753640311104,-0.2257231159210205,0.2275928088596889,2.0042534957970422e-11,tumor_core
50,13450.0,15902.0,stroma,0.3729815673828125,-0.206862998008728,0.7068313834780738,1.503472289257136e-10,stroma
51,9979.0,20094.0,other,0.6533842631748743,-0.0955178487300872,-0.0720198526836576,6.055574516765776e-11,other
52,12662.0,19152.0,stroma,0.3507166862487793,0.2738558778762817,0.5029390498570032,9.852932444968607e-10,stroma
53,15867.0,15424.0,other,0.489361468723842,-0.16714994764328,0.356852662222726,4.4559183398926576e-12,other
54,13919.0,4155.0,tumor_core,0.7157685143607003,-0.009964506149292,0.6009642137799944,1.1341463315860975e-10,tumor_core
55,12923.0,17759.0,stroma,0.4299989863804407,0.0502196431159973,1.213676285516648,1.9975569998049347e-11,stroma
56,12887.0,11578.0,tumor_core,0.6693422317504882,-0.2495014996528625,-0.1198706994737897,1.5642972004622082e-11,tumor_core
57,13710.0,14510.0,stroma,0.2633034842354911,-0.0811223304271698,1.3083442306518551,2.619347235467127e-10,stroma
58,12387.0,18071.0,other,0.5173425510951452,-0.1508718211650848,0.4568744723002116,2.3814027285591743e-11,other
59,15306.0,11410.0,other,0.608954587663923,-0.1033895025253295,0.3073667399088542,6.289338443346804e-12,other
60,12658.0,18533.0,tumor_core,0.6916801343645369,0.0050039138793945,0.3310055269513812,8.040992754118705e-11,tumor_core
61,14512.0,13732.0,tumor_core,0.777421885899135,-0.2606044430732727,0.0275795945667085,3.263370453074839e-11,tumor_core
62,14529.0,16514.0,interface,0.5157269995553153,0.0806693363189697,0.4253667359125045,2.1470446704184744e-09,interface
63,11845.0,17457.0,tumor_core,0.7462934167044503,0.0364402599334716,0.6593481463477726,5.576122982959352e-11,tumor_core
64,14520.0,14969.0,tumor_core,0.6795958709716797,-0.152827020406723,-0.006212283543178,1.4775959016369106e-12,tumor_core
65,16165.0,20522.0,other,0.6371792439052038,-0.0358065774440765,0.4146867897396996,1.7750664944285453e-11,other
66,11300.0,16223.0,other,0.335332042149135,-0.2591947317123413,0.4642592448279972,2.3091021776217513e-12,other
67,15322.0,14191.0,other,0.2522304398672921,-0.2867345511913299,-0.0615749854133241,2.0689007703299188e-11,other
68,13464.0,18374.0,stroma,0.6489553560529435,-0.0857922711372375,1.594158072698684,2.7824153379215927e-10,stroma
69,13995.0,17135.0,tumor_core,0.6872376796177454,-0.0567095034122467,0.0332037408011299,4.357894376150184e-12,tumor_core
70,12664.0,19461.0,stroma,0.6190232304164343,0.0328222794532775,1.2942717706589473,1.9369013991735254e-10,stroma
71,16422.0,18512.0,other,0.6386533137730189,-0.2404142425060272,-0.0484110596066429,8.591967093389098e-12,other
72,13923.0,4773.0,stroma,0.0155231816428048,-0.2285196990966796,0.636549630846296,1.5515272035879556e-10,stroma
73,11309.0,17769.0,other,0.5378644071306502,-0.0758606731891632,0.3439746974763416,1.8650505154875116e-11,other
74,13164.0,12968.0,stroma,0.4174889373779297,-0.2336806790828705,0.5703894842238653,4.727728576079021e-12,stroma
