i,j,flux_coexact
0,24,-2.69810142869504e-07
0,26,-3.690968507930742e-07
0,95,2.116263203366422e-06
0,154,2.554299153262583e-06
0,525,-8.659133961093608e-07
0,844,-3.1657419668570652e-06
1,364,6.110373624136653e-05
1,552,5.0878035309237233e-05
1,607,-1.7320794125648636e-05
1,614,-8.195879726086302e-05
1,682,9.472138969318015e-05
1,788,-0.0001074235698572
2,63,3.235996062119448e-07
2,135,-2.11205119062969e-06
2,413,-3.550869204432229e-06
2,441,-3.955401491813325e-07
2,465,2.9307988920946413e-06
2,535,2.804062045936666e-06
3,78,-6.9925722669015266e-06
3,185,-3.595692491662717e-05
3,600,-5.155013883980809e-05
3,716,1.2795707973294071e-05
3,895,8.170392805004271e-05
4,94,6.916879682495555e-05
4,202,-0.000194697999629
4,402,3.868639804819303e-05
4,651,1.199361517456288e-05
4,788,4.9715490812924334e-05
4,854,2.5133698768384377e-05
5,35,9.99951025433885e-06
5,118,2.3574555134821885e-05
5,529,-1.6494622724795274e-05
5,655,8.78901906325563e-06
5,694,4.4735711446461466e-06
5,777,-3.034203287226723e-05
6,153,-3.752772543153456e-07
6,589,1.3583774311141175e-06
6,638,4.548987956172758e-07
6,703,-2.1438299048991896e-06
6,727,2.279678636939556e-05
6,873,-2.209095543691242e-05
7,99,1.8654065657149949e-06
7,250,9.864193686455352e-06
7,289,1.2427247615358774e-07
7,363,-3.7631708119093567e-06
7,449,-5.720067461022577e-06
7,708,-2.370634455392001e-06
8,36,7.60761232646578e-05
8,305,-5.1417131453792566e-05
8,596,-9.815500593190111e-05
8,714,6.360850841827682e-05
8,879,9.887505702759076e-06
9,324,2.637989630023671e-05
9,343,1.6106510360255354e-05
9,377,-1.7973888684881298e-05
9,467,-5.649982145384216e-06
9,811,-1.027850551465497e-05
9,818,-8.584030315571584e-06
10,92,-6.604085252456066e-05
10,237,-3.469769519786059e-05
10,323,-3.3888177253747173e-05
10,399,3.7923684710253457e-06
10,455,0.0001253605801554
10,667,5.4737763497368235e-06
11,28,2.131021113087841e-06
11,188,-9.53355136621258e-07
11,388,-2.631025692127654e-06
11,408,1.9441384725578766e-06
11,437,-3.0520156630765526e-06
11,858,2.561236906179747e-06
12,172,5.293399364079016e-07
12,222,7.084232230547247e-06
12,411,-4.18987785122536e-06
12,475,-1.3207643824691384e-05
12,586,9.471310117157172e-06
12,825,3.126393918044217e-07
13,155,-7.935707215487708e-06
13,248,-0.0001301676693848
13,457,3.335587422774618e-05
13,745,5.314455073506468e-05
13,800,3.460181903584638e-05
13,875,1.7001132601720913e-05
14,144,-2.34529969867158e-05
14,204,1.075501966013469e-05
14,432,1.3434115185850525e-05
14,600,1.8019888991572757e-05
14,776,1.709880753148348e-05
14,895,-3.5854834382325655e-05
15,16,-3.0019949227226574e-06
15,504,-4.218406929357994e-05
15,539,-1.43195676787377e-05
15,593,0.0001492374870001
15,615,-2.8248586524757356e-05
15,627,-3.532532191853258e-05
15,632,-2.6157946661801605e-05
16,359,2.617324309724239e-05
16,478,-0.0001428512799419
16,507,2.3367289226877916e-05
16,627,1.741467105946172e-05
16,632,2.3500646656560254e-05
16,798,4.939343497906149e-05
17,30,9.28112354548105e-06
17,282,-2.4663764916404384e-06
17,302,-3.3122550456061977e-06
17,817,2.5303584599056973e-07
17,855,-1.0101753548230003e-06
17,869,-2.745352499401984e-06
18,341,-2.3219651009729058e-05
18,360,-1.7578198219901556e-05
18,523,-2.159526021326433e-05
18,658,0.0001007661007731
18,686,-1.566233726704418e-05
18,894,-2.2710654063197935e-05
19,79,-1.289685221105849e-05
19,252,9.347044382263846e-06
19,426,3.663578632840307e-06
19,502,9.82112147023149e-06
19,549,-6.10296955764341e-06
19,799,-3.831922716633743e-06
20,38,1.6320199581769911e-06
20,249,-4.37384190901846e-07
20,262,-2.1239616268163973e-07
20,281,-3.941070990496791e-07
20,527,-5.881325055438265e-07
21,179,-4.94723500777283e-06
21,270,7.211839660719612e-06
21,670,-4.071182915462544e-07
21,785,-2.702966436926101e-06
21,802,7.221592789616003e-06
21,816,-6.376112714090429e-06
22,91,-8.82630586530596e-06
22,217,3.7955855422143654e-06
22,258,4.31778823510126e-05
22,440,-1.0149717055878938e-05
22,706,-2.7997444972042065e-05
23,96,1.4550374370483518e-05
23,198,-1.2698006419271593e-05
23,387,-1.2985310311503835e-05
23,390,1.1592559543598375e-05
23,619,7.9234976417219e-06
23,700,-8.383114825028366e-06
24,95,-7.157312032444668e-07
24,302,-6.496416972681711e-07
24,844,-1.2807250493103935e-06
24,855,2.1196908235313256e-06
