node_id,x,y,region,tumor_score,immune_score,stroma_score,coexact_energy,exhaustion_score,state
0,11781.0,5202.0,other,0.4664703914097377,-0.1416670989990234,0.8963535635811942,2.183740975354051e-11,-0.0708335494995117,STROMA
1,13999.0,5770.0,other,0.1740975325448173,-0.1638276926676432,0.2830862617492675,1.0476594288670418e-10,-0.0819138463338216,MIXED
2,14812.0,7386.0,other,0.088324658530099,-0.0869138873616854,0.8123356900896346,8.97497607224085e-10,-0.0434569436808427,STROMA
3,14808.0,6461.0,other,0.4111935479300362,-0.021082027554512,1.0232889992850167,3.7191951318186286e-10,-0.010541013777256,STROMA
4,15021.0,8890.0,other,0.5218457576206751,-0.1369956843058268,0.8705005645751953,6.524297918830176e-12,-0.0684978421529134,STROMA
5,10577.0,6134.0,other,0.352031010219029,-0.1631079355875651,0.5938894544328963,4.176283086794611e-11,-0.08155396779378254,MIXED
6,10173.0,5905.0,other,0.2704461778913225,-0.1110489627718925,0.5644019263131278,4.5674504213635385e-11,-0.05552448138594625,MIXED
7,4539.0,6858.0,other,-0.3434931945800781,0.0,1.335626814705985,4.458461899817718e-11,0.0,STROMA
8,12398.0,7861.0,other,0.4201369258335657,-0.0496620884537696,0.8189538846697126,7.661027121178825e-11,-0.0248310442268848,STROMA
9,14810.0,6923.0,other,0.5383194678170341,-0.0254451590776443,1.0846733093261718,8.60492185980976e-10,-0.01272257953882215,STROMA
10,17041.0,10037.0,other,0.3886367252894811,-0.1316949717203776,0.3361367416381836,1.5833767119872674e-11,-0.0658474858601888,MIXED
11,4541.0,7090.0,other,-0.1814014244079589,-0.0145444854100545,0.4419336645943778,7.139995897855284e-12,-0.00727224270502725,MIXED
12,6953.0,6152.0,stroma_enriched,-0.271712474822998,-0.0367746194203694,1.8269441223144531,5.98044317486595e-10,-0.0183873097101847,STROMA
13,11987.0,6243.0,other,0.4667311423165458,-0.1106265524029731,1.1584911782400948,2.5581554423757518e-12,-0.05531327620148655,STROMA
14,16826.0,7376.0,other,0.5061195591517859,-0.1583991241455078,0.4426870209830147,4.485449825502835e-11,-0.0791995620727539,MIXED
15,7151.0,5573.0,stroma_enriched,-0.1583812209538051,0.11573499639829,2.1996627971104212,4.7534392278245094e-11,0.057867498199145,STROMA
16,16840.0,10154.0,tumor_enriched,0.7385265350341796,-0.1163636271158854,-0.112075445992606,5.108531951374541e-12,-0.0581818135579427,TUMOR
17,9771.0,5907.0,stroma_enriched,0.3990602602277482,0.0264502507448196,1.620189993722098,3.3880952646448606e-11,0.0132251253724098,STROMA
18,10981.0,6364.0,other,0.4699923106602259,-0.1615102259318034,0.5695062473842076,3.6647005497982136e-11,-0.0807551129659017,MIXED
19,14209.0,7505.0,other,0.4603335625784737,-0.0463962650299072,0.8299156951904297,3.818003484367514e-11,-0.0231981325149536,STROMA
20,12402.0,8556.0,other,0.3080065264020647,-0.1348877843221028,0.6407054628644671,9.03399972978466e-11,-0.0674438921610514,STROMA
21,12591.0,6124.0,other,0.4474667630876814,-0.1456382751464843,0.789640165056501,1.6508462205424577e-11,-0.07281913757324215,STROMA
22,11787.0,6360.0,stroma_enriched,0.2166927855355399,-0.1551433181762695,1.5114219774518691,8.185961036872448e-12,-0.07757165908813475,STROMA
23,17244.0,10383.0,tumor_enriched,0.5851180376325334,-0.0934897394975026,0.5016162599836076,7.39634411153793e-12,-0.0467448697487513,MIXED
24,13800.0,6350.0,tumor_enriched,0.5763396508353097,-0.1357311757405599,0.4452569144112723,2.456129635881983e-11,-0.06786558787027995,MIXED
25,8765.0,6259.0,stroma_enriched,0.1779256984165735,0.1432961575190226,2.0765442657470703,5.53824929528974e-10,0.0716480787595113,STROMA
26,6955.0,6615.0,stroma_enriched,-0.3594774654933385,0.0261590011914571,1.8727856935773577,4.757129965400581e-10,0.01307950059572855,STROMA
27,13610.0,8550.0,interface_like,0.5141008486066545,0.0532881301641464,1.181233542306083,6.571222042475895e-09,0.0266440650820732,STROMA
28,15221.0,8542.0,other,0.7207128034319197,-0.1276511001586914,0.759115824018206,5.499338350763795e-11,-0.0638255500793457,TUMOR
29,13203.0,7626.0,other,0.5460624967302595,-0.1812977218627929,0.6910175813947405,1.1068797143572662e-11,-0.09064886093139644,STROMA
30,7158.0,6961.0,stroma_enriched,-0.2334689017704555,0.505797225634257,2.052921556745257,1.1832713615206235e-09,0.2528986128171285,STROMA
31,6954.0,6384.0,stroma_enriched,-0.5607695770263672,0.1036002149184544,1.5239564568655832,6.373753817963083e-10,0.0518001074592272,STROMA
32,6759.0,7658.0,stroma_enriched,-0.4936068344116211,0.1623318769534429,2.3475119073050363,2.8371618556946607e-10,0.08116593847672145,STROMA
33,10578.0,6366.0,other,0.2393716539655412,-0.1149099443356196,0.7916090720040458,7.525841272684515e-11,-0.0574549721678098,STROMA
34,10775.0,5323.0,other,0.3687480872017997,-0.1683642832438151,0.2888032885960169,2.271368797585664e-11,-0.08418214162190756,MIXED
35,12196.0,7747.0,tumor_enriched,0.5349777385166712,-0.167071673075358,0.4876640919276647,9.45469747277412e-10,-0.083535836537679,MIXED
36,13200.0,7163.0,other,0.4612061473301477,-0.0518251432975133,0.515479463849749,4.2063857313356526e-11,-0.02591257164875665,MIXED
37,15424.0,8888.0,other,0.5576925659179688,-0.1439629999796549,1.0160193852015906,2.658070307893041e-11,-0.07198149998982745,STROMA
38,11387.0,7056.0,other,0.4684310586111886,-0.1395712534586588,0.3872092056274414,7.086896770871881e-12,-0.0697856267293294,MIXED
39,12589.0,5661.0,other,0.2388691575186593,-0.1412256749471028,0.730204473223005,7.768583392537389e-12,-0.0706128374735514,STROMA
40,17043.0,10500.0,tumor_enriched,0.6060159628731864,-0.1294659423828125,0.535304456438337,5.350667094121113e-12,-0.06473297119140625,TUMOR
41,17029.0,7723.0,tumor_enriched,0.920000490461077,-0.1320298767089843,0.1614564268929618,3.1737653252434036e-11,-0.06601493835449215,TUMOR
42,15215.0,7384.0,other,0.5402207129342216,-0.0706854074199994,1.2142001615251814,7.71858183293304e-10,-0.0353427037099997,STROMA
43,8162.0,6378.0,stroma_enriched,-0.5396400591305324,0.0358097173770268,2.3698593957083567,7.158409283538153e-10,0.0179048586885134,STROMA
44,10586.0,7986.0,other,0.2128936277117047,0.1517262017726898,0.7314589854649134,7.519423712149409e-11,0.0758631008863449,STROMA
45,16827.0,7608.0,tumor_enriched,0.6073257064819336,-0.1014644559224446,0.2229961940220424,7.198300476080828e-12,-0.0507322279612223,TUMOR
46,6350.0,6502.0,stroma_enriched,-0.3640680633272443,0.1841280611356099,1.683941192626953,6.189033116831552e-11,0.09206403056780495,STROMA
47,15018.0,8196.0,other,0.1520653533935546,-0.1300199381510416,0.8458421543666296,8.415825281973102e-11,-0.0650099690755208,STROMA
48,10785.0,7406.0,other,0.1698667934962682,-0.1909219614664713,1.1334574345179966,1.0497021717451907e-10,-0.09546098073323565,STROMA
49,4336.0,6512.0,other,-0.1990718078613281,-0.0142989031473795,1.0816901533944263,7.658698356016536e-12,-0.00714945157368975,STROMA
50,11792.0,7517.0,other,0.4336273411342076,-0.1627940114339192,0.9815909412928993,2.6041190211926387e-11,-0.0813970057169596,STROMA
51,10583.0,7292.0,other,0.2439978354317802,-0.1683285522460937,0.9816658782958984,5.7753256485313354e-11,-0.08416427612304685,STROMA
52,11595.0,8328.0,other,0.3257277515956335,-0.1453274408976237,0.618420786176409,4.5640097003216874e-11,-0.07266372044881185,STROMA
53,14005.0,6927.0,other,0.3393034417288644,-0.1442862192789713,0.6887247412545341,2.2791065026119734e-10,-0.07214310963948566,STROMA
54,11985.0,5780.0,other,0.4323557771955216,-0.1400894165039062,0.9516950389317104,1.4866381003536124e-12,-0.0700447082519531,STROMA
55,7362.0,7539.0,other,0.9235861696515764,-0.0536910502115885,1.1217886407034738,1.0475168997447279e-09,-0.02684552510579425,TUMOR
56,10580.0,6597.0,other,0.3738712746756417,-0.1526119486490885,0.4684239959716797,7.862092973330824e-11,-0.07630597432454425,MIXED
57,16433.0,9230.0,other,0.2698228454589844,-0.1472978846232096,0.2937544304983956,1.2173611740448824e-11,-0.0736489423116048,MIXED
58,12394.0,6935.0,other,0.2249338231767926,-0.1428650410970052,0.444369000026158,2.9139749099594133e-12,-0.0714325205485026,MIXED
59,10170.0,5210.0,other,0.2730873571123396,-0.093629520535469,0.7492072023664201,1.3463271746018007e-11,-0.0468147602677345,STROMA
60,10786.0,7638.0,other,0.0961083957127162,-0.0839965379238128,1.027410065787179,5.1784956413298976e-11,-0.0419982689619064,STROMA
61,13003.0,7974.0,interface_like,0.381620467049735,0.0168309982617696,1.1545510918753488,5.409849543577667e-11,0.0084154991308848,STROMA
62,16828.0,7839.0,other,0.3920009885515486,-0.1262136586507161,0.0913646861485072,2.6806485725956853e-11,-0.06310682932535805,MIXED
63,11393.0,8213.0,other,0.4748271778651647,-0.1448472213745117,0.3429520688738142,1.2308662352255924e-11,-0.07242361068725585,MIXED
64,11383.0,6130.0,other,0.5302023587908065,-0.0518367039163907,0.9042718614850724,1.7985262704098524e-11,-0.02591835195819535,STROMA
