i,j,flux_coexact
0,20,1.888518563544154e-05
0,254,-2.033122626910929e-05
0,283,3.8281640822506125e-06
0,531,2.3453531089356243e-06
0,539,-3.525105395400555e-06
0,901,-1.2023711621179332e-06
1,25,-1.1682773403860622e-06
1,26,1.715460256471385e-05
1,98,-2.3222844860503262e-05
1,160,-5.125353171960097e-06
1,537,1.393758985062327e-05
1,863,-1.5757170424876968e-06
2,366,-0.0001173233749015
2,566,2.077059371943604e-05
2,610,-6.534354456171012e-06
2,621,2.498218362711972e-05
2,687,1.020277338604851e-06
2,801,7.708467467253161e-05
3,61,7.670282221115758e-05
3,140,-0.0002913798650816
3,427,0.0003247973311324
3,451,-0.0001582062394126
3,472,-5.885307901465104e-05
3,548,0.0001069390301653
4,79,2.2694290678857977e-05
4,189,3.3974090890780874e-05
4,603,1.479379513227768e-05
4,719,-6.483064930464372e-05
4,730,1.6745591507178473e-05
4,917,-2.3377118904451284e-05
5,97,6.323222714293094e-06
5,206,-1.454739575122205e-05
5,415,1.6013546698119782e-05
5,657,5.341916849773832e-06
5,801,-1.1473511245210885e-06
5,875,-1.1983939386443568e-05
6,35,7.752054827799078e-06
6,121,1.6561936220334577e-05
6,541,-1.085432454969814e-05
6,660,-2.034340397567498e-06
6,702,-4.785816008967773e-06
6,791,-6.639510091900244e-06
7,266,4.332191791449725e-05
7,440,1.1000065618055557e-06
7,640,7.44358754322536e-06
7,838,-4.937260659038552e-06
7,864,-4.4791013147776195e-05
7,897,-2.13723821271342e-06
8,255,-0.0002710085522339
8,365,2.9961647252171036e-05
8,392,6.101247468732312e-05
8,459,2.466158385865455e-05
8,754,5.4057734081988326e-05
8,904,0.0001013151123538
9,77,-0.0001249042634315
9,128,8.057126240621157e-05
9,232,0.0001644951273218
9,401,-5.382933359466344e-05
9,461,-0.0001663457000227
9,492,0.0001196867690914
9,820,-1.9673861770607165e-05
10,114,-1.0764296107679928e-05
10,522,-1.2642009996925954e-05
10,526,-5.589996065363543e-05
10,747,-1.1927216423394976e-05
10,825,0.0001639125550779
10,920,-7.267907189633917e-05
11,95,-2.1251842050451315e-05
11,241,-3.612603338812754e-07
11,326,7.095973063150969e-06
11,413,1.2502734676273034e-06
11,464,8.301463617026674e-06
11,672,4.965392236527645e-06
12,29,-2.9263363107357408e-05
12,192,-9.864447925065924e-06
12,399,1.9093351112490477e-05
12,422,-1.550267255091035e-05
12,447,3.2943937010305426e-05
12,878,2.5931954605377804e-06
13,176,-2.7997001078870056e-05
13,223,1.3891092038696176e-05
13,425,-1.4264082349489584e-05
13,479,1.4907108124418944e-05
13,591,1.6859480206480336e-05
13,843,-3.396596941235818e-06
14,161,2.9211590582707415e-05
14,253,-4.511874026867669e-05
14,466,-1.395862467349341e-05
14,756,1.6278936262076462e-05
14,812,-1.3419558861804952e-05
14,895,2.7006396959191177e-05
15,152,-1.2125431286242976e-05
15,208,-5.51174218733209e-05
15,444,-4.427185559070608e-06
15,603,-1.2027192687307067e-05
15,789,5.056465528279184e-05
15,917,3.313257612314971e-05
16,552,3.867522504735724e-05
16,600,-3.2839311838754046e-05
16,641,-2.3168669025989196e-05
16,675,1.851682907984384e-05
16,891,-1.1840732624578349e-06
17,485,-1.9718224889494115e-05
17,515,2.3684228934124003e-05
17,641,2.4739183762732985e-05
17,810,-3.1863677112735554e-05
17,891,3.158489305372681e-06
18,31,-1.192597193617849e-05
18,284,-5.308541488305382e-05
18,304,1.4800344114533954e-05
18,835,-1.6264539210282902e-05
18,876,3.5394649003940345e-05
18,886,3.108093291104092e-05
19,342,1.0327159262360808e-05
19,361,1.016350942179965e-05
19,536,1.0532074166457366e-05
19,662,6.950105222621841e-06
19,690,-2.6124762720694372e-05
19,915,-1.1848085352545292e-05
20,36,4.1490876767623575e-05
20,226,-8.09325615510593e-06
20,254,-3.825547018949133e-05
20,265,2.483433545849967e-06
20,283,-5.399408186592918e-06
20,647,2.6659009853158176e-05
21,115,2.012022956492735e-05
21,129,-2.646483810176575e-05
21,337,1.817093511293847e-05
21,503,-2.458181461991202e-05
21,535,3.94284967776929e-05
21,860,-2.667300873388095e-05
22,182,-7.790403316709231e-06
22,276,-5.440025767134786e-06
22,676,-1.90494973415959e-06
22,799,2.7407021345969755e-05
22,814,-2.4877259214491505e-06
22,834,-9.783916606516997e-06
23,93,-0.0001780621857488
23,220,3.338883532778753e-06
23,263,2.794026563695355e-05
23,450,3.2137365470170275e-05
23,716,0.0001146456711089
24,100,-1.035013096364182e-05
24,201,-1.0090438314958535e-05
24,398,2.6439411871628964e-05
24,402,-1.1361097722546006e-05
24,625,2.1470060416657655e-05
24,710,-1.6107805287140255e-05
25,98,-9.199233139494233e-06
25,304,-2.1644100834928265e-05
25,863,1.910764774344466e-06
25,876,2.279608203426438e-05
25,894,4.968209825427589e-06
26,98,-5.939380849054034e-06
26,160,7.183071272829444e-06
26,242,-3.5111937355881943e-06
26,405,7.670055408825266e-06
26,601,1.1752050467701368e-05
27,94,3.866733626827533e-05
27,212,-0.0002075713349674
27,232,7.688172342950146e-05
27,297,8.834144102794315e-06
27,391,-0.0001200198139106
27,868,0.0002032079450775
28,119,3.6074617702901294e-05
28,158,2.0843009482825742e-05
28,262,-5.297950156743657e-05
28,473,2.509376641264912e-05
28,781,-8.535406161111678e-06
28,913,-2.0496485869827903e-05
29,399,2.8256972837109866e-05
29,422,1.3018950314518372e-05
29,471,-2.457215407258466e-05
29,591,-2.6971792058089245e-05
29,884,-1.8995340128311743e-05
30,300,-1.2380195675700618e-05
30,442,2.3632542630148043e-05
30,558,-7.91206392440831e-06
30,614,-3.164618493650425e-06
30,684,6.698354767283597e-06
30,888,-6.874019303672287e-06
31,199,1.6792813621443972e-05
31,593,1.191763832004487e-06
31,726,1.7297836624178376e-05
31,876,-3.6720056631000136e-05
31,886,-1.0488329382805189e-05
32,86,2.3508467490287017e-05
32,236,7.006468887010541e-06
32,271,-1.798439438534333e-05
32,480,1.1252029424546678e-05
32,528,-2.4881164673534365e-05
32,627,1.09859325703346e-06
33,113,-0.0001321066881964
33,137,-1.7646525430030024e-05
33,227,6.8680366916305715e-06
33,341,-6.8244368808727745e-06
33,483,0.0001307277916479
33,670,1.898182216769688e-05
34,148,-9.023861010109582e-06
34,261,8.026894230546877e-06
34,347,-1.0231888053740046e-06
34,372,-1.5647652193425372e-05
34,560,-1.5991090110986696e-05
34,855,3.365889788934878e-05
35,76,-1.2229441870635907e-05
35,105,1.606163556003112e-05
35,121,1.2178205988251009e-05
35,660,9.888397419098148e-06
35,823,-1.8146742268945292e-05
36,59,3.230815165254582e-05
36,283,-4.545818556603527e-05
36,286,-6.641172528476521e-05
36,647,3.1898467590316766e-05
36,795,8.915416837556148e-05
37,58,4.7196233822026784e-05
37,306,-2.369951028632964e-05
37,439,9.000335100466004e-06
37,513,9.463003913224996e-06
37,539,-6.216732453636306e-05
37,900,2.0207261986974925e-05
38,275,-8.381590386787935e-06
38,554,8.19375607013607e-07
38,762,-5.219951219737902e-06
38,767,-6.691116172018232e-06
38,792,5.911995642946981e-06
38,867,1.356128652858348e-05
39,122,3.707725051053308e-05
39,125,2.6368011120409812e-05
39,308,-5.789075976090514e-05
39,322,8.69550114820904e-05
39,548,1.214292011124553e-05
39,805,-0.0001046524334633
40,169,2.8881206204373455e-05
40,339,-6.0308938252254176e-06
40,443,-6.520042783170031e-05
40,491,4.0122052876012355e-06
40,622,1.163126928551744e-05
40,889,2.670664087943359e-05
41,53,5.853706388203141e-06
41,382,-2.4954509128072053e-06
41,429,-1.4414119591600352e-05
41,478,8.853763667721943e-06
41,649,9.081610028530324e-07
41,757,1.2939394456294432e-06
42,190,1.2847976725821176e-05
42,544,1.9131183577958557e-05
42,545,-5.256882789408096e-05
42,719,9.522801310740928e-07
42,730,5.390398060843551e-05
42,753,-3.426659314920838e-05
43,133,5.1684242241101854e-05
43,258,-3.3422253699250104e-05
43,340,6.227153109602835e-05
43,437,-5.8217563819688855e-05
43,590,-2.2315955818191243e-05
44,71,-5.466471615369025e-05
44,168,1.8810780517889264e-05
44,175,3.016648734557073e-05
44,454,-5.182572214946666e-05
44,505,4.000411272824241e-05
44,630,1.7509057711454503e-05
45,64,-5.177745809671102e-05
45,293,1.546758672019922e-05
45,404,-9.847068712439834e-06
45,667,3.8721184774119566e-05
45,763,-3.009625508818852e-06
45,865,1.044538082365092e-05
46,113,-4.181576147328406e-05
46,256,2.6299039131364917e-05
46,334,6.859677756440526e-06
46,483,1.12167581669092e-05
46,509,8.529195851356408e-06
46,512,-5.70821857800534e-06
46,635,-5.380690854781654e-06
47,110,-2.6499724787857327e-06
47,293,-6.137173920062297e-06
47,595,-1.651124720346407e-05
47,663,-1.766468809368675e-05
47,763,6.861332530585933e-06
47,854,3.610174916541292e-05
48,50,-2.0519339305061344e-05
48,63,6.037320177395784e-06
48,117,-6.947429381697188e-06
48,520,-7.090206131186681e-06
48,767,3.2952383994342975e-05
48,867,-4.432729353793548e-06
49,76,4.926299113162301e-06
49,105,1.257482774127635e-06
49,275,2.675849796614239e-05
49,575,-5.9035422621827496e-06
49,823,-2.0012775530868492e-05
49,836,4.635739766324399e-06
49,866,-1.1661701826705488e-05
50,135,-1.2593770132533896e-06
50,371,-5.3730933636397335e-06
50,520,-7.401731905097126e-06
50,867,-6.485137023071095e-06
51,56,-3.8437955240614e-05
51,281,2.5822087787272136e-05
51,416,-1.5580849055727967e-05
51,626,2.5845541992815196e-05
51,742,1.4219733381900514e-05
51,780,-1.1868558865645878e-05
52,67,1.3253166583451322e-06
52,89,-5.463044151253141e-07
52,245,-2.0526381213898013e-06
52,259,6.922421524650062e-06
52,421,-6.887076411932605e-06
