i,j,flux_coexact
0,145,-3.056742264610574e-05
0,175,-4.00726929746256e-05
0,379,1.901509972778978e-05
0,773,8.402453137361108e-06
0,864,-3.544615006915009e-05
0,1348,7.866871282473056e-05
1,326,-8.364795701992366e-06
1,459,2.192942672968719e-05
1,764,6.675906960061282e-05
1,980,2.7718766998361648e-05
1,1364,-0.0001088916892132
1,1370,8.492215865421667e-07
2,529,-0.0001303862058417
2,538,-6.348066194483111e-06
2,652,7.282160788178321e-05
2,760,2.870247592087402e-05
2,1232,4.932123681074679e-05
2,1375,-1.4111048577181829e-05
3,38,7.6054678247874124e-06
3,380,1.3429100005021011e-05
3,423,-6.691284063805065e-06
3,804,-5.865872779004774e-06
3,819,1.221426837923122e-05
3,1373,-2.0691679366229805e-05
4,213,1.3409918396763944e-05
4,429,-5.074907264676133e-07
4,460,-3.4363699839989545e-05
4,905,-2.4650878843959337e-05
4,1091,2.647632714356492e-05
4,1286,1.9635823870087628e-05
5,42,-1.4897662332609565e-05
5,44,1.1310843839455991e-05
5,150,1.1586025959348122e-05
5,244,9.563715695228616e-06
5,814,-6.115111481005015e-06
5,1303,-1.144781168041815e-05
6,553,1.3094608234068006e-05
6,861,-1.5368857278868715e-05
6,936,-8.856485846540379e-07
6,945,-2.105031754352929e-07
6,1051,7.4567663425999005e-06
6,1224,-4.086365537709862e-06
7,100,1.4099480965364346e-05
7,206,-4.679240617750468e-06
7,631,5.455899845141682e-06
7,668,-8.970486860003624e-06
7,705,8.682660933085557e-06
7,833,-1.4588314265837491e-05
8,115,1.44632995232098e-05
8,344,1.766169529916665e-05
8,509,5.625476559845461e-07
8,1021,-3.2687542478361e-05
9,55,-2.914924269054625e-05
9,503,4.99019184510097e-05
9,630,2.8623568709607212e-06
9,1211,7.68094408207526e-06
9,1256,-5.858773949683296e-06
9,1283,-2.5437202763816138e-05
10,141,4.318957529838522e-05
10,361,5.4249079692417706e-05
10,503,1.7744106228908318e-05
10,530,1.1572532350135831e-05
10,787,-4.20277483709401e-05
10,854,-8.472754519890698e-05
11,149,-2.225323732951875e-06
11,299,-4.0835823040556e-06
11,613,-6.243401869072976e-07
11,998,7.144568464455006e-06
11,1224,3.7933614817671407e-06
11,1319,-4.004683722307374e-06
12,400,-3.191504062767759e-05
12,653,-0.0001336622700026
12,971,0.0001271493049603
12,1265,0.0001216181978938
12,1305,-0.0001302003559072
12,1368,4.7010163683417656e-05
13,319,-1.4858504875250396e-05
13,430,-9.685804907507182e-06
13,524,1.2318043076121954e-05
13,789,-2.130586489673315e-05
13,1150,4.412924991918589e-06
13,1154,2.9119206611450188e-05
