i,j,flux_coexact
0,131,4.9053172763108025e-06
0,157,-9.530820208470124e-07
0,356,-3.617981343565189e-06
0,726,6.862997308752512e-07
0,806,3.0828492276142983e-06
0,1232,-4.10340287038815e-06
1,200,-7.322218375362068e-05
1,574,2.102648019229169e-05
1,622,-8.825693331353509e-06
1,789,-1.7817913359701353e-05
1,1068,8.078814794076181e-05
1,1167,-1.948837688377959e-06
2,257,8.862231039597661e-06
2,485,3.43336751726771e-08
2,719,-7.506229459065171e-06
2,1168,-6.074990354922273e-06
2,1219,4.170036178862334e-06
2,1265,5.146189203547714e-07
3,244,-6.226743041022351e-06
3,431,9.202052465412234e-07
3,443,-1.7506151705537812e-06
3,745,5.389383709565517e-06
3,1038,-3.757181630844301e-07
3,1118,2.0434874185538222e-06
4,488,-2.2863680809655295e-05
4,716,-2.9441696811534625e-05
4,909,3.0280931791005348e-05
4,1110,4.238162692565341e-05
4,1240,6.369660075064478e-06
4,1246,-2.6726841170533325e-05
5,222,-7.629056463141221e-05
5,307,-2.70127150882159e-06
5,359,6.0839989824184305e-06
5,748,2.9707603396087217e-05
5,817,-2.109800947482596e-06
5,1129,4.531003470921075e-05
6,368,-7.914299312440602e-06
6,484,-1.5487975048478382e-06
6,580,7.604900932606456e-06
6,872,-1.243783273901711e-05
6,887,1.1515256076946856e-05
6,1202,2.780772546752238e-06
7,67,5.6869739148781055e-06
7,104,2.0155024086300025e-05
7,271,1.6934924786939407e-05
7,636,-1.5521289863759709e-06
7,758,-4.330721490447094e-05
7,805,2.082421102729372e-06
8,633,1.070533995892222e-05
8,647,9.3745528655705e-06
8,722,2.177757180348418e-05
8,800,2.637199405134327e-05
8,816,2.57377345340468e-05
8,1160,-9.396719321336695e-05
9,262,-1.3295727322426614e-05
9,921,-2.045358785524432e-06
9,1023,2.293784087636843e-05
9,1058,-1.3173598481748434e-05
9,1183,5.576843713331048e-06
10,190,2.7201101299695296e-05
10,231,-8.870415111703402e-06
10,275,1.2026965490514106e-05
10,346,2.082649060888462e-06
10,629,-9.7286837096818e-06
10,669,-2.2711617029712663e-05
11,25,1.9741316202885123e-06
11,42,5.254170199060697e-06
11,603,-1.7467508521674707e-05
11,710,1.342442519237982e-05
11,715,-5.654535009356184e-06
11,771,2.4693165193018636e-06
12,363,-3.864297726919421e-06
12,437,1.0717979010003748e-06
12,525,1.582785343707532e-06
12,699,-2.7118406445402407e-06
12,1055,3.1088826157481386e-06
12,1057,8.126725110036166e-07
13,121,-6.106805043486648e-05
13,192,3.5739942202402556e-05
13,345,7.623133856492074e-05
13,491,-6.358651454168843e-05
13,744,-5.205724923403151e-06
13,952,1.7889009132634764e-05
14,78,5.010839517009412e-06
14,390,1.0039457654018906e-06
14,532,-1.1272304208477002e-06
14,899,9.117760740525642e-06
14,1069,-1.1212892642478282e-05
14,1142,-2.792422959610962e-06
15,235,-2.1560477078299924e-05
15,248,3.5567766625674936e-05
15,341,-1.4141326491110622e-05
15,388,-1.5094574018008635e-05
15,550,1.5835160122922313e-05
15,750,-6.065491611780666e-07
16,184,2.8487091275477153e-07
16,359,-2.482395662867139e-06
16,465,3.748416689315216e-06
16,473,-7.426151142229076e-07
16,484,3.0203061369581822e-06
16,1086,-3.828582961938123e-06
17,309,2.638008455509005e-05
17,397,-1.9230918672513902e-05
17,480,-1.3880750599437149e-05
17,747,1.0342088512889355e-05
17,1071,-1.6251080572766537e-06
17,1074,-1.9853957387517003e-06
