i,j,flux_coexact
0,138,-1.4619410656612668e-05
0,534,8.753141718405016e-06
0,551,-4.0179355958765145e-06
0,552,6.332598448872839e-06
0,631,2.0184567797728907e-06
0,707,-4.422504850787084e-06
0,742,-1.4144571387206184e-05
0,750,2.0100225543431707e-05
1,104,-2.4069500814106903e-06
1,153,2.9632727715947215e-05
1,298,-2.056719369134582e-06
1,305,-2.1147543493224532e-05
1,764,-4.021514772177414e-06
2,19,-4.643488649533167e-05
2,21,-2.3295600088805673e-05
2,76,-5.5874171469392735e-05
2,133,0.0001385525816643
2,451,1.2749985847418724e-05
2,728,-2.5697909458250504e-05
3,64,-4.028007677919318e-06
3,156,5.865867176946406e-06
3,509,9.470564959408365e-06
3,591,-5.674787917243027e-06
3,601,-5.4576219913203655e-06
3,770,-1.760145498720592e-07
4,38,-2.8151858015292772e-06
4,108,-2.385471133193456e-06
4,121,-1.9347581389280167e-05
4,292,4.299867596713755e-06
4,362,-6.072823303111431e-06
4,409,2.9683616538150652e-05
4,433,-1.7814022068070288e-05
4,608,1.4451599560320207e-05
5,131,7.571478597290846e-06
5,500,-1.8124778809359462e-05
5,588,-5.882446272938924e-07
5,606,1.6477426136224996e-05
5,753,-5.335881296862485e-06
6,213,7.142438018630535e-06
6,309,-4.344843869153061e-07
6,334,-5.417617480218079e-06
6,382,-4.887709748641852e-06
6,620,4.642858010912042e-06
6,763,-1.0454844137673395e-06
7,274,1.3423915447451116e-05
7,290,5.366034025224282e-07
7,323,-7.535606298548498e-06
7,398,-5.304291539230086e-07
7,694,-7.046662708116803e-06
7,701,1.1521793106147658e-06
8,115,4.2193250986916215e-05
8,153,4.796216963544649e-06
8,252,3.077786041762863e-05
8,672,-2.9113241523011857e-05
8,707,-4.865408684507764e-05
9,331,-5.713140731820932e-05
9,390,-2.7779874014448617e-05
9,524,3.7250554642667485e-05
9,584,4.0480543737498174e-05
9,593,7.180182952492273e-06
10,179,-1.5476456751659727e-05
10,251,-2.2091288365922906e-05
10,477,-1.5197359664887837e-05
10,573,6.363173770382359e-05
