i,j,flux_coexact
0,82,-3.629469858637602e-07
0,100,-3.942207630426663e-06
0,202,-3.809414716316156e-06
0,418,2.8956986502137336e-06
0,468,4.0106067446768506e-06
0,730,1.2082639377159951e-06
1,233,-5.975509346359439e-06
1,251,2.5000905551804012e-06
1,354,-1.2147200797653038e-05
1,379,1.5622619588832077e-05
2,290,7.717701515918978e-06
2,413,6.149569386301263e-06
2,530,2.642797135578465e-06
2,640,-3.4957422004366955e-06
2,739,-2.200812080309539e-06
2,744,-1.0813513757052473e-05
3,302,3.848775203101116e-07
3,466,1.6625815473346115e-06
3,500,3.648739124757473e-06
3,505,9.258823660744292e-07
3,567,-8.972575250807886e-07
3,661,-5.724823033395837e-06
4,30,8.32917722257261e-06
4,273,-9.788294380180965e-06
4,344,-1.2508891288722076e-05
4,652,2.755851560500554e-06
4,676,1.6332717261277508e-05
4,689,-5.120560375447632e-06
5,79,6.675039659857261e-06
5,193,2.4058721396423584e-06
5,273,9.015635574794023e-06
5,292,5.365913919742615e-06
5,424,-1.321968475831621e-05
5,464,-1.024277653572005e-05
6,85,-1.6993627369299178e-06
6,163,-1.580794954502522e-06
6,331,6.073291794715067e-06
6,539,-3.1694927698720723e-06
6,661,6.740997898805486e-07
6,713,-2.977411232911038e-07
7,137,-1.8479157548581112e-06
7,143,3.147294722929e-06
7,189,-4.987423997713944e-06
7,231,-5.8650880724861045e-06
7,323,8.086020882773778e-06
7,427,1.4671122193553814e-06
8,213,1.133852738591805e-06
8,358,-4.5077813438308e-06
8,524,2.8113243905547924e-06
8,679,-2.3140097472790996e-06
8,702,4.441216240329269e-07
8,743,2.432492337930375e-06
9,170,-7.616587667793893e-07
9,234,-2.2980011441213754e-07
9,286,6.214489874787557e-06
9,425,-6.047528135196442e-06
9,615,-3.3562221426129895e-06
9,619,4.180719284213402e-06
10,269,-1.8632036829940235e-05
10,417,-1.8711838421029337e-05
10,538,-4.722666081801846e-05
10,593,6.058360112494632e-06
10,645,8.767441511806903e-05
10,749,-9.162239161575633e-06
11,33,1.377070552691217e-05
11,134,-7.993279120666226e-06
11,254,7.954742651595574e-06
11,592,5.325043686386933e-06
11,742,2.101962204518596e-06
11,751,-2.1159174948747047e-05
12,19,-1.2582262003941054e-05
12,105,6.659151135237294e-06
12,208,-1.8863560594197997e-06
12,214,7.251453783131534e-06
12,322,-7.659772536667066e-06
12,441,8.217785681659092e-06
13,40,-1.302718363623508e-05
13,72,6.31716761638428e-06
13,124,4.8822938939143835e-06
13,183,-1.3417228274154428e-05
13,283,-4.037271284613584e-06
13,326,-1.6171869901429222e-05
13,629,3.545409158613365e-05
14,313,4.689543174729101e-06
14,368,-4.742921004969802e-06
14,383,2.245916625363031e-06
14,656,-1.914523622843363e-06
14,664,4.455526105457157e-08
14,697,-3.225704333335386e-07
15,79,7.328674141744159e-07
15,181,1.623526216472545e-05
15,424,1.0814757821194776e-05
15,453,-1.2774975802804013e-05
15,651,-6.002436069483582e-06
15,733,-9.005475527807055e-06
16,90,-2.461515336692258e-06
16,141,-1.6567646450176354e-05
16,161,-1.203040755896071e-06
16,274,1.6574888455692494e-05
16,652,1.0078628272061531e-05
16,708,-6.4213141849893426e-06
17,346,-1.0969978352295109e-07
17,469,-4.858449432110719e-06
17,538,1.0322851527984411e-05
17,593,2.69803385431135e-07
17,650,-1.8170151647791903e-05
17,740,1.2545645950010026e-05
18,195,-1.7696648453313451e-06
18,324,3.6193213358616513e-06
18,407,-9.464379201335632e-06
18,558,3.920728071383552e-06
18,573,1.1734188988880592e-06
18,717,2.5205757405337135e-06
19,303,-1.1310111751891878e-05
19,322,2.809622802830343e-07
19,392,-1.6376824984721817e-05
19,441,1.677593380307603e-05
19,515,-1.952221350686424e-06
20,452,-1.5952696500281348e-05
20,486,3.092108814244166e-05
20,507,-5.4185431956024225e-06
20,525,-3.8126183580999618e-06
20,557,-8.406392479573728e-06
20,731,2.6691623911158024e-06
21,395,-2.296588729518499e-06
21,421,-5.029482601725154e-06
21,474,-2.0324201758019505e-05
21,525,1.6083006985186536e-05
21,665,-1.260091051282188e-06
21,731,1.2827357155358806e-05
22,186,-2.4909226924162852e-06
22,246,-1.0004167070864407e-05
22,368,6.9376218187999265e-06
22,413,-2.275926044818114e-05
22,459,1.5669524393750498e-05
22,664,1.2647203998911408e-05
23,149,7.728234037325658e-06
23,263,3.987148070200513e-06
23,340,7.334068579888467e-06
23,381,7.348740516311609e-06
23,384,-2.000944532642288e-06
23,388,5.23523813446557e-06
23,438,-1.9054530103526048e-05
23,554,-1.0577954702023478e-05
24,66,-2.3415862323981806e-06
24,209,4.703893971590745e-06
24,308,1.308366909889549e-06
24,439,-1.2909319549018456e-06
24,456,-3.229978456825428e-06
24,465,8.502357626451603e-07
25,247,6.465890703379884e-07
25,255,5.06728015306418e-06
25,560,2.3060901987183213e-06
25,649,-3.214030775529037e-06
25,691,2.6070394943605634e-06
25,707,-7.412968140952016e-06
26,36,-7.070449761997548e-06
26,101,7.327311288278336e-06
26,165,-7.946437462484391e-07
26,240,-6.24673811076187e-06
26,243,-3.408473607862745e-07
26,630,7.125367691515795e-06
27,241,-7.305105236599541e-06
27,359,3.76778243666644e-06
27,460,-3.278958796095946e-08
27,501,-1.362786177091894e-06
27,565,8.389487742234742e-07
27,728,4.093949790762479e-06
28,83,1.3253367211910026e-05
28,107,8.696329021963747e-06
28,144,1.5928691287752262e-05
28,653,-2.3609753349685623e-06
28,720,-1.4209640978632809e-05
28,732,-2.1307771208024665e-05
29,157,-3.0595700954053035e-06
29,278,9.041702272233756e-06
29,282,1.1272551277004782e-06
29,496,-1.0096048300353408e-05
29,547,-5.997338071425391e-06
29,726,8.983999067249867e-06
30,50,-2.3954186104471556e-05
30,158,-2.1552270538308728e-05
30,161,-1.1904860082833557e-05
30,652,-2.080695021600569e-06
30,689,6.782118896978702e-05
31,126,-5.5736632014220035e-05
31,219,-3.900762699838138e-05
31,332,-2.488155319090131e-05
31,376,8.540634371515454e-05
31,494,3.81235828448953e-05
31,625,-3.904114356547116e-06
32,68,-3.388656319256662e-07
32,126,-1.4621015560417573e-05
32,154,-2.2400681940557164e-05
32,192,1.8109451677821788e-05
32,219,1.1423429264020545e-06
32,299,1.810876852867656e-05
33,148,-1.1489188682803034e-05
33,254,1.6146268976156294e-05
33,280,3.498219624441389e-05
33,490,-2.657611499771035e-05
33,751,7.075439868553666e-07
34,172,-5.974760505107617e-07
34,482,-4.877880669471529e-06
34,508,7.030248115376991e-06
34,511,5.44909280042087e-06
34,526,-4.49006932939899e-06
34,614,-2.5139148664165794e-06
35,64,4.961149870184827e-07
35,156,1.8552010783555213e-06
35,222,3.187165702842034e-06
35,492,-1.633367096679207e-06
35,639,-2.199899695100197e-06
35,716,-1.705214976436633e-06
36,165,2.9073750010295146e-06
36,240,9.92596651455386e-06
36,313,-7.366330266319918e-06
36,355,-8.879995568597255e-06
36,432,-3.6574654426637498e-06
37,121,-7.362045716553351e-06
37,425,5.80335193370811e-06
37,504,-1.1557819475749582e-06
37,573,-1.033235924765047e-06
37,615,5.52099553243644e-06
37,690,-1.773283877251194e-06
38,140,9.703211404128429e-07
38,279,3.963693843626309e-06
38,288,-3.84224578546637e-07
38,509,1.5302214093119883e-06
38,712,-2.883166540124994e-06
38,729,-3.1968452746795095e-06
39,70,6.361822513988806e-07
39,117,-1.5063499794579412e-05
39,278,-1.1416604326855448e-05
39,412,-1.6219734419866347e-05
39,446,4.173390204707564e-05
39,722,3.29754242826686e-07
40,113,-9.968577076127131e-05
40,183,1.727050636069484e-05
40,211,-5.040207030313188e-06
40,212,-3.995875667332455e-05
40,252,7.435762077733824e-06
40,280,-1.520487319067459e-05
40,377,-6.383613707647323e-06
40,471,3.2404500086286836e-06
40,490,5.217742355944015e-05
40,629,7.312189572049839e-05
41,134,2.9672133886683746e-05
41,191,1.1775800374863501e-07
41,230,-2.2857291898847953e-05
41,420,-1.7244799581387e-05
41,592,6.0595509425783334e-06
41,596,4.252648647224243e-06
42,48,3.519863846740534e-06
42,310,-2.121232613587649e-06
42,347,-6.668197739268877e-06
42,389,1.1889441902280308e-05
42,533,6.906376424436399e-06
42,612,-1.3526251820600714e-05
43,97,-1.0689785888537973e-05
43,235,-5.781695545623885e-07
43,484,5.240899953011836e-07
43,550,5.195695955562241e-07
43,617,9.4227245380175e-06
43,695,8.015713142254551e-07
44,46,-4.244652591716991e-07
44,57,-7.885833091629512e-06
44,102,3.40134202918122e-06
44,162,2.1349386378579728e-06
44,426,-2.150156659649162e-07
44,620,2.989033349726936e-06
45,91,-2.577241023137114e-07
45,361,-6.860745340622868e-07
45,503,3.856431971079265e-07
45,536,4.119623898011457e-07
