i,j,flux_coexact
0,155,-3.169594730824626e-06
0,191,-1.529816587884471e-05
0,425,7.888401372749659e-06
0,857,1.8247690177290153e-05
0,950,-1.4284573545737576e-05
0,1462,6.616242605367103e-06
1,207,-7.272717918674149e-06
1,311,-5.2268485487489465e-06
1,592,1.3137079251407636e-05
1,605,-7.383675768806006e-07
1,845,-5.376498449137526e-07
1,1491,6.38504637809814e-07
2,43,4.907656223425472e-06
2,427,1.1403879737878836e-05
2,481,-1.763559349300141e-05
2,889,-1.6037617209489622e-06
2,902,3.0795810322118886e-06
2,1487,-1.5176177956582513e-07
3,46,-9.601072107447194e-05
3,48,-3.130567530106128e-05
3,161,0.0001232385150104
3,273,-1.1817660538515072e-05
3,897,1.3399370247685345e-05
3,1424,2.4961716559071512e-06
4,618,1.8315631116487955e-05
4,946,-6.714016255163282e-06
4,1020,1.0868056386626222e-05
4,1032,-1.2464647425159658e-05
4,1135,-9.93533224381613e-06
4,1332,-6.969157897510612e-08
5,21,2.9062553491680346e-06
5,134,-8.691470113733431e-05
5,234,-6.025898434160454e-08
5,241,1.0591190503475571e-05
5,516,-3.713811150126915e-06
5,680,7.719132541915923e-05
6,105,4.808919136460933e-06
6,233,-9.462118067907935e-06
6,714,3.938471790967872e-06
6,787,-1.223033121343076e-05
6,1071,1.2945058353909889e-05
7,137,-5.926232187658528e-06
7,620,-1.2697322823983464e-05
7,1013,4.072134363388157e-06
7,1183,2.403045503653715e-05
7,1199,2.1016403587311865e-05
7,1508,-3.0495437975595175e-05
8,252,1.037439650578371e-06
8,264,4.558597980718452e-05
8,547,-3.377158726902507e-05
8,684,2.4384244541328853e-06
8,1213,-3.840024464547579e-06
8,1506,-1.1450232178323133e-05
9,60,-1.9678862680390584e-06
9,564,-1.8782201813913797e-05
9,713,-3.374949018856098e-06
9,1313,3.939575401054698e-06
9,1374,1.0528097471084475e-05
9,1401,9.65736422866978e-06
10,151,-3.447369519472471e-05
10,406,-2.6549559507003187e-05
10,564,5.844752920217361e-05
10,596,1.4333825204650424e-05
10,872,-4.055867879909777e-05
10,939,2.8800579094001635e-05
11,159,-1.0361535870183152e-06
11,342,3.579584495542508e-05
11,693,-6.688610411484993e-05
11,1084,3.7380334752678706e-05
11,1332,3.991292544818864e-06
11,1440,-9.245214551054396e-06
12,201,8.537950832372777e-05
12,906,-6.285790997500256e-05
12,1095,5.280973396225555e-06
12,1159,2.744090826393196e-06
12,1299,-3.054666257134397e-05
13,448,-1.0286091746598977e-05
13,739,1.0540799875871115e-05
13,1061,-2.035551142657031e-05
13,1383,2.3787547172095835e-05
13,1426,-1.5418202075985143e-05
13,1481,1.1731458201187482e-05
14,358,3.0506678806975e-06
14,493,-8.448376711361488e-06
14,584,-1.2199141541083138e-06
14,874,1.2253736960895091e-05
14,1246,1.3190559696647326e-05
14,1251,-1.882667367277012e-05
15,271,4.886283358181861e-06
15,994,-5.7390333096400144e-05
15,1069,0.0002167980010115
15,1174,-6.411460384476563e-05
15,1214,-4.572806764941236e-05
15,1466,-5.445127977919047e-05
16,428,8.620507094394598e-05
16,614,-7.035560834742776e-05
16,661,-0.0001267429127131
16,758,7.71245574720482e-05
