node,ks_value,coexact_energy,region
0,0.0010801781147576452,0.0016644194762081,other
1,-0.017376938652258204,0.0609181327020804,immune_core
2,0.016881938438839842,0.0160379523075175,interface
3,1.6330230980771457e-05,0.0007216880311661,other
4,-0.0014977644060426665,0.0156165960501697,interface
5,0.009714193053981638,0.0102133597969521,interface
6,-0.0372526970424733,0.0300125964069963,interface
7,0.0012402075199910239,0.005579735245373,other
8,-8.668386482459643e-05,0.0025534485996839,other
9,0.4369653232778039,0.0608994790782797,interface
10,0.00021892160175799628,0.0006750947862329,other
11,-0.012233706935652268,0.0213656991953721,immune_core
12,-0.12124381068604799,0.0520390285834467,interface
13,-0.00011351972363615489,0.0024868326185168,immune_core
14,0.003042262723021828,0.0054910139153919,other
15,-0.03719932280590118,0.0119449630064179,other
16,0.00015738758917318747,0.0003729115540521,other
17,-0.0008058153381244774,0.004193183174833,other
18,-0.0015835638572854846,0.0081025607295744,other
19,0.00016873908183597858,0.0009933408991314,other
20,0.022620654737512173,0.0179986285020452,immune_core
21,-0.0003334961390605327,0.0097800856703808,other
22,0.2770323738864542,0.0603551636852291,immune_core
23,-4.307797652731232,0.1525773128509399,interface
24,-0.000731725869424534,0.010017459410161,tumor_core
25,-8.79837032611707,0.6151291755060818,interface
26,-0.020127949859868845,0.0334677534240304,other
27,0.012149786022845058,0.0085844385567971,other
28,-0.06947223339303665,0.0739771961382901,interface
29,-0.005565723791463265,0.0294032370822453,immune_core
30,-10.54497964167537,0.5791967508927169,interface
31,-0.0003477815339378048,0.0035420504874202,other
32,0.02058980190219086,0.0324015209772229,interface
33,-0.0007831376102815227,0.0055954169623892,other
34,0.00591833062819095,0.0058117657952981,other
35,0.0031804457010234425,0.0051351016352688,other
36,-0.013121937672152365,0.005322251626167,other
37,-0.011414260958616067,0.0067318629188479,other
38,-0.1029302614252336,0.0814206469169745,interface
39,-8.262359886740419e-05,0.0022296187429333,other
40,-0.008593174529314879,0.0012121473137196,other
41,0.05201413466745227,0.0450702848941413,other
42,-0.5096324422133874,0.3246562627285698,interface
43,0.0022424677443755267,0.0040526538054422,tumor_core
44,6.542905456581962e-05,0.0037557580167253,immune_core
45,0.00014861814376375244,0.002151287181936,other
46,-0.001635278796082897,0.006931804765122,immune_core
47,2.471585677370655,0.129689889530439,other
48,0.0078063343060089324,0.0140489045517243,interface
49,0.004195975519514933,0.0087013602285373,interface
50,24.283900378392232,1.1119141771849128,interface
51,7.322275942548618,0.3976122884699093,interface
52,0.05648352727197425,0.0215299171369333,interface
53,0.00242553042974401,0.0406131463332075,interface
54,-0.019800374453390314,0.0034806023725539,other
55,1.0385101868209667,0.1020643098463033,interface
56,0.014145378350210541,0.0159317185322911,interface
57,2.3808980626886398e-05,0.0010001514191046,other
58,50.081794009193935,0.6436217027352882,interface
59,0.0005044093190994959,0.0006213866815296,other
60,-0.00010270333003624674,0.0043077378526206,other
61,-9.330259626524565,0.3025818574933524,interface
62,-0.00018958148100281074,0.008711348947341,immune_core
63,0.005671315442935292,0.0076828755822571,other
64,-0.0029570741661640223,0.0203682842628593,other
65,0.046635006540009454,0.0281171613804442,interface
66,0.027024251978592873,0.0214516056894978,interface
67,0.09783840298512675,0.0419379957770526,immune_core
68,0.006026843970783113,0.0066600205587762,interface
69,0.04258589437304875,0.0371744689236112,interface
70,-9.574312242670305e-05,0.0012606505505965,other
71,0.0009426783661697918,0.0047950962423758,other
72,-0.00044881273077480594,0.0012924779559243,other
73,0.02274826602439569,0.0259536439260333,interface
74,0.1124149040996275,0.0341887855149687,interface
75,-1.760244449567112,0.3633872439386427,interface
76,-0.009607432732343059,0.0159362980266309,other
77,-0.000861109811234633,0.0102763183400513,other
78,0.006781766261218122,0.0056867264963655,other
79,0.060980093350098706,0.0495015527752459,interface
80,-0.0056574163676101075,0.0189590929987086,other
81,0.0407025468337067,0.0279745232538127,interface
82,0.0023226005544924448,0.0055572630204513,other
83,0.019771303377452965,0.030892202279657,interface
84,-0.34460224518689164,0.1571613020205669,immune_core
85,0.07079391504011898,0.0466872277009966,interface
86,-0.021364224789869508,0.067079655392981,interface
87,0.003525822449462105,0.0047164754730602,other
88,-0.010060909419748802,0.0151207990369597,other
89,-0.2900528863796078,0.2175875074727936,interface
90,-0.11613302487562625,0.0964324645520386,interface
91,-0.07714788769686584,0.0092983466168197,interface
92,7.62484285131521e-06,0.0001186575632878,other
93,-0.001942523389043735,0.0150721344251107,other
94,0.00034861928409512166,0.0008422989696341,other
95,9.764963276129835e-05,0.0017877558926857,other
96,0.000702557494467604,0.0020896025329183,other
97,0.00017334355234972798,0.0017751699996752,other
98,0.00023341757730718107,0.0011215112366418,other
99,-0.24945802159714348,0.1027970201649884,interface
100,-0.003252420554072023,0.0077066272872061,immune_core
101,0.14248734675456365,0.0405429534375134,interface
102,0.013701940751400207,0.0045587546968144,interface
103,-0.01234994169526696,0.0200215040216045,immune_core
104,0.060251104796960074,0.0338280706269095,other
105,0.0037445755609085366,0.008046248694848,interface
106,4.306833200772807e-05,0.0001562550793781,other
107,-0.0052540909598202765,0.0182932682699598,immune_core
