i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
3,2284,-0.0663605566746893,0.0663605566746893,interface,tumor_core,0.06560375032020227,-0.1319643069948916
3,528,-0.1333192580712918,0.1333192580712918,interface,tumor_core,-0.17316162945824276,0.03984237138695096
4,1555,0.0006224013233708,0.0006224013233708,tumor_core,tumor_core,0.021954866015589103,-0.021332464692218302
4,4252,0.2493065463382592,0.2493065463382592,tumor_core,tumor_core,0.20661097928908184,0.042695567049177346
4,313,-0.3712781480334375,0.3712781480334375,tumor_core,interface,-0.23063142756813404,-0.14064672046530347
4,1667,0.1267501347456882,0.1267501347456882,tumor_core,interface,0.11368977390243418,0.013060360843254015
4,1686,0.1402518827194526,0.1402518827194526,tumor_core,tumor_core,0.06411894199878548,0.07613294072066712
4,2388,0.2895404368458583,0.2895404368458583,tumor_core,tumor_core,0.25945045548020257,0.030089981365655716
5,4418,0.41394939162089,0.41394939162089,other,other,0.4424038685937953,-0.028454476972905318
5,1756,0.4361361303665097,0.4361361303665097,other,other,0.3905405572563183,0.04559557311019141
5,2504,0.399525395043128,0.399525395043128,other,other,0.40424044785487045,-0.004715052811742448
5,4032,0.261487922461454,0.261487922461454,other,other,0.23992997505107014,0.021557947410383888
5,4262,0.0401279181436485,0.0401279181436485,other,other,0.08917454598095642,-0.04904662783730792
5,911,0.4303413089294026,0.4303413089294026,other,other,0.4152786820459581,0.015062626883444508
6,3616,0.0401697277915573,0.0401697277915573,interface,interface,0.03799418192029935,0.0021755458712579487
6,916,-0.0498515993047749,0.0498515993047749,interface,other,-0.17247288801422542,0.12262128870945052
6,1934,0.0471439115361359,0.0471439115361359,interface,immune_core,0.11553183564940245,-0.06838792411326655
6,2881,0.0670844483983802,0.0670844483983802,interface,interface,0.1487250113783179,-0.0816405629799377
6,1536,-0.0059238394156736,0.0059238394156736,interface,interface,-0.04009545130952885,0.03417161189385525
6,2751,0.0399668276874961,0.0399668276874961,interface,other,0.04890716329346528,-0.008940335605969185
7,3588,-0.0858096200451355,0.0858096200451355,other,other,-0.08174522483413471,-0.004064395211000785
7,1564,0.0427082239236488,0.0427082239236488,other,other,0.011526636277315525,0.031181587646333275
7,2587,0.0834283777746623,0.0834283777746623,other,other,0.06867969331756864,0.014748684457093666
7,3851,0.0,0.0,other,other,0.009442210686107136,-0.009442210686107136
7,1610,0.0,0.0,other,other,0.014630158317616285,-0.014630158317616285
7,862,0.0708049596000859,0.0708049596000859,other,other,0.08859858761185245,-0.017793628011766552
8,2893,-0.0351103509501663,0.0351103509501663,immune_core,interface,0.05123809077981467,-0.08634844172998096
8,4334,0.3601718939018175,0.3601718939018175,immune_core,other,0.3409766418331701,0.01919525206864736
8,17,0.5057860782866247,0.5057860782866247,immune_core,other,0.36749177969297,0.13829429859365472
8,3564,0.3195966211704261,0.3195966211704261,immune_core,interface,0.18691782585873518,0.1326787953116909
8,3967,0.3453612295100045,0.3453612295100045,immune_core,other,0.24240122625798843,0.10296000325201604
8,3267,-0.1580768370828368,0.1580768370828368,immune_core,other,0.1487016785221329,-0.3067785156049697
9,3834,-0.2382770888183027,0.2382770888183027,other,other,-0.05070174609931444,-0.18757534271898826
9,1762,-0.185658182775058,0.185658182775058,other,other,-0.2049646384562429,0.019306455681184914
9,3168,-0.2026951000527007,0.2026951000527007,other,other,-0.30948652440403407,0.10679142435133337
9,2498,0.1347686356102505,0.1347686356102505,other,interface,-0.057620439319976124,0.1923890749302266
9,4331,-0.0759919559979161,0.0759919559979161,other,other,-0.06842242838439189,-0.00756952761352421
9,4347,-0.0443304713845834,0.0443304713845834,other,other,0.07901200416628601,-0.12334247555086941
10,3348,-0.2715485181494881,0.2715485181494881,other,other,-0.09297284053593391,-0.1785756776135542
10,3188,-0.1045052003705073,0.1045052003705073,other,other,-0.10384124642302439,-0.0006639539474829065
10,1084,0.1178032067364881,0.1178032067364881,other,other,0.19559020896991275,-0.07778700223342465
10,4129,0.0853152442351645,0.0853152442351645,other,other,0.06265791585514457,0.022657328380019923
10,2806,0.2745438558505667,0.2745438558505667,other,other,0.11800574233655348,0.1565381135140132
10,553,0.1439096615881124,0.1439096615881124,other,other,0.06607914911734303,0.07783051247076936
11,620,0.4092410825962332,0.4092410825962332,interface,interface,0.40372999146182925,0.005511091134403956
11,1792,1.5147306558513232,1.5147306558513232,interface,interface,1.1897365568217348,0.3249940990295883
11,1761,0.5380262846035484,0.5380262846035484,interface,interface,0.5430000416031402,-0.004973756999591794
11,4370,-0.1025986888402623,0.1025986888402623,interface,interface,0.20973757283170957,-0.31233626167197187
11,2488,0.4458835299143895,0.4458835299143895,interface,interface,0.36238632501347856,0.08349720490091095
11,918,0.3729063820099136,0.3729063820099136,interface,interface,0.46959872714376044,-0.09669234513384684
12,2669,0.2272696541594286,0.2272696541594286,interface,interface,0.2603245899957242,-0.033054935836295624
