node,ks_value,coexact_energy,region
0,-0.14191653835620835,0.1130732059279066,interface
1,0.002754117568200588,0.0061537627115426,interface
2,0.0038412220102312543,0.0051164111889517,interface
3,0.005651762387290097,0.0077258946945605,interface
4,-0.013850663286486507,0.0225845632120542,other
5,-6.033076232917015e-05,0.003314113184887,other
6,0.027708354618855836,0.0121837867965398,other
7,0.003785062961500392,0.0038455824776286,other
8,1.1315376695168386e-07,4.125541397988223e-06,other
9,-7.09694257078051e-06,0.0002935541811688,other
10,-5.758396778588543,0.4639788125084576,interface
11,0.44397410200630577,0.0459051991786898,interface
12,0.8078402260037093,0.2387671523984269,interface
13,-0.0001765260947286788,0.0019841294972725,other
14,-0.0005296402404774222,0.0035234162649385,immune_core
15,1.9796869578397694e-05,0.0002274125690857,other
16,-2.606817807694742,0.4659004101114372,interface
17,0.0011242802269155459,0.0174459416504011,immune_core
18,-1.255559748209436,0.044416174542878,interface
19,0.09049813279911884,0.0157519104442999,interface
20,-0.00634804037030906,0.0102668435988645,interface
21,7.295277717660892e-06,0.0001124789284086,other
22,6.619817192775666e-06,0.0001398505277636,other
23,-0.06244341782239929,0.0536582919486667,immune_core
24,-0.5699805185938807,0.1264077165767455,interface
25,0.0009051510955074018,0.003459024842976,other
26,0.0009535079404068016,0.0228693658969778,interface
27,0.05511645982292525,0.0121657243713015,interface
28,-0.3100163211321848,0.0681877077889232,interface
29,0.00721805602434753,0.0153946932697107,interface
30,0.0034349758806607802,0.0079045155190997,interface
31,0.0003717966899182199,0.001030942991724,other
32,0.024088777221803557,0.0144041480725126,tumor_core
33,4.5293121877739565e-05,0.0005481580071381,other
34,0.006188422763861679,0.0101579238323308,other
35,0.003157761643663455,0.0076700116906313,other
36,0.9007482747201915,0.077484679920215,interface
37,0.002632271397538161,0.00353641157114,other
38,-0.9030378540774202,0.1988478679894109,interface
39,0.00710620758384199,0.0348494328243642,interface
40,-0.036634847769179746,0.0473809984557569,other
41,-0.0034532783984763766,0.0226160404830598,immune_core
42,0.01163504795899473,0.0359196174271025,interface
43,0.022948204744980168,0.0426594755575587,interface
44,0.012103674804094125,0.0201594713269766,other
45,0.0008955272018196164,0.0014950569857631,other
46,-0.12286695045450428,0.0751233656497121,interface
47,0.008438717862402051,0.0840870510085004,interface
48,-0.054534521161977434,0.0877861214880637,interface
49,1.26447487097662e-05,0.0001254194823639,other
50,0.009879547726570686,0.0087666167882634,immune_core
