node,ks_value,coexact_energy,region
0,0.003653746825449154,0.0277471381478365,other
1,-7.275753230213021e-05,0.0003673882357522,other
2,0.0003709065618815929,0.0012986403157478,other
3,4.466113054260533e-05,0.0003160666975837,other
4,-0.0003326231225976971,0.0033969236731966,other
5,0.01419067883950268,0.0081856300399687,immune_core
6,4.16657375921566,0.316724704319099,interface
7,0.7341150610505641,0.19376139269927,interface
8,-0.022893509128655128,0.0396196216705585,other
9,0.0018066317864985238,0.0378068598672301,immune_core
10,-0.1762757981200585,0.0723485754056058,interface
11,0.0013008233304779696,0.0040818987079575,other
12,-0.10891559271060237,0.0833478145881436,interface
13,-0.017515874195827147,0.0093121187132251,immune_core
14,3.0114428519651976e-05,0.0001937204116254,other
15,0.001827653122078789,0.0041313210189013,other
16,0.2662761276107629,0.0821596830776982,interface
17,0.005898931458888662,0.0204215152298737,interface
18,0.004257891924472203,0.0026928914315745,interface
19,-0.00011500541469648348,0.0068981581302462,other
20,0.1031318093726195,0.0193500173022635,interface
21,0.00037012834193255687,0.0091803810912041,other
22,0.04135556960994618,0.028964536238372,interface
23,0.000779853677273601,0.0058562919768269,other
24,0.005988778264515129,0.0049552275073479,tumor_core
25,0.0017248972449981888,0.0064914599511035,tumor_core
26,-0.9386091818406058,0.2593489441962012,interface
27,0.0004527245693188404,0.0020464629255042,other
28,-0.0010164757058562304,0.0055468245992572,tumor_core
29,0.16866014727587036,0.0341768394197935,interface
30,0.0004909971407297882,0.0021158399549018,other
31,0.006092977794531551,0.0243218861642245,other
32,0.001163381578711883,0.0064995109588792,other
33,0.0018544820439800923,0.0028034023271062,other
34,0.0003083963075625881,0.0012942368921079,other
35,-0.05912702142697161,0.0517268624479677,immune_core
36,-0.003545468862629017,0.0129364677733527,other
37,0.01778086027657403,0.0096588695502104,interface
38,0.0046257662064369525,0.0166772261100525,interface
39,0.025763605853453775,0.0203512317922471,other
40,-0.0022109703551612216,0.0144240883448765,immune_core
41,0.002501829328499799,0.0041494107132737,other
42,0.007653795113489069,0.0351930949872286,interface
43,0.0034459014509875792,0.0078650784097156,other
44,0.015246970441023277,0.0183846020635851,other
45,0.20111865538107482,0.2361098235376853,interface
46,0.0006864424016205621,0.0042032304506814,tumor_core
47,0.12215565807861814,0.0333036181726596,tumor_core
48,-0.0750858093781279,0.0887395550665831,interface
49,0.00039950938538060025,0.0025353447245781,other
50,0.35621722387460975,0.0947324444436171,interface
51,-0.0006469236596915078,0.0024173587170942,other
