i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
0,1204,-0.074849996085667,0.074849996085667,interface,interface,-0.024096898085940482,-0.05075309799972652
0,979,0.019193762374903,0.019193762374903,interface,other,0.092636590225744,-0.073442827850841
0,2865,0.0281547656219884,0.0281547656219884,interface,interface,0.011338824276344223,0.016815941345644177
0,2540,0.063122140794257,0.063122140794257,interface,interface,0.04728124953789212,0.015840891256364883
0,3679,-0.0372787473208019,0.0372787473208019,interface,interface,-0.04608071061930186,0.008801963298499957
0,725,-0.0887290225789071,0.0887290225789071,interface,other,-0.1714663330457467,0.08273731046683962
1,402,0.5439169504210212,0.5439169504210212,interface,interface,0.12701822751490865,0.4168987229061125
1,2191,0.2484711493307987,0.2484711493307987,interface,interface,0.1665476853158679,0.08192346401493081
1,1081,0.1262829482376086,0.1262829482376086,interface,interface,0.13988108977171126,-0.013598141534102659
1,3741,-0.6154007050139224,0.6154007050139224,interface,interface,-0.1980565545183559,-0.4173441504955665
1,2434,0.2499641620709677,0.2499641620709677,interface,interface,0.30338436062934954,-0.05342019855838184
1,495,0.4435591564020538,0.4435591564020538,interface,interface,0.4580184287912752,-0.0144592723892214
2,3019,-0.0320340292986456,0.0320340292986456,other,other,0.021825900691334235,-0.053859929989979835
2,1668,-0.0425890559065102,0.0425890559065102,other,interface,-0.0666359929518176,0.0240469370453074
2,702,0.0085968622201397,0.0085968622201397,other,interface,0.0017503739565310067,0.006846488263608693
2,2440,0.0207976844821985,0.0207976844821985,other,interface,0.010663628811750758,0.010134055670447742
2,1539,-0.0171089038392526,0.0171089038392526,other,interface,0.04694595779002641,-0.06405486162927901
2,2266,0.0247201154445624,0.0247201154445624,other,interface,-0.05216728101822066,0.07688739646278306
3,3791,0.0246854293473838,0.0246854293473838,interface,other,-0.0532721481163109,0.0779575774636947
3,2150,-0.0558268937544473,0.0558268937544473,interface,interface,0.0010906619078941138,-0.05691755566234141
3,1086,-0.252857910363276,0.252857910363276,interface,other,0.08339069962588211,-0.33624860998915806
3,3115,0.2356868848925188,0.2356868848925188,interface,other,-0.05836882525791806,0.29405571015043686
3,3118,0.0902413133579884,0.0902413133579884,interface,immune_core,0.009987125982895473,0.08025418737509293
3,2329,-0.1274906703845182,0.1274906703845182,interface,interface,-0.06838950218026085,-0.05910116820425734
4,1339,0.0538893582377157,0.0538893582377157,interface,interface,0.046629314967374075,0.007260043270341625
4,1858,0.1337299241707421,0.1337299241707421,interface,interface,0.08545685706825284,0.04827306710248924
4,456,-0.1327407323514979,0.1327407323514979,interface,other,-0.0123025420182582,-0.12043819033323969
4,1242,-0.153839630715152,0.153839630715152,interface,interface,-0.02437047799873779,-0.1294691527164142
4,2996,0.201018604053599,0.201018604053599,interface,other,0.06915968548658938,0.13185891856700963
4,1980,0.118934538056426,0.118934538056426,interface,interface,0.05641937710784928,0.06251516094857672
5,3332,0.1238018733066185,0.1238018733066185,interface,interface,0.14564823477330222,-0.021846361466683714
5,3103,0.4112267569290042,0.4112267569290042,interface,interface,0.5433012443581279,-0.1320744874291237
5,1367,0.1703612897480607,0.1703612897480607,interface,interface,-0.20332981722334492,0.3736911069714056
5,2239,0.0996404231800476,0.0996404231800476,interface,interface,-0.013976769040977777,0.11361719222102537
5,1405,0.0525720218881378,0.0525720218881378,interface,interface,0.2778039452496113,-0.22523192336147346
5,744,0.2358399117455122,0.2358399117455122,interface,interface,0.3439951350780105,-0.1081552233324983
6,3315,-0.5566063694989968,0.5566063694989968,interface,interface,-0.38445182986510884,-0.17215453963388794
