node,ks_value,coexact_energy,region
0,1.0549347231419564,0.0590297573244336,interface
1,20.39014592868073,0.743667493406463,interface
2,-0.10649578418670658,0.0133635686232051,interface
3,0.20436115468883653,0.0443806786709364,interface
4,0.0008386516743735285,0.0100156168935033,other
5,0.36100295221005024,0.1147326315454093,interface
6,1.0888812682279068,0.1390147662579665,other
7,-1.2357766371600032,0.247290902500909,interface
8,-0.0036471378227722197,0.0071974390785075,other
9,-1.8517991959750535,0.304888334914176,interface
10,0.0006026549409006365,0.0058197636431913,tumor_core
11,-0.009735833606684521,0.0239017009833557,interface
12,-1.1165326239759163,0.2177868262084019,interface
13,0.015263801889771032,0.0131144060868418,tumor_core
14,0.5773699202984114,0.2673478441096987,interface
15,0.03403497141117353,0.0527114561490753,other
16,0.0008707851448849032,0.0161427798971226,other
17,0.003337900277914253,0.0044612354092547,other
18,0.17593968266400634,0.0643474971197276,interface
19,0.00038971407434028045,0.001453141252724,other
20,0.02975874282164342,0.0455713334862112,interface
21,-8.232438302495073,0.6744211618434469,immune_core
22,0.5001872771513307,0.1458689597108858,interface
23,-0.015692119159510326,0.0240289292954746,other
24,-0.020023055361412082,0.038451971836061,tumor_core
25,0.09212408998055498,0.0498606358094589,other
26,-0.024140743452699558,0.0133823158206103,other
27,0.010967730718856313,0.0133158511959131,tumor_core
28,0.0017483532282084172,0.0031063673620845,interface
29,0.04197563384904046,0.0391638889892373,other
30,0.0002784205344078985,0.0037762874692568,other
31,0.38308140323542295,0.0882555868939847,immune_core
32,-0.03864317737771026,0.0171523615015494,other
33,0.008051916529273716,0.0075864191937935,other
34,0.0017842202086274378,0.002360159658863,tumor_core
35,-33.50144380491076,1.5359816458552449,interface
36,0.43489877229242496,0.0818546137998221,interface
37,0.09016197112007969,0.0685726808623431,interface
38,-0.002712575373042981,0.0048734506728696,other
39,-0.15501708113905677,0.0657696754622668,immune_core
40,0.0007539526666024727,0.0084996239241436,tumor_core
41,-0.010530975201071994,0.0157203886472917,immune_core
42,-0.1166493879410159,0.0525891176043694,interface
43,0.057969744509628725,0.1510954997158276,immune_core
44,0.04750018900818442,0.0335327428362709,other
45,-0.8308936902496585,0.3039427565300687,immune_core
46,-0.03342095036087363,0.0391575175781291,interface
47,0.0009480590844604432,0.004627202821573,other
48,0.6201746329578819,0.1222023251402294,interface
49,-30.333899724474506,1.2571089369151798,interface
50,-0.002251127220257546,0.0270904822599533,other
51,-0.040325796216321264,0.054152053003931,tumor_core
52,0.046047185899319214,0.036902832975482,interface
53,0.00046436498309512065,0.0012449843334857,other
54,-0.001447249037797401,0.0096713321883378,immune_core
55,0.14336902564999437,0.051997012082034,interface
56,0.00888481661989795,0.0074838640452223,interface
57,-0.052919763845374446,0.0872744882426684,other
58,-0.031203802339573292,0.0299592122850172,tumor_core
59,-0.0007240129857674185,0.0110111357797378,other
60,0.0009061911615213113,0.0016189911377363,other
61,0.024396302992415925,0.0643132468464918,interface
62,0.0008983867347169715,0.0149736091868619,tumor_core
63,-0.025850274756071656,0.1069438724467971,other
64,-0.002157851711962577,0.0115168877718014,immune_core
65,0.004136248874073399,0.0102495888807739,other
66,-0.0010087682414159033,0.0107205445857594,other
67,-0.724009370053262,0.1080951033037775,interface
68,-0.006528278614402052,0.016011177805903,other
69,2.9794606267035902e-05,0.0007743426157805,other
70,0.0038142745411149487,0.003946678334317,other
71,0.017977435623629148,0.0150427847891706,other
72,1.156105100280309,0.1279024715140842,immune_core
73,-0.6777484393185351,0.2088629033905059,interface
74,-5.892248767543238,0.5075071757653485,interface
75,-0.0009464080415601581,0.0080205862342581,other
76,-0.00023300947217147364,0.0012601544775375,tumor_core
77,0.0020494077507965808,0.007656686773739,other
78,0.025589376279337276,0.0121595066438905,other
79,0.008570048185939361,0.0102437767489628,interface
80,-0.18354248951526306,0.0860510228343724,immune_core
81,0.00034405914984151633,0.0029428771940234,other
82,0.04451863729734891,0.0042570877578597,interface
83,-0.0013137259003815078,0.0082857526340396,other
84,-0.08989085106436373,0.0702394142002767,other
85,0.023914200156000966,0.0292715731372463,other
86,0.027662026195321324,0.0301027888831947,tumor_core
87,0.02001005661951935,0.0222421086500593,interface
88,0.1753655886405724,0.0748597293359868,other
89,-1.060196619419042,0.2216919231436406,interface
90,0.08693988111335153,0.0579479496523622,interface
91,0.004001513866367561,0.006231655032023,interface
92,0.0041079141505045175,0.0056125147729141,interface
93,-0.04492078606604816,0.0379772258857741,tumor_core
94,0.0016335056256502707,0.008553429366452,other
95,0.002909477796304076,0.0287289376852652,other
96,0.0016571575565097931,0.0032336877221599,other
97,0.008925779371073986,0.0080234685904138,interface
98,0.26063898485589626,0.0447485089829707,immune_core
99,-0.014370831622220283,0.0206319899053823,interface
100,0.010151055558949362,0.0063996141408633,other
101,-0.005959510131868645,0.0126934288343514,other
102,0.015235929652613348,0.0240818937726825,interface
103,0.01261509436846335,0.0100807907066681,interface
104,-0.0018751985078688579,0.0153521236501194,interface
105,0.1623408061702845,0.0928447251223821,immune_core
106,-0.038552422661989105,0.0428487246437885,interface
107,0.03549725715084916,0.018397763954614,other
108,-0.010587217494481995,0.0199060811739575,other
109,0.0013211617460023141,0.0053724143096125,interface
110,0.003206431282536617,0.0091060547748262,other
111,-0.0030896277853863976,0.0023007904218822,other
112,0.014111280755222961,0.0094756434257657,other
113,0.13591151404009896,0.0065610091476693,interface
114,0.0013127192823323588,0.0179309690052132,other
115,-0.008361603915983002,0.0140088069616124,interface
116,0.0011255798839047686,0.0015303028605742,other
117,0.032866162970134116,0.0183922392977648,other
118,-0.0010526561968821368,0.0126249519211996,other
119,-0.006650774672807144,0.0186109642312591,tumor_core
120,0.0008318679349902667,0.0062863233471105,other
121,-0.010259536428290389,0.0224140360988731,interface
122,0.1184651338914477,0.0640645161513573,interface
123,-0.07843298612635523,0.1105403850318454,immune_core
124,-0.004187279295805618,0.016580969349723,interface
125,0.0882600063854983,0.0185693151905318,interface
126,-1.8772991026022057,0.3479286035446114,interface
127,0.0001910865384976449,0.0007494194619478,other
128,-0.007149805162659533,0.0020529820041376,other
129,-1.133072867503063,0.317239366367532,immune_core
130,0.15144102900861053,0.0294770401265014,interface
131,-0.03202079108901534,0.0337177955106122,tumor_core
132,0.5939131594585993,0.2426788041040806,interface
133,-0.0010103074288775923,0.0039090888814869,other
134,-0.015308509227442781,0.0236713671292872,tumor_core
135,0.044142857642373245,0.0372857571811208,interface
136,0.03722997608103753,0.0157795079138728,other
137,-0.010882758319594087,0.0620272435743381,interface
138,0.012277364065955277,0.0142035866394959,tumor_core
139,0.4213435382463407,0.0847941527630433,interface
140,0.008871823470095682,0.020688049501242,interface
141,-0.0012383132375919743,0.0046353595907606,tumor_core
142,-0.05078873051571613,0.1632651282113437,interface
143,-0.010537063352305042,0.0228422573276584,other
144,0.04462941879562427,0.0703622159678356,other
145,0.00019809439134729136,0.0033268319987744,other
146,0.002193291552965049,0.0051803646463408,tumor_core
147,2.234390566778777,0.1817904974318495,interface
148,-0.0003419631363111431,0.0045686311764529,other
149,0.3682498955601471,0.053471932955824,interface
150,-0.00010545248839487441,0.0024300080588532,other
151,-0.3158542991152574,0.0946761366206872,interface
152,-0.12501446176950795,0.1499563749422788,other
153,0.010581264541285072,0.0042152504604794,other
154,0.014133814498372687,0.0096961011932902,other
155,0.0738446246224517,0.0363025120218713,interface
156,-0.10122758310056659,0.0126849845800464,interface
157,0.005762822917232956,0.0212782093750539,tumor_core
158,-0.015148877603640237,0.0191206174861203,tumor_core
159,0.0015195661159686162,0.0031598095476867,other
160,-0.0021292444915647166,0.0126166825579441,tumor_core
161,0.05202954738436959,0.0607603689997737,tumor_core
162,0.02496699682921507,0.0617034688881949,other
163,-0.040586191021063936,0.0070963592083917,interface
164,0.000373612610647243,0.0032716904244685,other
165,0.0074280496718064914,0.0249682712424174,other
166,-0.0009956366655078873,0.0115182272400325,tumor_core
167,-3.2249721202175445,0.363936751542411,interface
168,0.00589533857884336,0.008893845844669,other
169,-0.0009527600819877495,0.0037149908435872,other
170,0.034704503709814115,0.027771109852052,other
171,0.06776961075099576,0.1146929620346237,interface
172,-0.01053741207496325,0.0302262189178477,interface
173,-0.06074537227853739,0.054680401542106,interface
174,-0.005007136412843246,0.0131945438467836,interface
175,-0.004151339796034426,0.010800056213598,other
176,0.021675925622664276,0.021762475627024,interface
177,-0.0007515306520470641,0.0064198786727305,tumor_core
178,-0.0007977965523161552,0.0095355287475203,tumor_core
179,-0.012202634737350301,0.0339369014295822,other
180,-65.94460540543326,1.8426013476329277,interface
181,-0.16005913304151762,0.1233570990170499,immune_core
182,0.03886058751464936,0.0136646055238379,interface
183,0.06652918114979006,0.032341891740833,immune_core
184,0.0005345925796036126,0.002795028144854,other
185,0.3187744097940013,0.1021941427975113,interface
186,0.07906851755557336,0.0214194040505977,tumor_core
187,-20.604652941940206,1.083637340592258,interface
188,-0.0024306857222125464,0.0060382420386673,other
189,0.22672293973163163,0.0712987649559716,tumor_core
190,-0.00030077579743123463,0.0014482076060626,other
191,0.0007200914197493381,0.0023767605143213,other
192,0.002283390174751248,0.0161167730564106,other
193,0.42851636614006433,0.0241610614556748,immune_core
194,0.010708268100306506,0.0135730593066279,other
195,0.03519491865636349,0.0157001588563216,interface
196,0.004742775221680068,0.005971516938503,other
197,-0.6412861250899597,0.1613644740280454,interface
198,-0.0556981540863208,0.0404167313536627,interface
199,-0.009846813957452627,0.0210873573073071,other
200,0.0006238454382133101,0.0014496925725968,other
201,-0.0018580668297660764,0.0031315130887056,other
202,-0.010601803147062812,0.0342706441054679,tumor_core
203,-0.009280618383777275,0.0115762080265786,interface
204,0.48826695591676417,0.0802561839774289,interface
205,0.07517851691335437,0.2506653943305681,interface
206,0.2592963012628051,0.093099057846872,interface
207,-0.006903272925014973,0.0013720103374825,other
208,0.02688420463927628,0.0414887271185242,tumor_core
209,0.45848169374447434,0.1058725179011219,immune_core
210,-0.07054685535469726,0.0439725419236339,other
211,-0.047437208772278826,0.0229510052822234,interface
212,1.7275923296026616,0.0475361220096995,other
213,0.37600607434457456,0.052239254034073,interface
214,9.909852932132369e-06,0.0016219492256594,other
