mean_curl,median_curl,top95_mean_curl,top99_mean_curl,edge_hotspot_top95_interface_like,replicate
0.00018581146227536884,0.00011143981917708244,0.000848057938377334,0.001249043647168981,0.0005071097109892761,127
0.00018568172210818516,0.0001117089465642031,0.0008476981128458221,0.0012484860138157053,0.0005076532979298438,128
0.00018581720646323983,0.00011193019916194392,0.0008473731957564163,0.0012472834801516815,0.0005079173212362589,129
0.00018578526494566,0.00011194793295292083,0.0008482951183369563,0.0012480080363217654,0.0005082647944694127,130
0.00018575836177381387,0.00011214476162917493,0.0008479856998584117,0.0012475883074739476,0.0005060613771410361,131
0.00018584639456764097,0.00011242285517164318,0.0008490007381368056,0.0012513022725734871,0.0005078489900450868,132
0.00018580627675085398,0.00011183751657655981,0.0008478251220232038,0.0012489322720255268,0.0005072664064704118,133
0.00018574372361913538,0.0001121730712575933,0.0008472776622020136,0.0012478711716587619,0.0005068762927154816,134
0.00018579222854705002,0.00011146064151715089,0.0008477654398025845,0.0012486772569517024,0.0005063785557826331,135
0.0001857926707139932,0.00011162896835518072,0.000847936672707871,0.0012459733922353786,0.0005074815875276751,136
0.00018575258692648898,0.00011161524055646062,0.0008476266212326609,0.0012487957559181508,0.0005062345793303866,137
0.0001857594982475384,0.00011217778804366814,0.0008477120589020936,0.0012510463660268918,0.0005067663112829929,138
0.00018583790842542853,0.00011205764237173469,0.0008482175752530112,0.0012485876137627858,0.0005071262938678529,139
0.00018582051613824936,0.0001116392883071807,0.000848775722409823,0.001250234845288952,0.0005076622786419613,140
0.00018575676254901729,0.00011168056454776768,0.0008480935631004682,0.0012504870093044925,0.0005078714206989452,141
0.00018570069617863692,0.00011180388943896923,0.0008483956606641656,0.0012507441847303096,0.0005080497423164828,142
0.00018585104235017822,0.00011200131891971187,0.0008484426731463547,0.001250202009357035,0.0005052837973594853,143
0.00018580456760318567,0.00011201650507153423,0.0008491310147150245,0.001251156462643793,0.0005082890990807042,144
0.00018569542400372294,0.0001116464290852926,0.0008472833544527628,0.0012471575985460968,0.0005076907816694692,145
0.00018585204697291462,0.00011178381129457924,0.0008487987410517844,0.0012487588883717345,0.0005060539681452379,146
0.00018584173119498586,0.00011218010925846707,0.0008481791213855323,0.0012487386240134313,0.0005081421524811013,147
0.0001857375861371805,0.00011185711971121648,0.0008474530244064242,0.0012471070465769425,0.0005062803014688122,148
0.00018558827602139792,0.00011187860827694407,0.0008467173752226383,0.001245549102403474,0.0005075742631564439,149
0.00018568906623191858,0.00011207457191894922,0.0008472261287497624,0.0012454348620790695,0.0005068901976201702,150
