edge_id,weight_zeta,weight_norm
0,2.8062269143099154,0.004029152534971424
1,6.363049271610604,0.009136002499342629
2,3.011988891029355,0.004324583523061613
3,6.27348537725384,0.009007407555666019
4,5.56421732780429,0.007989047584545633
5,5.52142809312408,0.007927611229380589
6,1.1156477435582572,0.0016018358712086914
7,2.1713682679925523,0.003117628840606473
8,5.507346964845183,0.007907393686240771
9,2.830584061275199,0.0040641242829578044
10,5.372171988893057,0.0077133108078231705
11,4.064741573887005,0.0058361152952087535
12,7.526535927577232,0.010806525002490299
13,0.4127416321795612,0.0005926103071367176
14,0.7595848567208673,0.0010906043397190485
15,7.271124058755508,0.010439807195930488
16,7.107720423184927,0.010205193890382937
17,6.452935846903048,0.00926506074507915
18,90.20769359050222,0.129519304176967
19,25.72273469744569,0.03693244519326307
20,7.976255226061842,0.011452227473047789
21,151.84699661120948,0.21802039892212507
22,3.201097234753933,0.004596103391471649
23,42.10780385991864,0.06045796360911598
24,5.1735866761031755,0.007428184002020224
25,4.959107805014346,0.007120237384183058
26,6.597653719461717,0.009472845218993949
27,6.933165035865873,0.009954569011217582
28,2.6520586996932662,0.003807799354454501
29,2.534406437808096,0.0036388754136275963
30,1.2226381116691778,0.0017554515715974995
31,8.53164903488799,0.012249656348570353
32,5.631285622540154,0.00808534357129326
33,1.6154466371226617,0.0023194421234729143
34,12.315937994035183,0.01768310058469401
35,5.035386899166697,0.007229758144604118
36,2.662111620430287,0.0038222332374968472
37,6.4364049606253575,0.009241325863907766
38,5.976987175026414,0.00858169840255825
39,2.8893508248064173,0.004148501014235824
40,5.876516263211355,0.00843744327230978
41,6.223346667005662,0.008935418896991806
42,4.770321757771326,0.006849180265837551
43,5.258846921201612,0.007550599809137921
44,4.117523042392176,0.0059118983997548166
45,4.813578793429009,0.006911288284966989
46,4.225753450470709,0.006067294537125927
47,5.265486699708571,0.0075601331367054605
48,3.207663319445757,0.004605530910196523
49,3.4783934974287387,0.004994242591832446
50,2.4730074143283876,0.003550719309844067
51,2.053940628620802,0.002949027410537605
52,2.4326549610191077,0.003492781660998096
53,3.3752933059181127,0.004846212368095806
54,0.9912217003659296,0.0014231862029340523
55,1.0420321011154476,0.0014961392681116692
56,7.1680657452011225,0.010291837100144544
57,9.186408691290676,0.01318975371416085
58,6.2185018056963655,0.008928462693583453
59,8.177895811419203,0.011741741008643511
