,node_energy_total,node_energy_total,node_energy_total,node_energy_total,node_energy_exact,node_energy_exact,node_energy_exact,node_energy_exact,node_energy_coexact,node_energy_coexact,node_energy_coexact,node_energy_coexact,node_energy_harmonic,node_energy_harmonic,node_energy_harmonic,node_energy_harmonic,frac_exact,frac_exact,frac_exact,frac_exact,frac_coexact,frac_coexact,frac_coexact,frac_coexact,frac_harmonic,frac_harmonic,frac_harmonic,frac_harmonic
,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count
region_step2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immune_enriched,2.9047900277755456e-07,1.6115726772898682e-07,3.206128439724429e-07,28,4.627025564502151e-07,2.96432463750833e-07,5.234348518875374e-07,28,1.624097543786627e-07,5.98682424741802e-08,3.921080108474426e-07,28,3.078259749511309e-16,7.901570003623292e-17,8.260092998208132e-16,28,2.692314711881623,1.1209633266984196,5.67969728141215,28,1.4588650540834571,0.30401382331439486,5.0748965707627764,28,5.580136641162387e-09,4.5889199264982256e-10,2.0796175768222017e-08,28
interface_like,4.4376975818104525e-06,3.217926170304513e-06,4.220184432225188e-06,275,3.880976786750024e-06,2.662560319795222e-06,3.5713003685770336e-06,275,1.8543478479821685e-07,1.0133684189059992e-07,2.384955978733014e-07,275,7.670488050130915e-17,4.801170494424072e-17,1.6612422259638508e-16,275,0.9139549911713433,0.9014373728378494,0.23854084439906065,275,0.05029608311864489,0.0359726277066727,0.050435737157629244,275,5.210776494080759e-11,1.2706013187401916e-11,1.9757544733340762e-10,275
other,1.446012806535222e-06,8.308424334396109e-07,1.996997013984147e-06,1122,1.5067717359929045e-06,1.0310548945452006e-06,1.7241260156532832e-06,1122,1.4130377102663177e-07,7.316080099947213e-08,2.3384479953259348e-07,1122,8.320030079574718e-17,5.2845659910539134e-17,2.303449002018175e-16,1122,1.4606887292594333,1.0810529873888413,2.2086025733347205,1122,0.3608291282499735,0.08556027859707376,1.9458023237327244,1122,5.339782506836863e-10,5.481294639363505e-11,4.505226815911692e-09,1122
stroma_enriched,5.006134583522824e-06,3.524124070975593e-06,4.8858896710809895e-06,546,4.659440947087167e-06,3.2122353083673185e-06,4.74886135760068e-06,546,1.718713439542573e-07,9.278581020386415e-08,2.460750756155425e-07,546,6.40767298101998e-17,4.2574159964278675e-17,2.1693697292845995e-16,546,0.9515862230896419,0.9445658063520094,0.42492901673041256,546,0.05386237799423542,0.027585602086286153,0.2657724688753817,546,5.214574585297424e-11,1.0740988524503345e-11,6.828463888220047e-10,546
tumor_enriched,4.543342882662024e-06,2.509488471815146e-06,6.021259542056735e-06,236,4.066624466712345e-06,2.1562866050830757e-06,5.8852269265669315e-06,236,2.6962294674427546e-07,1.5179715399211536e-07,3.636597630996501e-07,236,9.910217661863018e-17,6.61533274797436e-17,2.2387503353524456e-16,236,0.8811566835878464,0.8478460747374675,0.33929947097074115,236,0.09512437223989369,0.05836073022234595,0.20741463613413053,236,1.5280638976762362e-10,2.1311602670536395e-11,1.1110314806641727e-09,236
