face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
56,1432,2000,1160,1.16620978472137e-07,1.574362239014179e-07,3.855658238652357e-08,5.738852595614098e-16
57,2016,868,3,4.035991997922187e-07,2.6213252617000013e-07,1.595520921045362e-08,3.463527384050179e-18
58,675,868,2016,2.0241340872690764e-06,1.609809968851057e-06,2.7913332173677773e-08,2.9397353398329376e-18
59,3,868,1338,3.562880571508476e-07,2.6426129071126006e-07,8.002845616603456e-08,1.2918715701663094e-17
60,16,546,1237,1.0248747271976808e-06,7.500835570242978e-07,1.2213521380262283e-07,5.027722364588632e-18
61,1635,518,318,1.3677282370181658e-06,8.750885901320933e-07,5.5344050776838306e-08,1.2647938223901064e-17
62,743,1188,1601,9.433679009743158e-07,2.913648294724769e-07,1.9961854786198224e-07,2.81764163609284e-18
63,720,743,1601,1.3152190023870657e-06,6.115411465557819e-07,1.9086696290186354e-07,8.513404079399302e-19
64,320,720,546,2.0887324291213362e-07,4.278368913176166e-07,5.575275744821456e-08,6.969874955642636e-18
65,223,1267,1188,1.1503538672422225e-06,1.4765990739633031e-06,2.3801376232514475e-07,2.521948113666201e-18
66,1177,945,1576,4.883169142883979e-07,5.760041357230392e-07,5.952680163788515e-09,5.4934184940849104e-18
67,977,1177,2016,1.5744130902689342e-06,1.6211773572644212e-06,7.820940517765552e-08,2.9141120769823054e-18
68,675,1177,1576,5.65857743446255e-07,4.930098261857074e-07,4.535979305578394e-08,4.154314069135435e-18
69,1177,675,2016,1.605809983428653e-06,1.7717936391930496e-06,8.540877414905653e-08,3.083367730382615e-18
70,1015,1600,1282,3.2257935700411034e-08,4.381177128627745e-08,1.7696046228086724e-09,3.740541723699801e-18
71,2159,585,439,6.713735252948153e-07,3.0846216114198046e-07,8.462396739027636e-08,3.6984681613936616e-17
72,1509,2159,1494,1.5560756627070153e-06,1.2936394677927687e-06,6.424010711439749e-08,1.9881708810818457e-17
73,2159,1509,585,1.2367842672447495e-06,8.920133016866018e-07,5.5178657054453763e-08,4.407795201432134e-17
74,557,689,308,7.521420338485565e-07,3.0983184365753416e-06,8.954192269043643e-07,3.757004040798711e-18
75,2017,557,308,1.7668151270022619e-06,1.2457422872600272e-06,5.71938566713758e-07,5.156434707661258e-18
76,2030,1067,1717,1.1269538257261409e-06,9.60673038445003e-07,5.71543299600785e-08,3.561664381459234e-17
77,1067,2030,2185,1.5286357248593101e-06,1.4411755807235809e-06,2.4557756278847926e-07,2.9827787011276794e-17
78,2035,2030,1717,9.078349201572595e-07,6.887306727992432e-07,5.2803076340789946e-08,8.57070096955493e-17
79,2030,2035,1213,1.8752269908383016e-07,2.5643348824433584e-07,2.066095590622707e-08,4.779674029323781e-17
80,1325,1902,1213,6.484149773784086e-07,4.2410059780064105e-07,1.0518505451469448e-07,2.861126651764587e-17
81,1372,832,278,1.606365811790106e-06,1.2841599491029471e-06,1.3417910373317854e-07,3.8554486979443266e-17
82,1436,1264,408,5.937388870585909e-07,2.3005642340486084e-07,1.338500736221374e-07,3.643204039836301e-17
83,1264,764,408,1.5809713607305914e-06,7.882491903453381e-07,2.648678572273337e-07,1.7900419493021915e-17
84,861,1349,1333,9.533041996983507e-06,5.152980471406857e-06,6.8433460018411e-07,1.723144603172506e-17
85,1349,861,1302,6.4776327996838534e-06,5.902182469331043e-06,1.1091483751874967e-07,3.390021331483536e-17
86,48,1009,1125,7.476797088752457e-07,1.0301981611897632e-06,1.0874594329751146e-07,5.337868472016779e-17
87,159,1644,1931,5.721705426772661e-06,6.752821673102123e-06,3.248760386828951e-07,7.804808050101169e-17
88,691,159,439,1.9212374658665077e-06,3.756459332903914e-06,3.251803090392937e-07,5.508952708862757e-17
89,1644,159,691,1.8364903713329257e-06,2.2946581175827636e-06,5.4194245700790576e-08,7.986584182760312e-17
90,1009,1083,1125,9.630420168240863e-07,8.533791762101566e-07,1.437217369882622e-07,5.4356794146313625e-17
91,1083,925,1125,8.846063507893583e-07,5.310595387865882e-07,1.1202151392691823e-07,6.11073323747505e-17
92,925,1083,527,3.359970881035622e-06,2.115310154790958e-06,2.0631803617868796e-07,6.109632485596902e-17
93,1644,67,1931,1.105573563015422e-05,7.764310445325197e-06,6.075080511935082e-07,1.4923816312296205e-16
94,1386,1759,1954,1.5021950778936204e-07,1.5376992546554318e-07,3.5092199237814777e-09,2.175276372937586e-17
95,5,2152,872,1.2357525373556263e-06,6.983499800347774e-07,2.707806873027562e-07,1.6310595562073287e-16
96,5,2161,2152,3.6819661727494884e-06,3.3780061629325983e-06,1.0131249324988053e-07,1.624235783389836e-16
97,1589,1242,1547,8.113092825864457e-06,7.885318408388866e-06,8.769617982709723e-08,8.488659635295965e-17
98,1604,1589,1547,3.958781043051626e-07,3.3835501505226843e-07,2.2438842575919213e-07,8.422126674041509e-17
99,1242,1589,1341,4.463318593059075e-06,4.5645322138158096e-06,1.483535647679241e-07,8.706846828848136e-17
100,493,1236,530,6.718684200097777e-07,1.5952949303203977e-06,2.50990427323283e-07,9.345939579140651e-17
101,582,1236,493,3.703076337581804e-07,8.522756875961234e-07,2.351962628201502e-07,9.940370119931059e-17
102,1236,872,530,8.169109984846186e-07,1.5164789105605094e-06,1.382807113905337e-07,2.1563166296528903e-16
103,892,1108,913,3.889887082261272e-08,7.573986598031553e-08,9.18048629395808e-09,2.0975803926594613e-17
104,892,1386,1954,1.0917606517350274e-07,1.5923293716644276e-07,5.5631076819023606e-09,2.0193249778964313e-17
105,1694,2064,960,2.3111886322592401e-07,3.318224938659267e-07,1.8702320354249035e-08,3.1209220047574776e-17
106,1445,2155,646,6.525274321432299e-07,2.754254306293771e-07,9.832867712321099e-08,6.58780666721077e-17
107,1308,1156,1301,1.263860168247522e-07,1.299006411866239e-07,4.03962460201506e-08,4.1363566781255185e-17
108,1207,1308,444,2.256836188332922e-08,3.960942095785767e-10,1.7244429602578193e-08,3.7290865191235324e-17
109,1156,1207,791,2.3091088085458598e-07,2.851146927961767e-07,6.104561026139624e-08,5.029212037213084e-17
110,1207,1156,1308,1.645965881110587e-08,1.0314075337833709e-10,1.8495976391472686e-08,5.0301877379305723e-17
111,441,970,1284,4.282386373661555e-07,3.996197480398775e-07,2.6764529021492314e-09,3.358360501228161e-17
112,441,1308,970,1.2751386493504483e-07,1.6469572018492796e-07,5.399526146109156e-08,3.335577163138697e-17
113,638,441,1284,6.491613786078648e-08,8.592904637097676e-08,5.403518539795391e-09,3.078529672015357e-17
114,1308,441,444,3.620255919980641e-08,6.474412241742755e-10,2.7632044718687315e-08,3.6483676158737126e-17
115,75,1445,646,5.393992683842849e-07,5.845238838652849e-07,7.516502863849783e-09,3.776166150454945e-17
116,90,75,646,6.901690203664028e-07,5.971596819409298e-07,6.356028317216836e-08,3.0261620920475896e-17
117,2067,395,1128,4.264870541531359e-07,4.0443883463785794e-07,1.585275463282038e-09,3.719276452083794e-17
118,2147,2075,161,7.685436691330454e-08,2.681860548201012e-07,1.5024849834928345e-07,3.5124511166406406e-17
119,2075,1328,161,1.8809525313359012e-06,1.0189125468787195e-06,4.5303181374428387e-07,3.738208993815685e-17
120,582,1107,61,4.574610190816862e-06,3.110462655718396e-06,3.5014896369121546e-07,1.1419517836332574e-16
121,1107,582,493,1.5623600859478212e-06,6.137729127978172e-07,3.435678648534591e-07,9.27401639448006e-17
122,2063,1107,493,5.0179532243517675e-06,3.93263246779078e-06,3.481559243464101e-07,1.1937396377284174e-16
123,2032,1909,589,2.4250562558154243e-06,1.790774145406255e-06,9.341917918868469e-08,1.7696943337634735e-16
124,2032,1185,1216,1.0412767815642557e-06,2.2690999036882496e-06,6.913767669294238e-07,3.1942126571293037e-16
125,270,2032,589,6.159390382715345e-06,3.799774456579481e-06,6.58165845233994e-07,9.343908628011088e-17
126,1092,1947,1976,7.877462861751528e-09,1.309575621018602e-08,9.509474079011962e-10,1.0681540187393435e-17
127,1947,1092,304,3.5138368387608976e-07,4.440454918029827e-07,1.0219593399178147e-08,1.1072223909645287e-17
128,1357,2141,47,1.5652999077849785e-07,1.9747764821249755e-07,2.399514588603784e-09,1.9433552670387466e-17
129,1940,1805,1202,2.1809359706144405e-07,1.6119758007269464e-07,7.61957092644894e-08,4.034136957456818e-17
130,372,198,1546,1.9499390673874482e-07,1.8541300333316773e-06,8.646078293877956e-07,2.7333340128752007e-16
131,1341,198,372,7.312823715608409e-08,6.32467879400793e-07,3.329569986565349e-07,1.2043825200077942e-16
132,1589,542,1341,2.4999777528719204e-06,2.3342896757178233e-06,1.9041812204831327e-07,8.047565471834922e-17
133,355,368,834,1.645044851613129e-07,1.7442378795586987e-07,1.5897718809742534e-08,1.1182824335266467e-15
134,891,541,1160,1.8760803324306718e-07,1.308263868455259e-07,1.6403005109558947e-08,2.5698919297237714e-15
135,1518,891,571,3.465085169075628e-08,3.179219248029684e-08,1.283994021632638e-08,2.4004546269426026e-16
136,2000,891,1160,1.8814943524758012e-07,1.832371073038644e-07,5.341448049003161e-10,8.119220439294211e-16
137,891,2000,571,4.698496586655708e-08,4.49937361781559e-08,3.917837111087105e-09,3.9495135639697617e-16
138,487,1037,2037,1.2193056414778597e-06,1.2911812497311303e-06,3.1560038327601087e-09,1.1506962916599493e-16
139,221,1415,2018,4.225602636526867e-06,5.126688462983028e-06,3.023339348215737e-07,5.5193640535398486e-17
140,1645,1432,1395,1.516594537472433e-07,3.0034666370990554e-07,5.899033145380072e-08,5.701602839755155e-16
141,818,675,1576,2.5733696897361404e-07,2.1345668462780552e-07,1.2421490452405718e-08,4.914532050165026e-18
142,1680,868,675,2.358015614106654e-06,1.9433222380083844e-06,2.7464698617943425e-08,2.831415619389019e-18
143,818,1680,675,2.060378554458086e-06,1.7927498572493067e-06,1.68154896205221e-08,3.906652710702458e-18
144,1680,818,2065,1.5242298406994438e-06,1.0960194098085139e-06,4.108820444032259e-08,4.8016586056780624e-18
145,868,1680,1338,5.1649054422055685e-08,4.867839362020083e-08,1.728494440244578e-07,1.7447827273366303e-17
146,1680,2065,1338,1.01176640812968e-06,3.4331632204016236e-07,3.568973966170377e-07,3.080848631809398e-17
147,1430,945,618,9.844644908153562e-08,9.721936147904167e-08,1.2165376489867842e-10,9.433431816439912e-18
148,945,1430,1576,4.066691824097095e-07,3.843614893928799e-07,7.602435954758586e-09,6.327016861271346e-18
149,1967,2059,1816,5.3709922194856916e-08,1.361515401301458e-06,8.958169858464692e-07,1.3651613002099906e-16
150,1745,232,1355,6.28685391893024e-07,1.354467791541946e-06,1.618433563568172e-07,3.569944493945179e-17
151,1745,1355,147,1.7344902485499468e-06,1.8886902804401161e-06,7.619103399491825e-08,2.1023992860940266e-17
152,253,1760,1939,8.931880953729383e-07,9.450541891349193e-07,4.188905287654372e-08,4.1055854507475306e-17
153,1719,758,1269,5.307534161257918e-08,1.2150742126581834e-08,1.773400969461684e-08,1.9688023079743756e-17
154,1760,1719,1939,6.815734638294548e-07,8.324712984406329e-07,4.2720283191399485e-08,1.4981798240826788e-17
155,1719,1760,758,4.659755263627088e-07,5.283868219059735e-07,2.1900826328720562e-08,1.328503542267469e-17
156,1049,253,1891,2.743460605625987e-07,1.2472818898424704e-07,8.555421947512642e-08,1.936407755487484e-17
157,1049,1760,253,1.6232863553682985e-06,1.2048733690179153e-06,3.6219687410860497e-08,1.313649180897111e-17
158,1760,1049,758,1.277943091204071e-06,1.1597777632068395e-06,4.599491020519284e-08,1.5289324691308367e-17
159,1330,1635,1443,4.284507999011697e-06,4.680887109218769e-06,1.2219893662997382e-07,2.836914604699663e-18
160,546,1330,1443,6.452309022474431e-06,6.495436210024775e-06,1.1157758011876737e-07,5.7955169151794505e-18
161,16,1330,546,7.241691673355069e-07,8.138292171673339e-07,4.8152827419735116e-08,6.3460349189537e-18
162,79,518,1635,1.6439584771676472e-06,1.762959191760317e-06,9.354678902537102e-08,8.985022671502385e-18
163,1330,79,1635,3.00248609168069e-07,2.1940496401736817e-07,5.8113785077158244e-08,9.723504415365586e-18
164,79,1330,16,7.01145153844495e-07,8.26130458722984e-07,1.9165147638790096e-08,9.19494470320228e-18
165,79,16,1237,1.160118581442827e-06,7.690956979903505e-07,7.305486872520293e-08,6.080810766420533e-18
166,320,252,720,3.840471146033096e-07,6.412274541719602e-07,4.9748068762399644e-08,1.8635322409276495e-18
167,252,743,720,1.3834451686024485e-06,9.684059775650397e-07,8.967162687306136e-08,1.5640674922799787e-18
168,1556,397,1443,1.468582341275108e-05,1.508406433171636e-05,1.1200338670188399e-07,5.8755010662757764e-18
169,397,546,1443,7.159420081669536e-06,5.90250209906593e-06,8.044601940026549e-08,6.125952994800623e-18
170,397,320,546,8.105796307292918e-07,9.094874670895567e-07,2.292275667421733e-08,6.407212076466126e-18
171,181,100,1828,6.258162256832699e-06,4.169319860421764e-06,2.8745235930469806e-07,6.268527140297794e-18
172,1659,100,181,1.7366807609860507e-05,1.3856785322543014e-05,2.726889049180191e-07,1.0162286469528972e-17
173,223,986,113,3.772530225088915e-06,2.652897068365447e-06,1.1229823567784718e-07,3.7408524074170224e-19
174,113,986,857,3.982063840693837e-06,3.026525481876052e-06,8.169806328480843e-08,1.1758615611837596e-18
175,743,986,1188,5.312222280233893e-07,2.0837075472634355e-07,9.221503964342366e-08,9.367974721899822e-19
176,986,223,1188,5.555045552407671e-07,1.8538331275177584e-07,1.6319583728029802e-07,4.684318266219893e-19
177,986,252,857,1.828024548310192e-06,1.7364778595709585e-06,6.1650113225895585e-09,2.4738780772729905e-18
178,252,986,743,1.7802968355898638e-06,1.1093656715406023e-06,1.1538576106885824e-07,6.342582577798713e-19
179,1267,2154,1828,7.530920649126696e-07,1.1635659945855279e-06,1.670382508404798e-07,3.589766845109475e-18
180,223,2154,1267,3.4880711478678502e-06,3.23821487876166e-06,1.476805360146531e-07,1.0699235361724983e-18
181,2154,181,1828,3.1390732387074333e-06,2.537818217232135e-06,9.20440335370978e-08,5.19147072805491e-18
182,181,2154,113,1.7660075486011297e-06,1.8226006697762067e-06,1.9965285363323502e-07,3.4135334486678107e-18
183,2154,223,113,5.226008157772588e-06,3.7569211574198822e-06,2.3035926064206378e-07,1.1099225783040338e-18
184,1600,1525,977,6.511252763219446e-08,9.735537946297878e-08,7.0837017412016835e-09,3.956977972180399e-18
185,1525,1177,977,5.716167754337822e-07,5.267991193967604e-07,1.9681815618016524e-08,4.395288597610981e-18
186,1177,1525,945,5.853979927502073e-07,6.370282981400674e-07,3.515811679492589e-09,5.226616641306742e-18
187,945,1525,363,3.833775400754965e-07,4.59204429395836e-07,8.572330659771337e-09,7.24697454279745e-18
188,1627,1015,1282,4.2169160274506935e-07,2.0771513312698438e-07,4.7082836234182765e-08,3.194244952961613e-18
189,1627,1282,2109,6.12229368016116e-07,7.149337589544494e-07,1.120843122814508e-07,3.527116585008882e-18
190,1742,1627,2109,6.808067882880077e-07,4.5975496913805837e-07,1.339675660469523e-07,2.677161332368593e-18
191,1525,1056,363,3.18561132237597e-06,2.8772119995818754e-06,1.1951333547744732e-07,5.644022171694908e-18
192,1056,1525,1600,4.437783343039637e-06,3.387721479401062e-06,8.274481516257201e-08,4.449795475898621e-18
193,100,1979,1706,1.3228002882922968e-05,1.2201336934954386e-05,2.1734338281802032e-07,8.213074337385545e-18
194,1659,1979,100,1.4179860654187826e-05,1.4413034103432888e-05,2.784086399172663e-07,1.1126350465224358e-17
195,1370,618,363,9.901200411469651e-08,7.705353924016855e-08,1.7828289637587098e-09,1.2904900009503295e-17
196,744,568,689,6.757190354114938e-06,3.4639793650333564e-06,5.835547928281776e-07,4.695818581939218e-19
197,557,744,689,6.214303310832094e-06,4.377460441422819e-06,1.7075944784610604e-06,1.0845666348447e-18
198,863,1434,1457,5.7237794503132e-07,1.36668763223955e-06,2.2151736315498324e-07,1.2624450793785558e-17
199,1434,371,1457,2.095104901781233e-06,3.4603852119984326e-06,3.405263219378369e-07,1.7272458133390225e-17
200,371,21,1688,8.024820178144342e-06,5.320400553571886e-06,3.6956610738653656e-07,6.905596283467478e-17
201,21,1434,1258,2.796110016883938e-07,1.9038615208914041e-07,7.952213491732147e-08,1.503320250081458e-17
202,1434,21,371,2.856929863956241e-06,2.939134040046339e-06,2.2951701974225926e-08,2.240583572558592e-17
203,1878,1325,216,2.2678660595795143e-06,1.6092593144373828e-06,1.3131508189428326e-07,1.3821928668498738e-17
204,1258,1878,216,2.6504545925001445e-06,2.718060360165708e-06,1.1769569041681308e-07,5.3478810436905866e-18
205,1434,1878,1258,1.038418281682184e-06,1.2816534045335682e-06,5.8619152597670364e-08,1.2915518988276324e-17
206,1878,1434,863,3.4206958532435277e-06,3.820032055395825e-06,8.940184020902217e-08,9.937256836577448e-18
207,2035,407,1213,6.842960022339193e-08,1.3545777606057337e-07,1.22561410949579e-08,1.318767227499315e-16
208,407,1325,1213,4.708132726254742e-07,9.128418802013467e-08,1.7736335677104567e-07,7.395964348371709e-17
209,1325,407,216,1.956730754769628e-06,1.7522907997179192e-06,2.0401678020271546e-07,2.0881423587411058e-17
210,407,1258,216,1.725660379995135e-06,2.67745405658772e-06,1.5234214550998718e-07,6.2976444889766035e-18
211,407,21,1258,3.3147165669787025e-07,9.425619354354467e-07,1.8710174967434812e-07,4.24683549788061e-17
212,21,407,1688,2.040779780048165e-06,1.3895874100778507e-06,3.3769671090069216e-07,2.2550790716202613e-16
213,654,2030,1213,6.751787910557843e-06,3.848859302759792e-06,4.225830519525046e-07,4.8846844634051496e-17
214,1902,654,1213,4.826483355127301e-06,4.245996658597559e-06,1.7195932522261738e-07,2.8573043144965104e-17
215,2030,654,2185,7.64387775845542e-06,5.57275870733713e-06,5.07581019525984e-07,3.748010209946334e-17
216,408,2140,1962,1.4008684411916665e-08,5.871606379316202e-08,1.1978353017492157e-07,3.1354541964893254e-17
217,764,2140,408,9.544530290872492e-07,1.014968921005288e-06,1.1710596156524524e-08,2.206192181835963e-17
218,266,1436,1717,8.773006598140831e-07,1.11659994976039e-06,1.4033190883141212e-07,1.123764336862686e-16
219,1067,266,1717,3.21878523779084e-07,2.1995386347838766e-07,2.659137331345016e-08,2.6588953937117962e-17
220,731,1264,1436,2.3192033889667555e-09,3.013578438999219e-08,2.8867545017031706e-08,2.1758070606738265e-17
221,266,731,1436,8.652816818837941e-07,7.805561739922506e-07,4.4830286446832455e-08,4.322197916234091e-17
222,2076,2090,1827,4.0443024736091743e-07,3.517145721679654e-07,1.216363929171601e-07,3.591905304370859e-18
223,1256,799,982,2.6406346186312405e-06,3.1386623510807384e-06,7.972965969661421e-07,1.9217847663578014e-18
224,689,1535,308,3.296549142030987e-07,8.95662161873975e-07,1.7458374702349366e-07,5.636838543405412e-19
225,568,1535,689,2.1344961389424692e-06,1.127792965368744e-06,1.717740149710616e-07,3.2917921298775375e-19
226,799,885,982,1.765055189536172e-06,2.4164138352229536e-06,7.272763673769315e-07,3.680765131606611e-19
227,885,799,824,2.237807009879867e-07,5.60533541919657e-07,8.085602284416978e-08,5.190154159535259e-19
228,885,1535,568,1.4135991196178133e-06,6.894793632525077e-07,1.5662128908510243e-07,6.080066988636135e-19
229,1535,885,824,3.077779995081176e-07,2.0216018128882818e-07,4.762876217108571e-08,2.9161242994074095e-19
230,215,1297,458,1.166058873518391e-06,9.513613877927641e-07,1.7247766179750905e-08,2.0512537250715463e-17
231,1297,811,458,1.6985170481538239e-06,1.333562065750691e-06,3.040944034457742e-08,2.2448190644166105e-17
232,1425,1602,259,1.5667938010987704e-06,1.7951060143632833e-06,7.035824512185443e-08,1.2614406561542697e-17
233,849,1425,259,2.1603096418692206e-06,1.9444499587469646e-06,1.0746132869913817e-07,1.433668149894153e-17
234,1509,1722,1102,1.8784800593418683e-07,2.1589246973567786e-07,3.352397427305601e-08,7.729622928918349e-17
235,1722,1509,1494,2.0519214438693274e-07,1.9802172425682558e-07,4.7701329972057625e-08,5.841459036615062e-17
236,1722,739,1102,1.2359831177788362e-06,6.778726000105833e-07,4.3989737743147676e-07,3.889076028063154e-17
237,739,1608,1102,1.3290775964100192e-06,4.4422897282253933e-07,3.0463531101719693e-07,6.938316118655378e-17
238,637,1423,211,2.4516050098946487e-06,2.416879923021619e-06,2.633403668482458e-08,1.5686388840911772e-17
239,1756,1754,968,1.5934159685333872e-06,1.7471884069213532e-06,3.726934446663374e-09,2.5534997201862713e-17
240,1672,1496,14,1.841261935955544e-06,1.667918118811703e-06,3.518372500415129e-08,7.166504550939316e-17
241,1496,1672,1373,1.3749633390956062e-06,9.5526536575708e-07,5.7772066894867615e-08,5.638974621053206e-17
242,1122,483,162,1.2701820616612477e-06,6.076057189443911e-07,1.70088884552613e-07,5.519557439691608e-17
243,861,374,1302,5.855656720478803e-06,6.726692665077578e-06,1.2437641249051994e-07,2.854718601607986e-17
244,776,374,227,3.47876816978125e-06,2.527873471581542e-06,7.59256178554472e-08,3.541040564142768e-17
245,2098,1349,1302,1.7724734505440016e-06,1.1297099859729015e-06,1.8081987384119413e-07,3.258412457705247e-17
246,1278,2098,162,2.6843079130017894e-06,1.6556171492184476e-06,1.804753576139882e-07,4.449146024635275e-17
247,2098,1122,162,1.0684828182667336e-06,9.67494763545676e-07,5.808143569560875e-08,4.3491851369656596e-17
248,1122,2098,1302,1.445284274893159e-06,1.018978177916163e-06,2.006957310297482e-07,4.209964527957228e-17
249,48,240,1009,1.983941732274656e-06,2.1498679345764363e-06,1.0390960158498814e-07,4.647423252757334e-17
250,925,1998,1125,3.550135010585318e-07,3.917934525211311e-07,4.3345199899404535e-09,5.375332452530152e-17
