,node_energy_total,node_energy_total,node_energy_total,node_energy_total,node_energy_exact,node_energy_exact,node_energy_exact,node_energy_exact,node_energy_coexact,node_energy_coexact,node_energy_coexact,node_energy_coexact,node_energy_harmonic,node_energy_harmonic,node_energy_harmonic,node_energy_harmonic,frac_exact,frac_exact,frac_exact,frac_exact,frac_coexact,frac_coexact,frac_coexact,frac_coexact,frac_harmonic,frac_harmonic,frac_harmonic,frac_harmonic
,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count
region_step2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immune_enriched,3.792985554043857e-08,1.8960446951305736e-08,5.2953743798879395e-08,47,1.0446318351795792e-08,5.339130156986596e-09,1.68292048203368e-08,47,2.4770204308499397e-08,1.109125518188444e-08,3.573250567662823e-08,47,5.499979917675971e-19,4.3331750346845896e-19,3.953847525789103e-19,47,0.38704112458850204,0.31201176567787864,0.3134422950734909,47,0.7620660834309816,0.6956943209464138,0.41349155119931885,47,8.581497529885049e-11,2.0670345422586174e-11,1.726696672747382e-10,47
interface_like,3.6443300903967935e-08,2.339546958642235e-08,3.9227729726488415e-08,194,8.350792706055336e-09,5.006385929283791e-09,1.0334815451554937e-08,194,2.714854222226025e-08,1.7098634376948705e-08,2.9024452165644444e-08,194,1.108489169186324e-18,7.42255695491935e-19,1.059868288339126e-18,194,0.3922212469431985,0.23081553590825057,0.6110954866324324,194,0.9236114494096276,0.7332572020575894,0.6751542421856987,194,1.2515023825682482e-10,3.1573674502563755e-11,4.631822155114809e-10,194
other,1.693562147321379e-08,7.916655684142534e-09,2.675895321355522e-08,1142,4.83673543063048e-09,2.7922692609344386e-09,6.288459461643857e-09,1142,1.3223248618251214e-08,6.191467267022245e-09,2.074192141574161e-08,1142,9.50173214250385e-19,6.708066180064025e-19,1.5190853938230658e-18,1142,0.8008112854131467,0.4000129904659647,1.8248056500876724,1142,1.1985142917946146,0.8094154805091346,1.7406438965909057,1142,5.717304366928062e-10,8.346646537562648e-11,4.311526860439535e-09,1142
stroma_enriched,2.653045735392497e-08,1.348677400055777e-08,3.881369868408673e-08,537,7.853380593519114e-09,4.173759845963907e-09,1.120888723441193e-08,537,1.8817471805252293e-08,9.695817980703558e-09,2.5017178321796147e-08,537,1.2234483209551872e-18,8.584388823350684e-19,1.4572224842276697e-18,537,0.7446888670093696,0.3703745606358575,1.6452988339729873,537,1.1524895748655921,0.7773324228946386,1.6628807172105171,537,4.248466933456259e-10,5.720957863671699e-11,1.7244820190546119e-09,537
tumor_enriched,3.365963620901896e-08,1.7877608613222522e-08,5.196441078028402e-08,276,6.422558801575985e-09,3.5526961625803885e-09,8.007921022281433e-09,276,2.3312802654389847e-08,9.36753319451446e-09,3.909871913094734e-08,276,1.0263346159038222e-18,7.532353807470935e-19,1.7799692141064588e-18,276,0.42644269346532193,0.2682881746221169,0.5726185672323588,276,0.7300845051361561,0.6505757635427591,0.5550736107337191,276,2.0465245187266395e-10,4.790672383214854e-11,4.878249869256386e-10,276
